CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL_BS;OXYM_01;TEMP_XX;Si_01;PO4_01;NOx_01;CHL_XX
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(PSU);(mmol/m**3);(celsius);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3)
18TL04524_301;STN27;47.5467;-52.5867;258307;20;27-apr-04;05:15:00;19.75;32.288;8.28034034930587;0.46;1.61;0.19;1.84;3.18
18TL04524_301;STN27;47.5467;-52.5867;258308;10;27-apr-04;05:15:00;9.97;32.287;8.04970891177788;0.46;1.2;0.19;2.01;3.19
18TL04524_301;STN27;47.5467;-52.5867;258309;5;27-apr-04;05:15:00;5.15;32.287;8.06090461262875;0.45;1.82;0.19;2.46;3.14
18TL04524_304;SEGB-05;46.07;-52.5;258064;84;18-apr-04;12:12:00;85.07;32.872;8.02955665024631;0.39;9.22;0.83;7.94;0.31
18TL04524_304;SEGB-05;46.07;-52.5;258065;73;18-apr-04;12:12:00;73.64;32.868;8.00940438871473;0.4;8.36;0.86;7.72;0.73
18TL04524_304;SEGB-05;46.07;-52.5;258066;49;18-apr-04;12:12:00;48.93;32.683;7.81012091356919;1.09;5.53;0.71;5.89;1.64
18TL04524_304;SEGB-05;46.07;-52.5;258067;40;18-apr-04;12:12:00;40.04;32.671;7.63098969995522;1.44;4.8;0.64;4.22;2.4
18TL04524_304;SEGB-05;46.07;-52.5;258068;30;18-apr-04;12:12:00;30;32.648;7.55038065382893;1.78;4.95;0.66;3.68;3.4
18TL04524_304;SEGB-05;46.07;-52.5;258069;20;18-apr-04;12:12:00;19.79;32.574;7.46081504702194;1.91;2.75;0.46;1.95;5.36
18TL04524_304;SEGB-05;46.07;-52.5;258070;10;18-apr-04;12:12:00;10.34;32.486;7.18987908643081;1.79;1.34;0.23;0.31;5.74
18TL04524_304;SEGB-05;46.07;-52.5;258071;5;18-apr-04;12:12:00;5.4;32.488;7.19883564711151;1.79;1.44;0.31;0.82;5.38
18TL04524_315;SEGB-06;45.7883;-52.2667;258072;73;18-apr-04;14:38:00;73.48;32.806;7.19883564711151;0.72;NaN;NaN;NaN;NaN
18TL04524_326;SEGB-07;45.4583;-52;258073;74;19-apr-04;14:13:00;74.39;32.774;7.7205553067622;1.18;5.95;0.84;7.46;0.31
18TL04524_326;SEGB-07;45.4583;-52;258074;48;19-apr-04;14:13:00;48.38;32.544;7.70935960591133;1.87;5.53;0.71;5.05;1.34
18TL04524_326;SEGB-07;45.4583;-52;258075;39;19-apr-04;14:13:00;39.13;32.537;7.66009852216749;2.28;5.28;0.88;3.78;0.8
18TL04524_326;SEGB-07;45.4583;-52;258076;30;19-apr-04;14:13:00;29.95;32.542;7.61083743842365;2.44;3.97;0.54;2.76;3.15
18TL04524_326;SEGB-07;45.4583;-52;258077;20;19-apr-04;14:13:00;20.28;32.544;7.53918495297806;2.48;3.61;0.48;2.92;3.42
18TL04524_326;SEGB-07;45.4583;-52;258078;10;19-apr-04;14:13:00;10.37;32.546;7.46977160770264;2.52;3.78;0.59;3.49;3.85
18TL04524_326;SEGB-07;45.4583;-52;258079;4;19-apr-04;14:13:00;3.7;32.545;7.21898790864308;2.58;3.94;0.61;3.27;3.8
18TL04524_339;SEGB-08;45.095;-51.7;258080;67;19-apr-04;16:59:00;67.09;32.683;7.40035826242723;1.4;NaN;NaN;NaN;NaN
