CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18HU16003_023;GULD_03;43.9999;-59.02054;431650;81.72;23-apr-16;22:38:00;81.721;33.8342;8.2789;6.5546;8.139;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_023;GULD_03;44.00021;-59.02048;431651;60.57;23-apr-16;22:40:00;60.579;32.8125;4.5149;7.4291;8.12;0.94264;0.78;0.4745;1.3;NaN;0.075;NaN
18HU16003_023;GULD_03;44.00056;-59.02032;431652;49.85;23-apr-16;22:42:00;49.853;32.6875;4.0636;7.5617;8.122;1.45681;0.48333;0.45033;0.75;NaN;0.05667;NaN
18HU16003_023;GULD_03;44.00076;-59.0203;431653;39.7;23-apr-16;22:45:00;39.703;32.6772;4.0337;7.6026;8.121;1.68532;0.55667;0.44633;0.72333;NaN;0.03;NaN
18HU16003_023;GULD_03;44.00076;-59.0203;431654;40.39;23-apr-16;22:45:00;40.393;32.6767;4.0315;7.5832;8.12;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_023;GULD_03;44.00074;-59.02034;431655;40.08;23-apr-16;22:46:00;40.089;32.6765;4.0318;7.5831;8.12;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_023;GULD_03;44.00062;-59.02036;431656;30.91;23-apr-16;22:48:00;30.918;32.6685;4.003;7.62;8.122;1.68533;0.45667;0.499;0.55;NaN;0.04667;NaN
18HU16003_023;GULD_03;44.00045;-59.02046;431657;19.92;23-apr-16;22:50:00;19.927;32.6626;3.9775;7.6066;8.122;0.89979;0.35;0.53167;0.5;NaN;0.05;NaN
18HU16003_023;GULD_03;44.00037;-59.0205;431658;20.72;23-apr-16;22:50:00;20.72;32.6626;3.9775;7.6234;8.122;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_023;GULD_03;44.0003;-59.02054;431659;19.81;23-apr-16;22:51:00;19.811;32.662;3.9758;7.6235;8.122;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_023;GULD_03;44.00005;-59.0206;431660;10.84;23-apr-16;22:53:00;10.849;32.6576;3.9635;7.6654;8.127;1.82815;0.41333;0.44533;0.53333;NaN;0.04667;NaN
18HU16003_023;GULD_03;43.99992;-59.02054;431661;3.17;23-apr-16;22:54:00;3.171;32.6536;3.9651;7.7024;8.132;2.14236;0.36;0.447;0.44667;32.807;0.05333;7.602
18HU16003_023;GULD_03;43.99987;-59.02053;431662;3.15;23-apr-16;22:55:00;3.159;32.6527;3.9615;7.7109;8.134;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_023;GULD_03;43.99986;-59.02054;431663;3.58;23-apr-16;22:55:00;3.588;32.652;3.9772;7.726;8.137;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_023;GULD_03;43.99984;-59.02056;431664;3;23-apr-16;22:56:00;3.003;32.6523;3.9771;7.7255;8.137;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_027;HL_03.3;43.75953;-62.75362;431672;202.62;24-apr-16;16:23:00;202.623;35.238;10.8544;2.9642;7.945;NaN;12.89;1.25733;16.16667;35.215;0.04333;3.086
18HU16003_027;HL_03.3;43.75882;-62.75392;431673;100.74;24-apr-16;16:28:00;100.747;34.2678;9.5485;4.4482;8.011;0.04457;7.41;0.91667;11.33;NaN;0.04;NaN
18HU16003_027;HL_03.3;43.75884;-62.75291;431674;81.57;24-apr-16;16:31:00;81.572;33.5828;7.767;5.288;8.031;0.10189;4.91333;0.78733;8.66333;NaN;0.05333;NaN
18HU16003_027;HL_03.3;43.75906;-62.75254;431675;60.76;24-apr-16;16:33:00;60.763;32.3354;4.4815;6.8178;8.063;0.14488;2.23;0.718;2.91;NaN;0.14;NaN
18HU16003_027;HL_03.3;43.75938;-62.7524;431676;51.29;24-apr-16;16:35:00;51.297;31.9003;4.2601;7.3521;8.083;0.2924;0.82667;0.473;0.83667;NaN;0.06667;NaN
18HU16003_027;HL_03.3;43.75966;-62.75223;431677;40.19;24-apr-16;16:37:00;40.196;31.7656;3.638;7.4237;8.085;0.18082;0.73333;0.49367;0.93;NaN;0.06333;NaN
18HU16003_027;HL_03.3;43.7599;-62.75204;431678;31.07;24-apr-16;16:38:00;31.076;31.6737;3.7833;7.538;8.085;0.28085;0.63667;0.471;0.84667;NaN;0.06333;NaN
18HU16003_027;HL_03.3;43.76023;-62.7518;431679;20.99;24-apr-16;16:40:00;20.99;31.6596;3.9963;7.54;8.084;0.34626;0.54;0.48733;0.71;NaN;0.06;NaN
