CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL_BS;OXYM_01;Si_01;PO4_01;NOx_01
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(PSU);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3)
181079022_315;7;43.38333;-64.9;4164;139;07-aug-79;11:33:00;140;33.5145;3.19;9.17;1.24;10.11
181079022_315;7;43.38333;-64.9;4165;99;07-aug-79;11:33:00;100;NaN;4.14;9.895;1.835;12.98
181079022_315;7;43.38333;-64.9;4166;74;07-aug-79;11:33:00;75;NaN;3.35;7.205;1.31;10.84
181079022_315;7;43.38333;-64.9;4167;50;07-aug-79;11:33:00;50;NaN;2.42;3.3;1.035;5.915
181079022_315;7;43.38333;-64.9;4168;50;07-aug-79;11:33:00;50;NaN;3.92;4.46;1.23;7.98
181079022_315;7;43.38333;-64.9;4169;30;07-aug-79;11:33:00;30;NaN;4.77;1.205;0.87;1.98
181079022_315;7;43.38333;-64.9;4170;20;07-aug-79;11:33:00;20;NaN;4.85;1.06;0.76;0.205
181079022_315;7;43.38333;-64.9;4171;10;07-aug-79;11:33:00;10;NaN;6.61;0.53;0.58;0.17
181079022_326;8;43.46667;-65.06667;4172;107;07-aug-79;12:38:00;108;33.411;5.02;11.42;1.37;12.195
181079022_326;8;43.46667;-65.06667;4173;107;07-aug-79;12:38:00;108;33.4105;4.61;12.81;1.63;13.88
181079022_326;8;43.46667;-65.06667;4174;99;07-aug-79;12:38:00;100;NaN;4.63;12.47;1.475;13.505
181079022_326;8;43.46667;-65.06667;4175;74;07-aug-79;12:38:00;75;NaN;5.06;10.48;1.37;11.885
181079022_326;8;43.46667;-65.06667;4176;50;07-aug-79;12:38:00;50;NaN;6.68;5.215;1.39;6.31
181079022_326;8;43.46667;-65.06667;4177;50;07-aug-79;12:38:00;50;NaN;6.62;4.565;1.215;5.57
181079022_326;8;43.46667;-65.06667;4178;30;07-aug-79;12:38:00;30;NaN;NaN;0.945;0.895;0.755
181079022_326;8;43.46667;-65.06667;4179;20;07-aug-79;12:38:00;20;NaN;7.97;0.36;0.655;0.215
181079022_326;8;43.46667;-65.06667;4180;10;07-aug-79;12:38:00;10;NaN;7.51;0.405;0.62;0.235
181079022_339;9;43.56;-65.1;4181;55;07-aug-79;14:22:00;55;32.553;7.37;6.775;1.27;7.405
181079022_339;9;43.56;-65.1;4182;55;07-aug-79;14:22:00;55;32.577;6.22;7.21;1.37;7.96
181079022_339;9;43.56;-65.1;4183;50;07-aug-79;14:22:00;50;NaN;6.19;7.205;1.285;7.965
181079022_339;9;43.56;-65.1;4184;50;07-aug-79;14:22:00;50;NaN;NaN;5.82;1.275;6.55
181079022_339;9;43.56;-65.1;4185;40;07-aug-79;14:22:00;40;NaN;6.68;5.78;1.225;6.53
181079022_339;9;43.56;-65.1;4186;30;07-aug-79;14:22:00;30;NaN;6.83;4.485;1.165;5.355
181079022_339;9;43.56;-65.1;4187;20;07-aug-79;14:22:00;20;NaN;7.39;2.645;1.005;2.78
181079022_339;9;43.56;-65.1;4188;10;07-aug-79;14:22:00;10;NaN;7.91;0.935;0.805;0.71
181079022_339;9;43.56;-65.1;4189;10;07-aug-79;14:22:00;10;NaN;7.62;0.73;0.78;0.395
