CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_01;OXY_XX
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l);(mmol/m**3)
18NE13022_033;127;43.698;-60.998;384248;4;18-jul-13;10:00:00;31.3346;16.7238;5.0296;0.3048;0.09;0.222;0.1;NaN;0.04;6.025;269.0765
18NE13022_034;128;43.759;-61.197;388501;52;18-jul-13;11:44:00;32.2445;5.7028;5.7988;0.8953;1.735;0.5175;0.545;32.2602;0.07;6.817;304.4472
18NE13022_034;128;43.759;-61.197;388502;26;18-jul-13;11:44:00;32.0026;7.5905;5.7378;0.8595;0.455;0.355;0;NaN;0;NaN;NaN
18NE13022_034;128;43.759;-61.197;388503;5;18-jul-13;11:44:00;30.9903;18.4098;4.6872;0.2549;0.23;0.1905;0;NaN;0;5.62;250.9892
18NE13022_035;129;43.721;-61.404;388504;50;18-jul-13;01:31:00;32.2058;5.9195;5.8147;1.343;1.57;0.5075;0.185;32.2186;0.055;6.8095;304.1123
18NE13022_035;129;43.721;-61.404;388505;25;18-jul-13;01:31:00;32.0953;6.8233;6.0066;0.9311;0.33;0.3475;0;NaN;0;NaN;NaN
18NE13022_035;129;43.721;-61.404;388506;4;18-jul-13;01:31:00;31.0315;18.3859;4.6935;0.2161;0.215;0.188;0;NaN;0;5.616;250.8106
18NE13022_036;13;43.039;-65.088;383836;163;04-jul-13;05:45:00;33.3567;6.5859;4.5716;0.0185;10.16;0.9545;10.34;33.3698;0.07;NaN;235.5
18NE13022_036;13;43.039;-65.088;383837;50;04-jul-13;05:45:00;32.4956;7.2298;5.4852;0.6804;5.17;0.6365;4.705;NaN;0.26;NaN;NaN
18NE13022_036;13;43.039;-65.088;383838;25;04-jul-13;05:45:00;32.1677;10.4988;5.7764;2.3636;3.475;0.4095;0.355;NaN;0.08;NaN;NaN
18NE13022_036;13;43.039;-65.088;383839;5;04-jul-13;05:45:00;31.9028;11.7838;5.6277;1.2534;2.675;0.307;0;NaN;0.03;NaN;283
18NE13022_037;130;43.911;-61.68;388507;74;18-jul-13;04:08:00;33.0905;5.2633;4.8056;0.0795;7.8;0.9335;8.535;33.1033;0.37;5.565;248.5329
18NE13022_037;130;43.911;-61.68;388508;51;18-jul-13;04:08:00;32.5502;4.0349;5.6086;0.266;4.165;0.781;4.27;NaN;0.27;NaN;NaN
18NE13022_037;130;43.911;-61.68;388509;26;18-jul-13;04:08:00;31.8246;8.8917;6.3827;0.4711;0.26;0.2775;0;NaN;0;NaN;NaN
