CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
18HU13037_083;BANQ_B3;44.7592;-57.3507;399351;29;03-oct-13;16:49:00;32.5787;3.3706;7.3151;1.1468;0.83;0.4525;0;NaN;0.045;NaN;NaN
18HU13037_083;BANQ_B3;44.7592;-57.3507;399352;20;03-oct-13;16:50:00;31.9523;12.5945;6.2277;0.845;0.235;0.262;0;NaN;0;NaN;NaN
18HU13037_083;BANQ_B3;44.7592;-57.3507;399353;12;03-oct-13;16:50:00;31.182;16.2264;5.3401;0.3587;0.38;0.1655;0;NaN;0;NaN;NaN
18HU13037_083;BANQ_B3;44.7592;-57.3507;399354;2;03-oct-13;16:51:00;31.0925;16.2955;5.4054;0.3348;0.265;0.152;0;31.09;0;5.537;247.2824
18HU13037_085;BANQ_B2;44.7422;-57.4762;399355;49;03-oct-13;18:18:00;32.2391;2.3302;6.6499;0.1606;4.59;0.8645;6.4;32.117;0.175;6.893;307.8414
18HU13037_085;BANQ_B2;44.7422;-57.4762;399356;40;03-oct-13;18:19:00;31.9149;2.8098;6.7738;0.2733;4.06;0.833;5.2;NaN;0.22;NaN;NaN
18HU13037_085;BANQ_B2;44.7422;-57.4762;399357;31;03-oct-13;18:19:00;31.8388;4.4519;6.4996;0.4202;3.52;0.8145;4.045;NaN;0.27;NaN;NaN
18HU13037_085;BANQ_B2;44.7422;-57.4762;399358;20;03-oct-13;18:20:00;31.4677;6.1659;6.3881;0.8903;2.19;0.6445;2.225;NaN;0.245;NaN;NaN
18HU13037_085;BANQ_B2;44.7422;-57.4762;399359;10;03-oct-13;18:20:00;30.4742;15.762;5.4321;0.6941;0.58;0.1815;0;NaN;0;NaN;NaN
18HU13037_085;BANQ_B2;44.7422;-57.4762;399360;3;03-oct-13;18:21:00;30.5066;15.7914;5.4899;0.5261;0.46;0.158;0;30.539;0;5.746;256.6164
18HU13037_087;BANQ_B1;44.7203;-57.6565;399361;28;03-oct-13;19:49:00;31.3919;8.8541;6.0158;0.4851;2.045;0.5415;1.84;31.161;0.15;6.161;275.1503
18HU13037_087;BANQ_B1;44.7203;-57.6565;399362;19;03-oct-13;19:50:00;30.823;11.845;5.6808;0.4748;1.615;0.4785;1.27;NaN;0.125;NaN;NaN
18HU13037_087;BANQ_B1;44.7203;-57.6565;399363;11;03-oct-13;19:51:00;30.217;15.4996;5.4316;0.3553;0.665;0.2135;0;NaN;0;NaN;NaN
18HU13037_087;BANQ_B1;44.7203;-57.6565;399364;2;03-oct-13;19:52:00;30.2166;15.6368;5.498;0.3348;0.55;0.1945;0;30.209;0;5.706;254.83
18HU13037_092;RL1;43.2492;-65.0412;399365;156;05-oct-13;03:18:00;33.9289;8.0109;4.4309;NaN;9.02;0.943;10.355;33.902;0.05;4.682;209.0981
18HU13037_092;RL1;43.2492;-65.0412;399366;100;05-oct-13;03:19:00;33.1088;5.6116;5.2765;0.0319;7.925;0.974;10.44;NaN;0.04;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399367;81;05-oct-13;03:20:00;32.6258;4.1061;5.7107;0.1099;7.9;1.008;9.875;NaN;0.04;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399368;60;05-oct-13;03:21:00;32.5514;4.9485;5.8076;0.1152;6.145;0.908;8.22;NaN;0.055;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399369;51;05-oct-13;03:22:00;32.5012;4.8555;5.8119;0.1152;6.03;0.895;7.755;NaN;0.085;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399370;41;05-oct-13;03:22:00;32.3869;5.2251;5.9008;0.2606;4.905;0.818;6.61;NaN;0.1;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399371;31;05-oct-13;03:23:00;32.8201;9.3335;5.5604;1.343;2.42;0.575;3.7;NaN;0.19;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399372;21;05-oct-13;03:24:00;32.2008;12.2601;6.0144;1.1921;1.735;0.4035;0.405;NaN;0.085;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399373;11;05-oct-13;03:25:00;31.869;14.1514;5.7564;0.8752;1.07;0.292;0.205;NaN;0.045;NaN;NaN
18HU13037_092;RL1;43.2492;-65.0412;399374;3;05-oct-13;03:26:00;31.2978;14.695;5.6782;1.1317;0.82;0.278;0.52;31.181;0.04;6.438;287.5211
18HU13037_094;BBL_01;43.2488;-65.4788;399375;47;05-oct-13;05:58:00;32.1068;5.9645;6.1567;0.3211;3.845;0.7065;3.91;31.936;0.175;6.474;289.1288
18HU13037_094;BBL_01;43.2488;-65.4788;399376;47;05-oct-13;05:58:00;32.0892;6.0093;6.1374;0.3314;3.83;0.7185;4.19;NaN;0.17;NaN;NaN
18HU13037_094;BBL_01;43.2488;-65.4788;399377;40;05-oct-13;05:59:00;31.8859;6.6965;6.1648;0.2835;3.745;0.72;3.625;NaN;0.17;NaN;NaN
18HU13037_094;BBL_01;43.2488;-65.4788;399378;31;05-oct-13;06:00:00;31.1687;10.84;5.9262;0.3792;2.51;0.5785;1.78;NaN;0.14;NaN;NaN
18HU13037_094;BBL_01;43.2488;-65.4788;399379;21;05-oct-13;06:01:00;31.241;11.6185;5.788;0.9054;1.435;0.449;0.425;NaN;0.09;NaN;NaN
18HU13037_094;BBL_01;43.2488;-65.4788;399380;11;05-oct-13;06:01:00;30.9633;14.7356;5.5755;0.7092;0.705;0.264;0;NaN;0.045;NaN;NaN
18HU13037_094;BBL_01;43.2488;-65.4788;399381;2;05-oct-13;06:02:00;30.5;15.4304;5.4902;0.4202;0.445;0.261;0;30.53;0.045;5.902;263.5833
18HU13037_096;BBL_02;43.0083;-65.4778;399382;113;05-oct-13;07:34:00;33.4133;7.7052;4.7822;0.078;6.85;0.815;8.465;33.392;0.12;5.115;228.4359
18HU13037_096;BBL_02;43.0083;-65.4778;399383;81;05-oct-13;07:36:00;33.3736;7.6432;4.8187;0.0886;8.055;0.9335;10.2;NaN;0.11;NaN;NaN
18HU13037_096;BBL_02;43.0083;-65.4778;399384;61;05-oct-13;07:37:00;32.871;7.3945;5.3506;0.3279;4.805;0.748;6.36;NaN;0.09;NaN;NaN
18HU13037_096;BBL_02;43.0083;-65.4778;399385;50;05-oct-13;07:38:00;32.7436;7.3921;5.4834;0.5295;5.425;0.802;7.115;NaN;0.13;NaN;NaN
18HU13037_096;BBL_02;43.0083;-65.4778;399386;41;05-oct-13;07:38:00;32.6919;8.3757;5.6148;1.1166;4.065;0.713;5.29;NaN;0.155;NaN;NaN
18HU13037_096;BBL_02;43.0083;-65.4778;399387;31;05-oct-13;07:39:00;32.5712;10.0546;5.8692;1.5693;3.285;0.576;3.565;NaN;0.17;NaN;NaN
18HU13037_096;BBL_02;43.0083;-65.4778;399388;21;05-oct-13;07:40:00;32.4656;11.0543;5.9402;2.1427;2.35;0.455;1.78;NaN;0.13;NaN;NaN
18HU13037_096;BBL_02;43.0083;-65.4778;399389;11;05-oct-13;07:41:00;32.302;11.6703;5.948;2.4943;1.835;0.389;1;NaN;0.085;NaN;NaN
18HU13037_096;BBL_02;43.0083;-65.4778;399390;2.5;05-oct-13;07:42:00;32.085;12.9037;5.824;1.7462;1.49;0.3415;0.415;32.067;0.065;6.2185;277.7182
18HU13037_098;RATBA_01;42.8922;-65.1835;399391;152;05-oct-13;09:32:00;33.9336;8.117;4.4548;NaN;9.075;1.0055;11.35;33.879;0.075;4.66;208.1156
18HU13037_098;RATBA_01;42.8922;-65.1835;399392;100;05-oct-13;09:33:00;33.3086;6.6574;4.9041;0.1025;8.19;0.9745;10.005;NaN;0.06;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399393;81;05-oct-13;09:34:00;32.9588;6.5616;5.2218;0.1503;7.3;0.9205;9.22;NaN;0.05;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399394;60;05-oct-13;09:35:00;33.006;7.8778;5.2584;0.3484;4.81;0.7915;7.015;NaN;0.045;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399395;50;05-oct-13;09:35:00;32.855;7.486;5.4602;0.5568;5.205;0.836;7.52;NaN;0.06;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399396;40;05-oct-13;09:36:00;32.7126;8.5132;5.5611;1.2373;3.345;0.7155;6.035;NaN;0.115;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399397;31;05-oct-13;09:37:00;32.781;10.6159;5.7207;1.2826;2.14;0.568;3.465;NaN;0.175;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399398;20;05-oct-13;09:37:00;32.6286;11.8434;6.0704;2.639;2.135;0.417;1.185;NaN;0.08;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399399;10;05-oct-13;09:38:00;32.5134;13.0265;5.9685;1.3279;1.495;0.306;0.935;NaN;0.04;NaN;NaN
18HU13037_098;RATBA_01;42.8922;-65.1835;399400;1;05-oct-13;09:38:00;32.4774;13.3075;5.8819;0.7394;1.44;0.316;0.78;32.452;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398769;255;22-sep-13;09:46:00;35.1032;9.8392;2.5132;NaN;18.91;1.593;22.315;35.078;0;2.369;105.7995
18HU13037_102;HL_03;43.8802;-62.88;398770;203;22-sep-13;09:49:00;35.0532;10.4538;3.1923;NaN;11.465;1.1505;17.6;NaN;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398771;104;22-sep-13;09:52:00;34.5242;8.3003;3.8158;0.016;11.215;1.0635;13.91;NaN;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398772;83;22-sep-13;09:54:00;33.6045;6.8224;4.575;0.023;8.09;0.9055;10.11;NaN;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398773;63;22-sep-13;09:55:00;33.134;5.5493;5.3198;0.062;6.62;0.861;8.86;NaN;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398774;53;22-sep-13;09:56:00;33.0834;4.1408;5.4323;0.062;7.6;0.9275;8.925;NaN;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398775;43;22-sep-13;09:57:00;32.6118;3.6356;5.8881;0.1737;5.385;0.8;6.705;NaN;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398776;33;22-sep-13;09:58:00;32.4149;3.8349;6.4351;0.4338;3.17;0.618;3.68;NaN;0.055;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398777;22;22-sep-13;09:59:00;32.0244;4.663;6.5705;1.4033;1.655;0.404;0.55;NaN;0.055;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398778;13;22-sep-13;10:00:00;30.7363;9.9481;5.9363;0.2596;1.135;0.283;0;NaN;0;NaN;NaN
18HU13037_102;HL_03;43.8802;-62.88;398779;4;22-sep-13;10:01:00;30.3766;14.7373;5.7492;0.5124;1.315;0.152;0;30.842;0;5.9435;265.4367
18HU13037_103;BBL_03;42.7615;-65.483;399401;98;05-oct-13;13:03:00;33.3879;8.7288;4.9117;0.1298;6.605;0.8725;9.035;33.367;0.09;5.147;229.865
18HU13037_103;BBL_03;42.7615;-65.483;399402;80;05-oct-13;13:04:00;33.383;8.7573;4.9707;0.3177;6.665;0.8625;8.885;NaN;0.085;NaN;NaN
18HU13037_103;BBL_03;42.7615;-65.483;399403;60;05-oct-13;13:04:00;33.0466;8.5097;5.4895;0.4441;4.04;0.755;6.225;NaN;0.09;NaN;NaN
18HU13037_103;BBL_03;42.7615;-65.483;399404;50;05-oct-13;13:05:00;32.7686;10.2266;5.5826;1.7202;2.12;0.5515;2.72;NaN;0.18;NaN;NaN
18HU13037_103;BBL_03;42.7615;-65.483;399405;40;05-oct-13;13:05:00;32.7188;10.9892;5.774;1.6448;1.785;0.4815;1.315;NaN;0.145;NaN;NaN
18HU13037_103;BBL_03;42.7615;-65.483;399406;30;05-oct-13;13:06:00;32.7023;11.122;5.8587;2.369;1.865;0.459;0.92;NaN;0.135;NaN;NaN
18HU13037_103;BBL_03;42.7615;-65.483;399407;20;05-oct-13;13:07:00;32.6421;11.7741;5.8775;1.8862;1.345;0.3965;0;NaN;0.07;NaN;NaN
18HU13037_103;BBL_03;42.7615;-65.483;399408;10;05-oct-13;13:07:00;32.5379;13.201;5.9001;0.9506;1.43;0.317;0;NaN;0.04;NaN;NaN
18HU13037_103;BBL_03;42.7615;-65.483;399409;1;05-oct-13;13:08:00;32.4941;13.6562;5.8778;0.7243;1.165;0.298;0.455;32.475;0;6.203;277.026
18HU13037_105;BBL_04;42.452;-65.4807;399410;98;05-oct-13;15:26:00;33.7734;9.2352;4.8934;0.14;6.095;0.84;10.01;33.764;0.075;5.063;226.1136
18HU13037_105;BBL_04;42.452;-65.4807;399411;81;05-oct-13;15:27:00;33.7819;9.3707;4.885;0.1941;6.1;0.8365;10.03;NaN;0.07;NaN;NaN
18HU13037_105;BBL_04;42.452;-65.4807;399412;61;05-oct-13;15:28:00;33.015;9.284;5.3575;0.3245;4.93;0.7335;6.66;NaN;0.085;NaN;NaN
18HU13037_105;BBL_04;42.452;-65.4807;399413;50;05-oct-13;15:28:00;32.7078;10.0983;5.5185;0.5329;3.725;0.62;4.39;NaN;0.105;NaN;NaN
18HU13037_105;BBL_04;42.452;-65.4807;399414;40;05-oct-13;15:29:00;32.6893;10.9579;5.5741;1.2524;3.12;0.53;3.66;NaN;0.095;NaN;NaN
18HU13037_105;BBL_04;42.452;-65.4807;399415;29;05-oct-13;15:29:00;32.5424;12.4316;5.5894;0.8299;1.92;0.4185;1.895;NaN;0.1;NaN;NaN
18HU13037_105;BBL_04;42.452;-65.4807;399416;19;05-oct-13;15:30:00;32.4507;13.7773;5.6042;1.343;1.825;0.347;0.995;NaN;0.07;NaN;NaN
18HU13037_105;BBL_04;42.452;-65.4807;399417;11;05-oct-13;15:30:00;32.3974;14.713;5.6359;1.2675;1.275;0.2725;0.22;NaN;0.05;NaN;NaN
18HU13037_105;BBL_04;42.452;-65.4807;399418;2;05-oct-13;15:31:00;32.3977;14.7266;5.6852;0.8601;1.26;0.273;0;32.382;0;6.065;270.8629
18HU13037_107;PS_01;42.4087;-65.7322;399419;92;05-oct-13;17:10:00;34.5605;10.4244;4.3508;0.0798;6.865;0.918;12.37;34.488;0.055;4.518;201.7739
18HU13037_107;PS_01;42.4087;-65.7322;399420;75;05-oct-13;17:11:00;34.4016;10.1709;4.5027;0.0975;6.605;0.9235;11.68;NaN;0.06;NaN;NaN
18HU13037_107;PS_01;42.4087;-65.7322;399421;61;05-oct-13;17:11:00;34.3619;10.2521;4.5164;0.0886;6.395;0.8885;11.435;NaN;0.045;NaN;NaN
18HU13037_107;PS_01;42.4087;-65.7322;399422;50;05-oct-13;17:12:00;33.8866;9.6747;4.9339;0.1205;5.785;0.801;9.045;NaN;0.05;NaN;NaN
18HU13037_107;PS_01;42.4087;-65.7322;399423;41;05-oct-13;17:12:00;33.7456;9.8502;5.0316;0.1879;5.36;0.7735;8.205;NaN;0.075;NaN;NaN
18HU13037_107;PS_01;42.4087;-65.7322;399424;30;05-oct-13;17:13:00;33.2718;10.4044;5.4122;0.2323;4.33;0.655;5.75;NaN;0.09;NaN;NaN
18HU13037_107;PS_01;42.4087;-65.7322;399425;20;05-oct-13;17:13:00;32.7422;13.4288;5.5598;0.8148;2.64;0.4085;2.145;NaN;0.09;NaN;NaN
18HU13037_107;PS_01;42.4087;-65.7322;399426;10;05-oct-13;17:14:00;32.6464;15.249;5.529;0.7997;1.96;0.286;0.55;NaN;0.04;NaN;NaN
18HU13037_107;PS_01;42.4087;-65.7322;399427;2;05-oct-13;17:14:00;32.6715;16.0144;5.4069;0.3211;1.56;0.215;0.555;32.665;0;5.759;257.1969
18HU13037_109;PS_02;42.3285;-65.7993;399428;198;05-oct-13;18:32:00;35.194;9.4367;3.66;NaN;11.125;1.2965;20.5;35.173;0.05;3.789;169.2167
18HU13037_109;PS_02;42.3285;-65.7993;399429;175;05-oct-13;18:33:00;35.1931;9.603;3.6607;NaN;10.875;1.2975;20.515;NaN;0.05;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399430;160;05-oct-13;18:34:00;35.1977;10.2029;3.6824;NaN;9.53;1.185;18.065;NaN;0.04;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399431;125;05-oct-13;18:35:00;35.1309;11.1831;3.8628;NaN;7.58;1.036;15.71;NaN;0.055;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399432;100;05-oct-13;18:36:00;34.8415;10.7585;4.1559;0.0514;7.405;0.984;14.505;NaN;0.045;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399433;75;05-oct-13;18:37:00;34.3027;9.7607;4.6295;0.0603;6.61;0.882;11.905;NaN;0.04;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399434;60;05-oct-13;18:38:00;34.052;9.5219;4.8282;0.1081;6.11;0.8495;10.49;NaN;0.04;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399435;50;05-oct-13;18:38:00;33.8642;9.3881;4.9832;0.1719;5.725;0.8185;9.745;NaN;0.045;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399436;41;05-oct-13;18:39:00;33.7193;9.4165;5.146;0.1879;5.09;0.7705;8.065;NaN;0.045;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399437;30;05-oct-13;18:39:00;33.5351;9.4719;5.251;0.1981;5.035;0.7355;7.6;NaN;0.065;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399438;20;05-oct-13;18:40:00;33.2659;10.3123;5.5369;0.3109;4.36;0.6075;5.115;NaN;0.1;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399439;10;05-oct-13;18:40:00;32.7412;12.9747;5.4955;0.5466;2.785;0.457;2.545;NaN;0.13;NaN;NaN
18HU13037_109;PS_02;42.3285;-65.7993;399440;1;05-oct-13;18:41:00;32.6434;14.7303;5.4942;0.4646;1.905;0.286;0.67;32.64;0.05;5.9295;264.8115
18HU13037_111;PS_04;42.265;-65.8623;399441;221;05-oct-13;20:18:00;35.1929;9.3923;3.748;NaN;10.295;1.2855;18.855;35.171;0.07;3.999;178.5953
18HU13037_111;PS_04;42.265;-65.8623;399442;175;05-oct-13;20:19:00;35.2281;10.3545;3.6965;NaN;10.035;1.2625;19.175;NaN;0.07;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399443;150;05-oct-13;20:20:00;35.0858;10.9001;3.8861;NaN;8.2;1.102;15.66;NaN;0.065;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399444;124;05-oct-13;20:21:00;34.7224;10.493;4.1821;NaN;6.73;0.973;12.46;NaN;0.055;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399445;100;05-oct-13;20:22:00;34.6168;10.3827;4.281;0.0248;6.995;0.9765;12.965;NaN;0.06;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399446;75;05-oct-13;20:23:00;34.3379;9.6474;4.4486;0.0355;6.88;0.9485;11.84;NaN;0.065;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399447;61;05-oct-13;20:23:00;34.113;9.49;4.671;0.0674;6.445;0.9275;10.745;NaN;0.06;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399448;50;05-oct-13;20:24:00;33.9448;9.436;4.8598;0.1134;6.095;0.8695;9.88;NaN;0.065;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399449;40;05-oct-13;20:24:00;33.644;9.4778;5.1078;0.156;5.52;0.79;8.445;NaN;0.075;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399450;30;05-oct-13;20:25:00;32.943;10.5637;5.3034;0.1913;4.805;0.7155;7.105;NaN;0.1;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399451;19;05-oct-13;20:26:00;32.6485;12.9445;5.679;0.7847;2.095;0.389;1.14;NaN;0.095;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399452;10;05-oct-13;20:26:00;32.6123;14.4047;5.6591;0.7997;1.665;0.302;0;NaN;0.06;NaN;NaN
18HU13037_111;PS_04;42.265;-65.8623;399453;1;05-oct-13;20:27:00;32.6271;14.8385;5.6326;0.6036;1.42;0.261;0;32.59;0.05;5.8115;259.5416
18HU13037_115;PS_06;42.1892;-65.929;399454;223;05-oct-13;21:43:00;35.1503;9.3405;3.7826;NaN;10.625;1.297;19.255;35.125;0.11;4.0215;179.6002
18HU13037_115;PS_06;42.1892;-65.929;399455;175;05-oct-13;21:45:00;35.207;10.4664;3.7332;NaN;8.77;1.1335;16.835;NaN;0.09;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399456;151;05-oct-13;21:46:00;34.9587;11.1464;3.9903;NaN;7.275;1.0105;14.335;NaN;0.06;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399457;125;05-oct-13;21:47:00;34.7832;10.9132;4.1566;NaN;6.84;0.932;13.08;NaN;0.055;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399458;101;05-oct-13;21:48:00;34.5199;10.389;4.3618;0.0372;6.815;0.938;12.025;NaN;0.055;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399459;75;05-oct-13;21:49:00;34.0187;9.279;4.6679;0.0301;6.84;0.924;11.34;NaN;0.06;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399460;60;05-oct-13;21:50:00;33.7607;9.0664;4.8459;0.0372;7.115;0.9495;11.445;NaN;0.07;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399461;49;05-oct-13;21:50:00;33.5031;9.3526;4.9835;0.062;6.235;0.858;9.675;NaN;0.075;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399462;40;05-oct-13;21:51:00;33.2191;9.488;5.0313;0.062;5.68;0.831;8.945;NaN;0.075;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399463;30;05-oct-13;21:52:00;33.0524;9.7797;5.1458;0.0993;5.255;0.7755;7.835;NaN;0.085;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399464;19;05-oct-13;21:52:00;32.7705;12.0565;5.3198;0.1708;5.65;0.7495;5.74;NaN;0.135;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399465;10;05-oct-13;21:53:00;32.6771;14.1301;5.539;1.1166;1.76;0.3565;1.22;NaN;0.11;NaN;NaN
18HU13037_115;PS_06;42.1892;-65.929;399466;3;05-oct-13;21:54:00;32.6075;14.8976;5.7158;0.9808;1.18;0.249;0.42;32.592;0.05;6.09;271.9794
18HU13037_119;PS_08;42.11;-66.0337;399467;193;05-oct-13;23:11:00;35.0945;9.5173;3.739;NaN;10.05;1.1125;17.96;35.044;0.11;4.031;180.0245
18HU13037_119;PS_08;42.11;-66.0337;399468;176;05-oct-13;23:12:00;34.9556;9.3712;3.8456;NaN;8.925;1.0545;16.055;NaN;0.11;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399469;150;05-oct-13;23:13:00;34.7882;9.33;4.0395;NaN;9.61;1.0585;17.125;NaN;0.12;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399470;125;05-oct-13;23:14:00;34.6764;9.8706;4.2163;NaN;7.3;0.862;13.625;NaN;0.095;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399471;100;05-oct-13;23:15:00;34.1781;8.6052;4.5637;0.0425;6.995;0.8375;11.755;NaN;0.05;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399472;80;05-oct-13;23:16:00;33.6996;7.7586;4.7873;0.0266;9.02;0.916;13.54;NaN;0.05;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399473;75;05-oct-13;23:17:00;33.6826;7.7788;4.7773;0.0284;9.35;0.9195;13.495;NaN;0.05;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399474;50;05-oct-13;23:18:00;33.3321;7.545;5.0151;0.039;8.375;0.887;12.03;NaN;0.06;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399475;40;05-oct-13;23:19:00;33.2163;8.0518;5.1508;0.0549;7.16;0.8175;10.39;NaN;0.07;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399476;30;05-oct-13;23:20:00;33.2561;9.4489;5.1347;0.078;5.71;0.68;7.98;NaN;0.07;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399477;20;05-oct-13;23:21:00;32.8469;9.8365;5.3855;0.1046;4.57;0.6045;6.26;NaN;0.08;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399478;10;05-oct-13;23:21:00;32.7676;13.0777;5.3993;0.6941;2.19;0.3705;2.04;NaN;0.145;NaN;NaN
18HU13037_119;PS_08;42.11;-66.0337;399479;3;05-oct-13;23:22:00;32.6332;14.2928;5.6722;1.0261;1.82;0.324;0.81;32.696;0.08;6.019;268.8085
18HU13037_121;PS_10;41.9802;-66.1403;399480;87;06-oct-13;00:46:00;33.2203;8.6011;5.1179;0.0683;5.365;0.6435;8.22;33.198;0.105;5.387;240.5834
18HU13037_121;PS_10;41.9802;-66.1403;399481;76;06-oct-13;00:47:00;33.2145;8.6158;5.1212;0.0752;6.89;0.7685;10.48;NaN;0.12;NaN;NaN
18HU13037_121;PS_10;41.9802;-66.1403;399482;60;06-oct-13;00:48:00;33.1763;8.7636;5.1372;0.0683;5.975;0.7135;8.76;NaN;0.12;NaN;NaN
18HU13037_121;PS_10;41.9802;-66.1403;399483;50;06-oct-13;00:49:00;33.1286;8.9536;5.1438;0.1059;5.725;0.71;8.415;NaN;0.14;NaN;NaN
18HU13037_121;PS_10;41.9802;-66.1403;399484;40;06-oct-13;00:50:00;33.0709;9.1816;5.1556;0.0376;5.065;0.6525;7.235;NaN;0.145;NaN;NaN
18HU13037_121;PS_10;41.9802;-66.1403;399485;30;06-oct-13;00:50:00;33.0352;9.3645;5.1748;0.1435;4.955;0.651;7.475;NaN;0.15;NaN;NaN
18HU13037_121;PS_10;41.9802;-66.1403;399486;21;06-oct-13;00:51:00;32.8351;10.2012;5.2038;0.1366;5.615;0.6975;7.86;NaN;0.17;NaN;NaN
18HU13037_121;PS_10;41.9802;-66.1403;399487;10;06-oct-13;00:52:00;32.6799;12.5979;5.5612;0.9054;2.585;0.373;1.52;NaN;0.13;NaN;NaN
18HU13037_121;PS_10;41.9802;-66.1403;399488;2;06-oct-13;00:52:00;32.6102;14.0771;5.6608;1.1921;1.755;0.271;0;32.591;0.055;6.092;272.0687
18HU13037_122;PS_09;42.0602;-66.0798;399489;90;06-oct-13;01:50:00;33.8835;8.142;4.6419;NaN;9.03;0.949;14.41;33.865;0.085;4.951;221.1117
18HU13037_122;PS_09;42.0602;-66.0798;399490;76;06-oct-13;01:50:00;33.7717;8.0303;4.6883;NaN;8.815;0.946;14;NaN;0.075;NaN;NaN
18HU13037_122;PS_09;42.0602;-66.0798;399491;60;06-oct-13;01:51:00;33.4589;7.8392;4.9108;NaN;7.75;0.8755;12.045;NaN;0.065;NaN;NaN
18HU13037_122;PS_09;42.0602;-66.0798;399492;50;06-oct-13;01:52:00;33.3449;7.9541;4.9917;NaN;7.485;0.8505;11.635;NaN;0.085;NaN;NaN
18HU13037_122;PS_09;42.0602;-66.0798;399493;41;06-oct-13;01:53:00;33.2195;8.4985;5.073;NaN;6.52;0.793;10.275;NaN;0.11;NaN;NaN
18HU13037_122;PS_09;42.0602;-66.0798;399494;30;06-oct-13;01:53:00;32.8088;13.1578;5.4294;NaN;2.7;0.451;3.155;NaN;0.115;NaN;NaN
