CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18HU04586_320;FC-03;47;-52.58;259264;5;29-nov-04;06:10:00;5.41;31.94;7.16077026421854;4.2;3.02;0.32;1.32;0.95
18HU04586_322;FC-01;47;-52.8317;259266;100;29-nov-04;08:42:00;100.91;32.4;7.21003134796238;2.47;4.95;0.49;2.57;0.23
18HU04586_322;FC-01;47;-52.8317;259267;73;29-nov-04;08:42:00;74.04;32.21;7.14957456336767;3.45;3.62;0.45;2.11;0.32
18HU04586_322;FC-01;47;-52.8317;259268;50;29-nov-04;08:42:00;50.43;32.08;7.14061800268697;4.06;3.5;0.43;1.62;0.65
18HU04586_322;FC-01;47;-52.8317;259269;40;29-nov-04;08:42:00;40.4;32.05;7.14061800268697;4.12;4.17;0.51;2.13;0.83
18HU04586_322;FC-01;47;-52.8317;259270;30;29-nov-04;08:42:00;30.54;31.98;7.12942230183609;4.07;3.86;0.47;1.72;0.67
18HU04586_322;FC-01;47;-52.8317;259271;20;29-nov-04;08:42:00;20.04;31.82;7.12942230183609;4.32;3.96;0.49;1.57;0.9
18HU04586_322;FC-01;47;-52.8317;259272;10;29-nov-04;08:42:00;9.78;31.75;7.12942230183609;4.49;3.07;0.4;1.33;1
18HU04586_322;FC-01;47;-52.8317;259273;5;29-nov-04;08:42:00;4.97;31.75;7.12942230183609;4.49;2.98;0.43;1.22;0.96
18HU04586_326;SEGB-05;46.07;-52.5;258993;84;20-nov-04;13:08:00;84.64;33.16;5.85087326466637;0.54;12.89;1.25;9.07;0.05
18HU04586_326;SEGB-05;46.07;-52.5;258994;75;20-nov-04;13:08:00;75.97;33.16;5.85087326466637;0.55;11.53;1.06;8.17;0.07
18HU04586_326;SEGB-05;46.07;-52.5;258995;51;20-nov-04;13:08:00;51.12;32.98;5.92028660994178;1.14;9.74;1.08;6.59;0.29
18HU04586_326;SEGB-05;46.07;-52.5;258996;40;20-nov-04;13:08:00;40.78;32.27;6.71965965069413;7.19;2.21;0.37;0.72;2.12
18HU04586_326;SEGB-05;46.07;-52.5;258997;31;20-nov-04;13:08:00;30.83;32.27;6.73085535154501;7.2;2.5;0.4;1.14;2.15
18HU04586_326;SEGB-05;46.07;-52.5;258998;20;20-nov-04;13:08:00;20.59;32.26;6.73981191222571;7.2;2.18;0.38;0.75;2.16
18HU04586_326;SEGB-05;46.07;-52.5;258999;10;20-nov-04;13:08:00;10.27;32.26;6.73085535154501;7.21;2.05;0.38;0.77;2.25
18HU04586_326;SEGB-05;46.07;-52.5;259000;5;20-nov-04;13:08:00;5.45;32.26;6.73085535154501;7.21;2.09;0.36;0.74;2.22
