CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18TL02005_204;FC-05;47;-52.0333;254499;98;25-apr-02;09:40:00;99.21;32.97;7.4899328257949;-0.76;8.93;1.23;6.15;0.2
18TL02005_204;FC-05;47;-52.0333;254500;75;25-apr-02;09:40:00;75.23;32.79;7.97992834751456;-0.88;5.46;0.91;4.48;0.75
18TL02005_204;FC-05;47;-52.0333;254501;50;25-apr-02;09:40:00;50;32.7;8.20992610837438;-0.68;3.46;0.5;2.89;1.52
18TL02005_204;FC-05;47;-52.0333;254502;39;25-apr-02;09:40:00;39.53;32.7;8.20992610837438;-0.68;3.71;0.61;3;1.4
18TL02005_204;FC-05;47;-52.0333;254503;30;25-apr-02;09:40:00;30.32;32.7;8.21992610837438;-0.69;3.81;0.61;3.02;1.55
18TL02005_204;FC-05;47;-52.0333;254504;20;25-apr-02;09:40:00;20.15;32.7;8.21992610837438;-0.69;3.84;0.6;2.97;1.5
18TL02005_204;FC-05;47;-52.0333;254505;10;25-apr-02;09:40:00;10.15;32.7;8.20992610837438;-0.69;3.55;0.56;2.9;1.38
18TL02005_204;FC-05;47;-52.0333;254506;5;25-apr-02;09:40:00;5.26;32.7;8.20992610837438;-0.69;3.85;0.6;2.96;1.2
18TL02005_215;FC-06;47;-51.485;-14;0;25-apr-02;12:28:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_215;FC-06;47;-51.485;254507;96;25-apr-02;12:28:00;96.87;32.94;7.67993058665473;-0.69;7.06;1.44;7.49;0.39
18TL02005_215;FC-06;47;-51.485;254508;75;25-apr-02;12:28:00;75.31;32.88;7.88992834751455;-0.46;4.56;1.4;6.01;1.9
18TL02005_215;FC-06;47;-51.485;254509;50;25-apr-02;12:28:00;50.2;32.84;8.05992834751456;-0.23;2.81;1.19;4.45;1
18TL02005_215;FC-06;47;-51.485;254510;40;25-apr-02;12:28:00;40.76;32.84;8.06992834751455;-0.23;2.57;1.24;4.66;3.38
18TL02005_215;FC-06;47;-51.485;254511;30;25-apr-02;12:28:00;30.28;32.84;8.07992610837438;-0.23;2.62;1.36;4.29;3.02
18TL02005_215;FC-06;47;-51.485;254512;20;25-apr-02;12:28:00;20.06;32.83;8.10992610837438;-0.22;2.64;1.1;3.77;3.27
18TL02005_215;FC-06;47;-51.485;254513;10;25-apr-02;12:28:00;9.97;32.83;8.12992834751456;-0.2;2.79;1.23;4.22;2.97
18TL02005_215;FC-06;47;-51.485;254514;5;25-apr-02;12:28:00;5.42;32.83;8.13992610837439;-0.2;2.35;0.9;3.71;2.97
18TL02005_225;SEGB-02;46.5;-52.85;-2;0;21-apr-02;10:24:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_225;SEGB-02;46.5;-52.85;254341;169;21-apr-02;10:24:00;170.49;32.66;8.00992834751456;-1.28;NaN;NaN;NaN;NaN
18TL02005_226;FC-07;47;-51;254515;101;25-apr-02;14:54:00;101.43;33.04;7.64993058665473;-0.52;8.62;1.23;7.07;0.44
18TL02005_226;FC-07;47;-51;254516;74;25-apr-02;14:54:00;74.92;33.04;7.66993058665473;-0.5;8.17;1.29;7.36;0.42
18TL02005_226;FC-07;47;-51;254517;50;25-apr-02;14:54:00;50.17;32.93;7.99992834751455;-0.01;2.59;0.93;4.71;2.45
18TL02005_226;FC-07;47;-51;254518;39;25-apr-02;14:54:00;39.68;32.92;8.02992834751456;-0.02;2.66;1.03;4.48;2.38
18TL02005_226;FC-07;47;-51;254519;28;25-apr-02;14:54:00;28.68;32.91;8.01992834751456;-0.04;2.73;0.97;4.46;3.03
18TL02005_226;FC-07;47;-51;254520;19;25-apr-02;14:54:00;19;32.91;8.03992834751456;-0.09;3.08;0.95;4.54;2.6
18TL02005_226;FC-07;47;-51;254521;10;25-apr-02;14:54:00;9.94;32.9;8.03992834751456;-0.12;3.49;1.05;5.04;2.14
18TL02005_226;FC-07;47;-51;254522;5;25-apr-02;14:54:00;4.96;32.9;8.03992834751456;-0.12;3.5;0.95;4.79;2.17
18TL02005_237;FC-09;47;-50;254523;170;25-apr-02;20:25:00;171.69;33.04;7.70993058665472;-0.43;NaN;NaN;NaN;NaN
18TL02005_237;FC-09;47;-50;254524;77;25-apr-02;20:25:00;77.71;32.91;7.83993058665473;0.18;4.63;1.07;6.25;0.58
18TL02005_237;FC-09;47;-50;254525;51;25-apr-02;20:25:00;51.49;32.91;7.83993058665473;0.17;4.65;1.17;6.07;0.71
18TL02005_237;FC-09;47;-50;254526;40;25-apr-02;20:25:00;40.32;32.91;7.84993058665473;0.16;4.46;1.15;6.26;0.77
18TL02005_237;FC-09;47;-50;254527;31;25-apr-02;20:25:00;30.76;32.9;7.84993058665473;0.16;3.41;0.88;4.58;0.77
18TL02005_237;FC-09;47;-50;254528;21;25-apr-02;20:25:00;20.73;32.9;7.86992834751455;0.17;4.49;1.06;5.98;0.58
18TL02005_237;FC-09;47;-50;254529;11;25-apr-02;20:25:00;10.61;32.9;7.87992834751455;0.19;4.62;1.17;6.1;0.55
18TL02005_237;FC-09;47;-50;254530;5;25-apr-02;20:25:00;5.23;32.89;7.87992834751455;0.23;4.22;0.98;5.67;0.63
18TL02005_239;FC-10;47;-49.1167;254531;76;26-apr-02;00:48:00;76.61;32.88;8.03992834751456;-0.5;4.81;1.14;5.8;1.24
18TL02005_239;FC-10;47;-49.1167;254532;50;26-apr-02;00:48:00;50.54;32.88;8.03992834751456;-0.5;5;1.22;5.81;1.57
18TL02005_239;FC-10;47;-49.1167;254533;40;26-apr-02;00:48:00;40.67;32.88;8.03992834751456;-0.5;4.8;1.16;5.68;1.59
18TL02005_239;FC-10;47;-49.1167;254534;30;26-apr-02;00:48:00;30.56;32.88;8.03992834751456;-0.49;4.62;1.15;5.65;1.54
18TL02005_239;FC-10;47;-49.1167;254535;20;26-apr-02;00:48:00;20.47;32.88;8.03992834751456;-0.5;4.89;1.17;5.96;1.55
18TL02005_239;FC-10;47;-49.1167;254536;10;26-apr-02;00:48:00;10.5;32.88;8.06992834751455;-0.41;4.62;1.24;5.88;1.68
18TL02005_239;FC-10;47;-49.1167;254537;5;26-apr-02;00:48:00;5.33;32.88;8.07992610837438;-0.37;4.7;1.12;5.61;1.54
18TL02005_243;HIB-08;46.8033;-48.7867;254538;76;26-apr-02;03:52:00;76.92;32.89;8.03992834751456;-0.41;NaN;NaN;NaN;NaN
18TL02005_243;HIB-08;46.8033;-48.7867;254539;5;26-apr-02;03:52:00;5.22;32.87;8.15992610837439;-0.23;NaN;NaN;NaN;NaN
18TL02005_244;HIB-07;46.75;-48.86;254540;73;26-apr-02;05:02:00;73.92;32.88;8.08992834751455;-0.27;NaN;NaN;NaN;NaN
18TL02005_244;HIB-07;46.75;-48.86;254541;5;26-apr-02;05:02:00;5.44;32.86;8.24992610837439;-0.12;NaN;NaN;NaN;NaN
18TL02005_247;HIB-06;46.6983;-48.7833;254542;73;26-apr-02;06:07:00;73.65;32.88;8.14992610837439;-0.2;NaN;NaN;NaN;NaN
18TL02005_247;HIB-06;46.6983;-48.7833;254543;4;26-apr-02;06:07:00;4.09;32.86;8.30992610837439;-0.09;NaN;NaN;NaN;NaN
18TL02005_253;HIB-05;46.75;-48.7083;254544;77;26-apr-02;07:23:00;77.61;32.89;8.09992834751455;-0.37;NaN;NaN;NaN;NaN
18TL02005_253;HIB-05;46.75;-48.7083;254545;5;26-apr-02;07:23:00;4.55;32.87;8.27992610837438;-0.21;NaN;NaN;NaN;NaN
18TL02005_257;HIB-04;46.7467;-48.74;254546;77;26-apr-02;08:13:00;77.96;32.89;8.09992834751455;-0.34;NaN;NaN;NaN;NaN
18TL02005_257;HIB-04;46.7467;-48.74;254547;4;26-apr-02;08:13:00;4.49;32.87;8.21992610837438;-0.22;NaN;NaN;NaN;NaN
18TL02005_261;HIB-03;46.7383;-48.7833;254548;74;26-apr-02;09:06:00;74.36;32.88;8.11992834751456;-0.3;NaN;NaN;NaN;NaN
18TL02005_261;HIB-03;46.7383;-48.7833;254549;4;26-apr-02;09:06:00;4.4;32.88;8.19992610837438;-0.24;NaN;NaN;NaN;NaN
18TL02005_263;HIB-02;46.75;-48.7167;-15;0;26-apr-02;09:51:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_263;HIB-02;46.75;-48.7167;254550;76;26-apr-02;09:51:00;76.83;32.88;8.09992834751455;-0.31;NaN;NaN;NaN;NaN
18TL02005_263;HIB-02;46.75;-48.7167;254551;5;26-apr-02;09:51:00;4.69;32.88;8.18992610837438;-0.26;NaN;NaN;NaN;NaN
18TL02005_264;SEGB-03;46.35;-52.7333;-3;0;21-apr-02;11:33:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_264;SEGB-03;46.35;-52.7333;254342;164;21-apr-02;11:33:00;164.85;32.87;7.5599328257949;-0.9;8.62;1.57;7.59;NaN
18TL02005_264;SEGB-03;46.35;-52.7333;254343;146;21-apr-02;11:33:00;147.12;32.86;7.6099328257949;-0.97;8.19;1.39;7.59;NaN
18TL02005_264;SEGB-03;46.35;-52.7333;254344;100;21-apr-02;11:33:00;100.48;32.85;7.64993058665473;-1.03;8.62;1.44;7.02;0.48
18TL02005_264;SEGB-03;46.35;-52.7333;254345;76;21-apr-02;11:33:00;76.54;32.69;8.05992834751456;-1.09;4.72;1.43;5.26;2.29
18TL02005_264;SEGB-03;46.35;-52.7333;254346;50;21-apr-02;11:33:00;50.61;32.56;8.54992386923421;-0.41;0.7;0.63;0.06;7.62
18TL02005_264;SEGB-03;46.35;-52.7333;254347;41;21-apr-02;11:33:00;40.97;32.56;8.54992386923421;-0.41;0.68;0.61;0.4;7.22
18TL02005_264;SEGB-03;46.35;-52.7333;254348;30;21-apr-02;11:33:00;30.55;32.54;8.56992386923421;-0.38;0.73;0.9;0.51;7.52
18TL02005_264;SEGB-03;46.35;-52.7333;254349;20;21-apr-02;11:33:00;20.11;32.5;8.66992163009404;-0.31;0.58;0.57;0;7.55
18TL02005_264;SEGB-03;46.35;-52.7333;254350;10;21-apr-02;11:33:00;9.6;32.5;8.67992163009404;-0.3;0.41;0.51;0.1;6.89
18TL02005_264;SEGB-03;46.35;-52.7333;254351;5;21-apr-02;11:33:00;5.21;32.49;8.67992163009404;-0.3;0.97;0.57;0.85;7.2
18TL02005_265;HIB-01;46.8183;-48.7833;-16;0;26-apr-02;10:40:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_265;HIB-01;46.8183;-48.7833;254552;78;26-apr-02;10:40:00;78.2;32.89;8.08992834751455;-0.35;NaN;NaN;NaN;NaN
18TL02005_265;HIB-01;46.8183;-48.7833;254553;5;26-apr-02;10:40:00;4.6;32.88;8.16992610837439;-0.29;NaN;NaN;NaN;NaN
18TL02005_275;FC-11;47;-48.6167;-17;0;26-apr-02;12:34:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_275;FC-11;47;-48.6167;254554;98;26-apr-02;12:34:00;98.69;32.93;7.86992834751455;-0.83;NaN;NaN;NaN;NaN
18TL02005_276;FC-12;47;-48.1167;-18;0;26-apr-02;14:36:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_276;FC-12;47;-48.1167;254555;125;26-apr-02;14:36:00;126.51;33.07;7.5899328257949;-1.21;9.77;1.36;8.78;NaN
18TL02005_276;FC-12;47;-48.1167;254556;99;26-apr-02;14:36:00;99.88;33.01;7.92992834751456;-1.41;7.07;1.26;7;0.36
18TL02005_276;FC-12;47;-48.1167;254557;75;26-apr-02;14:36:00;75.18;32.85;8.18992610837438;-0.89;4.64;1.21;5.88;2.03
18TL02005_276;FC-12;47;-48.1167;254558;50;26-apr-02;14:36:00;50.6;32.85;8.20992610837438;-0.88;4.56;1.08;5.08;2.1
18TL02005_276;FC-12;47;-48.1167;254559;40;26-apr-02;14:36:00;40.53;32.85;8.25992610837439;-0.86;4.51;1.13;5.9;1.78
18TL02005_276;FC-12;47;-48.1167;254560;31;26-apr-02;14:36:00;30.83;32.84;8.30992610837439;-0.78;4.58;1.13;5.31;1.65
18TL02005_276;FC-12;47;-48.1167;254561;20;26-apr-02;14:36:00;19.88;32.84;8.32992610837439;-0.75;4.57;1.14;4.67;1.67
18TL02005_276;FC-12;47;-48.1167;254562;10;26-apr-02;14:36:00;9.69;32.84;8.34992610837438;-0.68;4.27;0.96;4.49;1.48
18TL02005_276;FC-12;47;-48.1167;254563;5;26-apr-02;14:36:00;4.58;32.84;8.33992610837439;-0.65;4.46;1.06;4.64;0.86
18TL02005_284;SEGB-04;46.2083;-52.6083;-4;0;21-apr-02;13:34:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_284;SEGB-04;46.2083;-52.6083;254352;122;21-apr-02;13:34:00;123.23;32.98;7.20993506493507;-0.61;NaN;NaN;NaN;NaN
18TL02005_304;SEGB-05;46.07;-52.5;-5;0;21-apr-02;14:41:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_304;SEGB-05;46.07;-52.5;254353;84;21-apr-02;14:41:00;85.1;32.8;7.69993058665472;-0.28;5.36;1.03;5.65;0.46
18TL02005_304;SEGB-05;46.07;-52.5;254354;74;21-apr-02;14:41:00;74.28;32.8;7.71993058665473;-0.29;5.57;1.23;5.92;0.58
18TL02005_304;SEGB-05;46.07;-52.5;254355;49;21-apr-02;14:41:00;49.44;32.74;7.91992834751456;0.48;4.25;1.11;5.1;1.93
18TL02005_304;SEGB-05;46.07;-52.5;254356;40;21-apr-02;14:41:00;40.32;32.73;7.99992834751455;0.45;3.12;0.92;4.36;2.4
18TL02005_304;SEGB-05;46.07;-52.5;254357;30;21-apr-02;14:41:00;29.97;32.72;8.08992834751455;0.43;1.43;0.91;2.96;3.09
18TL02005_304;SEGB-05;46.07;-52.5;254358;20;21-apr-02;14:41:00;20.31;32.72;8.11992834751456;0.43;1.15;0.7;3.04;2.93
18TL02005_304;SEGB-05;46.07;-52.5;254359;10;21-apr-02;14:41:00;10.52;32.72;8.12992834751456;0.48;1.5;0.76;2.68;3.08
18TL02005_304;SEGB-05;46.07;-52.5;254360;5;21-apr-02;14:41:00;5.16;32.72;8.12992834751456;0.48;1.65;1.03;2.76;2.9
18TL02005_315;SEGB-06;45.7883;-52.2667;254361;74;21-apr-02;17:14:00;75.05;32.82;7.73993058665472;0.12;6.15;1.26;6.65;1.16
18TL02005_315;SEGB-06;45.7883;-52.2667;254362;49;21-apr-02;17:14:00;49.53;32.79;7.91992834751456;0.59;3.65;1.07;5.52;2.37
18TL02005_315;SEGB-06;45.7883;-52.2667;254363;40;21-apr-02;17:14:00;40.11;32.79;7.93992834751456;0.61;3.71;1.08;5.52;2.34
18TL02005_315;SEGB-06;45.7883;-52.2667;254364;30;21-apr-02;17:14:00;30;32.79;7.94992834751455;0.64;3.74;0.96;5.12;1.72
18TL02005_315;SEGB-06;45.7883;-52.2667;254365;20;21-apr-02;17:14:00;19.91;32.79;7.94992834751455;0.68;4.02;0.99;5.23;2.37
18TL02005_315;SEGB-06;45.7883;-52.2667;254366;10;21-apr-02;17:14:00;9.85;32.79;7.94992834751455;0.71;3.85;0.87;5.27;2.17
18TL02005_315;SEGB-06;45.7883;-52.2667;254367;5;21-apr-02;17:14:00;5.35;32.79;7.93992834751456;0.75;3.83;1.21;5.44;2.23
18TL02005_326;SEGB-07;45.4583;-52;254368;76;21-apr-02;19:43:00;76.17;32.83;7.57993058665472;0.17;7.58;1.13;6.87;1.4
18TL02005_326;SEGB-07;45.4583;-52;254369;50;21-apr-02;19:43:00;50.62;32.74;8.16992610837439;1.17;1.99;0.89;1.42;4.75
18TL02005_326;SEGB-07;45.4583;-52;254370;40;21-apr-02;19:43:00;39.87;32.73;8.21992610837438;1.22;1.6;0.7;1.39;4.8
18TL02005_326;SEGB-07;45.4583;-52;254371;30;21-apr-02;19:43:00;30.16;32.74;8.26992610837438;1.24;2.46;0.78;0.54;5.03
18TL02005_326;SEGB-07;45.4583;-52;254372;21;21-apr-02;19:43:00;21.19;32.74;8.31992386923421;1.29;1.96;0.76;1.2;4.16
18TL02005_326;SEGB-07;45.4583;-52;254373;11;21-apr-02;19:43:00;10.61;32.74;8.42992386923421;1.4;1.98;0.72;0.3;4.57
18TL02005_326;SEGB-07;45.4583;-52;254374;5;21-apr-02;19:43:00;4.61;32.74;8.42992386923421;1.4;2.02;0.74;0.39;4.29
18TL02005_339;SEGB-08;45.095;-51.7;254375;69;21-apr-02;22:34:00;69.1;32.86;7.4899328257949;0.43;5.91;1.2;5.62;1.51
18TL02005_339;SEGB-08;45.095;-51.7;254376;50;21-apr-02;22:34:00;50.12;32.72;8.14992610837439;1.2;NaN;NaN;NaN;NaN
18TL02005_339;SEGB-08;45.095;-51.7;254377;39;21-apr-02;22:34:00;39.64;32.62;8.17992610837439;1.41;2.76;0.7;0.73;4.98
18TL02005_339;SEGB-08;45.095;-51.7;254378;29;21-apr-02;22:34:00;29.66;32.57;8.13992610837439;1.56;2.63;0.8;0.71;5.18
18TL02005_339;SEGB-08;45.095;-51.7;254379;20;21-apr-02;22:34:00;19.77;32.56;8.23992610837438;1.68;2.92;0.91;0.58;4.37
18TL02005_339;SEGB-08;45.095;-51.7;254380;10;21-apr-02;22:34:00;9.59;32.55;8.35992386923421;1.82;3.1;0.76;0.36;3.93
18TL02005_339;SEGB-08;45.095;-51.7;254381;5;21-apr-02;22:34:00;4.56;32.55;8.35992386923421;1.81;3.26;0.98;0.27;3.91
