CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo
18HU12042_277;HL_12;41.4093;-60.6805;385501;499;28-sep-12;13:53:00;4.2
18HU12042_277;HL_12;41.4093;-60.6805;385502;248;28-sep-12;13:59:00;3.3
18HU12042_277;HL_12;41.4093;-60.6805;385503;101;28-sep-12;14:03:00;4.6
18HU12042_277;HL_12;41.4093;-60.6805;385504;80;28-sep-12;14:04:00;4.4
18HU12042_277;HL_12;41.4093;-60.6805;385505;59;28-sep-12;14:05:00;4.7
18HU12042_277;HL_12;41.4093;-60.6805;385506;50;28-sep-12;14:06:00;5.2
18HU12042_277;HL_12;41.4093;-60.6805;385507;40;28-sep-12;14:07:00;5.2
18HU12042_277;HL_12;41.4093;-60.6805;385508;30;28-sep-12;14:08:00;5
18HU12042_277;HL_12;41.4093;-60.6805;385509;20;28-sep-12;14:09:00;5
18HU12042_277;HL_12;41.4093;-60.6805;385510;10;28-sep-12;14:10:00;5
18HU12042_277;HL_12;41.4093;-60.6805;385511;2.3;28-sep-12;14:11:00;5
18HU12042_277;HL_12;41.4093;-60.6805;385512;2.3;28-sep-12;14:11:00;5
18HU12042_281;HL_13;41.0353;-60.4475;385514;4930;28-sep-12;19:53:00;5.9
18HU12042_281;HL_13;41.0353;-60.4475;385515;4001;28-sep-12;20:24:00;6.1
18HU12042_281;HL_13;41.0353;-60.4475;385516;3499;28-sep-12;20:44:00;6.1
18HU12042_281;HL_13;41.0353;-60.4475;385517;3201;28-sep-12;20:52:00;6.1
18HU12042_281;HL_13;41.0353;-60.4475;385518;3000;28-sep-12;20:59:00;6.1
18HU12042_281;HL_13;41.0353;-60.4475;385519;2501;28-sep-12;21:10:00;4.7
18HU12042_281;HL_13;41.0353;-60.4475;385520;2000;28-sep-12;21:22:00;6.1
18HU12042_281;HL_13;41.0353;-60.4475;385521;1700;28-sep-12;21:30:00;6
18HU12042_281;HL_13;41.0353;-60.4475;385522;1500;28-sep-12;21:35:00;5.9
18HU12042_281;HL_13;41.0353;-60.4475;385523;1200;28-sep-12;21:43:00;5.9
18HU12042_281;HL_13;41.0353;-60.4475;385524;1001;28-sep-12;21:48:00;5.9
18HU12042_281;HL_13;41.0353;-60.4475;385525;500;28-sep-12;21:59:00;4.1
18HU12042_281;HL_13;41.0353;-60.4475;385526;249;28-sep-12;22:06:00;3.2
18HU12042_281;HL_13;41.0353;-60.4475;385527;100;28-sep-12;22:11:00;4
18HU12042_281;HL_13;41.0353;-60.4475;385528;80;28-sep-12;22:13:00;4.2
18HU12042_281;HL_13;41.0353;-60.4475;385529;60;28-sep-12;22:14:00;4.1
18HU12042_281;HL_13;41.0353;-60.4475;385530;50;28-sep-12;22:16:00;4.2
18HU12042_281;HL_13;41.0353;-60.4475;385531;39;28-sep-12;22:18:00;4.7
18HU12042_281;HL_13;41.0353;-60.4475;385532;31;28-sep-12;22:19:00;4.8
18HU12042_281;HL_13;41.0353;-60.4475;385533;21;28-sep-12;22:21:00;4.9
18HU12042_281;HL_13;41.0353;-60.4475;385534;11;28-sep-12;22:22:00;4.9
18HU12042_281;HL_13;41.0353;-60.4475;385536;3;28-sep-12;22:24:00;4.9
18HU12042_284;HL_01;44.3998;-63.45;385251;83;25-sep-12;11:00:00;5
18HU12042_284;HL_01;44.3998;-63.45;385252;60;25-sep-12;11:02:00;5.4
18HU12042_284;HL_01;44.3998;-63.45;385253;50;25-sep-12;11:04:00;5.6
18HU12042_284;HL_01;44.3998;-63.45;385254;41;25-sep-12;11:05:00;5.8
18HU12042_284;HL_01;44.3998;-63.45;385255;30;25-sep-12;11:06:00;6
18HU12042_284;HL_01;44.3998;-63.45;385256;21;25-sep-12;11:07:00;6.9
18HU12042_284;HL_01;44.3998;-63.45;385257;10;25-sep-12;11:08:00;5.8
18HU12042_284;HL_01;44.3998;-63.45;385259;2;25-sep-12;11:09:00;5.8
18HU12042_295;HL_14;40.6563;-60.2063;385538;5041;29-sep-12;05:15:00;5.9
18HU12042_295;HL_14;40.6563;-60.2063;385539;4001;29-sep-12;05:36:00;6.2
18HU12042_295;HL_14;40.6563;-60.2063;385540;3501;29-sep-12;05:48:00;6.2
18HU12042_295;HL_14;40.6563;-60.2063;385541;3201;29-sep-12;05:56:00;6.1
18HU12042_295;HL_14;40.6563;-60.2063;385542;3000;29-sep-12;06:01:00;6.1
18HU12042_295;HL_14;40.6563;-60.2063;385543;2501;29-sep-12;06:12:00;6.1
18HU12042_295;HL_14;40.6563;-60.2063;385544;2000;29-sep-12;06:23:00;6.1
18HU12042_295;HL_14;40.6563;-60.2063;385545;1699;29-sep-12;06:31:00;6
18HU12042_295;HL_14;40.6563;-60.2063;385546;1502;29-sep-12;06:37:00;6
18HU12042_295;HL_14;40.6563;-60.2063;385547;1201;29-sep-12;06:44:00;5.9
18HU12042_295;HL_14;40.6563;-60.2063;385548;1000;29-sep-12;06:49:00;5.7
18HU12042_295;HL_14;40.6563;-60.2063;385549;502;29-sep-12;07:00:00;3.7
18HU12042_295;HL_14;40.6563;-60.2063;385550;250;29-sep-12;07:06:00;3.3
18HU12042_295;HL_14;40.6563;-60.2063;385551;100;29-sep-12;07:10:00;4.2
18HU12042_295;HL_14;40.6563;-60.2063;385552;81;29-sep-12;07:11:00;4.7
18HU12042_295;HL_14;40.6563;-60.2063;385553;61;29-sep-12;07:13:00;5.4
18HU12042_295;HL_14;40.6563;-60.2063;385554;50;29-sep-12;07:15:00;5.2
18HU12042_295;HL_14;40.6563;-60.2063;385555;42;29-sep-12;07:16:00;4.7
18HU12042_295;HL_14;40.6563;-60.2063;385556;30;29-sep-12;07:17:00;4.8
18HU12042_295;HL_14;40.6563;-60.2063;385557;21;29-sep-12;07:19:00;4.9
18HU12042_295;HL_14;40.6563;-60.2063;385558;11;29-sep-12;07:20:00;5
18HU12042_295;HL_14;40.6563;-60.2063;385559;2.5;29-sep-12;07:22:00;5
18HU12042_298;RL_06;42.3267;-63.874;385562;1848;30-sep-12;02:34:00;6.1
18HU12042_298;RL_06;42.3267;-63.874;385563;1501;30-sep-12;02:44:00;6
18HU12042_298;RL_06;42.3267;-63.874;385564;1000;30-sep-12;02:56:00;5.9
18HU12042_298;RL_06;42.3267;-63.874;385565;503;30-sep-12;03:07:00;5.2
18HU12042_298;RL_06;42.3267;-63.874;385566;250;30-sep-12;03:13:00;3.8
18HU12042_298;RL_06;42.3267;-63.874;385567;100;30-sep-12;03:18:00;3.8
18HU12042_298;RL_06;42.3267;-63.874;385568;80;30-sep-12;03:19:00;4.3
18HU12042_298;RL_06;42.3267;-63.874;385570;50;30-sep-12;03:22:00;5
18HU12042_298;RL_06;42.3267;-63.874;385571;40;30-sep-12;03:24:00;5.6
18HU12042_298;RL_06;42.3267;-63.874;385572;32;30-sep-12;03:25:00;6
18HU12042_298;RL_06;42.3267;-63.874;385573;21;30-sep-12;03:27:00;5.8
18HU12042_298;RL_06;42.3267;-63.874;385574;11;30-sep-12;03:28:00;5.4
18HU12042_298;RL_06;42.3267;-63.874;385576;2;30-sep-12;03:30:00;5.4
18HU12042_301;RL_05;42.6203;-64.1045;385577;903;30-sep-12;08:11:00;5.9
18HU12042_301;RL_05;42.6203;-64.1045;385578;751;30-sep-12;08:16:00;5.9
18HU12042_301;RL_05;42.6203;-64.1045;385580;250;30-sep-12;08:30:00;3.2
18HU12042_301;RL_05;42.6203;-64.1045;385581;101;30-sep-12;08:34:00;4.1
18HU12042_301;RL_05;42.6203;-64.1045;385582;80;30-sep-12;08:36:00;4.6
18HU12042_301;RL_05;42.6203;-64.1045;385583;60;30-sep-12;08:37:00;5.4
18HU12042_301;RL_05;42.6203;-64.1045;385584;50;30-sep-12;08:38:00;5.8
18HU12042_301;RL_05;42.6203;-64.1045;385585;39;30-sep-12;08:40:00;6
18HU12042_301;RL_05;42.6203;-64.1045;385586;30;30-sep-12;08:41:00;5.9
18HU12042_301;RL_05;42.6203;-64.1045;385587;21;30-sep-12;08:42:00;5.5
18HU12042_301;RL_05;42.6203;-64.1045;385588;9;30-sep-12;08:44:00;5.4
18HU12042_301;RL_05;42.6203;-64.1045;385589;2;30-sep-12;08:46:00;5.4
18HU12042_301;RL_05;42.6203;-64.1045;385590;2;30-sep-12;08:46:00;5.4
18HU12042_305;BBL_07;41.8673;-65.3793;385592;1821;30-sep-12;18:01:00;6.1
18HU12042_305;BBL_07;41.8673;-65.3793;385593;1500;30-sep-12;18:17:00;6
18HU12042_305;BBL_07;41.8673;-65.3793;385594;1201;30-sep-12;18:24:00;6
18HU12042_305;BBL_07;41.8673;-65.3793;385595;1000;30-sep-12;18:30:00;5.9
18HU12042_305;BBL_07;41.8673;-65.3793;385596;749;30-sep-12;18:36:00;5.8
18HU12042_305;BBL_07;41.8673;-65.3793;385597;498;30-sep-12;18:42:00;5.3
18HU12042_305;BBL_07;41.8673;-65.3793;385598;250;30-sep-12;18:49:00;3.4
18HU12042_305;BBL_07;41.8673;-65.3793;385599;100;30-sep-12;18:53:00;3.7
18HU12042_305;BBL_07;41.8673;-65.3793;385600;80;30-sep-12;18:54:00;3.8
18HU12042_305;BBL_07;41.8673;-65.3793;385601;61;30-sep-12;18:55:00;3.9
18HU12042_305;BBL_07;41.8673;-65.3793;385602;50;30-sep-12;18:57:00;4.6
18HU12042_305;BBL_07;41.8673;-65.3793;385603;40;30-sep-12;18:58:00;4.7
18HU12042_305;BBL_07;41.8673;-65.3793;385604;30;30-sep-12;18:59:00;4.9
18HU12042_305;BBL_07;41.8673;-65.3793;385605;21;30-sep-12;19:00:00;5
18HU12042_305;BBL_07;41.8673;-65.3793;385606;10;30-sep-12;19:02:00;5.3
18HU12042_305;BBL_07;41.8673;-65.3793;385607;3;30-sep-12;19:03:00;5.3
18HU12042_305;BBL_07;41.8673;-65.3793;385608;3;30-sep-12;19:03:00;5.3
18HU12042_308;BBL_06;41.9963;-65.4962;385610;1115;30-sep-12;23:31:00;5.9
18HU12042_308;BBL_06;41.9963;-65.4962;385612;500;30-sep-12;23:47:00;5
18HU12042_308;BBL_06;41.9963;-65.4962;385614;101;30-sep-12;23:59:00;3.9
18HU12042_308;BBL_06;41.9963;-65.4962;385616;61;01-oct-12;00:02:00;4.7
18HU12042_308;BBL_06;41.9963;-65.4962;385618;41;01-oct-12;00:05:00;5.7
18HU12042_308;BBL_06;41.9963;-65.4962;385620;20;01-oct-12;00:08:00;5.4
18HU12042_308;BBL_06;41.9963;-65.4962;385623;2;01-oct-12;00:11:00;5.4
18HU12042_310;BBL_05;42.1403;-65.504;385624;139;01-oct-12;02:01:00;3.3
18HU12042_310;BBL_05;42.1403;-65.504;385635;2;01-oct-12;02:18:00;5.6
18HU12042_312;BBL_04;42.4492;-65.4782;385636;91;01-oct-12;05:00:00;4.4
18HU12042_312;BBL_04;42.4492;-65.4782;385645;3;01-oct-12;05:14:00;5.5
18HU12042_314;PS_01;42.4185;-65.7353;385646;89;01-oct-12;07:41:00;4.2
18HU12042_314;PS_01;42.4185;-65.7353;385655;2.5;01-oct-12;07:55:00;5.5
18HU12042_315;HL_02;44.2705;-63.3202;385260;143;25-sep-12;13:08:00;3.2
18HU12042_315;HL_02;44.2705;-63.3202;385261;101;25-sep-12;13:11:00;3.7
18HU12042_315;HL_02;44.2705;-63.3202;385262;79;25-sep-12;13:12:00;4.5
18HU12042_315;HL_02;44.2705;-63.3202;385263;61;25-sep-12;13:13:00;5.5
18HU12042_315;HL_02;44.2705;-63.3202;385264;51;25-sep-12;13:15:00;6
18HU12042_315;HL_02;44.2705;-63.3202;385265;40;25-sep-12;13:16:00;6.5
18HU12042_315;HL_02;44.2705;-63.3202;385266;30;25-sep-12;13:17:00;7.1
18HU12042_315;HL_02;44.2705;-63.3202;385267;20;25-sep-12;13:18:00;6.9
18HU12042_315;HL_02;44.2705;-63.3202;385268;10;25-sep-12;13:19:00;5.5
18HU12042_315;HL_02;44.2705;-63.3202;385269;2;25-sep-12;13:21:00;5.4
18HU12042_316;PS_02;42.3403;-65.8085;385656;191;01-oct-12;09:31:00;3.5
18HU12042_318;PS_04;42.2753;-65.8775;385670;222;01-oct-12;11:22:00;3.8
18HU12042_318;PS_04;42.2753;-65.8775;385682;3;01-oct-12;11:39:00;5.6
18HU12042_320;PS_06;42.2085;-65.9523;385683;220;01-oct-12;13:11:00;4
18HU12042_320;PS_06;42.2085;-65.9523;385695;3;01-oct-12;13:27:00;5.6
18HU12042_322;PS_08;42.1367;-66.0445;385697;212;01-oct-12;15:22:00;4.1
18HU12042_322;PS_08;42.1367;-66.0445;385709;2;01-oct-12;15:39:00;5.6
18HU12042_327;PS_10;42.002;-66.1095;385711;92;01-oct-12;18:03:00;4.7
18HU12042_327;PS_10;42.002;-66.1095;385719;2;01-oct-12;18:12:00;5.5
18HU12042_328;PS_09;42.0555;-66.0777;385721;90;01-oct-12;19:16:00;4.7
18HU12042_328;PS_09;42.0555;-66.0777;385729;3;01-oct-12;19:26:00;5.5
18HU12042_329;PS_07;42.157;-65.963;385731;216;01-oct-12;20:44:00;4.2
18HU12042_329;PS_07;42.157;-65.963;385743;3;01-oct-12;21:04:00;5.6
18HU12042_330;PS_05;42.2288;-65.8985;385745;230;01-oct-12;22:21:00;3.9
18HU12042_330;PS_05;42.2288;-65.8985;385758;4;01-oct-12;22:42:00;5.6
18HU12042_333;PS_03;42.2998;-65.8412;385759;206;01-oct-12;23:52:00;3.5
18HU12042_333;PS_03;42.2998;-65.8412;385772;2;02-oct-12;00:16:00;5.6
18HU12042_336;BBL_03;42.773;-65.4755;385773;106;02-oct-12;03:57:00;4.3
18HU12042_336;BBL_03;42.773;-65.4755;385775;61;02-oct-12;04:00:00;4.3
18HU12042_336;BBL_03;42.773;-65.4755;385777;40;02-oct-12;04:03:00;4.5
18HU12042_336;BBL_03;42.773;-65.4755;385779;21;02-oct-12;04:06:00;5.7
18HU12042_336;BBL_03;42.773;-65.4755;385782;2;02-oct-12;04:09:00;5.7
18HU12042_340;BCCJ;42.9153;-65.9882;385783;140;02-oct-12;07:38:00;4.6
18HU12042_340;BCCJ;42.9153;-65.9882;385785;81;02-oct-12;07:42:00;4.6
18HU12042_340;BCCJ;42.9153;-65.9882;385787;50;02-oct-12;07:45:00;5.1
18HU12042_340;BCCJ;42.9153;-65.9882;385789;30;02-oct-12;07:49:00;5.3
18HU12042_340;BCCJ;42.9153;-65.9882;385793;3;02-oct-12;07:53:00;5.7
18HU12042_354;BBL_02;43.0008;-65.4715;385794;102;02-oct-12;10:11:00;4.1
18HU12042_354;BBL_02;43.0008;-65.4715;385795;80;02-oct-12;10:12:00;4.7
18HU12042_354;BBL_02;43.0008;-65.4715;385796;61;02-oct-12;10:13:00;5
18HU12042_354;BBL_02;43.0008;-65.4715;385797;50;02-oct-12;10:14:00;5.5
18HU12042_354;BBL_02;43.0008;-65.4715;385798;40;02-oct-12;10:15:00;5.8
18HU12042_354;BBL_02;43.0008;-65.4715;385799;31;02-oct-12;10:17:00;5.7
18HU12042_354;BBL_02;43.0008;-65.4715;385800;20;02-oct-12;10:18:00;5.7
18HU12042_354;BBL_02;43.0008;-65.4715;385801;9;02-oct-12;10:19:00;5.7
18HU12042_354;BBL_02;43.0008;-65.4715;385802;2;02-oct-12;10:20:00;5.8
18HU12042_354;BBL_02;43.0008;-65.4715;385803;2;02-oct-12;10:20:00;5.7
18HU12042_370;BBL_01;43.2513;-65.4828;385804;58;02-oct-12;12:21:00;4.9
18HU12042_370;BBL_01;43.2513;-65.4828;385805;50;02-oct-12;12:22:00;4.9
18HU12042_370;BBL_01;43.2513;-65.4828;385806;40;02-oct-12;12:23:00;5
18HU12042_370;BBL_01;43.2513;-65.4828;385807;31;02-oct-12;12:24:00;5.5
18HU12042_370;BBL_01;43.2513;-65.4828;385808;21;02-oct-12;12:26:00;5.9
18HU12042_370;BBL_01;43.2513;-65.4828;385809;11;02-oct-12;12:27:00;6
18HU12042_370;BBL_01;43.2513;-65.4828;385810;2;02-oct-12;12:28:00;6.1
18HU12042_370;BBL_01;43.2513;-65.4828;385811;2;02-oct-12;12:29:00;6
18HU12042_389;RL_01;43.2503;-65.0448;385812;160;02-oct-12;15:26:00;3.7
18HU12042_389;RL_01;43.2503;-65.0448;385813;101;02-oct-12;15:28:00;3.9
18HU12042_389;RL_01;43.2503;-65.0448;385814;81;02-oct-12;15:30:00;4.2
18HU12042_389;RL_01;43.2503;-65.0448;385815;61;02-oct-12;15:31:00;4.5
18HU12042_389;RL_01;43.2503;-65.0448;385816;51;02-oct-12;15:32:00;4.7
18HU12042_389;RL_01;43.2503;-65.0448;385817;40;02-oct-12;15:34:00;4.9
18HU12042_389;RL_01;43.2503;-65.0448;385818;32;02-oct-12;15:35:00;5.4
18HU12042_389;RL_01;43.2503;-65.0448;385819;20;02-oct-12;15:36:00;6.1
18HU12042_389;RL_01;43.2503;-65.0448;385820;11;02-oct-12;15:37:00;6
18HU12042_389;RL_01;43.2503;-65.0448;385821;3;02-oct-12;15:38:00;5.9
18HU12042_389;RL_01;43.2503;-65.0448;385822;3;02-oct-12;15:38:00;5.9
