CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_03;Q_OXY;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
2;HL_02;44.26583;-63.30117;281510;19-oct-04;16:12:00;1.38;30.663;14.06;4.8;0.61412;NaN;NaN;NaN;NaN;NaN;0;NaN;0.229;NaN;0.95;NaN;0;0.00;0.00
2;HL_02;44.26583;-63.30117;281509;19-oct-04;16:12:00;5.2;30.664;14.059;4.8;0.63567;NaN;NaN;NaN;5.729;NaN;0;NaN;0.22;NaN;0.99;NaN;0;0.00;0.00
2;HL_02;44.26583;-63.30117;281508;19-oct-04;16:11:00;10.28;30.665;14.042;4.9;0.63567;NaN;NaN;NaN;NaN;NaN;0;NaN;0.203;NaN;1;NaN;0;0.00;0.00
2;HL_02;44.26583;-63.30117;281507;19-oct-04;16:10:00;20;30.685;14.023;4.8;0.72186;NaN;NaN;NaN;NaN;NaN;0;NaN;0.208;NaN;1.02;NaN;0;0.00;0.00
2;HL_02;44.26583;-63.30117;281506;19-oct-04;16:09:00;30.43;31.135;14.132;4.8;0.62489;NaN;NaN;NaN;NaN;NaN;0;NaN;0.22;NaN;1.1;NaN;0;0.00;0.00
2;HL_02;44.26583;-63.30117;281505;19-oct-04;16:08:00;40.63;31.268;9.008;5.4;0.19971;NaN;NaN;NaN;6.5655;NaN;1.51;NaN;0.556;NaN;2.34;NaN;0;2.72;0.65
2;HL_02;44.26583;-63.30117;281504;19-oct-04;16:08:00;50.43;32.134;4.859;5.6;0.12614;NaN;NaN;NaN;NaN;NaN;3.24;NaN;0.664;NaN;3.17;NaN;0;4.88;1.02
2;HL_02;44.26583;-63.30117;281503;19-oct-04;16:06:00;75.31;32.636;2.396;5.2;0.03872;NaN;NaN;NaN;NaN;NaN;7.31;NaN;0.883;NaN;6.31;NaN;0;8.28;1.16
2;HL_02;44.26583;-63.30117;281502;19-oct-04;16:05:00;101.57;32.974;2.866;5;0.01253;NaN;NaN;NaN;NaN;NaN;10.01;NaN;1.01;NaN;8.32;NaN;0;9.91;1.20
2;HL_02;44.26583;-63.30117;281501;19-oct-04;16:03:00;147.38;33.716;5.486;3.9;0.00911;NaN;33.768;NaN;4.477;NaN;14.92;NaN;1.302;NaN;15.56;NaN;0;11.46;0.96
6;RL_01;43.24917;-65.05017;281520;20-oct-04;03:50:00;2.81;30.257;14.123;5.4;0.49022;NaN;NaN;NaN;5.743;NaN;0;NaN;0.19;NaN;0.7;NaN;0;0.00;0.00
6;RL_01;43.24917;-65.05017;281519;20-oct-04;03:47:00;10.18;30.264;14.117;5.4;0.4579;NaN;NaN;NaN;NaN;NaN;0;NaN;0.211;NaN;0.75;NaN;0;0.00;0.00
6;RL_01;43.24917;-65.05017;281518;20-oct-04;03:45:00;19.65;30.41;14.364;5.3;0.64644;NaN;NaN;NaN;NaN;NaN;0;NaN;0.214;NaN;1.19;NaN;0;0.00;0.00
6;RL_01;43.24917;-65.05017;281517;20-oct-04;03:44:00;29.43;31.069;12.903;5.4;0.35016;NaN;NaN;NaN;NaN;NaN;0.77;NaN;0.32;NaN;1.5;NaN;0;2.41;0.51
6;RL_01;43.24917;-65.05017;281516;20-oct-04;03:43:00;40.82;31.977;8.117;6.1;0.25319;NaN;NaN;NaN;NaN;NaN;1.56;NaN;0.506;NaN;2.05;NaN;0;3.08;0.76
6;RL_01;43.24917;-65.05017;281515;20-oct-04;03:42:00;49.65;32.207;5.445;6.3;0.17869;NaN;NaN;NaN;NaN;NaN;2.97;NaN;0.596;NaN;2.63;NaN;0;4.98;1.13
6;RL_01;43.24917;-65.05017;281514;20-oct-04;03:40:00;59.44;32.502;3.493;5.9;0.06946;NaN;NaN;NaN;NaN;NaN;6.75;NaN;0.88;NaN;5.73;NaN;0;7.67;1.18
6;RL_01;43.24917;-65.05017;281513;20-oct-04;03:38:00;80.74;32.797;3.029;5.5;0.03302;NaN;NaN;NaN;NaN;NaN;9.43;NaN;1.012;NaN;8.36;NaN;0;9.32;1.13
6;RL_01;43.24917;-65.05017;281512;20-oct-04;03:37:00;100.15;33.264;4.088;4.9;0.01594;NaN;NaN;NaN;NaN;NaN;12.89;NaN;1.316;NaN;11.05;NaN;0;9.79;1.17
6;RL_01;43.24917;-65.05017;281511;20-oct-04;03:34:00;159.88;33.622;5.243;4.3;0.00911;NaN;33.712;NaN;4.7155;NaN;14.56;NaN;1.39;NaN;13.61;NaN;0;10.47;1.07
7;BBL_01;43.25117;-65.48083;281527;20-oct-04;05:45:00;2.58;31.095;13.907;5.4;0.41372;NaN;NaN;NaN;5.793;NaN;0;NaN;0.198;NaN;1.14;NaN;0;0.00;0.00
7;BBL_01;43.25117;-65.48083;281526;20-oct-04;05:44:00;10.85;31.22;13.584;5.4;0.5818;NaN;NaN;NaN;NaN;NaN;0.61;NaN;0.29;NaN;1.72;NaN;0;2.10;0.35
7;BBL_01;43.25117;-65.48083;281525;20-oct-04;05:43:00;20.22;31.672;8.127;5.6;0.30167;NaN;NaN;NaN;NaN;NaN;4.06;NaN;0.648;NaN;4.39;NaN;0;6.27;0.92
7;BBL_01;43.25117;-65.48083;281524;20-oct-04;05:42:00;29.89;31.999;5.925;5.7;0.14015;NaN;NaN;NaN;NaN;NaN;5.72;NaN;0.79;NaN;5.79;NaN;0;7.24;0.99
7;BBL_01;43.25117;-65.48083;281523;20-oct-04;05:41:00;39.65;32.16;4.912;5.8;0.11913;NaN;NaN;NaN;NaN;NaN;6.17;NaN;0.815;NaN;5.82;NaN;0;7.57;1.06
7;BBL_01;43.25117;-65.48083;281522;20-oct-04;05:40:00;50.06;32.168;4.855;5.8;0.11562;NaN;NaN;NaN;NaN;NaN;6.02;NaN;0.807;NaN;5.73;NaN;0;7.46;1.05
7;BBL_01;43.25117;-65.48083;281521;20-oct-04;05:38:00;59.25;32.196;4.678;5.8;0.10161;NaN;32.272;NaN;6.27;NaN;6.31;NaN;0.828;NaN;5.95;NaN;0;7.62;1.06
13;BBL_02;42.992;-65.48167;281536;20-oct-04;09:21:00;0.82;31.139;14.421;5.1;0.51716;NaN;NaN;NaN;5.6295;NaN;0;NaN;0.162;NaN;0.88;NaN;0;0.00;0.00
13;BBL_02;42.992;-65.48167;281537;20-oct-04;09:21:00;2.56;31.14;14.424;4.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
13;BBL_02;42.992;-65.48167;281535;20-oct-04;09:20:00;9.41;31.148;14.415;5.3;0.52793;NaN;NaN;NaN;NaN;NaN;0;NaN;0.168;NaN;0.92;NaN;0;0.00;0.00
13;BBL_02;42.992;-65.48167;281534;20-oct-04;09:19:00;19.7;31.148;14.422;5.3;0.5387;NaN;NaN;NaN;NaN;NaN;0;NaN;0.168;NaN;0.93;NaN;0;0.00;0.00
13;BBL_02;42.992;-65.48167;281533;20-oct-04;09:18:00;29.67;31.147;14.423;5.3;0.50638;NaN;NaN;NaN;NaN;NaN;0;NaN;0.154;NaN;0.82;NaN;0;0.00;0.00
13;BBL_02;42.992;-65.48167;281532;20-oct-04;09:17:00;40.49;31.142;14.321;5.3;0.46329;NaN;NaN;NaN;NaN;NaN;0.18;NaN;0.22;NaN;1.16;NaN;0;0.82;0.16
13;BBL_02;42.992;-65.48167;281531;20-oct-04;09:16:00;49.83;31.939;5.981;5.8;0.10511;NaN;NaN;NaN;NaN;NaN;4.64;NaN;0.744;NaN;4.74;NaN;0;6.24;0.98
13;BBL_02;42.992;-65.48167;281530;20-oct-04;09:15:00;60.3;32.226;3.858;5.9;0.06149;NaN;NaN;NaN;NaN;NaN;5.19;NaN;0.786;NaN;5;NaN;0;6.60;1.04
13;BBL_02;42.992;-65.48167;281529;20-oct-04;09:14:00;80.03;32.71;2.734;5.5;0.02164;NaN;NaN;NaN;NaN;NaN;8.63;NaN;0.988;NaN;9.08;NaN;0;8.73;0.95
13;BBL_02;42.992;-65.48167;281528;20-oct-04;09:13:00;109.51;32.774;2.868;5.5;0.02505;NaN;32.823;NaN;5.9015;NaN;9.34;NaN;1.008;NaN;8.84;NaN;0;9.27;1.06
16;BBL_03;42.7515;-65.4845;281546;20-oct-04;12:12:00;3.08;31.312;13.642;5.5;0.37709;NaN;NaN;NaN;5.777;NaN;0;NaN;0.223;NaN;1.32;NaN;0;0.00;0.00
16;BBL_03;42.7515;-65.4845;281545;20-oct-04;12:11:00;9.83;31.316;13.633;5.4;0.34477;NaN;NaN;NaN;NaN;NaN;0;NaN;0.206;NaN;1.1;NaN;0;0.00;0.00
16;BBL_03;42.7515;-65.4845;281544;20-oct-04;12:11:00;19.8;31.302;13.628;5.4;0.35016;NaN;NaN;NaN;NaN;NaN;0;NaN;0.207;NaN;1.07;NaN;0;0.00;0.00
16;BBL_03;42.7515;-65.4845;281543;20-oct-04;12:10:00;30.52;31.539;10.829;5.9;0.28013;NaN;NaN;NaN;NaN;NaN;2.02;NaN;0.5;NaN;2.34;NaN;0;4.04;0.86
16;BBL_03;42.7515;-65.4845;281542;20-oct-04;12:09:00;38.97;32.061;5.596;6.1;0.1857;NaN;NaN;NaN;NaN;NaN;3.5;NaN;0.668;NaN;3.45;NaN;0;5.24;1.01
16;BBL_03;42.7515;-65.4845;281541;20-oct-04;12:08:00;51.38;32.604;3.487;5.8;0.08409;NaN;NaN;NaN;NaN;NaN;6.52;NaN;0.854;NaN;5.9;NaN;0;7.63;1.11
16;BBL_03;42.7515;-65.4845;281540;20-oct-04;12:07:00;57.21;32.669;3.484;5.6;0.04441;NaN;NaN;NaN;NaN;NaN;8.57;NaN;0.973;NaN;7.75;NaN;0;8.81;1.11
16;BBL_03;42.7515;-65.4845;281539;20-oct-04;12:06:00;78.69;32.942;3.699;5.2;0.02847;NaN;NaN;NaN;NaN;NaN;10.96;NaN;1.085;NaN;9.9;NaN;0;10.10;1.11
16;BBL_03;42.7515;-65.4845;281538;20-oct-04;12:04:00;95.81;32.963;3.711;5.2;0.02619;NaN;32.977;NaN;5.6155;NaN;10.26;NaN;1.028;NaN;9.35;NaN;0;9.98;1.10
22;BBL_04;42.43933;-65.51967;281555;20-oct-04;16:19:00;2.64;31.758;12.281;5.5;0.9158;NaN;NaN;NaN;6.0085;NaN;0.55;NaN;0.283;NaN;1.9;NaN;0;1.94;0.29
22;BBL_04;42.43933;-65.51967;281554;20-oct-04;16:18:00;10.43;31.758;12.277;5.6;0.85115;NaN;NaN;NaN;NaN;NaN;0.57;NaN;0.299;NaN;1.9;NaN;0;1.91;0.30
22;BBL_04;42.43933;-65.51967;281553;20-oct-04;16:17:00;19.82;31.762;12.237;5.6;0.8296;NaN;NaN;NaN;NaN;NaN;0.65;NaN;0.306;NaN;1.98;NaN;0;2.12;0.33
22;BBL_04;42.43933;-65.51967;281552;20-oct-04;16:16:00;29.6;31.872;11.396;5.6;0.5387;NaN;NaN;NaN;NaN;NaN;1.68;NaN;0.376;NaN;2.24;NaN;0;4.47;0.75
22;BBL_04;42.43933;-65.51967;281551;20-oct-04;16:15:00;40.69;32.121;9.92;5.6;0.36632;NaN;NaN;NaN;NaN;NaN;3.68;NaN;0.542;NaN;3.62;NaN;0;6.79;1.02
22;BBL_04;42.43933;-65.51967;281550;20-oct-04;16:14:00;50.52;32.805;7.601;5.3;0.20322;NaN;NaN;NaN;NaN;NaN;7.55;NaN;0.78;NaN;5.6;NaN;0;9.68;1.35
22;BBL_04;42.43933;-65.51967;281549;20-oct-04;16:13:00;59.47;33.464;7.687;5;0.12964;NaN;NaN;NaN;NaN;NaN;10.35;NaN;0.896;NaN;6.79;NaN;0;11.55;1.52
22;BBL_04;42.43933;-65.51967;281548;20-oct-04;16:12:00;80.13;33.752;7.859;4.8;0.0946;NaN;NaN;NaN;NaN;NaN;11.72;NaN;0.991;NaN;7.42;NaN;0;11.83;1.58
22;BBL_04;42.43933;-65.51967;281547;20-oct-04;16:10:00;99.09;33.865;7.921;4.8;0.08409;NaN;33.862;NaN;5.136;NaN;12.09;NaN;1.003;NaN;7.57;NaN;0;12.05;1.60
25;BBL_05;42.1345;-65.509;281566;20-oct-04;18:50:00;2.76;31.656;13.591;5.5;0.43096;NaN;NaN;NaN;5.8805;NaN;0.04;NaN;0.192;NaN;0.96;NaN;0;0.21;0.04
25;BBL_05;42.1345;-65.509;281565;20-oct-04;18:49:00;9.95;31.66;13.582;5.5;0.47406;NaN;NaN;NaN;NaN;NaN;0.05;NaN;0.203;NaN;1;NaN;0;0.25;0.05
25;BBL_05;42.1345;-65.509;281564;20-oct-04;18:48:00;20.3;31.677;13.411;5.5;0.49561;NaN;NaN;NaN;NaN;NaN;0.1;NaN;0.226;NaN;1.03;NaN;0;0.44;0.10
25;BBL_05;42.1345;-65.509;281563;20-oct-04;18:47:00;30.34;32.16;7.196;6.2;0.36093;NaN;NaN;NaN;NaN;NaN;4.2;NaN;0.674;NaN;3.71;NaN;0;6.23;1.13
25;BBL_05;42.1345;-65.509;281562;20-oct-04;18:46:00;40.22;32.42;5.55;6;0.22424;NaN;NaN;NaN;NaN;NaN;7.07;NaN;0.865;NaN;5.82;NaN;0;8.17;1.21
25;BBL_05;42.1345;-65.509;281561;20-oct-04;18:46:00;50.17;32.577;4.213;5.9;0.10161;NaN;NaN;NaN;NaN;NaN;11.39;NaN;1.052;NaN;8.37;NaN;0;10.83;1.36
25;BBL_05;42.1345;-65.509;281560;20-oct-04;18:45:00;61.06;33.39;4.941;5.1;0.02847;NaN;NaN;NaN;NaN;NaN;12.11;NaN;1.053;NaN;8.7;NaN;0;11.50;1.39
25;BBL_05;42.1345;-65.509;281559;20-oct-04;18:44:00;80.55;33.939;6.461;4.6;0.01822;NaN;NaN;NaN;NaN;NaN;2.32;NaN;0.532;NaN;2.38;NaN;0;4.36;0.97
25;BBL_05;42.1345;-65.509;281558;20-oct-04;18:42:00;99.98;34.826;9.34;4;0.01025;NaN;NaN;NaN;NaN;NaN;16.2;NaN;1.206;NaN;9.48;NaN;0;13.43;1.71
25;BBL_05;42.1345;-65.509;281557;20-oct-04;18:41:00;125.33;35.04;9.419;3.7;NaN;NaN;NaN;NaN;NaN;NaN;19.14;NaN;1.33;NaN;10.75;NaN;0;14.39;1.78
25;BBL_05;42.1345;-65.509;281556;20-oct-04;18:39:00;156.38;35.093;8.671;3.5;NaN;NaN;35.122;NaN;3.768;NaN;22.2;NaN;1.582;NaN;13.26;NaN;0;14.03;1.67
32;BBL_06;41.97067;-65.50733;281579;21-oct-04;02:00:00;3.66;31.887;12.61;5.6;0.78651;NaN;NaN;NaN;6.021;NaN;0.28;NaN;0.268;NaN;1.65;NaN;0;1.04;0.17
32;BBL_06;41.97067;-65.50733;281578;21-oct-04;01:59:00;10.03;31.889;12.609;5.6;0.78651;NaN;NaN;NaN;NaN;NaN;0.29;NaN;0.262;NaN;1.56;NaN;0;1.11;0.19
32;BBL_06;41.97067;-65.50733;281577;21-oct-04;01:58:00;20.55;31.892;12.598;5.6;0.78651;NaN;NaN;NaN;NaN;NaN;0.32;NaN;0.276;NaN;1.66;NaN;0;1.16;0.19
32;BBL_06;41.97067;-65.50733;281576;21-oct-04;01:57:00;30.71;31.982;12.402;5.6;0.92118;NaN;NaN;NaN;NaN;NaN;0.56;NaN;0.298;NaN;1.8;NaN;0;1.88;0.31
32;BBL_06;41.97067;-65.50733;281575;21-oct-04;01:55:00;38.7;32.126;11.825;5.6;0.8727;NaN;NaN;NaN;NaN;NaN;1.17;NaN;0.362;NaN;1.91;NaN;0;3.23;0.61
32;BBL_06;41.97067;-65.50733;281574;21-oct-04;01:54:00;50.93;32.74;5.121;5.5;0.05124;NaN;NaN;NaN;NaN;NaN;8.96;NaN;0.934;NaN;7.35;NaN;0;9.59;1.22
32;BBL_06;41.97067;-65.50733;281573;21-oct-04;01:53:00;60.71;33.014;5.516;5.3;0.04327;NaN;NaN;NaN;NaN;NaN;10.09;NaN;0.955;NaN;7.88;NaN;0;10.57;1.28
32;BBL_06;41.97067;-65.50733;281572;21-oct-04;01:51:00;79.75;33.461;6.188;5.1;0.02847;NaN;NaN;NaN;NaN;NaN;12.9;NaN;1.056;NaN;9.24;NaN;0;12.22;1.40
32;BBL_06;41.97067;-65.50733;281571;21-oct-04;01:50:00;101.47;33.925;7.255;4.8;0.03075;NaN;NaN;NaN;NaN;NaN;12.79;NaN;1.04;NaN;8.36;NaN;0;12.30;1.53
32;BBL_06;41.97067;-65.50733;281570;21-oct-04;01:46:00;247.19;35.181;9.278;3.2;NaN;NaN;NaN;NaN;3.3895;NaN;23.3;NaN;1.676;NaN;13.66;NaN;0;13.90;1.71
32;BBL_06;41.97067;-65.50733;281569;21-oct-04;01:40:00;497.38;34.959;5.694;4.6;NaN;NaN;NaN;NaN;NaN;NaN;20.21;NaN;1.42;NaN;12.69;NaN;0;14.23;1.59
32;BBL_06;41.97067;-65.50733;281568;21-oct-04;01:34:00;750.74;34.918;4.7;5.1;NaN;NaN;NaN;NaN;NaN;NaN;18.63;NaN;1.362;NaN;12.68;NaN;0;13.68;1.47
32;BBL_06;41.97067;-65.50733;281567;21-oct-04;01:25:00;1211.5;34.922;4.039;5.5;NaN;NaN;34.978;NaN;5.971;NaN;17.72;NaN;1.284;NaN;11.78;NaN;0;13.80;1.50
35;BBL_07;41.86367;-65.3525;281591;21-oct-04;07:19:00;3.52;31.733;12.638;5.6;0.5387;NaN;NaN;NaN;5.884;NaN;0.35;NaN;0.262;NaN;1.45;NaN;0;1.34;0.24
35;BBL_07;41.86367;-65.3525;281590;21-oct-04;07:18:00;10;31.738;12.6;5.6;0.52254;NaN;NaN;NaN;NaN;NaN;0.44;NaN;0.27;NaN;1.42;NaN;0;1.63;0.31
35;BBL_07;41.86367;-65.3525;281589;21-oct-04;07:17:00;20.7;32.231;10.637;5.6;0.47945;NaN;NaN;NaN;NaN;NaN;2.03;NaN;0.421;NaN;2.47;NaN;0;4.82;0.82
35;BBL_07;41.86367;-65.3525;281588;21-oct-04;07:15:00;30.56;32.484;9.727;5.6;0.33938;NaN;NaN;NaN;NaN;NaN;3.47;NaN;0.529;NaN;3.18;NaN;0;6.56;1.09
35;BBL_07;41.86367;-65.3525;281587;21-oct-04;07:14:00;39.64;32.874;8.436;5.5;0.1892;NaN;NaN;NaN;NaN;NaN;6.07;NaN;0.716;NaN;5.73;NaN;0;8.48;1.06
35;BBL_07;41.86367;-65.3525;281586;21-oct-04;07:12:00;49.95;33.641;8.191;5.1;0.08059;NaN;NaN;NaN;NaN;NaN;9.57;NaN;0.88;NaN;6.36;NaN;0;10.88;1.50
35;BBL_07;41.86367;-65.3525;281585;21-oct-04;07:10:00;61.17;34.207;9.44;4.7;0.06657;NaN;NaN;NaN;NaN;NaN;10.29;NaN;0.894;NaN;5.92;NaN;0;11.51;1.74
35;BBL_07;41.86367;-65.3525;281584;21-oct-04;07:09:00;80.2;34.944;11.001;4;0.02505;NaN;NaN;NaN;NaN;NaN;13.62;NaN;1.148;NaN;6.96;NaN;0;11.86;1.96
35;BBL_07;41.86367;-65.3525;281583;21-oct-04;07:07:00;99.95;35.174;11.588;3.8;0.01594;NaN;NaN;NaN;NaN;NaN;14.63;NaN;1.166;NaN;7.27;NaN;0;12.55;2.01
35;BBL_07;41.86367;-65.3525;281582;21-oct-04;07:03:00;249.19;35.119;8.76;3.2;NaN;NaN;NaN;NaN;3.377;NaN;22.07;NaN;1.45;NaN;13.14;NaN;0;15.22;1.68
35;BBL_07;41.86367;-65.3525;281581;21-oct-04;06:58:00;500.88;34.891;5.142;4.7;NaN;NaN;NaN;NaN;NaN;NaN;19.59;NaN;1.403;NaN;12.87;NaN;0;13.96;1.52
35;BBL_07;41.86367;-65.3525;281580;21-oct-04;06:32:00;1894.02;34.919;3.534;5.6;NaN;NaN;34.929;NaN;6.088;NaN;17.89;NaN;1.281;NaN;13.07;NaN;0;13.97;1.37
38;RL_05;42.61367;-64.088;281604;21-oct-04;16:10:00;3.26;32.358;13.781;5.4;0.42557;NaN;NaN;NaN;5.7545;NaN;0.04;NaN;0.177;NaN;1.99;NaN;0;0.23;0.02
38;RL_05;42.61367;-64.088;281603;21-oct-04;16:09:00;10.08;32.353;13.73;5.5;0.48483;NaN;NaN;NaN;NaN;NaN;0.07;NaN;0.196;NaN;1.9;NaN;0;0.36;0.04
38;RL_05;42.61367;-64.088;281602;21-oct-04;16:08:00;20.01;32.64;9.664;6;0.71109;NaN;NaN;NaN;NaN;NaN;1.56;NaN;0.448;NaN;2.97;NaN;0;3.48;0.53
38;RL_05;42.61367;-64.088;281601;21-oct-04;16:07:00;28.95;32.524;4.047;6.2;0.38787;NaN;NaN;NaN;NaN;NaN;3.11;NaN;0.642;NaN;3.27;NaN;0;4.84;0.95
38;RL_05;42.61367;-64.088;281600;21-oct-04;16:06:00;39.81;33.131;4.346;5.9;0.21723;NaN;NaN;NaN;NaN;NaN;5.98;NaN;0.786;NaN;4.99;NaN;0;7.61;1.20
38;RL_05;42.61367;-64.088;281599;21-oct-04;16:05:00;51.73;33.149;3.637;5.8;0.0911;NaN;NaN;NaN;NaN;NaN;7.89;NaN;0.899;NaN;6.93;NaN;0;8.78;1.14
38;RL_05;42.61367;-64.088;281598;21-oct-04;16:04:00;59.46;33.237;3.658;5.6;0.04897;NaN;NaN;NaN;NaN;NaN;9.09;NaN;0.949;NaN;6.98;NaN;0;9.58;1.30
38;RL_05;42.61367;-64.088;281597;21-oct-04;16:03:00;79.64;33.757;5.618;5.2;0.03302;NaN;NaN;NaN;NaN;NaN;10.45;NaN;0.998;NaN;7.21;NaN;0;10.47;1.45
38;RL_05;42.61367;-64.088;281596;21-oct-04;16:02:00;100.01;34.473;8.194;4.5;0.01594;NaN;NaN;NaN;NaN;NaN;13.31;NaN;1.176;NaN;8.12;NaN;0;11.32;1.64
38;RL_05;42.61367;-64.088;281595;21-oct-04;15:58:00;250.18;34.962;7.01;3.8;NaN;NaN;NaN;NaN;3.9765;NaN;21.91;NaN;1.616;NaN;14.12;NaN;0;13.56;1.55
38;RL_05;42.61367;-64.088;281594;21-oct-04;15:53:00;500.97;34.899;4.816;5;NaN;NaN;NaN;NaN;NaN;NaN;17.98;NaN;1.312;NaN;11.48;NaN;0;13.70;1.57
38;RL_05;42.61367;-64.088;281593;21-oct-04;15:47:00;750.87;34.917;4.35;5.3;NaN;NaN;NaN;NaN;NaN;NaN;17.87;NaN;1.337;NaN;11.31;NaN;0;13.37;1.58
38;RL_05;42.61367;-64.088;281592;21-oct-04;15:42:00;984.52;34.918;4.074;5.5;NaN;NaN;34.925;NaN;5.925;NaN;17.55;NaN;1.339;NaN;11.76;NaN;0;13.11;1.49
47;LL_09;43.47283;-57.52917;281621;23-oct-04;15:32:00;2.68;32.675;15.228;5.3;0.35554;NaN;NaN;NaN;5.6305;NaN;0.04;NaN;0.173;NaN;1.65;NaN;0;0.23;0.02
47;LL_09;43.47283;-57.52917;281620;23-oct-04;15:31:00;9.32;32.683;15.215;5.2;0.37709;NaN;NaN;NaN;NaN;NaN;0.02;NaN;0.16;NaN;1.53;NaN;0;0.13;0.01
47;LL_09;43.47283;-57.52917;281619;23-oct-04;15:30:00;19.95;32.679;15.22;5.2;0.36632;NaN;NaN;NaN;NaN;NaN;0.02;NaN;0.158;NaN;1.49;NaN;0;0.13;0.01
47;LL_09;43.47283;-57.52917;281618;23-oct-04;15:30:00;29.9;32.611;14.831;5.4;0.5387;NaN;NaN;NaN;NaN;NaN;0.1;NaN;0.226;NaN;1.58;NaN;0;0.44;0.06
47;LL_09;43.47283;-57.52917;281617;23-oct-04;15:29:00;40.36;32.437;6.585;6;0.42019;NaN;NaN;NaN;NaN;NaN;3.08;NaN;0.575;NaN;3.67;NaN;0;5.36;0.84
47;LL_09;43.47283;-57.52917;281616;23-oct-04;15:28:00;48.68;32.867;5.453;6;0.26935;NaN;NaN;NaN;NaN;NaN;3.69;NaN;0.645;NaN;3.91;NaN;0;5.72;0.94
47;LL_09;43.47283;-57.52917;281615;23-oct-04;15:27:00;59.78;32.929;4.117;6.1;0.21723;NaN;NaN;NaN;NaN;NaN;4.38;NaN;0.746;NaN;4.34;NaN;0;5.87;1.01
47;LL_09;43.47283;-57.52917;281614;23-oct-04;15:26:00;77.84;33.06;2.485;5.9;0.19971;NaN;NaN;NaN;NaN;NaN;5.23;NaN;0.714;NaN;5.61;NaN;0;7.32;0.93
47;LL_09;43.47283;-57.52917;281613;23-oct-04;15:24:00;100.99;33.432;3.868;5.4;0.04905;NaN;NaN;NaN;NaN;NaN;10.11;NaN;1.018;NaN;8.8;NaN;0;9.93;1.15
47;LL_09;43.47283;-57.52917;281612;23-oct-04;15:21:00;248.16;34.801;6.482;4;NaN;NaN;NaN;NaN;4.3025;NaN;20.14;NaN;1.41;NaN;13.25;NaN;0;14.28;1.52
47;LL_09;43.47283;-57.52917;281611;23-oct-04;15:15:00;500.45;34.905;4.856;5;NaN;NaN;NaN;NaN;NaN;NaN;18.92;NaN;1.405;NaN;12.21;NaN;0;13.47;1.55
47;LL_09;43.47283;-57.52917;281610;23-oct-04;15:06:00;1001.64;34.93;4.027;5.4;NaN;NaN;NaN;NaN;NaN;NaN;17.77;NaN;1.365;NaN;11.71;NaN;0;13.02;1.52
47;LL_09;43.47283;-57.52917;281609;23-oct-04;14:56:00;1498.6;34.933;3.744;5.5;NaN;NaN;NaN;NaN;NaN;NaN;18;NaN;1.363;NaN;12.62;NaN;0;13.21;1.43
47;LL_09;43.47283;-57.52917;281608;23-oct-04;14:47:00;1998.97;34.926;3.434;5.5;NaN;NaN;NaN;NaN;NaN;NaN;17.61;NaN;1.216;NaN;13.5;NaN;0;14.48;1.30
47;LL_09;43.47283;-57.52917;281607;23-oct-04;14:36:00;2500.37;34.921;3.108;5.5;NaN;NaN;NaN;NaN;NaN;NaN;16.18;NaN;1.193;NaN;14.71;NaN;0;13.56;1.10
47;LL_09;43.47283;-57.52917;281606;23-oct-04;14:26:00;2997.83;34.907;2.628;5.6;NaN;NaN;NaN;NaN;NaN;NaN;17.34;NaN;1.341;NaN;18.55;NaN;0;12.93;0.93
47;LL_09;43.47283;-57.52917;281605;23-oct-04;14:09:00;3775.87;34.893;2.375;5.7;NaN;NaN;34.908;NaN;6.218;NaN;17.49;NaN;1.33;NaN;20.09;NaN;0;13.15;0.87
52;LL_08;43.7825;-57.838;281634;23-oct-04;23:56:00;4.4;32.816;14.515;5.3;0.30167;NaN;NaN;NaN;5.715;NaN;0.02;NaN;0.162;NaN;1.05;NaN;0;0.12;0.02
52;LL_08;43.7825;-57.838;281633;23-oct-04;23:55:00;10.46;32.817;14.515;5.3;0.32322;NaN;NaN;NaN;NaN;NaN;0.01;NaN;0.17;NaN;1.18;NaN;0;0.06;0.01
52;LL_08;43.7825;-57.838;281632;23-oct-04;23:54:00;20.78;32.814;14.516;5.3;0.30167;NaN;34.932;NaN;NaN;NaN;0.03;NaN;0.166;NaN;1.2;NaN;0;0.18;0.03
52;LL_08;43.7825;-57.838;281631;23-oct-04;23:53:00;30.26;32.506;8.729;5.9;0.96791;NaN;NaN;NaN;NaN;NaN;0.84;NaN;0.422;NaN;2.17;NaN;0;1.99;0.39
