CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL16161_2335;1491;46.8035;-61.91233;436708;25.58;25-sep-16;05:04:00;30.47;3.04;305.83168;0.515;5.24;0.8;3.605;0.455;NaN;0.197
18TL16161_2335;1491;46.8035;-61.91233;436709;5.16;25-sep-16;05:04:00;28.76;15.2;260.3678;0.735;1.785;0.275;0.44;0.02;260.72508;0.244
18TL16161_2336;1501;47.14117;-61.77967;436710;30.94;25-sep-16;10:22:00;29.97;11.61;231.60676;0.355;6.215;0.64;1.675;0.16;NaN;0.146
18TL16161_2336;1501;47.14117;-61.77967;436711;4.96;25-sep-16;10:22:00;29.46;14.39;255.0086;2.13;3.29;0.455;0.865;0.09;NaN;0.375
18TL16161_2337;151;46.24183;-61.86283;436299;48.99;08-sep-16;19:27:00;31.07;1.15;288.63758;0.145;13.08;1.055;4.155;0.37;NaN;0.091
18TL16161_2337;151;46.24183;-61.86283;436300;25.09;08-sep-16;19:27:00;28.26;16.68;226.73882;0.76;7.21;0.555;0.68;0.13;NaN;0.275
18TL16161_2337;151;46.24183;-61.86283;436301;5.26;08-sep-16;19:27:00;28.1;19.45;254.29404;1.135;1.275;0.12;0;0;NaN;0.293
18TL16161_2338;1511;46.97133;-61.4585;436712;46.8;25-sep-16;12:43:00;31.54;1.46;278.4551;0.105;12.88;1.08;5.84;0.235;NaN;0.077
18TL16161_2338;1511;46.97133;-61.4585;436713;24.59;25-sep-16;12:43:00;29.6;14.73;253.26686;0.495;3.67;0.455;1.015;0.175;NaN;0.142
18TL16161_2338;1511;46.97133;-61.4585;436714;4.86;25-sep-16;12:43:00;29.53;15.08;258.3581;0.81;1.76;0.25;0.235;0.03;NaN;0.25
18TL16161_2339;1521;46.86017;-61.39767;436715;60.39;25-sep-16;13:47:00;31.92;1.33;264.87846;0.05;14.63;1.16;8.21;0.1;NaN;0.068
18TL16161_2339;1521;46.86017;-61.39767;436716;25.09;25-sep-16;13:47:00;29.76;8.14;269.21048;0.45;4.615;0.645;2.215;0.295;NaN;0.159
18TL16161_2339;1521;46.86017;-61.39767;436717;5.16;25-sep-16;13:47:00;29.12;15.2;258.44742;1.07;0.94;0.19;0.31;0.03;NaN;0.243
18TL16161_2340;1531;46.66633;-61.432;436718;64.55;25-sep-16;17:36:00;31.73;1.1;266.12894;0.11;15.32;1.155;7.515;0.1;NaN;0.08
18TL16161_2340;1531;46.66633;-61.432;436719;24.3;25-sep-16;17:36:00;29.39;12.41;257.77752;0.62;2.465;0.315;0.625;0.075;NaN;0.209
18TL16161_2340;1531;46.66633;-61.432;436720;4.56;25-sep-16;17:36:00;28.41;16.26;255.6785;1.06;0.6;0.115;0.415;0.025;NaN;0.345
18TL16161_2341;1541;46.65533;-61.27667;436721;90.53;25-sep-16;19:37:00;32.33;1.97;244.5135;0.15;16.525;1.225;10.365;0.145;NaN;0.088
18TL16161_2341;1541;46.65533;-61.27667;436722;49.88;25-sep-16;19:37:00;31.13;0.74;294.48804;0.115;10.26;1.03;4.945;0.305;NaN;0.071
18TL16161_2341;1541;46.65533;-61.27667;436723;24.89;25-sep-16;19:37:00;28.59;14.67;236.87664;0.6;3.93;0.485;1.63;0.225;NaN;0.188
18TL16161_2341;1541;46.65533;-61.27667;436724;4.76;25-sep-16;19:37:00;28.38;17.02;252.95424;2.48;0.11;0.135;0.37;0.055;NaN;0.399
18TL16161_2342;1551;46.82817;-61.03033;436725;153.16;25-sep-16;21:53:00;33.79;4.93;196.41468;0.13;18.38;1.34;15.4;0.13;NaN;0.061
18TL16161_2342;1551;46.82817;-61.03033;436726;99.84;25-sep-16;21:53:00;32.4;1.95;245.1834;0.09;16.53;1.235;10.565;0.12;NaN;0.059
18TL16161_2342;1551;46.82817;-61.03033;436727;50.27;25-sep-16;21:53:00;30.85;1.52;301.9016;0.14;7.03;0.855;3.55;0.37;NaN;0.077
18TL16161_2342;1551;46.82817;-61.03033;436728;25.39;25-sep-16;21:53:00;29.38;15.05;251.79308;0.38;1.965;0.275;0.475;0.045;NaN;0.159
18TL16161_2342;1551;46.82817;-61.03033;436729;5.55;25-sep-16;21:53:00;29.29;15.18;259.60858;1.195;1.135;0.25;0.32;0;NaN;0.296
18TL16161_2343;1561;46.936;-60.9465;436730;109.46;25-sep-16;23:05:00;33.12;3.33;242.54846;0.055;14.545;1.215;11.955;0.14;246.79116;0.053
18TL16161_2343;1561;46.936;-60.9465;436731;100.34;25-sep-16;23:05:00;32.68;2.34;259.83188;0.06;12.495;1.12;10.47;0.025;NaN;0.046
18TL16161_2343;1561;46.936;-60.9465;436732;50.57;25-sep-16;23:05:00;31.19;0.98;291.27252;0.07;10.095;1.005;5.03;0.205;NaN;0.067
18TL16161_2343;1561;46.936;-60.9465;436733;25.39;25-sep-16;23:05:00;29.72;8.31;271.22018;0.67;4.235;0.63;2.175;0.275;NaN;0.187
18TL16161_2343;1561;46.936;-60.9465;436734;4.76;25-sep-16;23:05:00;28.93;15.41;257.6882;1.15;0.875;0.225;0.51;0;260.74741;0.298
18TL16161_2344;1571;47.02167;-60.82317;436735;129.97;26-sep-16;01:50:00;33.7;4.74;212.26898;0.08;16.805;1.305;13.83;0.11;220.75438;0.052
18TL16161_2344;1571;47.02167;-60.82317;436736;99.74;26-sep-16;01:50:00;32.52;2.06;261.08236;0.09;12.715;1.11;9.745;0.05;NaN;0.052
18TL16161_2344;1571;47.02167;-60.82317;436737;50.27;26-sep-16;01:50:00;31.04;1.78;287.02982;0.05;9.99;0.955;4.655;0.19;NaN;0.065
18TL16161_2344;1571;47.02167;-60.82317;436738;24.3;26-sep-16;01:50:00;29.72;12.09;250.14066;0.46;2.48;0.39;0.61;0.08;NaN;0.141
18TL16161_2344;1571;47.02167;-60.82317;436739;4.96;26-sep-16;01:50:00;28.78;15.42;259.29596;1.52;0.595;0.17;0.33;0;264.85613;0.329
18TL16161_2345;1581;47.12933;-61.1175;436740;61.18;26-sep-16;05:43:00;32;1.47;294.3094;0.1;10.515;1.05;6.35;0.19;NaN;0.077
18TL16161_2345;1581;47.12933;-61.1175;436741;25.78;26-sep-16;05:43:00;30.05;11.57;261.61828;0.44;2.305;0.415;0.965;0.14;NaN;0.142
18TL16161_2345;1581;47.12933;-61.1175;436742;5.06;26-sep-16;05:43:00;29.82;13.74;264.87846;0.69;1.45;0.235;0.4;0;NaN;0.174
18TL16161_2346;1591;47.189;-61.13567;436743;56.12;26-sep-16;06:27:00;31.72;1.24;296.27444;0.145;11.305;1.05;5.995;0.26;NaN;0.088
18TL16161_2346;1591;47.189;-61.13567;436744;25.39;26-sep-16;06:27:00;29.86;12.85;251.16784;0.39;2.91;0.45;1.01;0.15;NaN;0.147
18TL16161_2346;1591;47.189;-61.13567;436745;4.66;26-sep-16;06:27:00;29.61;14.05;264.78914;1.44;1.635;0.265;0.37;0;NaN;0.281
18TL16161_2347;1601;47.22367;-61.45367;436746;36.19;26-sep-16;09:50:00;30.88;4.35;249.91736;0.125;13.445;1.12;4.69;0.52;NaN;0.106
18TL16161_2347;1601;47.22367;-61.45367;436747;24.49;26-sep-16;09:50:00;29.49;14.19;243.97758;0.56;3.175;0.4;0.745;0.105;NaN;0.252
18TL16161_2347;1601;47.22367;-61.45367;436748;5.16;26-sep-16;09:50:00;29.59;14.27;254.96394;0.7;2.425;0.285;0.515;0.03;NaN;0.268
18TL16161_2348;161;46.276;-62.2245;436302;33.92;08-sep-16;22:19:00;30;5.72;236.38538;0.19;15.745;1.035;2.53;0.54;230.78055;0.109
18TL16161_2348;161;46.276;-62.2245;436303;24.89;08-sep-16;22:19:00;29.78;6.86;225.48834;0.175;16.635;1.045;2.54;0.55;NaN;0.1
18TL16161_2348;161;46.276;-62.2245;436304;4.46;08-sep-16;22:19:00;28.19;19.52;261.57362;1.61;1.845;0.125;0;0;262.13187;0.355
18TL16161_2349;1611;47.40817;-61.23833;436749;34.51;26-sep-16;12:31:00;30.75;5.09;258.44742;0.19;7.105;0.865;3.255;0.395;NaN;0.11
18TL16161_2349;1611;47.40817;-61.23833;436750;24.39;26-sep-16;12:31:00;29.54;14.29;255.94646;0.815;2.38;0.32;0.63;0.11;NaN;0.288
18TL16161_2349;1611;47.40817;-61.23833;436751;5.26;26-sep-16;12:31:00;29.58;14.32;259.83188;0.94;2.17;0.285;0.415;0.04;NaN;0.316
18TL16161_2350;1621;47.2995;-61.16267;436752;49.48;26-sep-16;14:07:00;31.29;1.28;298.86472;0.155;10.665;1.01;5.455;0.44;NaN;0.099
18TL16161_2350;1621;47.2995;-61.16267;436753;25.09;26-sep-16;14:07:00;29.77;13.12;252.82026;0.435;2.91;0.455;1.02;0.165;NaN;0.175
18TL16161_2350;1621;47.2995;-61.16267;436754;5.35;26-sep-16;14:07:00;29.9;13.17;269.2998;0.46;1.35;0.215;0.335;0.07;NaN;0.174
18TL16161_2351;1631;47.2995;-60.87283;436755;75.06;26-sep-16;16:12:00;32.39;1.96;299.08802;0.04;7.605;0.9;7.035;0.115;NaN;0.055
18TL16161_2351;1631;47.2995;-60.87283;436756;25.39;26-sep-16;16:12:00;30.44;6.93;299.13268;0.45;3.35;0.6;2.5;0.34;NaN;0.163
18TL16161_2351;1631;47.2995;-60.87283;436757;5.16;26-sep-16;16:12:00;30.05;13.43;269.7464;0.61;1.31;0.215;0.365;0.03;NaN;0.196
18TL16161_2352;1641;47.16767;-60.62967;436758;179.02;26-sep-16;18:30:00;34.06;5.99;166.89442;0.015;19.055;1.405;17.79;0.07;NaN;0.028
18TL16161_2352;1641;47.16767;-60.62967;436759;99.54;26-sep-16;18:30:00;32.56;2.23;288.90554;0.05;6.94;0.89;7.34;0.075;NaN;0.04
18TL16161_2352;1641;47.16767;-60.62967;436760;50.67;26-sep-16;18:30:00;31.38;0.9;307.57342;0.17;9.195;1.02;5.305;0.38;NaN;0.082
18TL16161_2352;1641;47.16767;-60.62967;436761;24;26-sep-16;18:30:00;29.94;12.71;254.82996;0.4;3.19;0.495;1.115;0.23;NaN;0.109
18TL16161_2352;1641;47.16767;-60.62967;436762;4.76;26-sep-16;18:30:00;28.94;15.09;262.46682;1.345;0.62;0.165;0.305;0.025;NaN;0.318
18TL16161_2353;1651;47.2685;-60.52467;436763;120.65;26-sep-16;20:57:00;33.42;3.74;226.38154;0.015;14.375;1.25;13.79;0.02;NaN;0.03
18TL16161_2353;1651;47.2685;-60.52467;436764;99.84;26-sep-16;20:57:00;33.36;3.6;228.52522;0.025;13.62;1.235;13.165;0;NaN;0.028
18TL16161_2353;1651;47.2685;-60.52467;436765;49.68;26-sep-16;20:57:00;32.29;2.09;310.6103;0.08;5.11;0.865;5.72;0.04;NaN;0.05
18TL16161_2353;1651;47.2685;-60.52467;436766;24.59;26-sep-16;20:57:00;30.88;9.37;294.17542;1.03;1.685;0.425;0.945;0.115;NaN;0.277
18TL16161_2353;1651;47.2685;-60.52467;436767;5.06;26-sep-16;20:57:00;29.74;13.87;270.10368;1.3;0.385;0.2;0.29;0;NaN;0.322
18TL16161_2354;1661;47.4315;-60.86683;436768;54.63;26-sep-16;23:40:00;31.73;0.99;311.63748;0.135;8.75;0.97;5.37;0.2;NaN;0.079
18TL16161_2354;1661;47.4315;-60.86683;436769;24.89;26-sep-16;23:40:00;30.38;7.68;296.27444;0.98;2.61;0.48;1.7;0.205;NaN;0.284
18TL16161_2354;1661;47.4315;-60.86683;436770;5.06;26-sep-16;23:40:00;30.19;12.95;271.35416;0.62;1.395;0.22;0.02;0.02;NaN;0.231
18TL16161_2355;1671;47.57617;-60.7415;436771;54.24;27-sep-16;01:58:00;31.66;0.75;303.19674;0.09;10.225;1.03;6.14;0.22;NaN;0.073
18TL16161_2355;1671;47.57617;-60.7415;436772;24.69;27-sep-16;01:58:00;30.78;3.7;308.55594;0.47;4.87;0.785;3.92;0.32;NaN;0.152
18TL16161_2355;1671;47.57617;-60.7415;436773;4.86;27-sep-16;01:58:00;30.09;13.17;269.92504;0.48;1.26;0.2;0.02;0.02;NaN;0.193
18TL16161_2356;1681;47.59467;-60.92933;436774;41.15;27-sep-16;03:08:00;31.26;1.12;287.6104;0.09;11.02;1.135;5.9;0.435;NaN;0.116
18TL16161_2356;1681;47.59467;-60.92933;436775;25.29;27-sep-16;03:08:00;29.99;12.84;268.54058;0.62;1.885;0.28;0.07;0.07;NaN;0.268
18TL16161_2356;1681;47.59467;-60.92933;436776;4.46;27-sep-16;03:08:00;29.88;13.11;268.58524;0.6;1.59;0.205;0.04;0.04;NaN;0.234
18TL16161_2357;1691;47.66083;-61.16267;436777;31.14;27-sep-16;06:38:00;30.69;5.1;254.65132;0.135;9.09;1.055;4.285;0.46;NaN;0.099
18TL16161_2357;1691;47.66083;-61.16267;436778;5.45;27-sep-16;06:38:00;29.44;13.46;264.34254;1.185;2.545;0.28;0.045;0.045;NaN;0.305
18TL16161_2358;1701;47.765;-61.11717;436779;30.14;27-sep-16;07:37:00;30.89;3.43;270.14834;0.37;6.985;0.89;3.475;0.37;NaN;0.094
18TL16161_2358;1701;47.765;-61.11717;436780;25.19;27-sep-16;07:37:00;30.24;7.45;250.72124;0.3;7.31;0.95;3.445;0.395;NaN;0.118
18TL16161_2358;1701;47.765;-61.11717;436781;5.26;27-sep-16;07:37:00;29.44;13.44;266.97748;1.66;2.46;0.295;0.055;0.055;NaN;0.347
18TL16161_2359;171;46.3125;-62.06317;436305;39.17;09-sep-16;00:22:00;30.36;3.74;271.3095;0.2;11.545;0.96;2.645;0.41;269.05417;0.11
18TL16161_2359;171;46.3125;-62.06317;436306;24.69;09-sep-16;00:22:00;29.36;9.19;227.45338;1.345;9.67;0.8;1.75;0.29;NaN;0.21
18TL16161_2359;171;46.3125;-62.06317;436307;4.76;09-sep-16;00:22:00;28.22;19.48;257.37558;0.98;1.595;0.135;0;0;259.42994;0.276
18TL16161_2360;1711;47.9065;-60.82083;436782;207.84;27-sep-16;11:27:00;34.05;5.13;152.9605;0.01;22.15;1.475;17.865;0.09;NaN;0.028
18TL16161_2360;1711;47.9065;-60.82083;436783;100.43;27-sep-16;11:27:00;33;2.3;240.4941;0.02;13.705;1.2;12.9;0.19;NaN;0.03
18TL16161_2360;1711;47.9065;-60.82083;436784;50.07;27-sep-16;11:27:00;31.88;0.9;330.88594;0.12;4.815;0.77;4.115;0.185;NaN;0.06
18TL16161_2360;1711;47.9065;-60.82083;436785;25.09;27-sep-16;11:27:00;30.56;5.24;302.83946;0.44;4.6;0.735;4.205;0.3;NaN;0.155
18TL16161_2360;1711;47.9065;-60.82083;436786;5.06;27-sep-16;11:27:00;29.74;13.24;267.55806;0.665;1.705;0.205;0.035;0.035;NaN;0.227
18TL16161_2361;1721;47.836;-60.75233;436787;140.56;27-sep-16;12:56:00;33.11;2.67;237.18926;0.02;14.81;1.255;13.87;0.045;NaN;0.031
18TL16161_2361;1721;47.836;-60.75233;436788;100.03;27-sep-16;12:56:00;32.83;2.03;259.60858;0.03;12.665;1.175;11.645;0.05;NaN;0.033
18TL16161_2361;1721;47.836;-60.75233;436789;50.17;27-sep-16;12:56:00;31.75;0.79;307.9307;0.09;9.36;1.015;5.94;0.15;NaN;0.066
18TL16161_2361;1721;47.836;-60.75233;436790;24.99;27-sep-16;12:56:00;30.22;6.78;288.63758;0.355;5.525;0.795;3.96;0.345;NaN;0.166
18TL16161_2361;1721;47.836;-60.75233;436791;5.26;27-sep-16;12:56:00;29.94;13.14;269.70174;0.62;1.435;0.235;0.03;0.03;NaN;0.214
18TL16161_2362;1731;47.74633;-60.868;436792;60.08;27-sep-16;16:38:00;31.7;0.7;304.93848;0.09;9.76;1;6.45;0.195;NaN;0.064
18TL16161_2362;1731;47.74633;-60.868;436793;24.59;27-sep-16;16:38:00;30.51;4.3;295.91716;0.47;5.705;0.82;4.475;0.365;NaN;0.15
18TL16161_2362;1731;47.74633;-60.868;436794;4.76;27-sep-16;16:38:00;29.86;13.19;269.61242;0.74;1.695;0.23;0.03;0.03;NaN;0.233
18TL16161_2363;1741;47.58717;-60.549;436795;93.79;27-sep-16;19:15:00;32.62;1.74;290.15602;0.015;8.685;1.01;9.355;0.055;NaN;0.031
18TL16161_2363;1741;47.58717;-60.549;436796;50.07;27-sep-16;19:15:00;31.98;0.83;346.3383;0.09;2.73;0.71;3.485;0.19;NaN;0.048
18TL16161_2363;1741;47.58717;-60.549;436797;25.19;27-sep-16;19:15:00;31.04;7.39;316.23746;1.39;1.91;0.555;1.06;0.2;NaN;0.518
18TL16161_2363;1741;47.58717;-60.549;436798;5.55;27-sep-16;19:15:00;30.7;13.55;270.28232;0.595;0.68;0.18;0.065;0.065;NaN;0.204
18TL16161_2364;1751;47.58767;-60.48183;436799;168.91;27-sep-16;21:06:00;33.72;4.32;186.63414;0.01;19.91;1.46;16.985;0.03;NaN;0.026
18TL16161_2364;1751;47.58767;-60.48183;436800;100.92;27-sep-16;21:06:00;32.76;1.76;271.66678;0.02;10.62;1.1;11.09;0.03;NaN;0.029
18TL16161_2364;1751;47.58767;-60.48183;436801;50.67;27-sep-16;21:06:00;32.04;0.34;344.1053;0.05;2.92;0.735;4.92;0.07;NaN;0.038
18TL16161_2364;1751;47.58767;-60.48183;436802;25.19;27-sep-16;21:06:00;30.67;10.56;305.2511;0.97;1.415;0.5;1.185;0.19;NaN;0.346
18TL16161_2364;1751;47.58767;-60.48183;436803;5.75;27-sep-16;21:06:00;30.67;13.58;269.12116;0.6;0.695;0.18;0.04;0.04;NaN;0.22
18TL16161_2365;1761;47.45117;-60.37833;436804;117.28;27-sep-16;22:45:00;32.97;2.62;261.08236;0.045;11.56;1.135;11.655;0.05;NaN;0.038
18TL16161_2365;1761;47.45117;-60.37833;436805;100.43;27-sep-16;22:45:00;32.69;1.91;283.1444;0.04;8.945;1.03;9.835;0.03;NaN;0.034
18TL16161_2365;1761;47.45117;-60.37833;436806;50.17;27-sep-16;22:45:00;32.11;2.38;325.30344;0.21;3.11;0.69;3.975;0.045;NaN;0.082
18TL16161_2365;1761;47.45117;-60.37833;436807;25.09;27-sep-16;22:45:00;31.72;5.9;317.93454;0.74;2.51;0.54;1.92;0.18;NaN;0.194
18TL16161_2365;1761;47.45117;-60.37833;436808;5.26;27-sep-16;22:45:00;30.06;12.62;274.79298;1.23;0.87;0.24;0.02;0.02;NaN;0.359
18TL16161_2366;1771;47.22;-60.39983;436809;176.05;28-sep-16;02:46:00;34.22;6.03;168.3682;0.015;19.62;1.435;18.115;0.025;NaN;0.025
18TL16161_2366;1771;47.22;-60.39983;436810;100.04;28-sep-16;02:46:00;33.17;3.21;243.75428;0.03;11.91;1.14;12.03;0.035;NaN;0.029
18TL16161_2366;1771;47.22;-60.39983;436811;50.97;28-sep-16;02:46:00;32.03;1.79;302.3482;0.095;7.235;0.91;6.135;0.13;NaN;0.058
18TL16161_2366;1771;47.22;-60.39983;436812;24.99;28-sep-16;02:46:00;30.44;11.72;274.659;0.655;1.78;0.345;0.09;0.09;NaN;0.227
18TL16161_2366;1771;47.22;-60.39983;436813;4.76;28-sep-16;02:46:00;29.85;13.53;269.34446;0.99;0.915;0.215;0.045;0.045;NaN;0.276
18TL16161_2367;1781;47.139;-60.39133;436814;168.81;28-sep-16;04:21:00;34.4;6.44;154.25564;0.02;21.605;1.5;18.69;0.04;NaN;0.026
18TL16161_2367;1781;47.139;-60.39133;436815;99.94;28-sep-16;04:21:00;32.91;2.7;265.59302;0.05;9.895;1.08;10.035;0.03;NaN;0.033
18TL16161_2367;1781;47.139;-60.39133;436816;49.88;28-sep-16;04:21:00;31.5;1.2;281.98324;0.12;10.34;1.03;6.035;0.11;NaN;0.065
18TL16161_2367;1781;47.139;-60.39133;436817;24.89;28-sep-16;04:21:00;29.45;14.15;259.60858;1.105;1.15;0.22;0.035;0.035;NaN;0.309
18TL16161_2367;1781;47.139;-60.39133;436818;4.56;28-sep-16;04:21:00;28.44;15.95;255.41054;1.47;0.35;0.135;0.025;0.025;NaN;0.275
18TL16161_2368;181;46.35533;-61.577;436308;62.67;09-sep-16;03:07:00;32.58;2.21;239.10964;0.09;17.19;1.295;11.09;0.165;239.93585;0.071
18TL16161_2368;181;46.35533;-61.577;436309;24.69;09-sep-16;03:07:00;29.04;12.07;257.4649;0.565;5.525;0.585;1.655;0.2;NaN;0.312
18TL16161_2368;181;46.35533;-61.577;436310;4.66;09-sep-16;03:07:00;28.33;18.35;257.86684;0.82;1.39;0.19;0.24;0;255.65617;0.308
18TL16161_2369;191;46.41967;-61.386;436311;64.06;09-sep-16;06:34:00;32.69;2.35;239.19896;0.08;16.64;1.295;11.525;0.16;238.57372;0.073
18TL16161_2369;191;46.41967;-61.386;436312;24.79;09-sep-16;06:34:00;28.46;15.9;235.31354;0.805;2.1;0.22;0.24;0.04;NaN;0.254
18TL16161_2369;191;46.41967;-61.386;436313;4.86;09-sep-16;06:34:00;28.3;18.93;253.40084;0.975;1.27;0.1;0;0;255.16491;0.276
18TL16161_2370;201;46.57217;-61.60533;436314;59.69;09-sep-16;08:24:00;32.05;1.4;253.04356;0.08;16.55;1.22;8.455;0.175;NaN;0.07
18TL16161_2370;201;46.57217;-61.60533;436315;24.99;09-sep-16;08:24:00;29.94;5.18;294.3094;0.565;4.105;0.635;1.91;0.43;NaN;0.179
18TL16161_2370;201;46.57217;-61.60533;436316;3.97;09-sep-16;08:24:00;28.36;18.05;253.4455;0.905;1.08;0.1;0;0;NaN;0.184
18TL16161_2371;21;45.9905;-63.49417;436267;19.54;07-sep-16;02:24:00;29.04;14.5;170.46722;4.395;8.23;0.725;0.455;0.115;203.02436;0.531
18TL16161_2371;21;45.9905;-63.49417;436268;4.76;07-sep-16;02:24:00;28.64;19.59;261.97556;1.61;1.78;0.34;0.295;0.05;264.65516;0.302
18TL16161_2372;211;46.58483;-61.8055;436317;54.14;09-sep-16;12:33:00;31.35;0.76;286.85118;0.045;12.76;1.095;5.735;0.27;NaN;0.069
18TL16161_2372;211;46.58483;-61.8055;436318;25.29;09-sep-16;12:33:00;29.86;5.78;289.1735;0.28;5.475;0.715;2.19;0.36;NaN;0.114
18TL16161_2372;211;46.58483;-61.8055;436319;4.36;09-sep-16;12:33:00;28.2;18.44;251.6591;0.705;1.12;0.135;0;0;NaN;0.239
18TL16161_2373;221;46.62633;-61.8515;436320;56.12;09-sep-16;13:32:00;31.55;0.83;279.5716;0.045;14;1.135;6.715;0.195;NaN;0.068
18TL16161_2373;221;46.62633;-61.8515;436321;24.99;09-sep-16;13:32:00;29.97;5.46;292.34436;0.405;4.22;0.655;2.13;0.425;NaN;0.153
18TL16161_2373;221;46.62633;-61.8515;436322;4.86;09-sep-16;13:32:00;28.21;18.32;252.50764;0.71;1;0.105;0;0;NaN;0.223
18TL16161_2374;231;46.78067;-61.964;436323;62.57;09-sep-16;17:06:00;32.15;1.51;261.30566;0.05;13.725;1.13;8.325;0.145;NaN;0.059
18TL16161_2374;231;46.78067;-61.964;436324;25.19;09-sep-16;17:06:00;30.41;3.88;306.72488;0.405;3.16;0.6;1.115;0.26;NaN;0.148
18TL16161_2374;231;46.78067;-61.964;436325;5.26;09-sep-16;17:06:00;28.19;18.29;254.60666;0.645;0.93;0.095;0;0;NaN;0.255
18TL16161_2375;241;46.81967;-62.42317;436326;67.62;09-sep-16;22:42:00;31.36;0.45;289.08418;0.045;13.385;1.135;6.22;0.31;281.93858;0.072
18TL16161_2375;241;46.81967;-62.42317;436327;24.79;09-sep-16;22:42:00;30.24;4.13;295.2026;0.275;5.755;0.76;3.73;0.31;NaN;0.1
18TL16161_2375;241;46.81967;-62.42317;436328;4.66;09-sep-16;22:42:00;28.01;18.41;252.15036;1.035;0.86;0.095;0.215;0;256.90665;0.334
18TL16161_2376;251;46.8025;-62.6585;436329;59.4;10-sep-16;00:15:00;31.15;0.07;294.13076;0.07;14.41;1.16;5.76;0.375;287.02982;0.081
18TL16161_2376;251;46.8025;-62.6585;436330;24.79;10-sep-16;00:15:00;29.89;5.67;279.25898;0.24;8.07;0.79;4.07;0.34;NaN;0.106
18TL16161_2376;251;46.8025;-62.6585;436331;4.86;10-sep-16;00:15:00;28.21;18.14;255.85714;0.715;1.305;0.105;0;0;262.42216;0.268
18TL16161_2377;261;47.00483;-62.79417;436332;62.17;10-sep-16;03:26:00;31.49;-0.1;261.79692;0.075;22.2;1.425;8.58;0.455;258.3581;0.084
18TL16161_2377;261;47.00483;-62.79417;436333;24.69;10-sep-16;03:26:00;30.39;5.46;294.66668;0.655;4.4;0.63;2.48;0.36;NaN;0.223
18TL16161_2377;261;47.00483;-62.79417;436334;4.66;10-sep-16;03:26:00;28.48;17.8;256.66102;0.665;1.415;0.105;0;0;260.94838;0.252
18TL16161_2378;271;47.06917;-62.59383;436335;65.24;10-sep-16;09:03:00;31.45;-0.1;272.55998;0.055;19.32;1.37;7.795;0.455;NaN;0.089
18TL16161_2378;271;47.06917;-62.59383;436336;25.09;10-sep-16;09:03:00;30.63;4.1;310.20836;0.36;4.79;0.75;2.745;0.36;NaN;0.146
18TL16161_2378;271;47.06917;-62.59383;436337;4.96;10-sep-16;09:03:00;28.84;17.43;257.06296;0.63;0.925;0.1;0;0;NaN;0.22
18TL16161_2379;281;46.925;-62.99333;436338;60.58;10-sep-16;13:59:00;31.22;-0.1;293.4162;0.075;14.47;1.225;5.845;0.34;NaN;0.081
18TL16161_2379;281;46.925;-62.99333;436339;25.78;10-sep-16;13:59:00;29.82;7.87;285.10944;0.32;3.14;0.46;0.44;0.1;NaN;0.132
18TL16161_2379;281;46.925;-62.99333;436340;4.76;10-sep-16;13:59:00;27.88;18.88;250.81056;1.695;0.52;0.07;0;0;NaN;0.379
18TL16161_2380;291;46.873;-63.10067;436341;61.97;10-sep-16;15:10:00;31.21;-0.08;280.77742;0.095;16.985;1.27;6.455;0.36;NaN;0.084
18TL16161_2380;291;46.873;-63.10067;436342;25.78;10-sep-16;15:10:00;29.14;7.48;262.33284;0.155;4.85;0.62;1.665;0.47;NaN;0.091
18TL16161_2380;291;46.873;-63.10067;436343;5.26;10-sep-16;15:10:00;27.89;19;251.97172;1.335;0.705;0.1;0.045;0.045;NaN;0.383
18TL16161_2381;301;46.916;-63.34217;436344;54.14;10-sep-16;17:39:00;31.29;0.07;266.79884;0.085;20.08;1.33;7.845;0.34;NaN;0.083
18TL16161_2381;301;46.916;-63.34217;436345;25.58;10-sep-16;17:39:00;29.28;8.57;263.09206;0.275;5.385;0.625;2.15;0.29;NaN;0.105
18TL16161_2381;301;46.916;-63.34217;436346;5.26;10-sep-16;17:39:00;27.86;19.08;253.35618;1.135;0.55;0.085;0.04;0.04;NaN;0.317
18TL16161_2382;31;45.94733;-63.15167;436269;28.26;07-sep-16;06:21:00;28.82;15.75;220.79904;1.87;5.915;0.51;0.59;0.115;224.97475;0.333
18TL16161_2382;31;45.94733;-63.15167;436270;4.76;07-sep-16;06:21:00;28.73;17.57;262.06488;2.35;3.605;0.335;0.285;0.065;254.96394;0.47
18TL16161_2383;311;46.75483;-63.6035;436347;34.31;10-sep-16;21:11:00;30.54;3.08;217.18158;0.135;20.925;1.395;8.445;0.435;212.67092;0.108
18TL16161_2383;311;46.75483;-63.6035;436348;24.59;10-sep-16;21:11:00;29.21;9.68;252.59696;0.68;4.305;0.495;0.1;0.1;NaN;0.186
18TL16161_2383;311;46.75483;-63.6035;436349;4.96;10-sep-16;21:11:00;27.8;19.38;259.028;1.39;0.375;0.12;0.05;0.05;261.7076;0.424
18TL16161_2384;321;46.74183;-63.76333;436350;28.66;10-sep-16;23:24:00;29.59;7.66;225.9796;0.44;10.39;0.875;2.98;0.425;216.13207;0.126
