CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Si_01;PO4_01;NOx_01
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3)
HUD2000050_002;HL_02;44.295667;-63.2305;232237;30-sep-00;19:26:00;142.05;34.475;9.04;3.2;NaN;14.29;1.274;15.59
HUD2000050_002;HL_02;44.295667;-63.2305;232238;30-sep-00;19:28:00;103.4;33.403;6.069;4.2;0.028794;11.6;1.133;12
HUD2000050_002;HL_02;44.295667;-63.2305;232239;30-sep-00;19:30:00;83.08;32.906;5.184;5;0.126146;6.65;0.924;8.21
HUD2000050_002;HL_02;44.295667;-63.2305;232240;30-sep-00;19:31:00;64.47;32.391;4.931;5.6;0.233981;4.38;0.826;5.51
HUD2000050_002;HL_02;44.295667;-63.2305;232241;30-sep-00;19:32:00;53.32;32.221;5.404;6;0.391663;3.24;0.738;3.14
HUD2000050_002;HL_02;44.295667;-63.2305;232242;30-sep-00;19:32:00;42.85;31.929;6.465;6.1;0.600212;2.63;0.713;2.7
HUD2000050_002;HL_02;44.295667;-63.2305;232243;30-sep-00;19:33:00;33.21;31.729;8.942;6.2;0.964938;1.6;0.637;1.02
HUD2000050_002;HL_02;44.295667;-63.2305;232244;30-sep-00;19:33:00;32.67;31.703;9.078;6.1;NaN;2.45;0.656;0.94
HUD2000050_002;HL_02;44.295667;-63.2305;232245;30-sep-00;19:34:00;23.89;30.892;12.185;6;1.876269;1.78;0.637;0.94
HUD2000050_002;HL_02;44.295667;-63.2305;232246;30-sep-00;19:35:00;13.43;30.677;14.559;5.6;0.539173;0.61;0.353;0.39
HUD2000050_002;HL_02;44.295667;-63.2305;232247;30-sep-00;19:35:00;13.62;30.678;14.575;5.6;NaN;1.48;0.361;0.29
HUD2000050_002;HL_02;44.295667;-63.2305;232248;30-sep-00;19:36:00;3.66;30.683;14.591;5.5;0.54426;0.54;0.345;0.38
HUD2000050_002;HL_02;44.295667;-63.2305;232249;30-sep-00;19:36:00;3.92;30.682;14.594;5.5;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232250;30-sep-00;19:36:00;3.9;30.682;14.594;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232251;30-sep-00;19:36:00;3.76;30.682;14.594;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232252;30-sep-00;19:36:00;3.49;30.682;14.594;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232253;30-sep-00;19:36:00;3.67;30.682;14.594;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232254;30-sep-00;19:36:00;3.92;30.683;14.589;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232255;30-sep-00;19:36:00;3.8;30.683;14.59;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232256;30-sep-00;19:36:00;3.96;30.683;14.589;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232257;30-sep-00;19:36:00;3.66;30.683;14.588;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232258;30-sep-00;19:36:00;3.9;30.683;14.59;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232259;30-sep-00;19:36:00;3.91;30.683;14.589;5.4;NaN;NaN;NaN;NaN
HUD2000050_002;HL_02;44.295667;-63.2305;232260;30-sep-00;19:36:00;3.97;30.683;14.591;5.4;NaN;NaN;NaN;NaN
HUD2000050_009;RL_02;43.248;-64.619667;232261;01-oct-00;07:20:00;103.85;33.095;5.526;4.5;0.032908;11.22;1.199;12.16
HUD2000050_009;RL_02;43.248;-64.619667;232262;01-oct-00;07:22:00;82.37;32.77;4.861;4.8;0.045248;9.51;1.107;10.55
HUD2000050_009;RL_02;43.248;-64.619667;232263;01-oct-00;07:24:00;63;32.275;5.028;5.5;0.356058;4.28;0.801;5.54
HUD2000050_009;RL_02;43.248;-64.619667;232264;01-oct-00;07:26:00;52.3;32.144;6.383;5.7;0.590038;3.17;0.734;3.96
HUD2000050_009;RL_02;43.248;-64.619667;232265;01-oct-00;07:27:00;41.97;32.062;7.28;5.8;0.762981;2.7;0.765;3.14
HUD2000050_009;RL_02;43.248;-64.619667;232266;01-oct-00;07:29:00;31.94;31.804;11.413;5.8;1.085556;0.75;0.386;0.53
HUD2000050_009;RL_02;43.248;-64.619667;232267;01-oct-00;07:30:00;22.08;31.642;12.98;5.6;0.576283;0.5;0.324;0.36
HUD2000050_009;RL_02;43.248;-64.619667;232268;01-oct-00;07:32:00;12.63;31.573;13.596;5.5;0.417096;0.55;0.29;0.37
HUD2000050_009;RL_02;43.248;-64.619667;232269;01-oct-00;07:33:00;2.78;31.574;13.584;5.5;0.422183;0.46;0.276;0.38
HUD2000050_010;RL_01;43.251;-65.048667;232270;01-oct-00;09:37:00;160.21;33.826;7.534;3.2;NaN;13.7;1.244;15.41
HUD2000050_010;RL_01;43.251;-65.048667;232271;01-oct-00;09:39:00;100.76;33.413;6.424;3.3;0.032908;10.93;1.097;12.54
HUD2000050_010;RL_01;43.251;-65.048667;232272;01-oct-00;09:40:00;81.93;33.126;6.667;3.8;0.054846;9.45;1.024;11.34
HUD2000050_010;RL_01;43.251;-65.048667;232273;01-oct-00;09:41:00;63.44;33.038;6.759;4;0.061702;7.83;0.946;10.01
HUD2000050_010;RL_01;43.251;-65.048667;232274;01-oct-00;09:42:00;53.67;32.92;5.96;4.1;0.102837;6.91;0.893;8.65
HUD2000050_010;RL_01;43.251;-65.048667;232275;01-oct-00;09:43:00;43.9;32.59;5.488;4.1;0.176879;6.11;0.904;7.33
HUD2000050_010;RL_01;43.251;-65.048667;232276;01-oct-00;09:43:00;33.65;31.59;7.935;3.9;0.569692;2.09;0.54;2.12
HUD2000050_010;RL_01;43.251;-65.048667;232277;01-oct-00;09:43:00;33.13;31.706;7.916;3.9;NaN;3;0.705;1.99
HUD2000050_010;RL_01;43.251;-65.048667;232278;01-oct-00;09:44:00;23.33;30.339;11.86;3.9;1.072154;1.45;0.474;0.93
HUD2000050_010;RL_01;43.251;-65.048667;232279;01-oct-00;09:45:00;13.77;30.998;13.712;3.7;0.76391;0.94;0.313;0.38
HUD2000050_010;RL_01;43.251;-65.048667;232280;01-oct-00;09:45:00;13.83;31.103;13.692;4;NaN;1.58;0.386;0.27
HUD2000050_010;RL_01;43.251;-65.048667;232281;01-oct-00;09:46:00;3.35;31.504;14.014;3.9;0.576283;0.83;0.286;0.41
HUD2000050_021;BBL_01;43.257167;-65.512667;232282;01-oct-00;15:29:00;51.6;32.362;7.308;4.3;0.305192;4.64;0.786;5.34
HUD2000050_021;BBL_01;43.257167;-65.512667;232283;01-oct-00;15:30:00;43.88;32.335;7.277;4.4;0.330625;4.39;0.75;5.06
HUD2000050_021;BBL_01;43.257167;-65.512667;232284;01-oct-00;15:31:00;33.44;32.297;7.138;4.3;0.325538;4.73;0.788;5.39
HUD2000050_021;BBL_01;43.257167;-65.512667;232285;01-oct-00;15:32:00;23.16;32.198;7.142;4.4;0.391663;4.41;0.762;4.38
HUD2000050_021;BBL_01;43.257167;-65.512667;232286;01-oct-00;15:32:00;23.15;32.189;7.15;4.3;NaN;4.54;0.872;4.24
HUD2000050_021;BBL_01;43.257167;-65.512667;232287;01-oct-00;15:32:00;23.43;32.165;7.173;4.3;NaN;NaN;NaN;NaN
HUD2000050_021;BBL_01;43.257167;-65.512667;232288;01-oct-00;15:33:00;13.29;32.121;7.35;4.1;0.871125;2.32;0.555;1.86
HUD2000050_021;BBL_01;43.257167;-65.512667;232289;01-oct-00;15:33:00;13.47;30.239;9.575;4;NaN;2.69;0.625;1.49
HUD2000050_021;BBL_01;43.257167;-65.512667;232290;01-oct-00;15:33:00;13.24;30.361;9.415;4;NaN;NaN;NaN;NaN
HUD2000050_021;BBL_01;43.257167;-65.512667;232291;01-oct-00;15:33:00;13.46;30.547;9.716;3.9;NaN;NaN;NaN;NaN
HUD2000050_021;BBL_01;43.257167;-65.512667;232292;01-oct-00;15:33:00;13.57;30.483;9.658;4;NaN;NaN;NaN;NaN
HUD2000050_021;BBL_01;43.257167;-65.512667;232293;01-oct-00;15:34:00;3.72;30.593;14.402;4.1;0.321646;NaN;NaN;NaN
HUD2000050_023;BBL_02;42.999667;-65.479667;232295;01-oct-00;17:31:00;111.78;33.416;7.112;3.1;NaN;10.05;1.09;12.45
HUD2000050_023;BBL_02;42.999667;-65.479667;232296;01-oct-00;17:32:00;83.68;33.388;7.069;3.5;0.038392;9.68;1.064;12.02
HUD2000050_023;BBL_02;42.999667;-65.479667;232297;01-oct-00;17:33:00;63.92;33.042;7.098;3.6;0.105579;6.83;0.898;9.33
HUD2000050_023;BBL_02;42.999667;-65.479667;232298;01-oct-00;17:34:00;53.83;32.824;7.2;3.6;0.111063;5.91;0.854;8.22
HUD2000050_023;BBL_02;42.999667;-65.479667;232299;01-oct-00;17:35:00;43.85;32.559;7.5;3.8;0.16591;5.96;0.836;8.03
HUD2000050_023;BBL_02;42.999667;-65.479667;232300;01-oct-00;17:35:00;33.51;32.028;8.526;3.7;0.452702;4.01;0.67;4.61
HUD2000050_023;BBL_02;42.999667;-65.479667;232301;01-oct-00;17:36:00;23.83;31.439;10.307;3.6;0.76391;2.84;0.544;2.53
HUD2000050_023;BBL_02;42.999667;-65.479667;232302;01-oct-00;17:37:00;13.64;31.173;11.456;3.5;1.956681;1.75;0.404;0.66
HUD2000050_023;BBL_02;42.999667;-65.479667;232303;01-oct-00;17:38:00;3.56;31.596;11.713;3.8;2.117504;1.57;0.382;0.43
HUD2000050_028;BBL_03;42.758333;-65.462167;232304;01-oct-00;20:12:00;101.47;33.264;7.531;3.7;0.233981;9.25;1.011;11.23
HUD2000050_028;BBL_03;42.758333;-65.462167;232305;01-oct-00;20:13:00;83.91;33.231;7.572;3.8;0.208548;9.23;1.015;11.2
HUD2000050_028;BBL_03;42.758333;-65.462167;232306;01-oct-00;20:14:00;64.62;33.096;7.94;3.5;0.295019;8.13;0.931;9.99
HUD2000050_028;BBL_03;42.758333;-65.462167;232307;01-oct-00;20:15:00;53.91;33.218;7.89;3.5;0.244154;8.4;0.953;10.69
HUD2000050_028;BBL_03;42.758333;-65.462167;232308;01-oct-00;20:16:00;44;33.872;7.159;3.4;0.218721;7.11;0.901;8.45
HUD2000050_028;BBL_03;42.758333;-65.462167;232309;01-oct-00;20:16:00;34.11;32.162;7.963;3.8;1.608231;4.27;0.764;4.82
HUD2000050_028;BBL_03;42.758333;-65.462167;232310;01-oct-00;20:17:00;24.14;31.42;9.952;3.5;2.875796;2.65;0.638;2.66
HUD2000050_028;BBL_03;42.758333;-65.462167;232311;01-oct-00;20:18:00;14.3;31.511;12.53;4.2;2.485858;1.28;0.451;0.55
HUD2000050_028;BBL_03;42.758333;-65.462167;232312;01-oct-00;20:19:00;4.37;32.008;13.47;4.8;1.098958;0.9;0.386;0.44
HUD2000050_031;BBL_04;42.439;-65.461667;232313;01-oct-00;23:01:00;92.78;33.608;9.576;3.7;0.134373;6.49;0.881;10.44
HUD2000050_031;BBL_04;42.439;-65.461667;232314;01-oct-00;23:03:00;83.23;33.512;9.579;3.7;0.117919;6.65;0.889;10.63
HUD2000050_031;BBL_04;42.439;-65.461667;232315;01-oct-00;23:05:00;62.95;33.435;9.598;3.7;0.135744;5.67;0.79;8.77
HUD2000050_031;BBL_04;42.439;-65.461667;232316;01-oct-00;23:07:00;52.97;33.19;9.69;3.8;0.15165;5.84;0.804;8.81
HUD2000050_031;BBL_04;42.439;-65.461667;232317;01-oct-00;23:08:00;43.14;32.138;12.456;3.5;0.462875;3.16;0.538;4
HUD2000050_031;BBL_04;42.439;-65.461667;232318;01-oct-00;23:09:00;33.19;31.996;13.492;3.4;1.165967;2.06;0.398;1.36
HUD2000050_031;BBL_04;42.439;-65.461667;232319;01-oct-00;23:10:00;23.52;31.521;14.05;3.7;1.487613;1.74;0.319;0.45
HUD2000050_031;BBL_04;42.439;-65.461667;232320;01-oct-00;23:12:00;2.94;31.883;14.6;3.7;1.11236;1.77;0.34;0.5
HUD2000050_031;BBL_04;42.439;-65.461667;232321;01-oct-00;23:12:00;3.21;32.079;14.6;4.2;1.125762;1.78;0.372;0.45
HUD2000050_036;PSM_01;42.335667;-65.888667;232322;02-oct-00;04:07:00;197.04;35.082;7.667;2.9;NaN;11.6;1.247;20.64
HUD2000050_036;PSM_01;42.335667;-65.888667;232323;02-oct-00;04:09:00;152.94;34.121;9.219;2.8;NaN;8.47;1.027;14.57
HUD2000050_036;PSM_01;42.335667;-65.888667;232324;02-oct-00;04:11:00;100.71;33.676;8.445;3;0.064444;6.97;0.888;10.2
HUD2000050_036;PSM_01;42.335667;-65.888667;232325;02-oct-00;04:13:00;82.31;33.947;8.189;3.1;0.076785;7.44;0.913;10.32
HUD2000050_036;PSM_01;42.335667;-65.888667;232326;02-oct-00;04:14:00;61.45;33.962;8.334;3.3;0.340798;5.34;0.768;6.54
HUD2000050_036;PSM_01;42.335667;-65.888667;232327;02-oct-00;04:16:00;50.86;33.88;8.832;2.8;0.442529;3.59;0.552;3.55
HUD2000050_036;PSM_01;42.335667;-65.888667;232328;02-oct-00;04:17:00;41;31.663;13.2;2.8;1.581427;2.19;0.374;1.11
HUD2000050_036;PSM_01;42.335667;-65.888667;232329;02-oct-00;04:18:00;30.5;32.092;13.811;3.5;1.849465;2.08;0.369;0.53
HUD2000050_036;PSM_01;42.335667;-65.888667;232330;02-oct-00;04:20:00;20.85;32.666;14.102;3;1.541221;1.98;0.324;0.43
HUD2000050_036;PSM_01;42.335667;-65.888667;232331;02-oct-00;04:21:00;9.9;32.242;14.433;3.1;0.951537;1.85;0.307;0.42
HUD2000050_036;PSM_01;42.335667;-65.888667;232332;02-oct-00;04:22:00;3.77;32.077;14.425;3.7;0.991742;1.68;0.328;0.26
HUD2000050_038;BBL_05;42.127833;-65.498833;232333;02-oct-00;06:57:00;195.33;35.158;10.58;2.9;NaN;7.66;0.998;15.22
HUD2000050_038;BBL_05;42.127833;-65.498833;232334;02-oct-00;07:00:00;154.66;35.129;10.9;2.7;NaN;7.73;0.992;15.87
HUD2000050_038;BBL_05;42.127833;-65.498833;232335;02-oct-00;07:02:00;104.66;34.742;9.573;3.1;0.021938;8.06;0.973;12.49
HUD2000050_038;BBL_05;42.127833;-65.498833;232336;02-oct-00;07:04:00;84.46;34.133;8.072;3;0.042506;6.45;0.862;9.25
HUD2000050_038;BBL_05;42.127833;-65.498833;232337;02-oct-00;07:05:00;64.09;33.867;6.104;3.2;0.085012;8.37;0.985;9.84
HUD2000050_038;BBL_05;42.127833;-65.498833;232338;02-oct-00;07:06:00;54.45;33.288;5.832;3;0.186477;6.26;0.869;7.37
HUD2000050_038;BBL_05;42.127833;-65.498833;232339;02-oct-00;07:08:00;44.23;32.57;6.065;3.5;0.376404;5.5;0.803;5.95
HUD2000050_038;BBL_05;42.127833;-65.498833;232340;02-oct-00;07:09:00;34.31;31.635;8.548;3.6;1.125762;2.91;0.519;2.07
HUD2000050_038;BBL_05;42.127833;-65.498833;232341;02-oct-00;07:10:00;23.67;31.064;14.8;3.6;0.366231;0.95;0.242;0.24
HUD2000050_038;BBL_05;42.127833;-65.498833;232342;02-oct-00;07:12:00;14.4;31.329;15.726;3.8;0.39675;0.88;0.202;0.25
HUD2000050_038;BBL_05;42.127833;-65.498833;232343;02-oct-00;07:13:00;4.65;31.463;15.979;4;0.356058;0.98;0.206;0.24
HUD2000050_046;BBL_06;42.002;-65.494;232344;02-oct-00;11:21:00;1039.92;34.944;4.195;4.3;NaN;11.8;1.169;18.9
HUD2000050_046;BBL_06;42.002;-65.494;232345;02-oct-00;11:26:00;756.29;34.908;4.638;4.4;NaN;10.82;1.128;17.72
HUD2000050_046;BBL_06;42.002;-65.494;232346;02-oct-00;11:31:00;506.93;34.916;5.982;3.9;NaN;12.45;1.279;20.66
HUD2000050_046;BBL_06;42.002;-65.494;232347;02-oct-00;11:36:00;254.24;34.957;8.223;3.5;NaN;11.21;1.223;19.86
HUD2000050_046;BBL_06;42.002;-65.494;232348;02-oct-00;11:39:00;103.81;34.689;9.997;3.5;0.021938;6.45;0.889;12.1
HUD2000050_046;BBL_06;42.002;-65.494;232349;02-oct-00;11:40:00;83.57;34.51;9.568;3.5;0.038392;5.75;0.834;10.01
HUD2000050_046;BBL_06;42.002;-65.494;232350;02-oct-00;11:41:00;58.44;34.241;8.722;3.5;0.223808;4.53;0.679;5.51
HUD2000050_046;BBL_06;42.002;-65.494;232351;02-oct-00;11:41:00;59.04;33.635;8.709;3.6;NaN;4.66;0.79;5.07
HUD2000050_046;BBL_06;42.002;-65.494;232352;02-oct-00;11:45:00;54.34;32.911;10.369;3.3;0.951537;2.01;0.368;0.71
HUD2000050_046;BBL_06;42.002;-65.494;232353;02-oct-00;11:46:00;44.25;31.591;13.444;3.8;0.857723;1.38;0.286;0.29
HUD2000050_046;BBL_06;42.002;-65.494;232354;02-oct-00;11:47:00;33.93;30.965;15.312;3.8;0.62989;1.24;0.251;0.27
HUD2000050_046;BBL_06;42.002;-65.494;232355;02-oct-00;11:48:00;23.61;31.801;17.244;3.8;0.361144;0.91;0.162;0.23
HUD2000050_046;BBL_06;42.002;-65.494;232356;02-oct-00;11:49:00;13.99;31.837;17.475;3.7;0.289933;0.81;0.156;0.25
HUD2000050_046;BBL_06;42.002;-65.494;232357;02-oct-00;11:49:00;14.11;31.898;17.475;3.9;NaN;0.92;0.181;0.31
HUD2000050_046;BBL_06;42.002;-65.494;232358;02-oct-00;11:50:00;4.24;32.171;17.191;3.4;0.269587;0.84;0.169;0.24
HUD2000050_049;BBL_07;41.869;-65.359333;232359;02-oct-00;16:43:00;1867.59;34.915;3.436;4.6;NaN;12.8;1.113;17.38
HUD2000050_049;BBL_07;41.869;-65.359333;232360;02-oct-00;16:50:00;1496.14;34.901;3.631;4.7;NaN;12.45;1.143;18.24
HUD2000050_049;BBL_07;41.869;-65.359333;232361;02-oct-00;16:59:00;1004.8;34.931;4.098;4.7;NaN;11.19;1.141;18.09
HUD2000050_049;BBL_07;41.869;-65.359333;232362;02-oct-00;17:08:00;507.44;34.855;5.214;4.2;NaN;12.15;1.236;19.83
HUD2000050_049;BBL_07;41.869;-65.359333;232363;02-oct-00;17:13:00;255.51;34.973;7.99;3.2;NaN;14.13;1.483;24.6
HUD2000050_049;BBL_07;41.869;-65.359333;232364;02-oct-00;17:16:00;105.1;35.026;10.604;3.3;0.008227;7.09;0.968;14.63
HUD2000050_049;BBL_07;41.869;-65.359333;232365;02-oct-00;17:17:00;85.61;34.937;10.404;3.2;0.009598;6.33;0.885;12.56
HUD2000050_049;BBL_07;41.869;-65.359333;232366;02-oct-00;17:17:00;65.61;34.836;9.679;3.3;0.030165;5.87;0.844;10.64
HUD2000050_049;BBL_07;41.869;-65.359333;232367;02-oct-00;17:18:00;55.59;34.553;9.432;3.4;0.04799;4.99;0.767;8.45
HUD2000050_049;BBL_07;41.869;-65.359333;232368;02-oct-00;17:19:00;45.19;34.124;9.162;3.6;0.080898;4.47;0.698;6.82
HUD2000050_049;BBL_07;41.869;-65.359333;232369;02-oct-00;17:19:00;35.57;33.725;8.974;3.5;0.239067;3.84;0.609;4.32
HUD2000050_049;BBL_07;41.869;-65.359333;232370;02-oct-00;17:19:00;35.55;33.718;8.898;3.7;NaN;4.18;0.743;4.47
HUD2000050_049;BBL_07;41.869;-65.359333;232371;02-oct-00;17:19:00;35.05;33.645;8.867;3.6;NaN;NaN;NaN;NaN
HUD2000050_049;BBL_07;41.869;-65.359333;232372;02-oct-00;17:20:00;24.82;33.083;9.353;3.3;0.686683;2.77;0.481;2.17
HUD2000050_049;BBL_07;41.869;-65.359333;232373;02-oct-00;17:21:00;15.32;30.495;14.216;3.5;0.701942;1.39;0.254;0.21
HUD2000050_049;BBL_07;41.869;-65.359333;232374;02-oct-00;17:21:00;15.37;31.9;12.373;3.6;NaN;1.6;0.278;0.39
HUD2000050_049;BBL_07;41.869;-65.359333;232375;02-oct-00;17:21:00;15.21;32.639;11.478;3.6;NaN;NaN;NaN;NaN
HUD2000050_049;BBL_07;41.869;-65.359333;232376;02-oct-00;17:21:00;15.53;30.851;13.565;3.4;NaN;NaN;NaN;NaN
HUD2000050_049;BBL_07;41.869;-65.359333;232377;02-oct-00;17:21:00;15.31;29.473;15.596;2.8;NaN;NaN;NaN;NaN
HUD2000050_049;BBL_07;41.869;-65.359333;232378;02-oct-00;17:22:00;5.53;31.231;17.345;3.3;0.345885;0.79;0.154;0.19
HUD2000050_057;RL_06;42.303167;-63.864667;232379;03-oct-00;05:25:00;1858.56;34.913;3.402;5.4;NaN;13.55;1.149;18.45
HUD2000050_057;RL_06;42.303167;-63.864667;232380;03-oct-00;05:34:00;1455.23;34.921;3.697;5.4;NaN;11.67;1.102;17.9
HUD2000050_057;RL_06;42.303167;-63.864667;232381;03-oct-00;05:44:00;944.92;34.934;4.174;5.2;NaN;11.45;1.18;19.09
HUD2000050_057;RL_06;42.303167;-63.864667;232382;03-oct-00;05:54:00;478.78;34.994;5.785;4.3;NaN;13.37;1.336;21.89
HUD2000050_057;RL_06;42.303167;-63.864667;232383;03-oct-00;06:00:00;252.23;35.158;9.385;3;NaN;11.78;1.374;21.92
HUD2000050_057;RL_06;42.303167;-63.864667;232384;03-oct-00;06:04:00;105.45;34.868;10.442;3.7;0.01234;10.15;1.092;15.4
HUD2000050_057;RL_06;42.303167;-63.864667;232385;03-oct-00;06:06:00;85.28;34.493;9.577;4.3;0.019196;7.15;0.922;11.52
HUD2000050_057;RL_06;42.303167;-63.864667;232386;03-oct-00;06:07:00;65.9;33.642;7.205;4.5;0.050733;7.88;0.987;10.79
HUD2000050_057;RL_06;42.303167;-63.864667;232387;03-oct-00;06:09:00;55.56;33.388;6.555;4.7;0.08364;8.11;1.002;10.53
HUD2000050_057;RL_06;42.303167;-63.864667;232388;03-oct-00;06:12:00;45.19;33.242;6.207;4.7;0.104208;8.13;1.012;10.16
HUD2000050_057;RL_06;42.303167;-63.864667;232389;03-oct-00;06:13:00;35.4;33.105;8.349;5.9;1.929877;3.13;0.503;0.92
HUD2000050_057;RL_06;42.303167;-63.864667;232390;03-oct-00;06:15:00;24.91;32.59;10.355;6.4;0.750508;1.76;0.336;0.13
HUD2000050_057;RL_06;42.303167;-63.864667;232391;03-oct-00;06:16:00;16.04;32.22;18.014;5.1;0.2645;0.81;0.139;0.2
HUD2000050_057;RL_06;42.303167;-63.864667;232392;03-oct-00;06:18:00;5.81;32.231;17.963;5.1;0.244154;0.88;0.149;0.12
HUD2000050_058;RL_05;42.620333;-64.081667;232393;03-oct-00;09:01:00;936.12;34.944;4.253;4.5;NaN;11.03;1.195;17.08
HUD2000050_058;RL_05;42.620333;-64.081667;232394;03-oct-00;09:05:00;755.41;34.795;4.5;3.8;NaN;11.92;1.198;19.14
HUD2000050_058;RL_05;42.620333;-64.081667;232395;03-oct-00;09:11:00;498.33;34.68;5.309;3.6;NaN;13.07;1.305;20.98
HUD2000050_058;RL_05;42.620333;-64.081667;232396;03-oct-00;09:16:00;238;33.205;9.215;2.8;NaN;10.58;1.252;19.19
HUD2000050_058;RL_05;42.620333;-64.081667;232397;03-oct-00;09:19:00;101.8;34.552;10.406;2.2;0.016454;9.9;1.101;15.15
HUD2000050_058;RL_05;42.620333;-64.081667;232398;03-oct-00;09:20:00;82.4;35.821;9.047;2.4;0.019196;10.85;1.159;14.52
HUD2000050_058;RL_05;42.620333;-64.081667;232399;03-oct-00;09:21:00;62.83;36.031;8.111;2.6;0.0713;6.39;0.857;8.52
HUD2000050_058;RL_05;42.620333;-64.081667;232400;03-oct-00;09:22:00;53.48;35.709;7.916;2.7;0.203462;4.85;0.718;5.48
HUD2000050_058;RL_05;42.620333;-64.081667;232401;03-oct-00;09:22:00;53.02;35.594;7.993;2.7;NaN;5.69;0.899;6.9
HUD2000050_058;RL_05;42.620333;-64.081667;232402;03-oct-00;09:23:00;42.88;34.008;9.435;2.8;1.862867;2.06;0.398;0.16
HUD2000050_058;RL_05;42.620333;-64.081667;232403;03-oct-00;09:24:00;33.33;30.987;13.584;2.9;0.493394;1.07;0.217;0.11
HUD2000050_058;RL_05;42.620333;-64.081667;232404;03-oct-00;09:25:00;24.05;30.837;16.788;3.4;0.335712;0.93;0.133;0.13
HUD2000050_058;RL_05;42.620333;-64.081667;232405;03-oct-00;09:25:00;13.38;32.147;17.391;3.2;0.330625;0.92;0.16;0.1
HUD2000050_058;RL_05;42.620333;-64.081667;232406;03-oct-00;09:25:00;12.73;32.221;17.398;3.2;NaN;0.97;0.249;0.39
HUD2000050_058;RL_05;42.620333;-64.081667;232407;03-oct-00;09:26:00;3.18;33.269;17.476;3.2;0.320452;1.08;0.148;0.14
HUD2000050_065;RL_04;42.748167;-64.195833;232408;03-oct-00;14:45:00;163.85;35.039;9.035;3.2;NaN;12.75;1.338;21.43
HUD2000050_065;RL_04;42.748167;-64.195833;232409;03-oct-00;14:47:00;95.6;34.488;9.007;3.4;0.013712;12.02;1.22;16.12
HUD2000050_065;RL_04;42.748167;-64.195833;232410;03-oct-00;14:48:00;80.89;34.273;8.525;3.5;0.013712;12.58;1.258;16.22
HUD2000050_065;RL_04;42.748167;-64.195833;232411;03-oct-00;14:49:00;62.95;33.484;6.815;4.5;0.135744;6.37;0.986;9.5
HUD2000050_065;RL_04;42.748167;-64.195833;232412;03-oct-00;14:50:00;52.87;32.98;5.969;5.1;0.371317;5.32;0.906;7.39
HUD2000050_065;RL_04;42.748167;-64.195833;232413;03-oct-00;14:50:00;43.43;32.838;6.349;5.6;0.630731;3.87;0.74;4.28
HUD2000050_065;RL_04;42.748167;-64.195833;232414;03-oct-00;14:51:00;33.71;32.563;7.766;6.2;0.897929;1.98;0.5;0.74
HUD2000050_065;RL_04;42.748167;-64.195833;232415;03-oct-00;14:51:00;33.2;32.547;7.984;6.3;NaN;2.02;0.542;0.54
HUD2000050_065;RL_04;42.748167;-64.195833;232416;03-oct-00;14:51:00;33.92;32.556;7.856;6.3;NaN;NaN;NaN;NaN
HUD2000050_065;RL_04;42.748167;-64.195833;232417;03-oct-00;14:52:00;24;31.985;12.909;6.4;0.62989;1.34;0.373;0.32
HUD2000050_065;RL_04;42.748167;-64.195833;232418;03-oct-00;14:52:00;13.66;31.657;16.838;5.3;0.300106;0.61;0.19;0.24
HUD2000050_065;RL_04;42.748167;-64.195833;232419;03-oct-00;14:53:00;13.29;31.659;16.857;5.3;NaN;1.02;0.244;0.27
HUD2000050_065;RL_04;42.748167;-64.195833;232420;03-oct-00;14:53:00;12.62;31.664;16.822;5.2;NaN;NaN;NaN;NaN
HUD2000050_065;RL_04;42.748167;-64.195833;232421;03-oct-00;14:53:00;13.73;31.659;16.864;5.2;NaN;NaN;NaN;NaN
HUD2000050_065;RL_04;42.748167;-64.195833;232422;03-oct-00;14:53:00;13.17;31.662;16.843;5.2;NaN;NaN;NaN;NaN
HUD2000050_065;RL_04;42.748167;-64.195833;232423;03-oct-00;14:54:00;3.64;31.661;16.875;5.2;0.284846;0.78;0.228;0.26
HUD2000050_066;RL_03;43.002;-64.400667;232424;03-oct-00;17:00:00;128.62;34.598;9.313;3.1;NaN;13.93;1.284;16.84
