CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PSAL;TE90;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_01
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18NE13022_273;220;45.908;-59.041;388854;29-jul-13;10:32:00;29.3426;18.2652;4.7743;0.949;0.52;0.1085;0.395;NaN;0;5.807
18NE13022_274;221;46.08;-59.112;388855;30-jul-13;12:33:00;32.2752;1.5063;6.0896;0.1108;6.71;0.813;6.825;32.3124;0.19;7.174
18NE13022_274;221;46.08;-59.112;388856;30-jul-13;12:33:00;31.5012;1.6685;6.1648;0.2161;4.24;0.8435;3.865;NaN;0.185;NaN
18NE13022_274;221;46.08;-59.112;388857;30-jul-13;12:33:00;31.095;8.7109;5.9132;0.7162;0.34;0.323;0.28;NaN;0;NaN
18NE13022_274;221;46.08;-59.112;388858;30-jul-13;12:33:00;29.267;18.4905;4.7627;1.0923;0.96;0.107;0;NaN;0;5.765
18NE13022_275;222;46.105;-58.564;388859;30-jul-13;04:09:00;34.8086;5.882;2.7244;0.0203;29.825;1.832;26.295;34.8432;0.06;3.335
18NE13022_275;222;46.105;-58.564;388860;30-jul-13;04:09:00;32.0578;1.467;6.2975;0.8237;3.375;0.831;5.15;NaN;0.285;NaN
18NE13022_275;222;46.105;-58.564;388861;30-jul-13;04:09:00;31.1897;4.1237;6.377;0.4323;1.48;0.593;1.1;NaN;0.065;NaN
18NE13022_275;222;46.105;-58.564;388862;30-jul-13;04:09:00;29.4993;18.1453;4.7739;0.8595;0.505;0.1255;0.38;NaN;0;5.765
18NE13022_276;223;46.263;-58.948;388863;30-jul-13;07:09:00;34.4146;5.5689;2.9941;0.0092;22.675;1.6645;21.325;34.4596;0.06;3.6605
18NE13022_276;223;46.263;-58.948;388864;30-jul-13;07:09:00;32.1866;2.0953;6.3664;0.4434;1.275;0.7235;2.885;NaN;0.24;NaN
18NE13022_276;223;46.263;-58.948;388865;30-jul-13;07:09:00;31.0344;2.7913;6.1493;0.46;3.37;0.765;2.395;NaN;0.125;NaN
18NE13022_276;223;46.263;-58.948;388866;30-jul-13;07:09:00;29.4989;17.953;4.7345;0.6804;0.14;0.153;0.51;NaN;0;5.782
18NE13022_277;224;46.213;-58.98;388867;30-jul-13;09:47:00;33.393;3.1792;4.3205;0.0407;16.78;1.2885;14.66;33.4649;0.075;5.153
18NE13022_277;224;46.213;-58.98;388868;30-jul-13;09:47:00;32.0702;1.5391;6.3254;0.6446;2.845;0.7785;4.29;NaN;0.265;NaN
18NE13022_277;224;46.213;-58.98;388869;30-jul-13;09:47:00;31.2673;5.1337;5.9178;0.6804;2.63;0.6635;2.33;NaN;0.09;NaN
18NE13022_277;224;46.213;-58.98;388870;30-jul-13;09:47:00;29.3529;17.88;4.7209;0.7879;0.365;0.119;0.46;NaN;0;5.728
18NE13022_278;225;46.493;-59.183;388872;30-jul-13;12:42:00;34.6566;5.9393;2.5977;0.0092;27.895;1.7925;22.19;34.8246;0.1;3.269
18NE13022_278;225;46.493;-59.183;388873;30-jul-13;12:42:00;31.8332;1.7207;6.1154;0.2383;3.06;0.829;4.505;NaN;0.18;NaN
18NE13022_278;225;46.493;-59.183;388874;30-jul-13;12:42:00;30.9673;4.1683;5.8745;0.2549;3.915;0.7945;2.935;NaN;0.135;NaN
18NE13022_278;225;46.493;-59.183;388875;30-jul-13;12:42:00;29.03;18.1096;4.7419;0.7162;0.32;0.163;0.435;NaN;0;5.704
18NE13022_279;226;46.367;-59.356;388876;30-jul-13;02:53:00;33.1789;2.6946;4.6727;0.0499;15.19;1.2175;13.335;33.191;0.13;5.6175
18NE13022_279;226;46.367;-59.356;388877;30-jul-13;02:53:00;31.5994;2.8349;6.1955;0.3381;1.96;0.751;2.71;NaN;0.135;NaN
18NE13022_279;226;46.367;-59.356;388878;30-jul-13;02:53:00;29.8293;14.43;5.0263;0.6804;1.155;0.3105;0.165;NaN;0;NaN
18NE13022_279;226;46.367;-59.356;388879;30-jul-13;02:53:00;29.1365;18.4026;4.7834;1.2176;0.62;0.09;0.255;NaN;0;5.748
18NE13022_280;227;46.327;-59.885;388880;30-jul-13;06:24:00;31.6346;1.9799;6.2003;0.0795;4.965;0.7565;2.615;31.2647;0.135;7.2725
18NE13022_280;227;46.327;-59.885;388881;30-jul-13;06:24:00;30.6716;5.6723;5.8526;0.2217;2.535;0.557;0.975;NaN;0.085;NaN
18NE13022_280;227;46.327;-59.885;388882;30-jul-13;06:24:00;29.3649;17.8945;4.8062;1.4683;0.785;0.1295;0.28;NaN;0;5.809
18NE13022_281;228;46.669;-60.14;388883;30-jul-13;09:40:00;33.5197;3.4969;4.0331;0.0518;17.07;1.231;14.14;33.5434;0.085;4.8825
18NE13022_281;228;46.669;-60.14;388884;30-jul-13;09:40:00;31.2414;0.9299;6.1041;0.1424;5.125;0.835;3.65;NaN;0.185;NaN
18NE13022_281;228;46.669;-60.14;388885;30-jul-13;09:40:00;30.2347;11.3512;5.3279;0.573;1.375;0.3505;0.21;NaN;0.04;NaN
18NE13022_281;228;46.669;-60.14;388886;30-jul-13;09:40:00;29.1998;19.1256;4.7334;0.8058;0.77;0.114;0.23;NaN;0.04;5.706
18NE13022_282;229;46.679;-59.958;388887;30-jul-13;11:35:00;32.14;1.4576;5.8863;0.0499;7.78;0.8705;6.245;32.0905;0.27;7.0945
18NE13022_282;229;46.679;-59.958;388888;30-jul-13;11:35:00;31.2237;3.2796;6.008;0.1295;4.565;0.737;3.355;NaN;0.225;NaN
18NE13022_282;229;46.679;-59.958;388889;30-jul-13;11:35:00;30.4423;13.6657;5.0024;0.2716;1.315;0.3605;0.485;NaN;0.04;NaN
18NE13022_282;229;46.679;-59.958;388890;30-jul-13;11:35:00;29.2217;18.5049;4.7039;1.1102;0.725;0.1275;0.145;NaN;0;5.754
18NE13022_287;230;46.448;-59.739;388891;31-jul-13;02:10:00;32.1467;1.7301;5.7741;0.1829;6.23;0.829;5.2;31.9317;0.17;7.112
18NE13022_287;230;46.448;-59.739;388892;31-jul-13;02:10:00;31.139;3.5613;6.1211;0.2605;3.02;0.695;1.91;NaN;0.11;NaN
18NE13022_287;230;46.448;-59.739;388893;31-jul-13;02:10:00;29.7053;14.4729;5.0834;0.7879;1.065;0.272;0.195;NaN;0.045;NaN
18NE13022_287;230;46.448;-59.739;388894;31-jul-13;02:10:00;29.2055;18.7172;4.7718;1.1102;0.67;0.0835;0.18;NaN;0;5.745
18NE13022_288;231;46.61;-59.531;388895;31-jul-13;04:25:00;34.0989;4.8835;3.312;0.037;20.155;1.438;18.775;34.1368;0.075;4.0225
18NE13022_288;231;46.61;-59.531;388896;31-jul-13;04:25:00;30.9756;2.6397;6.1999;0.1829;4.075;0.756;3.32;NaN;0.135;NaN
18NE13022_288;231;46.61;-59.531;388897;31-jul-13;04:25:00;29.8501;14.9612;4.9725;0.573;1.48;0.3645;0.875;NaN;0.05;NaN
18NE13022_288;231;46.61;-59.531;388898;31-jul-13;04:25:00;29.1257;18.4798;4.7727;1.1281;0.615;0.0895;1.86;NaN;0;5.75
18NE13022_289;232;46.797;-59.735;388899;31-jul-13;06:45:00;34.617;5.8848;2.7887;0.0259;23.505;1.569;21.86;34.6756;0.055;3.382
18NE13022_289;232;46.797;-59.735;388900;31-jul-13;06:45:00;31.4753;1.7406;6.1817;0.0906;6.045;0.878;5.255;NaN;0.205;NaN
18NE13022_289;232;46.797;-59.735;388901;31-jul-13;06:45:00;30.4359;7.2301;5.6937;0.4378;2.51;0.541;1.315;NaN;0.085;NaN
18NE13022_289;232;46.797;-59.735;388902;31-jul-13;06:45:00;28.1871;18.7461;4.7055;1.0027;0.945;0.129;0;NaN;0;5.738
18NE13022_290;233;46.924;-60.11;388903;31-jul-13;09:57:00;33.6508;3.8032;3.9144;0.0555;17.45;1.2935;15.87;33.6346;0.135;4.78
18NE13022_290;233;46.924;-60.11;388904;31-jul-13;09:57:00;31.2068;3.4799;5.783;0.1239;5.775;0.882;4.485;NaN;0.17;NaN
18NE13022_290;233;46.924;-60.11;388905;31-jul-13;09:57:00;29.6972;15.0978;4.8585;0.6804;1.44;0.319;0;NaN;0.05;NaN
18NE13022_290;233;46.924;-60.11;388906;31-jul-13;09:57:00;28.5953;18.1853;4.7819;1.1997;0.735;0.107;0;NaN;0.04;5.741
18NE13022_291;234;46.857;-60.226;388908;31-jul-13;11:41:00;32.9928;2.3637;4.9175;0.0351;11.825;1.054;10.185;32.7468;0.145;6.2265
18NE13022_291;234;46.857;-60.226;388909;31-jul-13;11:41:00;31.4113;2.8069;6.0346;0.0999;6.24;0.842;5.35;NaN;0.21;NaN
18NE13022_291;234;46.857;-60.226;388910;31-jul-13;11:41:00;29.895;12.124;5.3187;0.3713;1.475;0.362;0.59;NaN;0.045;NaN
18NE13022_291;234;46.857;-60.226;388911;31-jul-13;11:41:00;29.1294;18.713;4.7175;0.8953;0.66;0.1185;0.33;NaN;0;5.704
18NE13022_293;236;47.017;-60.11;388912;31-jul-13;04:11:00;34.1797;5.0375;3.2624;0.0259;18.745;1.419;18.36;34.1306;0.085;3.98
18NE13022_293;236;47.017;-60.11;388913;31-jul-13;04:11:00;30.9486;4.7561;5.6974;0.2106;4.045;0.679;2.995;NaN;0.15;NaN
18NE13022_293;236;47.017;-60.11;388914;31-jul-13;04:11:00;29.3532;15.4897;4.9514;0.7341;1.175;0.313;0;NaN;0.06;NaN
18NE13022_293;236;47.017;-60.11;388915;31-jul-13;04:11:00;28.335;19.0002;4.7687;0.9848;0.92;0.176;0;NaN;0.05;5.726
18NE13022_295;238;46.669;-59.518;388916;31-jul-13;10:48:00;34.7558;5.8865;2.7486;0.024;25.555;1.6885;22.105;34.7438;0.105;3.351
18NE13022_295;238;46.669;-59.518;388917;31-jul-13;10:48:00;31.5488;1.9059;6.4324;0.1718;2.74;0.685;3.265;NaN;0.215;NaN
18NE13022_295;238;46.669;-59.518;388918;31-jul-13;10:48:00;30.2833;11.7306;5.2931;0.46;1.525;0.406;0.37;NaN;0.06;NaN
18NE13022_295;238;46.669;-59.518;388919;31-jul-13;10:48:00;28.4298;20.0423;4.7141;0.8237;0.77;0.186;0;NaN;0.05;5.834
18NE13022_300;240;46.273;-59.036;388920;01-aug-13;04:06:00;33.848;4.3149;3.6923;0.0185;17.56;1.3565;16.785;33.8471;0.085;4.4155
18NE13022_300;240;46.273;-59.036;388921;01-aug-13;04:06:00;32.0091;1.9154;6.4277;0.6446;2.52;0.7795;3.53;NaN;0.235;NaN
18NE13022_300;240;46.273;-59.036;388922;01-aug-13;04:06:00;30.7287;6.2451;5.8087;0.4212;1.555;0.5605;0.805;NaN;0.085;NaN
18NE13022_300;240;46.273;-59.036;388923;01-aug-13;04:06:00;29.1206;18.4753;4.7401;0.6373;0.465;0.2095;0.175;NaN;0.06;5.794
18NE13022_301;241;45.817;-58.864;388924;01-aug-13;08:28:00;33.7132;3.9759;3.8656;0.024;17.16;1.3155;16.085;33.7098;0.085;4.6185
18NE13022_301;241;45.817;-58.864;388925;01-aug-13;08:28:00;32.0521;1.3868;6.3977;0.4323;2.49;0.839;5.025;NaN;0.315;NaN
18NE13022_301;241;45.817;-58.864;388926;01-aug-13;08:28:00;31.4059;5.8532;6.5729;0.6446;0.155;0.4405;0.17;NaN;0.05;NaN
18NE13022_301;241;45.817;-58.864;388927;01-aug-13;08:28:00;29.5359;18.7046;4.6918;0.6446;0.455;0.189;0.31;NaN;0.06;5.717
18NE13022_304;244;45.801;-58.654;388928;01-aug-13;01:18:00;33.699;3.9544;3.8042;0.0185;18.185;1.357;15.945;33.6859;0.07;4.5405
18NE13022_304;244;45.801;-58.654;388929;01-aug-13;01:18:00;32.1094;1.6316;5.733;0.1496;7;0.9875;8.445;NaN;0.185;NaN
18NE13022_304;244;45.801;-58.654;388930;01-aug-13;01:18:00;31.4981;2.8254;6.3213;0.5653;0.47;0.6745;1.83;NaN;0.125;NaN
18NE13022_304;244;45.801;-58.654;388931;01-aug-13;01:18:00;30.3644;18.094;4.8261;0.7162;0.155;0.2505;0.22;NaN;0.05;6.025
18NE13022_306;246;45.516;-57.807;388932;01-aug-13;07:46:00;34.8439;5.5597;2.918;0.0148;29.215;1.681;21.745;34.8502;0.055;3.5055
18NE13022_306;246;45.516;-57.807;388933;01-aug-13;07:46:00;32.315;1.5129;6.158;0.3492;4.8;0.8225;5.995;NaN;0.195;NaN
18NE13022_306;246;45.516;-57.807;388934;01-aug-13;07:46:00;31.6637;2.9868;7.1738;1.522;0;0.5025;0.28;NaN;0.05;NaN
18NE13022_306;246;45.516;-57.807;388935;01-aug-13;07:46:00;30.7908;18.6548;4.749;0.4655;0.255;0.2485;0.19;NaN;0.06;5.755
18NE13022_315;252;44.724;-57.877;388936;02-aug-13;06:19:00;32.011;4.9656;5.9003;0.6804;3.37;0.6325;1.98;31.9963;0.125;7.0015
18NE13022_315;252;44.724;-57.877;388937;02-aug-13;06:19:00;31.8277;6.4133;5.9197;1.0923;1.85;0.489;0.49;NaN;0.06;NaN
18NE13022_315;252;44.724;-57.877;388938;02-aug-13;06:19:00;30.4782;19.2341;4.6911;0.5986;0.23;0.2315;0.24;NaN;0.09;5.657
18NE13022_319;256;44.356;-59.883;388939;02-aug-13;07:04:00;34.1059;6.1703;4.4312;0.0148;11.295;1.0445;12.86;34.1073;0.13;5.296
18NE13022_319;256;44.356;-59.883;388940;02-aug-13;07:04:00;32.3965;3.4073;5.8609;0.2771;4.6;0.762;4.145;NaN;0.17;NaN
18NE13022_319;256;44.356;-59.883;388941;02-aug-13;07:04:00;31.9985;8.004;5.7224;1.522;1.515;0.436;0.31;NaN;0.065;NaN
18NE13022_319;256;44.356;-59.883;388942;02-aug-13;07:04:00;30.6992;18.9792;4.6279;0.2716;0.18;0.277;0.16;NaN;0.04;5.607
18NE13022_321;258;44.254;-60.441;388943;02-aug-13;11:18:00;33.5286;4.8795;4.5777;0.0887;10.41;1.101;10.405;NaN;0.12;5.538
18NE13022_321;258;44.254;-60.441;388944;02-aug-13;11:18:00;32.1835;3.0364;5.7523;0.3381;4.17;0.779;4.245;NaN;0.19;NaN
18NE13022_321;258;44.254;-60.441;388945;02-aug-13;11:18:00;31.3258;6.7352;6.3112;0.7341;0.7;0.494;0.43;NaN;0.065;NaN
18NE13022_321;258;44.254;-60.441;388946;02-aug-13;11:18:00;30.6856;19.6268;4.5465;0.2937;0.24;0.269;0.16;NaN;0.04;5.501
18NE13022_327;260;43.971;-61.275;388947;03-aug-13;05:03:00;32.864;4.9108;4.9687;0.2106;5.985;0.848;5.915;32.7367;0.325;6.068
18NE13022_327;260;43.971;-61.275;388948;03-aug-13;05:03:00;32.4265;5.3885;5.4147;0.3402;3.875;0.7525;2.8;NaN;0.275;NaN
18NE13022_327;260;43.971;-61.275;388949;03-aug-13;05:03:00;31.6338;12.8793;5.5864;1.0206;0.245;0.396;0;NaN;0.055;NaN
18NE13022_327;260;43.971;-61.275;388950;03-aug-13;05:03:00;30.9011;20.2479;4.5035;0.2993;0.185;0.232;0;NaN;0.04;5.412
18NE13022_330;263;42.762;-62.136;388951;03-aug-13;05:01:00;35.0033;5.8073;4.061;0.0074;12.02;1.2935;18.925;35.012;0.055;4.925
18NE13022_330;263;42.762;-62.136;388952;03-aug-13;05:01:00;35.1976;9.8053;2.7616;0.0092;11.035;1.4005;20.32;NaN;0.05;3.343
18NE13022_330;263;42.762;-62.136;388953;03-aug-13;05:01:00;35.6165;13.2357;4.0666;0.0203;3.755;0.662;9.255;NaN;0.04;NaN
18NE13022_330;263;42.762;-62.136;388954;03-aug-13;05:01:00;35.0119;12.3995;4.2593;0.2882;2.355;0.471;5.08;NaN;0.125;NaN
18NE13022_330;263;42.762;-62.136;388955;03-aug-13;05:01:00;33.5184;13.0809;5.8767;1.522;1.885;0.2495;0.665;NaN;0.05;NaN
18NE13022_330;263;42.762;-62.136;388956;03-aug-13;05:01:00;31.7674;21.9523;4.3279;0.2217;0.78;0.183;0.54;NaN;0.04;5.31
18NE13022_332;265;44.26;-63.327;388957;04-aug-13;07:56:00;34.1566;8.2538;3.3139;0.0222;15.245;1.2515;14.735;34.1488;0.095;4.035
18NE13022_332;265;44.26;-63.327;388958;04-aug-13;07:56:00;32.7911;3.7243;4.8881;0.0351;9.605;1.032;9.81;NaN;0.07;NaN
18NE13022_332;265;44.26;-63.327;388959;04-aug-13;07:56:00;32.4435;2.5843;5.3603;0.0444;8.61;1.0005;9.1;NaN;0.08;NaN
18NE13022_332;265;44.26;-63.327;388960;04-aug-13;07:56:00;32.1061;2.7046;5.7676;0.2993;3.465;0.7205;3.77;NaN;0.175;NaN
18NE13022_332;265;44.26;-63.327;388961;04-aug-13;07:56:00;31.8747;2.9393;6.0701;0.4046;2.815;0.72;3.5;31.9085;0.235;7.1375
18NE13022_332;265;44.26;-63.327;388962;04-aug-13;07:56:00;31.6761;4.0538;6.2624;0.949;1.515;0.5665;1.44;NaN;0.145;NaN
18NE13022_332;265;44.26;-63.327;388963;04-aug-13;07:56:00;31.4244;6.9536;6.1494;1.7727;0.71;0.409;0.125;NaN;0.07;NaN
18NE13022_332;265;44.26;-63.327;388964;04-aug-13;07:56:00;30.4262;17.0196;4.9229;0.6267;0;0.228;0;NaN;0.055;NaN
18NE13022_332;265;44.26;-63.327;388965;04-aug-13;07:56:00;30.4261;17.0215;4.9314;0.399;0;0.2115;0;NaN;0.055;NaN
18NE13022_332;265;44.26;-63.327;388966;04-aug-13;07:56:00;30.4259;17.021;4.9294;0.4267;0;0.203;0;30.431;0.055;5.9125
