CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Q_CHL;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
HUD2000050_276;LC_02;45.8495;-58.071667;232862;14-oct-00;20:11:00;64.4;32.264;1.647;6;0.027423;NaN;7.31;NaN;0.998;NaN;4.95;NaN;0;7.32;1.48
HUD2000050_276;LC_02;45.8495;-58.071667;232861;14-oct-00;20:11:00;83.87;32.409;1.255;5.9;0.016454;NaN;8.03;NaN;1.051;NaN;5.4;NaN;0;7.64;1.49
HUD2000050_276;LC_02;45.8495;-58.071667;232860;14-oct-00;20:10:00;104.94;32.567;1.072;5.8;0.016454;NaN;8.97;NaN;1.142;NaN;6.67;NaN;0;7.85;1.34
HUD2000050_276;LC_02;45.8495;-58.071667;232859;14-oct-00;20:08:00;204.46;34.545;6.805;3.6;NaN;NaN;18.82;NaN;1.361;NaN;14.42;NaN;0;13.83;1.31
HUD2000050_276;LC_02;45.8495;-58.071667;232858;14-oct-00;20:06:00;305.08;34.704;6.041;3.1;NaN;NaN;21.85;NaN;1.579;NaN;21.98;NaN;0;13.84;0.99
HUD2000050_276;LC_02;45.8495;-58.071667;232857;14-oct-00;20:04:00;365.99;34.786;5.45;3;NaN;NaN;22.85;NaN;1.715;NaN;30;NaN;0;13.32;0.76
HUD2000050_279;LC_01;45.799;-58.233;232878;14-oct-00;22:01:00;3.95;30.104;12.596;5.6;1.018546;NaN;0.29;NaN;0.383;NaN;1.68;NaN;0;0.76;0.17
HUD2000050_279;LC_01;45.799;-58.233;232877;14-oct-00;21:59:00;10.65;30.099;12.54;5.6;1.232977;NaN;0.28;NaN;0.289;NaN;1.34;NaN;0;0.97;0.21
HUD2000050_279;LC_01;45.799;-58.233;232876;14-oct-00;21:57:00;20.57;30.236;12.042;5.7;1.018546;NaN;0.47;NaN;0.388;NaN;1.75;NaN;0;1.21;0.27
HUD2000050_279;LC_01;45.799;-58.233;232875;14-oct-00;21:56:00;30.22;30.977;7.73;5.9;0.427269;NaN;2.19;NaN;0.651;NaN;3.16;NaN;0;3.36;0.69
HUD2000050_279;LC_01;45.799;-58.233;232874;14-oct-00;21:55:00;39.75;31.577;3.756;5.9;0.076785;NaN;5.65;NaN;0.942;NaN;5.3;NaN;0;6.00;1.07
HUD2000050_279;LC_01;45.799;-58.233;232873;14-oct-00;21:53:00;50.25;31.772;3.22;5.8;0.057588;NaN;6.55;NaN;1.024;NaN;5.41;NaN;0;6.40;1.21
HUD2000050_279;LC_01;45.799;-58.233;232872;14-oct-00;21:53:00;59.75;32.061;2.13;6;0.043877;NaN;6.89;NaN;1.015;NaN;5.17;NaN;0;6.79;1.33
HUD2000050_279;LC_01;45.799;-58.233;232871;14-oct-00;21:51:00;79.83;32.473;2.038;5.6;0.021938;NaN;9.63;NaN;1.161;NaN;8.48;NaN;0;8.29;1.14
HUD2000050_279;LC_01;45.799;-58.233;232870;14-oct-00;21:49:00;99.19;32.627;2.144;5.4;0.021938;NaN;10.52;NaN;1.17;NaN;9.71;NaN;0;8.99;1.08
HUD2000050_279;LC_01;45.799;-58.233;232869;14-oct-00;21:47:00;130.26;33.334;3.3;4.6;NaN;NaN;13.14;NaN;1.313;NaN;13.37;NaN;0;10.01;0.98
HUD2000050_288;HL_02;44.262667;-63.313;232888;16-oct-00;06:15:00;3.94;31.012;10.684;5.7;2.339631;NaN;1.8;NaN;0.607;NaN;3.35;NaN;0;2.97;0.54
HUD2000050_288;HL_02;44.262667;-63.313;232887;16-oct-00;06:13:00;10.93;31.055;10.555;5.7;2.130906;NaN;2.09;NaN;0.632;NaN;3.63;NaN;0;3.31;0.58
HUD2000050_288;HL_02;44.262667;-63.313;232886;16-oct-00;06:12:00;20.7;31.671;7.168;5.4;0.376404;NaN;5.59;NaN;0.92;NaN;5.39;NaN;0;6.08;1.04
HUD2000050_288;HL_02;44.262667;-63.313;232885;16-oct-00;06:11:00;30.45;32.023;4.56;5.5;0.126146;NaN;6.23;NaN;0.962;NaN;5.42;NaN;0;6.48;1.15
HUD2000050_288;HL_02;44.262667;-63.313;232884;16-oct-00;06:09:00;39.01;32.232;4.449;5.4;0.098723;NaN;7.9;NaN;1.067;NaN;6.96;NaN;0;7.40;1.14
HUD2000050_288;HL_02;44.262667;-63.313;232883;16-oct-00;06:07:00;49.88;32.73;4.82;5.1;0.10695;NaN;9.1;NaN;1.136;NaN;8.31;NaN;0;8.01;1.10
HUD2000050_288;HL_02;44.262667;-63.313;232882;16-oct-00;06:05:00;59.99;32.853;4.676;4.8;0.053475;NaN;10.16;NaN;1.167;NaN;10.42;NaN;0;8.71;0.98
HUD2000050_288;HL_02;44.262667;-63.313;232881;16-oct-00;06:04:00;80.45;33.507;6.323;4.2;0.024681;NaN;13.5;NaN;1.316;NaN;13.43;NaN;0;10.26;1.01
HUD2000050_288;HL_02;44.262667;-63.313;232880;16-oct-00;06:02:00;100.6;34.223;8.319;3.5;0.016985;NaN;14.13;NaN;1.303;NaN;13.13;NaN;0;10.84;1.08
HUD2000050_288;HL_02;44.262667;-63.313;232879;16-oct-00;05:58:00;138.3;34.705;9.572;3;NaN;NaN;17.8;NaN;1.455;NaN;15.32;NaN;0;12.23;1.16
