CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_03;Q_OXY;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
103;CSL_06;47.57983;-59.3425;281770;26-oct-04;19:44:00;40.3;31.531;9.316;5.9;0.32861;1;NaN;9;NaN;9;0.27;1;0.366;1;1.18;1;0;0.74;0.23
103;CSL_06;47.57983;-59.3425;281769;26-oct-04;19:43:00;49.96;31.653;9.104;5.9;0.26629;1;NaN;9;NaN;9;0.33;1;0.374;1;1.1;1;0;0.88;0.30
103;CSL_06;47.57983;-59.3425;281768;26-oct-04;19:42:00;60.73;31.822;8.459;5.9;0.23475;1;NaN;9;NaN;9;0.62;1;0.416;1;1.35;1;0;1.49;0.46
103;CSL_06;47.57983;-59.3425;281767;26-oct-04;19:41:00;79.83;32.115;5.556;6.3;0.15767;1;NaN;9;NaN;9;2.74;1;0.62;1;2.64;1;0;4.42;1.04
103;CSL_06;47.57983;-59.3425;281766;26-oct-04;19:40:00;100.32;32.387;2.909;6.3;0.06491;1;NaN;9;NaN;9;5;1;0.746;1;3.76;1;0;6.70;1.33
103;CSL_06;47.57983;-59.3425;281765;26-oct-04;19:39:00;151.29;32.785;1.187;5.9;NaN;9;NaN;9;NaN;9;9.32;1;1.005;1;7.19;1;0;9.27;1.30
103;CSL_06;47.57983;-59.3425;281764;26-oct-04;19:37:00;199.76;34.066;4.476;3.7;NaN;9;NaN;9;NaN;9;18.04;1;1.417;1;18.4;1;0;12.73;0.98
103;CSL_06;47.57983;-59.3425;281763;26-oct-04;19:35:00;266.53;34.695;5.478;3.7;NaN;9;34.703;1;4.044;1;21.17;1;1.468;1;21.27;1;0;14.42;1.00
106;GULD_03;44.01433;-59.048;281785;27-oct-04;13:44:00;3.71;32.129;10.729;5.8;0.73802;1;NaN;9;6.235;1;0.07;1;0.252;1;1.25;1;0;0.28;0.06
106;GULD_03;44.01433;-59.048;281784;27-oct-04;13:43:00;8.97;32.128;10.728;5.8;0.84038;1;NaN;9;NaN;9;0.08;1;0.266;1;1.29;1;0;0.30;0.06
106;GULD_03;44.01433;-59.048;281783;27-oct-04;13:42:00;19.49;32.119;10.55;5.8;0.80267;1;NaN;9;NaN;9;0.11;1;0.279;1;1.28;1;0;0.39;0.09
106;GULD_03;44.01433;-59.048;281782;27-oct-04;13:41:00;29.78;32.125;6.241;5.8;0.2909;1;NaN;9;NaN;9;3.24;1;0.59;1;3.46;1;0;5.49;0.94
106;GULD_03;44.01433;-59.048;281781;27-oct-04;13:41:00;40.63;32.325;3.389;5.6;0.14541;1;NaN;9;NaN;9;7.98;1;0.944;1;7.25;1;0;8.45;1.10
106;GULD_03;44.01433;-59.048;281780;27-oct-04;13:40:00;50.73;32.467;3.058;5.7;0.14891;1;NaN;9;NaN;9;7.35;1;0.891;1;6.46;1;0;8.25;1.14
106;GULD_03;44.01433;-59.048;281779;27-oct-04;13:39:00;59.48;32.714;3.357;5.7;0.13314;1;NaN;9;NaN;9;7.41;1;0.876;1;6.33;1;0;8.46;1.17
106;GULD_03;44.01433;-59.048;281778;27-oct-04;13:38:00;80.5;32.982;3.181;5.7;0.05694;1;NaN;9;NaN;9;9.07;1;0.946;1;7.42;1;0;9.59;1.22
106;GULD_03;44.01433;-59.048;281777;27-oct-04;13:37:00;100.85;33.301;3.39;5.5;0.04555;1;NaN;9;NaN;9;10.41;1;0.998;1;8.5;1;0;10.43;1.22
106;GULD_03;44.01433;-59.048;281776;27-oct-04;13:33:00;249.42;34.829;7.285;4;NaN;9;NaN;9;NaN;9;19.82;1;1.281;1;12.6;1;0;15.47;1.57
106;GULD_03;44.01433;-59.048;281775;27-oct-04;13:30:00;364.04;34.71;5.007;5;NaN;9;34.73;1;5.4765;1;15.91;1;1.115;1;10.95;1;0;14.27;1.45
110;HL_07;42.52967;-61.40117;281799;28-oct-04;06:04:00;3.84;33.942;16.326;5.1;0.56025;1;NaN;9;5.461;1;0.12;1;0.17;1;1.28;1;0;0.71;0.09
110;HL_07;42.52967;-61.40117;281798;28-oct-04;06:03:00;9.29;33.946;16.331;5.1;0.57103;1;NaN;9;NaN;9;0.11;1;0.144;1;1.18;1;0;0.76;0.09
110;HL_07;42.52967;-61.40117;281797;28-oct-04;06:02:00;21;33.992;16.384;5;0.56564;1;NaN;9;NaN;9;0.15;1;0.164;1;1.28;1;0;0.91;0.12
110;HL_07;42.52967;-61.40117;281796;28-oct-04;06:01:00;30.42;33.611;11.695;5.6;0.4148;1;NaN;9;NaN;9;0.95;1;0.331;1;1.58;1;0;2.87;0.60
110;HL_07;42.52967;-61.40117;281795;28-oct-04;05:59:00;39.9;32.99;6.263;6.1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
110;HL_07;42.52967;-61.40117;281794;28-oct-04;05:58:00;50.31;33.078;3.731;6;0.10862;1;NaN;9;NaN;9;6.55;1;0.822;1;4.53;1;0;7.97;1.45
110;HL_07;42.52967;-61.40117;281793;28-oct-04;05:57:00;60.41;33.404;5.036;5.7;0.06035;1;NaN;9;NaN;9;7.47;1;0.835;1;4.84;1;0;8.95;1.54
110;HL_07;42.52967;-61.40117;281792;28-oct-04;05:56:00;80.77;34.125;7.582;4.9;0.04213;1;NaN;9;NaN;9;11.06;1;0.906;1;6.7;1;0;12.21;1.65
110;HL_07;42.52967;-61.40117;281791;28-oct-04;05:54:00;100.33;34.872;9.927;4.2;0.01822;1;NaN;9;NaN;9;13.89;1;0.972;1;7.3;1;0;14.29;1.90
110;HL_07;42.52967;-61.40117;281790;28-oct-04;05:51:00;249.78;35.106;8.77;3.2;NaN;9;NaN;9;3.4915;1;23.54;1;1.469;1;14.22;1;0;16.02;1.66
110;HL_07;42.52967;-61.40117;281789;28-oct-04;05:45:00;501.39;34.963;5.469;4.6;NaN;9;NaN;9;NaN;9;20.56;1;1.298;1;13.15;1;0;15.84;1.56
110;HL_07;42.52967;-61.40117;281788;28-oct-04;05:36:00;1000.55;34.957;4.172;5.3;NaN;9;NaN;9;NaN;9;18.55;1;1.174;1;12.09;1;0;15.80;1.53
110;HL_07;42.52967;-61.40117;281787;28-oct-04;05:26:00;1500.15;34.936;3.713;5.5;NaN;9;NaN;9;NaN;9;18.01;1;1.135;1;12.83;1;0;15.87;1.40
110;HL_07;42.52967;-61.40117;281786;28-oct-04;05:01:00;2875.27;34.916;2.867;5.6;NaN;9;34.926;1;6.259;1;17.63;1;1.13;1;17.64;1;0;15.60;1.00
114;HL_06;42.84883;-61.73783;281812;28-oct-04;11:52:00;4.38;34.483;16.558;5;0.58719;1;NaN;9;5.383;1;0.44;1;0.16;1;1.3;1;0;2.75;0.34
114;HL_06;42.84883;-61.73783;281811;28-oct-04;11:52:00;10.72;34.483;16.56;5;0.59796;1;NaN;9;NaN;9;0.44;1;0.167;1;1.46;1;0;2.63;0.30
114;HL_06;42.84883;-61.73783;281810;28-oct-04;11:51:00;20.65;34.481;16.554;5;0.64106;1;NaN;9;NaN;9;0.44;1;0.169;1;1.39;1;0;2.60;0.32
114;HL_06;42.84883;-61.73783;281809;28-oct-04;11:50:00;30.45;34.482;16.568;5;0.60873;1;NaN;9;NaN;9;0.44;1;0.183;1;1.29;1;0;2.40;0.34
114;HL_06;42.84883;-61.73783;281808;28-oct-04;11:49:00;39.24;34.444;16.493;5;0.61412;1;NaN;9;NaN;9;0.45;1;0.198;1;1.2;1;0;2.27;0.38
114;HL_06;42.84883;-61.73783;281807;28-oct-04;11:48:00;50.34;32.645;4.935;5.9;0.36632;1;NaN;9;NaN;9;4.87;1;0.733;1;4.01;1;0;6.64;1.21
114;HL_06;42.84883;-61.73783;281806;28-oct-04;11:47:00;59.99;32.937;3.445;5.9;0.22774;1;NaN;9;NaN;9;7.3;1;0.886;1;5.7;1;0;8.24;1.28
114;HL_06;42.84883;-61.73783;281805;28-oct-04;11:46:00;79.88;33.371;4.376;5.6;0.17869;1;NaN;9;NaN;9;9.03;1;0.935;1;6.57;1;0;9.66;1.37
114;HL_06;42.84883;-61.73783;281804;28-oct-04;11:44:00;99.57;34.103;6.806;5;0.06491;1;NaN;9;NaN;9;10.65;1;0.921;1;6.78;1;0;11.56;1.57
114;HL_06;42.84883;-61.73783;281803;28-oct-04;11:41:00;251.14;35.023;8.333;3.4;NaN;9;NaN;9;3.6765;1;20.33;1;1.344;1;12.25;1;0;15.13;1.66
114;HL_06;42.84883;-61.73783;281802;28-oct-04;11:35:00;501.05;34.893;4.774;5.1;NaN;9;NaN;9;NaN;9;18.99;1;1.226;1;12.02;1;0;15.49;1.58
114;HL_06;42.84883;-61.73783;281801;28-oct-04;11:29:00;751.32;34.915;4.307;5.4;NaN;9;NaN;9;NaN;9;17.98;1;1.155;1;11.23;1;0;15.57;1.60
114;HL_06;42.84883;-61.73783;281800;28-oct-04;11:22:00;1026.96;34.915;3.983;5.5;NaN;9;34.924;1;6.045;1;17.29;1;1.105;1;11.05;1;0;15.65;1.56
117;HL_05;43.18467;-62.11383;281821;28-oct-04;18:04:00;4.14;32.76;12.697;5.5;0.88347;1;NaN;9;5.971;1;0.27;1;0.26;1;1.54;1;0;1.04;0.18
117;HL_05;43.18467;-62.11383;281820;28-oct-04;18:03:00;10.28;32.771;12.733;5.5;0.8727;1;NaN;9;NaN;9;0.27;1;0.269;1;1.61;1;0;1.00;0.17
117;HL_05;43.18467;-62.11383;281819;28-oct-04;18:02:00;19.9;32.789;12.837;5.5;0.86731;1;NaN;9;NaN;9;0.24;1;0.252;1;1.5;1;0;0.95;0.16
117;HL_05;43.18467;-62.11383;281818;28-oct-04;18:01:00;30.31;32.498;9.11;5.6;0.42557;1;NaN;9;NaN;9;3.69;1;0.566;1;3.71;1;0;6.52;0.99
117;HL_05;43.18467;-62.11383;281817;28-oct-04;18:01:00;39.09;32.382;6.313;5.8;0.39864;1;NaN;9;NaN;9;4.24;1;0.65;1;4;1;0;6.52;1.06
117;HL_05;43.18467;-62.11383;281816;28-oct-04;18:00:00;49.41;32.571;3.881;5.8;0.26081;1;NaN;9;NaN;9;6.47;1;0.859;1;5.67;1;0;7.53;1.14
117;HL_05;43.18467;-62.11383;281815;28-oct-04;17:59:00;61.88;32.691;3.327;5.8;0.23475;1;NaN;9;NaN;9;7.21;1;0.924;1;6.38;1;0;7.80;1.13
117;HL_05;43.18467;-62.11383;281814;28-oct-04;17:58:00;80.32;32.841;2.894;5.7;0.36093;1;NaN;9;NaN;9;8.45;1;0.972;1;7.49;1;0;8.69;1.13
117;HL_05;43.18467;-62.11383;281813;28-oct-04;17:57:00;97.02;32.955;2.915;5.7;0.31783;1;32.961;1;6.3415;1;8.78;1;0.96;1;7.73;1;0;9.15;1.14
120;HL_04;43.476;-62.4555;281829;28-oct-04;21:43:00;4.17;32.044;11.096;5.8;0.89963;1;NaN;9;6.2165;1;0.58;1;0.314;1;1.76;1;0;1.85;0.33
120;HL_04;43.476;-62.4555;281828;28-oct-04;21:42:00;10.58;32.049;11.102;5.7;0.9158;1;NaN;9;NaN;9;0.58;1;0.332;1;1.77;1;0;1.75;0.33
120;HL_04;43.476;-62.4555;281827;28-oct-04;21:41:00;20.71;32.057;11.093;5.7;0.91041;1;NaN;9;NaN;9;0.65;1;0.346;1;1.93;1;0;1.88;0.34
120;HL_04;43.476;-62.4555;281826;28-oct-04;21:40:00;29.27;32.06;11.095;5.7;0.90502;1;NaN;9;NaN;9;0.59;1;0.33;1;2.07;1;0;1.79;0.29
120;HL_04;43.476;-62.4555;281825;28-oct-04;21:39:00;40.45;32.072;10.797;5.7;0.73264;1;NaN;9;NaN;9;0.79;1;0.368;1;2.07;1;0;2.15;0.38
120;HL_04;43.476;-62.4555;281824;28-oct-04;21:38:00;48.59;32.493;7.433;5.9;0.26935;1;NaN;9;NaN;9;3.24;1;0.599;1;3.39;1;0;5.41;0.96
120;HL_04;43.476;-62.4555;281823;28-oct-04;21:37:00;61.37;32.765;4.151;6;0.16468;1;NaN;9;NaN;9;5.08;1;0.752;1;4.34;1;0;6.76;1.17
120;HL_04;43.476;-62.4555;281822;28-oct-04;21:35:00;81.19;33.021;3.357;5.7;0.03986;1;33.042;1;6.2905;1;8.76;1;0.95;1;7.59;1;0;9.22;1.15
121;HL_03;43.88033;-62.88183;281840;29-oct-04;01:14:00;3.15;31.638;11.478;5.7;0.46867;1;NaN;9;6.1665;1;0.38;1;0.302;1;1.46;1;0;1.26;0.26
121;HL_03;43.88033;-62.88183;281839;29-oct-04;01:13:00;9.6;31.641;11.475;5.7;0.47406;1;NaN;9;NaN;9;0.4;1;0.305;1;1.48;1;0;1.31;0.27
121;HL_03;43.88033;-62.88183;281838;29-oct-04;01:12:00;19.55;31.642;11.477;5.7;0.47406;1;NaN;9;NaN;9;0.39;1;0.274;1;1.61;1;0;1.42;0.24
121;HL_03;43.88033;-62.88183;281837;29-oct-04;01:11:00;29.65;31.642;11.469;5.7;0.47945;1;NaN;9;NaN;9;0.4;1;0.316;1;1.73;1;0;1.27;0.23
121;HL_03;43.88033;-62.88183;281836;29-oct-04;01:10:00;41.03;31.632;11.365;5.6;0.39864;1;NaN;9;NaN;9;0.82;1;0.375;1;1.79;1;0;2.19;0.46
121;HL_03;43.88033;-62.88183;281835;29-oct-04;01:08:00;49.52;32.467;5.455;6;0.19271;1;NaN;9;NaN;9;4.48;1;0.736;1;4.04;1;0;6.09;1.11
121;HL_03;43.88033;-62.88183;281834;29-oct-04;01:07:00;59.7;32.595;3.482;6;0.16468;1;NaN;9;NaN;9;5.62;1;0.81;1;5.16;1;0;6.94;1.09
121;HL_03;43.88033;-62.88183;281833;29-oct-04;01:06:00;80.26;33.202;4.66;5.8;0.05694;1;NaN;9;NaN;9;6.65;1;0.828;1;4.86;1;0;8.03;1.37
121;HL_03;43.88033;-62.88183;281832;29-oct-04;01:05:00;100.41;33.414;4.661;5.6;0.03075;1;NaN;9;NaN;9;8.83;1;0.929;1;6.01;1;0;9.50;1.47
121;HL_03;43.88033;-62.88183;281831;29-oct-04;01:02:00;200.52;34.872;9.155;2.5;NaN;9;NaN;9;NaN;9;21.25;1;1.732;1;21.09;1;0;12.27;1.01
121;HL_03;43.88033;-62.88183;281830;29-oct-04;01:00:00;262.6;34.908;8.4;3.5;NaN;9;34.913;1;3.8375;1;20.36;1;1.515;1;14.61;1;0;13.44;1.39
124;HL_02;44.267;-63.316;281852;29-oct-04;05:01:00;3.17;30.597;11.864;5.7;0.7057;1;NaN;9;6.0655;1;0;1;0.273;1;1.07;1;0;0.00;0.00
124;HL_02;44.267;-63.316;281851;29-oct-04;05:00:00;5.14;30.597;11.858;5.7;0.72186;1;NaN;9;NaN;9;0;1;0.272;1;1.12;1;0;0.00;0.00
124;HL_02;44.267;-63.316;281850;29-oct-04;04:59:00;11.09;30.597;11.868;5.7;0.69493;1;NaN;9;NaN;9;0;1;0.284;1;1.11;1;0;0.00;0.00
124;HL_02;44.267;-63.316;281849;29-oct-04;04:58:00;20.59;30.598;11.87;5.7;0.70031;1;NaN;9;NaN;9;0;1;0.273;1;1.51;1;0;0.00;0.00
124;HL_02;44.267;-63.316;281848;29-oct-04;04:56:00;31.01;30.605;11.86;5.7;0.67338;1;NaN;9;NaN;9;0;1;0.266;1;1.21;1;0;0.00;0.00
124;HL_02;44.267;-63.316;281847;29-oct-04;04:55:00;40.28;30.71;11.813;5.6;0.32861;1;NaN;9;NaN;9;0.26;1;0.319;1;1.5;1;0;0.82;0.17
124;HL_02;44.267;-63.316;281846;29-oct-04;04:54:00;50.28;31.081;8.454;5.6;0.06149;1;NaN;9;NaN;9;2.74;1;0.671;1;4.11;1;0;4.08;0.67
124;HL_02;44.267;-63.316;281845;29-oct-04;04:52:00;60.73;31.782;5.727;5.8;0.06092;1;NaN;9;NaN;9;4.79;1;0.762;1;4.5;1;0;6.29;1.06
124;HL_02;44.267;-63.316;281844;29-oct-04;04:51:00;74.33;32.247;3.075;5.9;0.03758;1;NaN;9;NaN;9;7.16;1;0.927;1;6.92;1;0;7.72;1.03
124;HL_02;44.267;-63.316;281843;29-oct-04;04:50:00;79.95;32.292;2.978;5.9;0.04327;1;NaN;9;NaN;9;6.9;1;0.909;1;6.48;1;0;7.59;1.06
124;HL_02;44.267;-63.316;281842;29-oct-04;04:49:00;100.99;32.7;2.49;5.6;0.02676;1;NaN;9;NaN;9;9.33;1;1.055;1;8.86;1;0;8.84;1.05
124;HL_02;44.267;-63.316;281841;29-oct-04;04:47:00;147.37;33.399;4.392;4.7;0.01253;1;33.423;1;5.194;1;12.94;1;1.227;1;12.91;1;0;10.55;1.00
127;HL_01;44.39967;-63.447;281860;29-oct-04;07:29:00;3.74;30.528;12.064;5.6;0.5818;1;NaN;9;5.979;1;0.06;1;0.26;1;1.19;1;0;0.23;0.05
127;HL_01;44.39967;-63.447;281859;29-oct-04;07:28:00;10.46;30.529;12.042;5.6;0.59796;1;NaN;9;NaN;9;0.07;1;0.274;1;1.18;1;0;0.26;0.06
127;HL_01;44.39967;-63.447;281858;29-oct-04;07:27:00;20.49;30.528;12.047;5.6;0.57641;1;NaN;9;NaN;9;0.06;1;0.24;1;1.22;1;0;0.25;0.05
127;HL_01;44.39967;-63.447;281857;29-oct-04;07:25:00;30.67;30.528;12.049;5.6;0.56564;1;NaN;9;NaN;9;0.07;1;0.307;1;1.19;1;0;0.23;0.06
127;HL_01;44.39967;-63.447;281856;29-oct-04;07:24:00;40.22;30.546;12.018;5.6;0.50099;1;NaN;9;NaN;9;0.08;1;0.304;1;1.22;1;0;0.26;0.07
127;HL_01;44.39967;-63.447;281855;29-oct-04;07:23:00;50.41;30.601;11.83;5.6;0.25319;1;NaN;9;NaN;9;0.36;1;0.34;1;1.61;1;0;1.06;0.22
127;HL_01;44.39967;-63.447;281854;29-oct-04;07:22:00;60.68;30.84;10.56;5.5;0.11037;1;NaN;9;NaN;9;1.68;1;0.598;1;2.96;1;0;2.81;0.57
127;HL_01;44.39967;-63.447;281853;29-oct-04;07:20:00;78.12;31.847;5.671;5.7;0.04783;1;NaN;9;6.187;1;5.09;1;0.83;1;5.79;1;0;6.13;0.88
