CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18HU13004_334;BBL_03;42.7603;-65.489;389759;10;14-apr-13;15:44:00;31.7597;3.4137;1.773;5.495;0.579;3.18;NaN;0.095;NaN
18HU13004_334;BBL_03;42.7603;-65.489;389760;3;14-apr-13;15:45:00;31.6906;3.3757;1.6687;5.385;0.6015;3.155;31.691;0.1;7.754
18HU13004_338;PS_01;42.4173;-65.743;389761;95;14-apr-13;20:37:00;33.9692;8.0792;0.253;7.095;0.826;9.66;33.947;0.12;5.665
18HU13004_338;PS_01;42.4173;-65.743;389762;81;14-apr-13;20:38:00;32.6146;5.0365;0.1785;7.605;0.8165;7.615;NaN;0.145;NaN
18HU13004_338;PS_01;42.4173;-65.743;389763;61;14-apr-13;20:39:00;32.5829;4.9681;0.1453;7.72;0.81;7.405;NaN;0.14;NaN
18HU13004_338;PS_01;42.4173;-65.743;389764;51;14-apr-13;20:40:00;32.5801;4.9597;0.161;7.595;0.7975;7.315;NaN;0.14;NaN
18HU13004_338;PS_01;42.4173;-65.743;389765;40;14-apr-13;20:41:00;32.4841;4.7204;0.1768;7.54;0.8075;7.2;NaN;0.14;NaN
18HU13004_338;PS_01;42.4173;-65.743;389766;31;14-apr-13;20:42:00;31.7552;3.3053;1.9071;5.58;0.6875;4.51;NaN;0.135;NaN
18HU13004_338;PS_01;42.4173;-65.743;389767;21;14-apr-13;20:43:00;31.4968;3.2378;5.7863;3.57;0.542;2.01;NaN;0.1;NaN
18HU13004_338;PS_01;42.4173;-65.743;389768;11;14-apr-13;20:44:00;31.4871;3.2777;6.5527;3.06;0.5185;1.59;NaN;0.1;NaN
18HU13004_338;PS_01;42.4173;-65.743;389769;3;14-apr-13;20:45:00;31.4826;3.3785;6.6676;3.12;0.527;1.525;31.485;0.1;8.191
18HU13004_353;PS_02;42.337;-65.8072;389770;195;14-apr-13;22:07:00;35.0986;9.8869;NaN;9.09;1.1255;15.93;35.091;0.065;NaN
18HU13004_353;PS_02;42.337;-65.8072;389771;174;14-apr-13;22:09:00;35.0139;10.3369;NaN;8.155;1.0155;14.065;NaN;0.075;NaN
18HU13004_353;PS_02;42.337;-65.8072;389772;150;14-apr-13;22:10:00;34.6793;9.5939;NaN;7.395;0.9065;12.29;NaN;0.125;NaN
18HU13004_353;PS_02;42.337;-65.8072;389773;125;14-apr-13;22:11:00;34.1671;8.5196;NaN;7.355;0.867;10.69;NaN;0.014;NaN
18HU13004_353;PS_02;42.337;-65.8072;389774;100;14-apr-13;22:12:00;33.5062;7.0931;NaN;7.045;0.8045;8.625;NaN;0.135;NaN
18HU13004_353;PS_02;42.337;-65.8072;389775;75;14-apr-13;22:13:00;33.1438;6.3034;NaN;7;0.776;7.54;NaN;0.12;NaN
18HU13004_353;PS_02;42.337;-65.8072;389776;61;14-apr-13;22:14:00;32.8246;5.5658;NaN;6.355;0.735;6.29;NaN;0.12;NaN
18HU13004_353;PS_02;42.337;-65.8072;389777;50;14-apr-13;22:15:00;32.6268;5.1387;NaN;6.655;0.7565;6.055;NaN;0.135;NaN
18HU13004_353;PS_02;42.337;-65.8072;389778;40;14-apr-13;22:16:00;32.3607;4.5462;NaN;5.865;0.661;4.92;NaN;0.13;NaN
18HU13004_353;PS_02;42.337;-65.8072;389779;30;14-apr-13;22:17:00;32.1853;4.1948;NaN;6.19;0.6665;4.605;NaN;0.13;NaN
18HU13004_353;PS_02;42.337;-65.8072;389780;20;14-apr-13;22:18:00;31.9343;3.9039;NaN;5.82;0.623;3.6;NaN;0.11;NaN
18HU13004_353;PS_02;42.337;-65.8072;389781;9;14-apr-13;22:19:00;31.7782;3.8099;NaN;5.67;0.7625;3.065;NaN;0.1;NaN
18HU13004_353;PS_02;42.337;-65.8072;389782;2;14-apr-13;22:19:00;31.7726;3.8024;NaN;4.68;0.5565;2.31;31.752;0.085;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389783;222;14-apr-13;23:42:00;35.0047;9.0113;NaN;10.18;1.1575;16.97;35.001;0.06;4.5485
18HU13004_369;PS_04;42.2673;-65.8698;389784;176;14-apr-13;23:44:00;34.9067;9.2656;NaN;8.03;1.017;13.04;NaN;0.055;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389785;151;14-apr-13;23:45:00;34.6787;9.4107;NaN;7.595;0.926;12.125;NaN;0.075;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389786;125;14-apr-13;23:46:00;34.4179;9.0287;NaN;6.915;0.842;10.765;NaN;0.095;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389787;100;14-apr-13;23:47:00;33.9073;8.0576;0.2091;6.755;0.793;9.26;NaN;0.16;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389788;75;14-apr-13;23:48:00;33.2751;6.583;0.2065;6.86;0.785;7.8;NaN;0.11;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389789;61;14-apr-13;23:49:00;33.1487;6.2705;0.217;7.195;0.822;8.28;NaN;0.125;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389790;49;14-apr-13;23:50:00;32.9885;5.9108;0.1768;7.49;0.8225;8.04;NaN;0.12;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389791;40;14-apr-13;23:51:00;32.7412;5.3563;0.1855;7.395;0.8225;7.54;NaN;0.12;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389792;31;14-apr-13;23:52:00;32.6199;5.0805;0.2205;7.095;0.8135;7.075;NaN;0.14;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389793;20;14-apr-13;23:53:00;32.5825;4.9958;0.2188;7.335;0.8;7.05;NaN;0.12;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389794;10;14-apr-13;23:54:00;32.367;4.5548;0.425;5.375;0.6445;4.545;NaN;0.11;NaN
18HU13004_369;PS_04;42.2673;-65.8698;389795;3;14-apr-13;23:54:00;32.0978;4.168;1.0876;5.46;0.586;3.685;32.099;0.115;7.417
18HU13004_371;PS_06;42.1988;-65.9382;389796;220;15-apr-13;01:23:00;35.025;8.6328;NaN;11.39;1.2145;17.985;35.024;0.04;4.4875
18HU13004_371;PS_06;42.1988;-65.9382;389797;175;15-apr-13;01:24:00;34.8192;9.484;NaN;7.815;0.9725;12.59;NaN;0.06;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389798;150;15-apr-13;01:25:00;34.5766;9.235;NaN;7.815;1.212;12.44;NaN;0.095;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389799;126;15-apr-13;01:27:00;34.4025;9.2292;NaN;6.81;0.805;10.305;NaN;0.135;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389800;100;15-apr-13;01:28:00;33.9954;8.3536;0.1788;5.875;0.743;8.17;NaN;0.175;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389801;75;15-apr-13;01:29:00;33.1875;6.4057;0.172;6.87;0.7895;7.53;NaN;0.115;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389802;60;15-apr-13;01:30:00;33.022;6.0106;0.161;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389803;50;15-apr-13;01:30:00;32.7567;5.3962;0.168;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389804;40;15-apr-13;01:31:00;32.6678;5.1961;0.1768;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389805;31;15-apr-13;01:32:00;32.6025;5.0552;0.1619;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389806;20;15-apr-13;01:32:00;32.5453;4.931;0.1956;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389807;10;15-apr-13;01:33:00;32.3236;4.624;1.0132;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_371;PS_06;42.1988;-65.9382;389808;3;15-apr-13;01:34:00;32.1993;4.5145;1.9518;NaN;NaN;NaN;32.17;NaN;7.447
18HU13004_407;PS_08;42.1177;-66.042;389809;200;15-apr-13;02:59:00;34.7684;9.0653;NaN;NaN;NaN;NaN;34.766;NaN;4.571
18HU13004_407;PS_08;42.1177;-66.042;389810;175;15-apr-13;03:00:00;34.7431;9.1318;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389811;151;15-apr-13;03:01:00;34.6378;9.1966;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389812;125;15-apr-13;03:03:00;34.4784;9.065;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389813;99;15-apr-13;03:04:00;34.1041;8.3504;0.0683;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389814;75;15-apr-13;03:05:00;33.7319;7.585;0.0945;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389815;60;15-apr-13;03:06:00;33.3825;6.7095;0.14;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389816;50;15-apr-13;03:06:00;33.2196;6.3465;0.175;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389817;39;15-apr-13;03:07:00;33.0128;5.8991;0.2665;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389818;30;15-apr-13;03:08:00;32.796;5.5352;0.6109;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389819;20;15-apr-13;03:09:00;32.6485;5.3935;1.1919;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389820;10;15-apr-13;03:09:00;32.5607;5.3593;1.6687;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_407;PS_08;42.1177;-66.042;389821;2;15-apr-13;03:10:00;32.4679;5.3148;1.5942;NaN;NaN;NaN;32.468;NaN;7.2935
18HU13004_409;PS_10;41.9915;-66.139;389822;87;15-apr-13;04:37:00;33.3639;6.7294;0.1698;NaN;NaN;NaN;33.367;NaN;6.1135
18HU13004_409;PS_10;41.9915;-66.139;389823;75;15-apr-13;04:38:00;33.3403;6.6779;0.2024;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_409;PS_10;41.9915;-66.139;389824;60;15-apr-13;04:39:00;33.1737;6.312;0.172;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_409;PS_10;41.9915;-66.139;389825;50;15-apr-13;04:40:00;32.7576;5.4923;0.4419;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_409;PS_10;41.9915;-66.139;389826;40;15-apr-13;04:41:00;32.4554;4.9396;0.6556;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_409;PS_10;41.9915;-66.139;389827;30;15-apr-13;04:41:00;32.199;4.4925;0.9089;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_409;PS_10;41.9915;-66.139;389828;20;15-apr-13;04:42:00;32.107;4.3683;1.2515;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_409;PS_10;41.9915;-66.139;389829;10;15-apr-13;04:43:00;32.0408;4.3903;1.5197;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_409;PS_10;41.9915;-66.139;389830;3;15-apr-13;04:44:00;32.0404;4.3878;1.4452;NaN;NaN;NaN;32.04;NaN;7.465
