CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18NE17020_012;113;42.24218;-65.84798;437350;5.58;16-jul-17;02:06:00;5.582;33.3974;13.6998;3.8395;1.39904;0.64;0.319;0.41;NaN;0;6.7695
18NE17020_013;114;42.40829;-65.56238;437351;96.24;16-jul-17;04:59:00;96.243;34.7637;12.5106;4.5056;0.1297;4.855;0.6905;9.12;34.797;0.155;4.9075
18NE17020_013;114;42.40906;-65.56286;437352;50.9;16-jul-17;05:01:00;50.907;33.9439;11.2424;5.0918;0.22186;4.125;0.629;5.795;NaN;0.14;NaN
18NE17020_013;114;42.40942;-65.56314;437353;25.3;16-jul-17;05:02:00;25.308;32.4548;10.5654;5.9807;1.36688;2.13;0.4615;2.6;NaN;0.125;NaN
18NE17020_013;114;42.40978;-65.56332;437354;4.71;16-jul-17;05:03:00;4.712;31.8914;14.0342;5.9466;0.93269;0.455;0.2745;0.36;NaN;0;6.4915
18NE17020_014;9;43.80355;-62.9156;437021;261.81;29-jun-17;12:25:00;261.817;35.2141;10.7843;2.6759;0.00821;16.705;1.471;20.745;35.24;0.045;3.031
18NE17020_014;9;43.80512;-62.9164;437022;101.13;29-jun-17;12:32:00;101.137;34.1789;8.3488;4.1807;0.04269;9.57;1.1075;13.715;NaN;0.035;NaN
18NE17020_014;9;43.80554;-62.91682;437023;50.39;29-jun-17;12:34:00;50.39;33.0052;7.9053;6.269;0.77189;1.255;0.381;0;NaN;0.02;NaN
18NE17020_014;9;43.80576;-62.91704;437024;24.74;29-jun-17;12:35:00;24.749;32.6282;9.0935;6.7135;1.70459;1.77;0.477;1.045;NaN;0.165;NaN
18NE17020_014;9;43.80595;-62.91722;437025;4.68;29-jun-17;12:36:00;4.682;31.3595;11.8188;6.0455;0.56283;0.375;0.3565;0;NaN;0;6.575
18NE17020_015;115;42.41749;-65.415;437355;103.69;16-jul-17;06:43:00;103.692;34.7852;12.1442;4.4385;0.157;5.76;0.7825;10.255;34.815;0.125;4.8235
18NE17020_015;115;42.41822;-65.41538;437356;50.51;16-jul-17;06:46:00;50.511;34.5112;15.8131;5.0496;0.43348;1.71;0.323;2.325;NaN;0.215;NaN
18NE17020_015;115;42.41858;-65.41576;437357;25.15;16-jul-17;06:47:00;25.153;33.5511;16.0904;5.4741;1.30256;0.9;0.26;0.585;NaN;0.065;NaN
18NE17020_015;115;42.4188;-65.41613;437358;5.17;16-jul-17;06:48:00;5.178;32.3159;15.5914;5.7346;1.07743;0.47;0.234;0.325;NaN;0;6.2425
18NE17020_017;116;42.2708;-65.33079;437359;122.84;16-jul-17;09:06:00;122.845;35.2325;12.6292;4.0182;0.09851;6.645;0.8525;12.615;35.26;0.14;4.4055
18NE17020_017;116;42.2707;-65.32934;437360;50.02;16-jul-17;09:09:00;50.022;32.8611;9.2504;5.6431;0.94878;4.265;0.646;5.505;NaN;0.205;NaN
18NE17020_017;116;42.2707;-65.32898;437361;25.37;16-jul-17;09:10:00;25.378;33.0852;15.3988;5.654;2.17093;0.965;0.3005;0.615;NaN;0.055;NaN
18NE17020_017;116;42.27068;-65.32866;437362;5.03;16-jul-17;09:11:00;5.036;33.8739;18.9437;5.1561;1.02918;0.61;0.18;0.355;NaN;0;5.7015
18NE17020_018;117;42.31796;-65.19982;437363;132.84;16-jul-17;10:48:00;132.843;35.3109;13.7193;4.0963;0.07509;5.485;0.715;10.165;35.33;0.145;4.493
18NE17020_018;117;42.31782;-65.19968;437364;50.01;16-jul-17;10:51:00;50.011;33.826;13.6069;5.2584;0.90053;2.21;0.407;2.795;NaN;0.17;NaN
18NE17020_018;117;42.31774;-65.19964;437365;24.37;16-jul-17;10:52:00;24.376;32.9317;15.4559;5.6933;1.70458;0.61;0.2665;0.45;NaN;0;NaN
18NE17020_018;117;42.31769;-65.19954;437366;4.26;16-jul-17;10:53:00;4.267;32.2178;15.5686;5.6942;0.82013;0;0.245;0.345;NaN;0;6.264
18NE17020_019;118;42.57199;-64.9666;437367;112.14;16-jul-17;16:02:00;112.141;33.7945;8.5869;5.1597;0.07224;4.67;0.6825;7.065;33.812;0.09;5.577
18NE17020_019;118;42.5723;-64.96748;437368;50.24;16-jul-17;16:04:00;50.246;32.1713;5.3891;6.8023;1.07742;1.345;0.475;1.295;NaN;0.13;NaN
18NE17020_019;118;42.57236;-64.96778;437369;24.39;16-jul-17;16:05:00;24.395;31.5853;6.8987;7.0749;1.81715;0.675;0.3145;0.365;NaN;0;NaN
18NE17020_019;118;42.57244;-64.96802;437370;5;16-jul-17;16:06:00;5.009;30.7463;16.5707;5.4548;0.25258;0.49;0.232;0.35;NaN;0;6.0335
18NE17020_020;119;42.66766;-64.82538;437371;113.14;16-jul-17;17:37:00;113.144;33.8135;7.9017;5.0283;0.04433;6.465;0.834;9.785;33.84;0.095;5.4165
18NE17020_020;119;42.66852;-64.82578;437372;51.16;16-jul-17;17:39:00;51.162;31.9766;4.1527;6.8277;0.65932;2.495;0.6135;2.9;NaN;0.2;NaN
18NE17020_020;119;42.66892;-64.82594;437373;24.57;16-jul-17;17:40:00;24.571;31.3673;8.0956;6.8378;0.96486;2.06;0.4415;0.38;NaN;0.03;NaN
18NE17020_020;119;42.66926;-64.82606;437374;5.47;16-jul-17;17:41:00;5.474;30.7728;16.575;5.6366;0.26964;0.615;0.2815;0.38;NaN;0;6.2525
18NE17020_021;121;42.66592;-64.21193;437375;543.97;17-jul-17;01:15:00;543.974;35.0198;5.2225;4.8872;0.00657;12.49;1.3045;19.17;35.039;0.06;5.3365
18NE17020_021;121;42.66612;-64.21227;437376;101.44;17-jul-17;01:00:00;101.444;32.4518;3.0022;6.0935;0.11946;6.025;0.8915;7.965;NaN;0.08;NaN
18NE17020_021;121;42.66624;-64.21224;437377;50.96;17-jul-17;00:59:00;50.969;31.7891;3.5142;7.0406;0.72365;2.615;0.6655;3.31;NaN;0.24;NaN
18NE17020_021;121;42.66628;-64.21218;437378;25.38;17-jul-17;00:58:00;25.386;31.3331;7.0467;7.0906;0.64324;0.835;0.3655;0.38;NaN;0;NaN
18NE17020_021;121;42.66636;-64.2122;437379;5.44;17-jul-17;00:53:00;5.447;30.8918;16.2487;5.4764;0.26623;0.59;0.305;0.375;NaN;0;6.044
18NE17020_022;123;42.78582;-63.98406;437380;218.89;17-jul-17;04:44:00;218.895;35.2786;10.6238;3.4781;0.01806;10.565;1.251;18.92;35.288;0.08;3.8415
18NE17020_022;123;42.78422;-63.98564;437381;50.02;17-jul-17;04:53:00;50.02;32.0214;2.4773;6.7044;0.22527;3.855;0.784;5.23;NaN;0.235;NaN
18NE17020_022;123;42.78392;-63.98592;437382;24.79;17-jul-17;04:55:00;24.792;31.5226;5.4821;7.0883;0.69148;0.95;0.4465;0.43;NaN;0;NaN
18NE17020_022;123;42.78361;-63.98616;437383;4.92;17-jul-17;04:57:00;4.927;30.9862;16.1523;5.4882;0.20138;0.555;0.303;0.35;NaN;0.035;5.825
18NE17020_023;125;42.74332;-64.42296;437384;115.02;17-jul-17;09:19:00;115.022;33.6221;6.6663;5.0186;0.02627;7.54;0.994;11.5;33.646;0.095;5.4075
18NE17020_023;125;42.74246;-64.4223;437385;50.23;17-jul-17;09:22:00;50.235;31.9765;2.6254;6.7524;0.40202;3.88;0.77;4.995;NaN;0.245;NaN
18NE17020_023;125;42.7421;-64.42209;437386;24.34;17-jul-17;09:23:00;24.346;31.3511;5.8828;7.1805;0.51459;1.055;0.3795;0.34;NaN;0;NaN
18NE17020_023;125;42.74174;-64.42194;437387;4.56;17-jul-17;09:24:00;4.56;30.5981;16.6713;5.4675;0.30036;0.645;0.2625;0.365;NaN;0;6.0545
18NE17020_024;126;42.81134;-64.18662;437388;121.9;17-jul-17;11:19:00;121.902;33.6696;6.6422;4.7374;0.02627;7.37;0.941;11.14;33.54;0.1;5.495
18NE17020_024;126;42.81157;-64.18742;437389;50.71;17-jul-17;11:22:00;50.711;31.8591;2.7747;6.9083;0.85229;2.825;0.676;3.7;NaN;0.245;NaN
18NE17020_024;126;42.81156;-64.18766;437390;24.36;17-jul-17;11:24:00;24.36;31.138;7.3963;7.0796;0.69148;0.915;0.3265;0.385;NaN;0.03;NaN
18NE17020_024;126;42.81162;-64.18782;437391;4.68;17-jul-17;11:25:00;4.689;31.0016;16.6392;5.4145;0.26964;0.55;0.2535;0.345;NaN;0.03;6.25033
18NE17020_026;127;43.11346;-64.24591;437392;83.03;17-jul-17;14:06:00;83.036;32.362;3.5082;6.4063;0.09523;4.06;0.717;5.735;32.387;0.27;6.8
18NE17020_026;127;43.11346;-64.24662;437393;49.56;17-jul-17;14:08:00;49.565;31.9437;3.0942;6.8869;0.40202;2.195;0.6165;3.07;NaN;0.255;NaN
18NE17020_026;127;43.1135;-64.24694;437394;24.63;17-jul-17;14:09:00;24.633;31.3787;10.0252;6.5854;0.72364;0.725;0.289;0.315;NaN;0;NaN
18NE17020_026;127;43.11348;-64.24724;437395;4.5;17-jul-17;14:10:00;4.507;31.1075;16.0793;5.4943;0.21844;0.58;0.2255;0.265;NaN;0;6.107
18NE17020_028;128;43.11972;-64.14127;437396;86.46;17-jul-17;16:21:00;86.461;32.2877;3.3943;6.4845;0.07168;3.87;0.702;5.265;32.308;0.29;6.878
18NE17020_028;128;43.11994;-64.1418;437397;49.98;17-jul-17;16:22:00;49.983;32.1761;3.3553;6.6339;0.22186;3.32;0.664;4.47;NaN;0.27;NaN
18NE17020_028;128;43.11994;-64.14209;437398;24.52;17-jul-17;16:23:00;24.528;31.4727;9.0972;6.7512;1.06134;0.765;0.297;0.325;NaN;0;NaN
18NE17020_028;128;43.1199;-64.14226;437399;4.97;17-jul-17;16:24:00;4.975;31.1408;15.8316;5.6654;0.46635;0.58;0.2235;0.38;NaN;0;6.1935
18NE17020_029;129;42.96072;-63.77816;437400;130.31;17-jul-17;19:04:00;130.311;34.282;8.673;3.8162;0.00492;11.695;1.1145;14.71;34.313;0.045;4.2405
18NE17020_029;129;42.96089;-63.77804;437401;50.09;17-jul-17;19:07:00;50.091;32.0005;3.8322;6.9044;0.51459;2.275;0.626;2.72;NaN;0.195;NaN
18NE17020_029;129;42.96096;-63.778;437402;25.34;17-jul-17;19:08:00;25.349;31.6632;7.5278;7.0922;0.9327;0.51;0.383;0.32;NaN;0.065;NaN
18NE17020_029;129;42.96106;-63.77788;437403;5.08;17-jul-17;19:09:00;5.088;31.1408;15.3058;5.7262;0.48243;0.535;0.28;0.29;NaN;0.135;6.336
18NE17020_030;130;42.78422;-63.60628;437404;435.09;17-jul-17;22:15:00;435.09;35.0661;6.3581;4.2035;0.00656;13.215;1.372;21.61;35.084;0.1;4.564
18NE17020_030;130;42.78426;-63.60724;437405;50.01;17-jul-17;22:26:00;50.018;32.1447;4.3092;6.6791;0.69148;2.43;0.6425;3.23;NaN;0.385;NaN
18NE17020_030;130;42.78429;-63.60734;437406;24.5;17-jul-17;22:27:00;24.502;31.7731;6.2782;7.2782;0.82013;0.455;0.307;0.225;NaN;0.085;NaN
18NE17020_030;130;42.78432;-63.60746;437407;5;17-jul-17;22:27:00;5.005;30.6874;16.0346;5.5096;0.1297;0;0.1825;0.095;NaN;0.06;6.1345
18NE17020_032;HL_02;44.2766;-63.32259;437408;169.99;19-jul-17;23:06:00;169.99;34.2848;8.3746;3.548;0.01806;16.355;1.253;15.985;34.299;0.125;4
18NE17020_032;HL_02;44.2772;-63.32261;437409;102.06;19-jul-17;23:10:00;102.062;32.5502;3.1246;6.0144;0.14941;6.695;0.8105;8.125;NaN;0.095;NaN
18NE17020_032;HL_02;44.27743;-63.32264;437410;75.36;19-jul-17;23:11:00;75.361;32.172;2.2056;6.4848;0.15359;5.835;0.764;7.145;NaN;0.19;NaN
18NE17020_032;HL_02;44.27762;-63.32262;437411;50.61;19-jul-17;23:12:00;50.61;31.985;2.6922;6.7129;0.33791;3.71;0.63;4.42;NaN;0.265;NaN
18NE17020_032;HL_02;44.27771;-63.32264;437412;39.64;19-jul-17;23:13:00;39.641;31.8509;3.296;6.948;0.61107;2.97;0.5525;3;31.879;0.235;7.3
18NE17020_032;HL_02;44.27784;-63.32268;437413;29.8;19-jul-17;23:14:00;29.806;31.644;3.8426;7.0964;1.6081;1.56;0.3955;1.175;NaN;0.13;NaN
18NE17020_032;HL_02;44.27795;-63.32269;437414;20.22;19-jul-17;23:15:00;20.221;31.6505;8.0411;7.3173;1.20607;0.8;0.2645;0.11;NaN;0.065;NaN
18NE17020_032;HL_02;44.27804;-63.32272;437415;9.49;19-jul-17;23:15:00;9.49;30.4252;12.5896;6.659;0.3106;0.735;0.154;0.105;NaN;0.065;NaN
18NE17020_032;HL_02;44.27818;-63.32277;437416;4.76;19-jul-17;23:16:00;4.768;30.418;16.7272;5.5057;0.27305;0.665;0.1495;0;NaN;0.065;NaN
18NE17020_032;HL_02;44.27827;-63.32282;437417;2.45;19-jul-17;23:17:00;2.451;30.439;16.7394;5.4751;0.26623;0.39;0.1385;0;30.455;0.065;6.0325
18NE17020_036;10;43.872;-63.28594;437026;137.46;29-jun-17;15:16:00;137.46;34.5455;9.348;3.6131;0.01149;NaN;NaN;NaN;34.565;NaN;3.977
18NE17020_036;10;43.87256;-63.28634;437027;50.92;29-jun-17;15:20:00;50.926;32.145;3.4914;6.594;0.43419;2.885;0.7085;3.665;NaN;0.23;NaN
18NE17020_036;10;43.8728;-63.28647;437028;24.5;29-jun-17;15:21:00;24.506;31.8143;6.4398;7.0644;0.61107;0.495;0.405;0;NaN;0;NaN
18NE17020_036;10;43.873;-63.28662;437029;5.49;29-jun-17;15:22:00;5.496;30.8151;11.8696;6.099;0.25258;0.375;0.3425;0;NaN;0.025;6.6125
18NE17020_037;132;44.38856;-62.76745;437418;138.62;20-jul-17;04:44:00;138.629;34.7538;9.7585;2.9749;0.00492;17.9;1.348;17.525;34.683;0.095;3.362
18NE17020_037;132;44.388;-62.76742;437419;50.9;20-jul-17;04:42:00;50.903;32.1544;2.3593;6.467;0.16042;5.63;0.7815;6.82;NaN;0.175;NaN
18NE17020_037;132;44.38782;-62.76738;437420;25.26;20-jul-17;04:41:00;25.261;32.0176;6.4443;6.9218;0.61107;0.47;0.32;0;NaN;0.03;NaN
18NE17020_037;132;44.3877;-62.76732;437421;5.2;20-jul-17;04:37:00;5.2;30.4109;17.1745;5.368;0.90053;0.565;0.1815;0;NaN;0.1;6.21
18NE17020_038;133;44.41052;-62.7163;437422;143.92;20-jul-17;06:50:00;143.929;34.6722;9.6196;2.9917;0.00985;18.21;1.366;17.535;34.692;0.125;3.312
18NE17020_038;133;44.41108;-62.7164;437423;49.96;20-jul-17;06:53:00;49.967;32.1385;2.193;6.5352;1.31864;5.355;0.7715;6.675;NaN;0.195;NaN
18NE17020_038;133;44.41125;-62.71642;437424;25.44;20-jul-17;06:54:00;25.441;31.9619;5.0165;7.1049;1.84931;1.205;0.3965;0.485;NaN;0.09;NaN
18NE17020_038;133;44.4114;-62.71644;437425;5.24;20-jul-17;06:55:00;5.243;30.7704;17.0597;5.3554;0.18772;0.54;0.1575;0;NaN;0.08;5.9245
18NE17020_039;134;44.60366;-61.75902;437426;153.12;20-jul-17;12:08:00;153.126;34.6492;9.5153;2.5884;0.03283;24.87;1.5585;18.285;34.671;0.12;3.006
18NE17020_039;134;44.60447;-61.75928;437427;50.05;20-jul-17;12:12:00;50.059;32.2882;4.6399;6.5457;0.21503;2.695;0.594;2.7;NaN;0.215;NaN
18NE17020_039;134;44.60474;-61.75941;437428;25.07;20-jul-17;12:13:00;25.076;31.9264;8.8813;6.6597;1.18999;0.43;0.2965;0;NaN;0;NaN
18NE17020_039;134;44.605;-61.75954;437429;5.12;20-jul-17;12:14:00;5.12;30.887;16.9134;5.3855;0.25257;0.41;0.183;0;NaN;0;6.0395
18NE17020_041;135;44.75558;-61.42024;437430;115.67;20-jul-17;15:24:00;115.67;32.7015;3.1939;5.7995;0.47102;8.63;0.902;8.905;32.703;0.155;6.263
18NE17020_041;135;44.75628;-61.42042;437431;49.64;20-jul-17;15:27:00;49.648;31.9436;2.4224;6.7904;0.33108;3.67;0.679;4.585;NaN;0.245;NaN
18NE17020_041;135;44.75659;-61.42052;437432;24.39;20-jul-17;15:29:00;24.399;31.4224;5.0403;7.1544;1.02918;1.09;0.3795;0.71;NaN;0.145;NaN
18NE17020_041;135;44.7568;-61.42052;437433;5.39;20-jul-17;15:30:00;5.395;30.1337;16.6289;5.4223;0.26964;0.61;0.2115;0.205;NaN;0.085;3.996
18NE17020_042;136;45.07131;-61.07122;437434;142.46;20-jul-17;18:55:00;142.465;32.5142;1.7402;5.8656;0.03612;12.43;1.075;10.375;32.529;0.115;6.273
18NE17020_042;136;45.07208;-61.07118;437435;50.44;20-jul-17;18:59:00;50.449;31.7655;3.0201;7.007;0.12287;2.245;0.5695;2.495;NaN;0.195;NaN
18NE17020_042;136;45.07236;-61.07118;437436;24.55;20-jul-17;19:00:00;24.551;30.9507;5.6745;7.1634;0.94878;0.835;0.309;0;NaN;0.07;NaN
18NE17020_042;136;45.07258;-61.0712;437437;4.68;20-jul-17;19:01:00;4.688;29.7406;16.1857;5.5586;0.29012;0.56;0.1035;0;NaN;0.08;4.101
18NE17020_043;139;45.29028;-60.599;437438;140.62;21-jul-17;02:22:00;140.629;32.7659;1.9825;5.6825;0.01149;12.875;1.1075;10.985;32.795;0.095;6.1
18NE17020_043;139;45.29081;-60.59998;437439;49.84;21-jul-17;02:26:00;49.842;31.6379;2.3784;6.8782;0.08045;3.665;0.6485;3.69;NaN;0.25;NaN
18NE17020_043;139;45.29089;-60.60027;437440;24.44;21-jul-17;02:28:00;24.444;30.6229;9.0843;7.0333;0.94878;0.74;0.2785;0.25;NaN;0.075;NaN
18NE17020_043;139;45.29104;-60.60043;437441;4.76;21-jul-17;02:28:00;4.763;29.501;16.0552;5.5673;0.35156;0.625;0.1325;0.18;NaN;0.055;6.1235
18NE17020_044;140;44.93784;-60.50166;437442;119.58;21-jul-17;06:42:00;119.589;32.7944;3.5162;5.9439;0.02626;7.415;0.864;8.225;32.79;0.1;6.3025
18NE17020_044;140;44.93864;-60.50258;437443;50.89;21-jul-17;06:46:00;50.893;32.0815;3.142;6.7675;0.1809;2.78;0.6385;3.38;NaN;0.255;NaN
18NE17020_044;140;44.93895;-60.50296;437444;24.9;21-jul-17;06:47:00;24.909;31.4239;4.4825;7.174;0.35839;0.595;0.4285;0.56;NaN;0.115;NaN
18NE17020_044;140;44.93919;-60.5033;437445;5;21-jul-17;06:48:00;5.006;30.0531;16.5152;5.5438;0.33449;0.495;0.177;0.155;NaN;0.07;6.179
18NE17020_045;141;44.90188;-59.99302;437446;197.19;21-jul-17;11:12:00;197.191;33.3777;5.1282;5.5035;0.02134;9.73;0.9445;9.2;33.392;0.12;5.9
18NE17020_045;141;44.90276;-59.99288;437447;50.59;21-jul-17;11:18:00;50.598;32.1614;2.5288;6.6525;0.595;3.395;0.7415;4.43;NaN;0.22;NaN
18NE17020_045;141;44.90296;-59.99284;437448;24.84;21-jul-17;11:19:00;24.841;31.7636;4.7272;7.2423;0.72364;0.725;0.4125;0.335;NaN;0.07;NaN
18NE17020_045;141;44.90313;-59.99284;437449;4.61;21-jul-17;11:20:00;4.612;29.9503;17.3492;5.2923;0.37545;0.515;0.1405;0;NaN;0.055;5.8455
18NE17020_046;142;44.78475;-59.91708;437450;246.91;21-jul-17;14:02:00;246.914;33.5575;5.6617;5.4659;0.04268;8.785;0.87;9.14;33.559;0.16;6.057
18NE17020_046;142;44.7861;-59.91996;437451;51.14;21-jul-17;14:09:00;51.145;32.3539;4.1302;6.6235;0.22868;2.45;0.573;1.92;NaN;0.155;NaN
18NE17020_046;142;44.78628;-59.92042;437452;25.05;21-jul-17;14:10:00;25.059;31.8469;7.1719;7.0959;1.3508;0.76;0.357;0.165;NaN;0.06;NaN
