CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18HU13038_1344;2011;47.2535;-57.51667;350148;24.99;09-nov-13;18:55:00;31.72;6.64;311.36952;310.32001;NaN;NaN;NaN;NaN;1.27;0.248
18HU13038_1344;2011;47.2535;-57.51667;350149;2.68;09-nov-13;18:55:00;31.59;8.12;306.8142;305.51906;NaN;NaN;NaN;NaN;2.385;0.416
18HU13038_1345;2031;47.24117;-58.11933;350150;220.23;09-nov-13;22:18:00;34.58;6.45;178.64;175.13419;NaN;NaN;NaN;NaN;NaN;0.064
18HU13038_1345;2031;47.24117;-58.11933;350151;25.19;09-nov-13;22:18:00;31.78;6.01;317.80056;319.85492;NaN;NaN;NaN;NaN;2.505;0.361
18HU13038_1345;2031;47.24117;-58.11933;350152;3.17;09-nov-13;22:18:00;31.6;6.76;310.25302;249.44843;NaN;NaN;NaN;NaN;2.53;0.414
18HU13038_1346;2051;47.03683;-58.1065;350153;185.46;10-nov-13;00:58:00;34.46;7.01;205.436;203.06902;NaN;NaN;NaN;NaN;NaN;0.066
18HU13038_1346;2051;47.03683;-58.1065;350154;25.19;10-nov-13;00:58:00;31.9;5.6;317.086;316.52775;NaN;NaN;NaN;NaN;1.11;0.203
18HU13038_1347;2061;46.90267;-57.80433;350155;174.96;10-nov-13;02:53:00;34.03;5.46;220.79904;218.09711;NaN;NaN;NaN;NaN;NaN;0.073
18HU13038_1347;2061;46.90267;-57.80433;350156;25.39;10-nov-13;02:53:00;31.58;8.33;299.6686;300.5618;NaN;NaN;NaN;NaN;2.09;0.352
18HU13038_1347;2061;46.90267;-57.80433;350157;3.67;10-nov-13;02:53:00;31.59;8.7;298.5521;298.37346;NaN;NaN;NaN;NaN;1.915;0.335
18HU13038_1348;2081;47.15433;-57.07433;350158;326.6;10-nov-13;07:27:00;34.69;5.74;169.44004;167.58665;NaN;NaN;NaN;NaN;NaN;0.068
18HU13038_1348;2081;47.15433;-57.07433;350159;24.79;10-nov-13;07:27:00;31.66;7.59;303.37538;303.53169;NaN;NaN;NaN;NaN;1.085;0.232
18HU13038_1348;2081;47.15433;-57.07433;350160;3.27;10-nov-13;07:27:00;31.61;8.07;301.14238;302.10257;NaN;NaN;NaN;NaN;2.01;0.337
18HU13038_1349;21;47.95833;-59.41483;349460;76.44;19-oct-13;10:07:00;32.52;2.27;315.70154;NaN;NaN;NaN;NaN;NaN;NaN;0.104
18HU13038_1349;21;47.95833;-59.41483;349461;1.78;19-oct-13;10:07:00;31.78;7.95;310.20836;NaN;NaN;NaN;NaN;NaN;NaN;0.442
18HU13038_1350;2101;46.69683;-57.1485;350161;46.11;10-nov-13;11:46:00;32.44;2.82;306.85886;305.6977;NaN;NaN;NaN;NaN;NaN;0.095
18HU13038_1350;2101;46.69683;-57.1485;350162;24.4;10-nov-13;11:46:00;31.75;8.24;292.7463;293.39387;NaN;NaN;NaN;NaN;1.84;0.256
18HU13038_1350;2101;46.69683;-57.1485;350163;2.48;10-nov-13;11:46:00;31.64;8.61;289.88806;295.4259;NaN;NaN;NaN;NaN;2.12;0.33
18HU13038_1351;2131;46.5085;-57.45067;350164;205.39;10-nov-13;16:53:00;34.66;7.88;195.87876;192.61858;NaN;NaN;NaN;NaN;NaN;0.067
18HU13038_1351;2131;46.5085;-57.45067;350165;24.49;10-nov-13;16:53:00;31.23;8.69;295.82784;297.05599;NaN;NaN;NaN;NaN;1.775;0.317
18HU13038_1351;2131;46.5085;-57.45067;350166;3.17;10-nov-13;16:53:00;31.23;8.73;296.05114;298.12783;NaN;NaN;NaN;NaN;1.82;0.327
