CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL07031_919;721;47.16933;-63.25033;291934;5.36;24-jun-07;17:47:00;29.92;9.77;318.11318;8.277;NaN;0.02;0.18;0.115;0.385;0.81;1.625
18TL07031_919;721;47.16933;-63.25033;291935;0.99;24-jun-07;17:47:00;29.95;10.37;315.88018;8.271;315.9695;0.015;0.17;0.09;0.325;0.55;0.917
18TL07031_920;741;46.501;-63.2495;291936;20.53;24-jun-07;22:14:00;30.03;7.45;295.55988;8.125;293.8628;0.015;0.30667;0.38667;2.33;1.195;2.156
18TL07031_920;741;46.501;-63.2495;291937;15.47;24-jun-07;22:14:00;29.92;11.62;297.79288;8.24;NaN;0.01333;0.20333;0.12667;1.225;1.365;4.032
18TL07031_920;741;46.501;-63.2495;291938;5.55;24-jun-07;22:14:00;29.34;13.4;287.47642;8.257;NaN;0.01;0.14667;0.08333;0.99333;0.775;2.319
18TL07031_920;741;46.501;-63.2495;291939;1.09;24-jun-07;22:14:00;29.34;14.46;285.24342;8.247;289.6201;0.02;0.14;0.13667;0.805;0.605;1.903
18TL07031_921;751;46.83033;-63.7485;291940;26.48;25-jun-07;01:03:00;30.44;3.88;313.15592;8.162;307.9307;0.035;0.525;1.29;4.46;1.03;1.509
18TL07031_921;751;46.83033;-63.7485;291941;15.27;25-jun-07;01:03:00;29.91;8.19;305.34042;8.202;NaN;0.02;0.37;0.61;2.79;1.695;4.054
18TL07031_921;751;46.83033;-63.7485;291942;5.26;25-jun-07;01:03:00;29.81;11.2;304.62586;8.279;NaN;0.01667;0.19667;0.16667;1.245;1.365;3.28
18TL07031_921;751;46.83033;-63.7485;291943;0.99;25-jun-07;01:03:00;29.57;12.28;295.47056;8.28;301.9016;0.02667;0.12;0.46667;0.84;0.905;NaN
18TL07031_922;911;46.4995;-61.74933;291944;44.52;26-jun-07;10:03:00;31.33;1.35;345.31112;8.12;343.4354;0.12;0.84333;2.59;5.71;0.24;0.753
18TL07031_922;911;46.4995;-61.74933;291945;25.19;26-jun-07;10:03:00;31.25;1.7;349.55382;8.147;NaN;0.05333;0.76667;1.69333;4.22;0.305;1.025
18TL07031_922;911;46.4995;-61.74933;291946;15.37;26-jun-07;10:03:00;31.09;3.99;341.47036;8.23;NaN;0.01;0.37333;0.38667;2.255;0.34;0.89
18TL07031_922;911;46.4995;-61.74933;291947;5.26;26-jun-07;10:03:00;30.36;12.86;289.08418;8.232;NaN;0.05333;0.27667;0.10667;1.085;0.17;NaN
18TL07031_922;911;46.4995;-61.74933;291948;0.99;26-jun-07;10:03:00;30.34;12.93;287.65506;8.244;288.2803;0.03333;0.24667;0.06667;0.775;0.325;NaN
18TL07031_923;941;46.83067;-60.918;291949;49.18;26-jun-07;15:52:00;31.52;-0.04;364.47026;8.03;342.3189;0.11333;1.03667;4.50667;7.62;0.37;0.707
18TL07031_923;941;46.83067;-60.918;291950;24.59;26-jun-07;15:52:00;30.8;4.59;336.64708;8.183;NaN;0.03;0.44;0.28667;2.205;0.705;1.449
18TL07031_923;941;46.83067;-60.918;291951;14.88;26-jun-07;15:52:00;30.14;9.1;311.10156;8.189;NaN;0.03;0.275;0.09;1.93;1.15;2.368
18TL07031_923;941;46.83067;-60.918;291952;5.06;26-jun-07;15:52:00;30;12.56;293.81814;8.21;NaN;0.03;0.23;0.075;1.44;0.56;5.972
18TL07031_923;941;46.83067;-60.918;291953;0.99;26-jun-07;15:52:00;30.01;12.66;293.1929;8.215;295.6492;0.09667;0.24;0.16667;1.295;0.445;NaN
18TL07031_924;971;47.17;-61.75183;291954;25.19;26-jun-07;22:42:00;31.48;4.48;327.00052;8.148;322.8918;0.04;0.625;1.52;3.675;3.16;7.362
18TL07031_924;971;47.17;-61.75183;291955;15.27;26-jun-07;22:42:00;31.37;9.04;320.16754;8.233;NaN;0.025;0.375;0.105;0.76;0.875;5.448
18TL07031_924;971;47.17;-61.75183;291956;5.26;26-jun-07;22:42:00;31.36;10.99;291.8531;8.238;NaN;0.02;0.355;0.09;0.305;0.62;NaN
18TL07031_924;971;47.17;-61.75183;291957;0.99;26-jun-07;22:42:00;31.37;10.77;290.60262;8.243;305.0278;0.015;0.35;0.075;0.165;0.61;NaN
18TL07031_925;981;47.50083;-61.24967;291958;25.68;27-jun-07;01:35:00;31.72;3.28;346.7849;8.159;343.4354;0.08667;0.7;2.32667;8.265;3.52;6.483
18TL07031_925;981;47.50083;-61.24967;291959;15.77;27-jun-07;01:35:00;31.64;4.51;345.08782;8.193;NaN;0.04;0.56;0.975;6.42;4;7.523
18TL07031_925;981;47.50083;-61.24967;291960;5.55;27-jun-07;01:35:00;31.46;7.75;323.3384;8.223;NaN;0.025;0.415;0.255;1.045;0.525;5.414
18TL07031_925;981;47.50083;-61.24967;291961;1.19;27-jun-07;01:35:00;31.39;11.1;309.62778;8.213;310.387;0.015;0.37;0.065;0.525;0.26;0.102
18TL07031_926;991;47.50017;-60.74833;291962;49.48;27-jun-07;04:18:00;32.34;0.23;326.19664;8.016;324.0083;0.01;0.445;0.265;2.875;0.19;0.489
18TL07031_926;991;47.50017;-60.74833;291963;24.59;27-jun-07;04:18:00;31.91;1.53;361.03144;8.122;NaN;0.13;0.995;7.43;11.695;1.165;3.508
18TL07031_926;991;47.50017;-60.74833;291964;15.27;27-jun-07;04:18:00;31.58;5.94;340.26454;8.217;NaN;0.06;0.81333;3.93;5.715;0.955;3.209
18TL07031_926;991;47.50017;-60.74833;291965;5.55;27-jun-07;04:18:00;31.48;9.65;308.28798;8.214;NaN;0.015;0.43;0.07;2.3;0.565;4.671
18TL07031_926;991;47.50017;-60.74833;291966;1.19;27-jun-07;04:18:00;31.46;10.54;305.74236;8.219;308.154;0.005;0.42;0.085;2.26;0.385;6.039
