CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL15016_1456;1061;46.82967;-61.74783;416790;60.98;17-jun-15;07:58:00;31.57;-0.74;320.83744;320.12288;8.19;0.145;7.225;1.15;0.41;0.242
18TL15016_1456;1061;46.82967;-61.74783;416791;25.39;17-jun-15;07:58:00;30.96;5.06;355.047;352.54604;0.485;0.025;0.09;0.26;0.875;0.507
18TL15016_1456;1061;46.82967;-61.74783;416792;2.08;17-jun-15;07:58:00;30.84;8.05;330.0374;327.55877;0.555;0.015;0.015;0.18;0.56;0.497
18TL15016_1457;1081;47.1645;-62.23983;416793;34.11;17-jun-15;13:04:00;31.39;0.85;358.8431;358.64213;1.465;0.07;1.905;0.655;1.37;0.841
18TL15016_1457;1081;47.1645;-62.23983;416794;25.29;17-jun-15;13:04:00;31.31;1.66;354.73438;353.64021;1.615;0.06;1.4;0.615;1.1;0.849
18TL15016_1457;1081;47.1645;-62.23983;416795;1.69;17-jun-15;13:04:00;30.79;6.61;330.30536;327.26848;0.975;0.02;0.185;0.365;0.735;0.245
18TL15016_1458;1101;46.56533;-62.25183;416796;38.28;17-jun-15;17:21:00;30.98;2.68;351.74216;354.1538;2.39;0.07;0.73;0.505;0.4375;0.339
18TL15016_1458;1101;46.56533;-62.25183;416797;25.68;17-jun-15;17:21:00;30.68;7.71;344.86452;341.44803;0.53;0.015;0.02;0.14;0.88;0.384
18TL15016_1458;1101;46.56533;-62.25183;416798;3.67;17-jun-15;17:21:00;29.98;10.95;313.5132;309.76176;1.055;0.015;0.03;0.09;0.98;0.719
18TL15016_1459;1121;46.83133;-62.75417;416799;50.47;17-jun-15;22:20:00;31.31;-0.34;330.35002;329.03255;3.01;0.09;4.975;1.095;0.42;0.208
18TL15016_1459;1121;46.83133;-62.75417;416800;25.49;17-jun-15;22:20:00;31.05;3.02;384.79056;383.42843;0.295;0.03;0.15;0.26;0.735;0.381
18TL15016_1459;1121;46.83133;-62.75417;416801;2.58;17-jun-15;22:20:00;30.42;10.29;317.93454;315.67921;0.375;0.01;0.025;0.085;0.565;0.421
18TL15016_1460;1141;47.4985;-62.74417;416802;48.09;18-jun-15;03:03:00;31.49;-0.18;338.43348;339.01406;3.22;0.1;5.95;1.095;0.5;0.25
18TL15016_1460;1141;47.4985;-62.74417;416803;24.99;18-jun-15;03:03:00;31.23;1.16;391.2216;393.99052;0.235;0.08;2.035;0.54;1.015;0.363
18TL15016_1460;1141;47.4985;-62.74417;416804;2.18;18-jun-15;03:03:00;29.67;10.34;311.99476;307.7074;0.22;0.02333;0.03;0.07667;0.925;0.869
18TL15016_1461;1161;47.58267;-61.8245;416805;25.88;18-jun-15;08:10:00;31;4.55;330.2607;328.0277;1.88;0.03667;0.195;0.46;1.345;0.644
18TL15016_1461;1161;47.58267;-61.8245;416806;2.18;18-jun-15;08:10:00;30.43;8.79;313.24524;311.39185;0.485;0.01333;0.015;0.20667;0.615;0.64
18TL15016_1462;1181;47.84767;-61.25617;416807;18.34;18-jun-15;13:07:00;30.72;6.37;326.82188;317.01901;1.27;0.03333;0.215;0.31;1.27;0.867
18TL15016_1462;1181;47.84767;-61.25617;416808;2.28;18-jun-15;13:07:00;30.25;8.85;319.7656;316.8627;0.435;0.02667;0.035;0.14;0.97;0.424
18TL15016_1463;1251;47.86367;-63.24917;416821;75.05;19-jun-15;08:09:00;31.8;-0.56;313.15592;311.90544;13.26;0.16667;9.92667;1.305;0.41;0.177
18TL15016_1463;1251;47.86367;-63.24917;416822;24.99;19-jun-15;08:09:00;30.62;4.79;343.25676;340.68881;0.33;0.025;0.155;0.33;1.12;0.412
18TL15016_1463;1251;47.86367;-63.24917;416823;1.49;19-jun-15;08:09:00;29.04;9.63;331.1539;327.75974;0.245;0.02;0.02;0.07;2.02;1.255
18TL15016_1464;1271;47.78783;-64.02967;416824;74.56;19-jun-15;12:32:00;32.13;-0.14;269.88038;267.71437;18.86;0.23;11.74;1.5;0.365;0.154
18TL15016_1464;1271;47.78783;-64.02967;416825;50.67;19-jun-15;12:32:00;31.55;-0.33;321.3287;322.26656;9.455;0.145;9.57;1.235;0.24;0.143
18TL15016_1464;1271;47.78783;-64.02967;416826;24.69;19-jun-15;12:32:00;30.91;1.65;371.61586;NaN;0.655;0.055;1.16;0.39;0.795;0.366
18TL15016_1464;1271;47.78783;-64.02967;416827;14.87;19-jun-15;12:32:00;29.73;6.41;345.75772;NaN;0.295;0.025;0.05;0.16;2.395;1.607
18TL15016_1464;1271;47.78783;-64.02967;416828;5.06;19-jun-15;12:32:00;28.85;10.2;321.41802;317.73357;0.235;0.015;0.015;0.055;1.71;1.183
18TL15016_1464;1271;47.78783;-64.02967;416829;2.38;19-jun-15;12:32:00;27.28;10.21;324.09762;NaN;0.235;0.02;0.015;0.06;1.415;1.274
