CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL_BS;OXYM_01;Si_01;PO4_01;NOx_01
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(PSU);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3)
181079022_298;54;43.26667;-66.5;4578;89;10-aug-79;10:46:00;90;33.4645;NaN;5.195;0.965;6.42
181079022_298;54;43.26667;-66.5;4579;74;10-aug-79;10:46:00;75;NaN;NaN;6.13;1.01;7.37
181079022_298;54;43.26667;-66.5;4580;74;10-aug-79;10:46:00;75;NaN;NaN;5.995;1.185;7.375
181079022_298;54;43.26667;-66.5;4581;50;10-aug-79;10:46:00;50;NaN;NaN;6.115;1.04;7.26
181079022_298;54;43.26667;-66.5;4582;50;10-aug-79;10:46:00;50;NaN;NaN;5.75;1.045;6.77
181079022_298;54;43.26667;-66.5;4583;30;10-aug-79;10:46:00;30;NaN;NaN;6.05;1.5;6.965
181079022_298;54;43.26667;-66.5;4584;20;10-aug-79;10:46:00;20;NaN;NaN;5.595;1.365;6.58
181079022_298;54;43.26667;-66.5;4585;10;10-aug-79;10:46:00;10;NaN;NaN;5.685;1.185;6.27
181079022_299;55;43.5;-66.5;4586;99;10-aug-79;12:30:00;100;33.666;NaN;7.825;1.465;10.56
181079022_299;55;43.5;-66.5;4587;99;10-aug-79;12:30:00;100;33.68;NaN;7.91;1.53;10.535
181079022_299;55;43.5;-66.5;4588;74;10-aug-79;12:30:00;75;NaN;NaN;7.82;1.19;10.39
181079022_299;55;43.5;-66.5;4589;50;10-aug-79;12:30:00;50;NaN;NaN;6.075;1.125;7.835
181079022_299;55;43.5;-66.5;4590;50;10-aug-79;12:30:00;50;NaN;NaN;5.125;1.01;6.12
181079022_299;55;43.5;-66.5;4591;40;10-aug-79;12:30:00;40;NaN;NaN;3.655;0.865;3.065
181079022_299;55;43.5;-66.5;4592;30;10-aug-79;12:30:00;30;NaN;NaN;2.785;0.72;0.785
181079022_299;55;43.5;-66.5;4593;12;10-aug-79;12:30:00;12;NaN;NaN;2.595;0.72;0.465
181079022_299;55;43.5;-66.5;4594;10;10-aug-79;12:30:00;10;NaN;NaN;2.605;0.84;0.475
181079022_304;6;43.25;-64.8;4154;114;07-aug-79;09:47:00;115;33.8705;201.8632;13.385;1.765;15.605
181079022_304;6;43.25;-64.8;4155;114;07-aug-79;09:47:00;115;33.87;192.038;13.655;1.56;15.95
181079022_304;6;43.25;-64.8;4156;99;07-aug-79;09:47:00;100;NaN;219.7272;10.97;1.82;13.545
181079022_304;6;43.25;-64.8;4157;74;07-aug-79;09:47:00;75;NaN;259.9212;6.925;1.235;9.82
181079022_304;6;43.25;-64.8;4158;50;07-aug-79;09:47:00;50;NaN;300.5618;5.44;1.14;7.995
181079022_304;6;43.25;-64.8;4159;50;07-aug-79;09:47:00;50;NaN;295.6492;5.645;1.22;8.37
181079022_304;6;43.25;-64.8;4160;30;07-aug-79;09:47:00;30;NaN;342.5422;1.065;0.72;0.28
181079022_304;6;43.25;-64.8;4161;20;07-aug-79;09:47:00;20;NaN;329.5908;0.895;0.675;0.33
181079022_304;6;43.25;-64.8;4162;10;07-aug-79;09:47:00;10;NaN;313.5132;0.88;1.125;0.16
181079022_315;7;43.38333;-64.9;4163;139;07-aug-79;11:33:00;140;33.516;265.727;11.175;1.42;12.74
181079022_315;7;43.38333;-64.9;4164;139;07-aug-79;11:33:00;140;33.5145;142.4654;9.17;1.24;10.11
181079022_315;7;43.38333;-64.9;4165;99;07-aug-79;11:33:00;100;NaN;184.8924;9.895;1.835;12.98
181079022_315;7;43.38333;-64.9;4166;74;07-aug-79;11:33:00;75;NaN;149.611;7.205;1.31;10.84
181079022_315;7;43.38333;-64.9;4167;50;07-aug-79;11:33:00;50;NaN;108.0772;3.3;1.035;5.915
181079022_315;7;43.38333;-64.9;4168;50;07-aug-79;11:33:00;50;NaN;175.0672;4.46;1.23;7.98
181079022_315;7;43.38333;-64.9;4169;30;07-aug-79;11:33:00;30;NaN;213.0282;1.205;0.87;1.98
181079022_315;7;43.38333;-64.9;4170;20;07-aug-79;11:33:00;20;NaN;216.601;1.06;0.76;0.205
181079022_315;7;43.38333;-64.9;4171;10;07-aug-79;11:33:00;10;NaN;295.2026;0.53;0.58;0.17
181079022_326;8;43.46667;-65.06667;4172;107;07-aug-79;12:38:00;108;33.411;224.1932;11.42;1.37;12.195
181079022_326;8;43.46667;-65.06667;4173;107;07-aug-79;12:38:00;108;33.4105;205.8826;12.81;1.63;13.88
181079022_326;8;43.46667;-65.06667;4174;99;07-aug-79;12:38:00;100;NaN;206.7758;12.47;1.475;13.505
181079022_326;8;43.46667;-65.06667;4175;74;07-aug-79;12:38:00;75;NaN;225.9796;10.48;1.37;11.885
181079022_326;8;43.46667;-65.06667;4176;50;07-aug-79;12:38:00;50;NaN;298.3288;5.215;1.39;6.31
181079022_326;8;43.46667;-65.06667;4177;50;07-aug-79;12:38:00;50;NaN;295.6492;4.565;1.215;5.57
181079022_326;8;43.46667;-65.06667;4178;30;07-aug-79;12:38:00;30;NaN;NaN;0.945;0.895;0.755
181079022_326;8;43.46667;-65.06667;4179;20;07-aug-79;12:38:00;20;NaN;355.9402;0.36;0.655;0.215
181079022_326;8;43.46667;-65.06667;4180;10;07-aug-79;12:38:00;10;NaN;335.3966;0.405;0.62;0.235
181079022_339;9;43.56;-65.1;4181;55;07-aug-79;14:22:00;55;32.553;329.1442;6.775;1.27;7.405
181079022_339;9;43.56;-65.1;4182;55;07-aug-79;14:22:00;55;32.577;277.7852;7.21;1.37;7.96
181079022_339;9;43.56;-65.1;4183;50;07-aug-79;14:22:00;50;NaN;276.4454;7.205;1.285;7.965
181079022_339;9;43.56;-65.1;4184;50;07-aug-79;14:22:00;50;NaN;NaN;5.82;1.275;6.55
181079022_339;9;43.56;-65.1;4185;40;07-aug-79;14:22:00;40;NaN;298.3288;5.78;1.225;6.53
181079022_339;9;43.56;-65.1;4186;30;07-aug-79;14:22:00;30;NaN;305.0278;4.485;1.165;5.355
181079022_339;9;43.56;-65.1;4187;20;07-aug-79;14:22:00;20;NaN;330.0374;2.645;1.005;2.78
181079022_339;9;43.56;-65.1;4188;10;07-aug-79;14:22:00;10;NaN;353.2606;0.935;0.805;0.71
181079022_339;9;43.56;-65.1;4189;10;07-aug-79;14:22:00;10;NaN;340.3092;0.73;0.78;0.395
