CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL08036_983;881;46.49683;-61.75067;293921;1.98;26-jun-08;09:08:00;28.1;15.47;273.7658;8.395;277.51724;0.115;0.025;0;0.075;0.31;1.136
18TL08036_984;901;46.82583;-60.91817;293922;99.64;26-jun-08;14:39:00;32.48;0.5;301.94626;8.1;302.43752;10.44;0.185;10.075;1.095;0.05;0.285
18TL08036_984;901;46.82583;-60.91817;293923;50.47;26-jun-08;14:39:00;31.23;-1.05;343.83734;8.088;NaN;9.825;0.2;7.855;1.05;0.31;1.179
18TL08036_984;901;46.82583;-60.91817;293924;25.68;26-jun-08;14:39:00;30.57;8.11;323.91898;8.351;NaN;0.9;0.015;0.035;0.225;0.75;2.145
18TL08036_984;901;46.82583;-60.91817;293925;14.88;26-jun-08;14:39:00;29.64;8.16;302.83946;8.31;NaN;1.42;0.02;0.045;0.205;0.775;2.399
18TL08036_984;901;46.82583;-60.91817;293926;5.95;26-jun-08;14:39:00;27.66;15.14;278.58908;8.39;NaN;1.12;0.025;0.01;0.05;0.515;1.074
18TL08036_984;901;46.82583;-60.91817;293927;1.88;26-jun-08;14:39:00;27.66;15.17;278.05316;8.402;282.98809;1.09;0.005;0.01;0;0.53;1.103
18TL08036_985;931;47.16617;-61.7525;293928;27.37;26-jun-08;21:22:00;31.04;4.16;328.9209;8.231;330.88594;2.64;0.08;1.945;0.515;2.03;3.408
18TL08036_985;931;47.16617;-61.7525;293929;17.25;26-jun-08;21:22:00;30.99;5.72;327.5811;8.276;NaN;2.13;0.065;0.63;0.445;0.815;1.428
18TL08036_985;931;47.16617;-61.7525;293930;6.84;26-jun-08;21:22:00;30.76;11.47;296.58706;8.286;NaN;1.135;0.01;0.045;0.3;0.35;1.164
18TL08036_985;931;47.16617;-61.7525;293931;1.79;26-jun-08;21:22:00;30.76;11.5;294.35406;8.297;298.88705;1.045;0.015;0.055;0.3;0.36;1.127
18TL08036_986;951;47.50133;-61.23433;293932;7.44;27-jun-08;02:09:00;30.74;9.67;306.54624;8.282;320.48016;1.84;0.005;0.005;0.315;0.515;1.457
18TL08036_986;951;47.50133;-61.23433;293933;17.35;27-jun-08;02:09:00;31.15;4.26;338.16552;8.262;NaN;3.225;0.03;0.44;0.445;1.88;3.728
18TL08036_986;951;47.50133;-61.23433;293934;26.97;27-jun-08;02:09:00;31.27;2.74;342.00628;8.228;NaN;3.915;0.08;2.225;0.53;2.58;2.83
18TL08036_986;951;47.50133;-61.23433;293935;2.48;27-jun-08;02:09:00;30.74;9.7;306.50158;8.288;307.46177;2.01;0.01;0.045;0.275;0.425;1.406
18TL08036_987;991;47.8235;-61.7485;293945;45.71;27-jun-08;13:07:00;31.98;-1;309.09186;8;306.63556;12.16;0.12;8.27;1.03;0.115;0.581
18TL08036_987;991;47.8235;-61.7485;293946;25.88;27-jun-08;13:07:00;31.32;-0.98;361.16542;8.074;NaN;3.665;0.13;7.43;0.83667;0.265;0.838
18TL08036_987;991;47.8235;-61.7485;293947;15.67;27-jun-08;13:07:00;30.88;4.71;343.97132;8.24;NaN;0.37;0.03;1.34;0.38;0.38;0.991
18TL08036_987;991;47.8235;-61.7485;293948;5.85;27-jun-08;13:07:00;30.12;11.9;285.91332;8.312;NaN;0.71;0.005;0.115;0.1;0.36;1.213
18TL08036_987;991;47.8235;-61.7485;293949;2.28;27-jun-08;13:07:00;30.12;11.9;286.00264;8.331;293.08125;0.37;0;0.095;0.055;0.37;1.152
