CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18HU18004_022;SG_28;43.71046;-58.99942;446288;1.97;17-apr-18;05:40:00;1.974;33.7254;5.6313;7.6561;8.187;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_024;GULD_03;44.00042;-59.02132;446289;416.35;17-apr-18;08:46:00;416.351;35.4902;6.0183;5.0274;7.987;NaN;12.705;1.3075;20.68;34.995;0;5.0305
18HU18004_024;GULD_03;43.99976;-59.02084;446290;250.66;17-apr-18;08:52:00;250.663;35.5633;10.1142;4.1278;8.024;NaN;9.785;1.174;18.26;35.094;0.02;4.158
18HU18004_024;GULD_03;43.99952;-59.0204;446291;100.34;17-apr-18;08:56:00;100.343;33.9846;6.1389;6.562;8.08;0.57158;3.335;0.6995;5.6;NaN;0.16;NaN
18HU18004_024;GULD_03;43.99946;-59.0202;446292;80.47;17-apr-18;08:58:00;80.479;33.4389;4.8306;7.2028;8.1;3.31688;0.49;0.5345;1.72;NaN;0.065;NaN
18HU18004_024;GULD_03;43.99946;-59.02016;446293;59.64;17-apr-18;08:59:00;59.642;33.091;3.8582;7.7383;8.123;5.52814;0.025;0.466;0.375;NaN;0.025;NaN
18HU18004_024;GULD_03;43.99938;-59.02006;446294;49.45;17-apr-18;09:00:00;49.459;32.8741;2.7702;8.0532;8.099;10.24854;0.085;0.4665;0.415;NaN;0.01;NaN
18HU18004_024;GULD_03;43.99934;-59.01998;446295;39.96;17-apr-18;09:01:00;39.96;32.8418;2.6199;8.0989;8.096;12.50322;0.1;0.4575;0.45;NaN;0.01;NaN
18HU18004_024;GULD_03;43.9993;-59.02002;446296;30.39;17-apr-18;09:02:00;30.394;32.8198;2.5364;8.1267;8.096;9.8386;0.105;0.4285;0.315;NaN;0.02;NaN
18HU18004_024;GULD_03;43.99928;-59.01999;446297;20.08;17-apr-18;09:04:00;20.088;32.7808;2.4415;8.3081;8.111;9.8386;0.06;0.402;0.02;NaN;0.01;NaN
18HU18004_024;GULD_03;43.99929;-59.02004;446298;10.63;17-apr-18;09:05:00;10.638;32.658;2.4948;8.4667;8.143;4.37829;0;0.369;0;NaN;0;NaN
18HU18004_024;GULD_03;43.9993;-59.02;446299;3.47;17-apr-18;09:06:00;3.477;32.643;2.5293;8.4725;8.148;4.55519;0;0.3575;0;32.095;0;9.836
18HU18004_024;GULD_03;43.99929;-59.01997;446300;3.53;17-apr-18;09:06:00;3.534;32.6429;2.5278;8.4671;8.148;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_025;PS_03;42.2997;-65.84433;445620;209.93;08-apr-18;15:11:00;209.936;35.8922;11.234;4.398;8.103;NaN;8.745;1.1025;16.315;35.459;0.105;4.375
18HU18004_025;PS_03;42.29956;-65.84432;445621;175.18;08-apr-18;15:13:00;175.18;35.8912;11.2822;4.4819;8.106;NaN;8.53;1.087;16.01;NaN;0.115;NaN
18HU18004_025;PS_03;42.29966;-65.84442;445622;151.28;08-apr-18;15:15:00;151.288;35.8982;11.6642;4.8748;8.134;NaN;7.12;0.933;13.57;NaN;0.15;NaN
18HU18004_025;PS_03;42.2997;-65.84445;445623;125.12;08-apr-18;15:17:00;125.121;35.8763;11.7354;4.9556;8.139;NaN;7.005;0.915;13.125;NaN;0.175;NaN
18HU18004_025;PS_03;42.29972;-65.84498;445624;100.23;08-apr-18;15:19:00;100.236;35.7971;11.7522;5.0946;8.143;NaN;6.405;0.8585;12.175;NaN;0.19;NaN
18HU18004_025;PS_03;42.29984;-65.84487;445625;74.6;08-apr-18;15:21:00;74.609;35.6843;11.6297;5.2369;8.14;NaN;5.985;0.825;11.435;NaN;0.22;NaN
18HU18004_025;PS_03;42.29984;-65.84488;445626;60.76;08-apr-18;15:23:00;60.762;35.406;11.0109;5.3746;8.132;NaN;5.995;0.81;10.86;NaN;0.25;NaN
18HU18004_025;PS_03;42.2998;-65.84484;445627;51.14;08-apr-18;15:24:00;51.145;35.0362;10.2193;5.6014;8.126;NaN;5.41;0.766;9.67;NaN;0.31;NaN
18HU18004_025;PS_03;42.29986;-65.84496;445628;40.35;08-apr-18;15:27:00;40.355;34.5363;9.2388;6.1046;8.138;NaN;3.53;0.6415;6.995;NaN;0.23;NaN
18HU18004_025;PS_03;42.30006;-65.84512;445629;30.37;08-apr-18;15:29:00;30.371;33.7016;7.396;6.6017;8.128;NaN;2.77;0.575;4.95;NaN;0.17;NaN
18HU18004_025;PS_03;42.30008;-65.84524;445630;20.85;08-apr-18;15:31:00;20.852;32.497;4.9369;7.6541;8.138;NaN;0.76;0.396;0.945;NaN;0.045;NaN
18HU18004_025;PS_03;42.30025;-65.84543;445631;10.89;08-apr-18;15:32:00;10.892;32.2559;4.3781;7.728;8.121;NaN;0.855;0.4345;1.04;NaN;0.05;NaN
18HU18004_025;PS_03;42.30038;-65.84607;445632;2.86;08-apr-18;15:34:00;2.863;32.2029;4.239;7.741;8.122;NaN;0.895;0.4195;0.955;31.683;0.05;7.647
18HU18004_027;GULD_04;43.79004;-58.89952;446301;2128.9;17-apr-18;13:12:00;2128.905;35.4686;3.2798;6.1024;NaN;NaN;15.275;1.1955;18.69;34.452;0;7.388
18HU18004_027;GULD_04;43.7895;-58.8998;446302;1500.54;17-apr-18;13:25:00;1500.549;35.4692;3.9711;6.1102;NaN;NaN;11.775;1.202;18.63;NaN;0;NaN
18HU18004_027;GULD_04;43.79098;-58.90049;446303;743.44;17-apr-18;13:38:00;743.442;35.4915;4.6218;5.7469;NaN;NaN;11.665;1.2535;19.525;NaN;0;NaN
18HU18004_027;GULD_04;43.79135;-58.89934;446304;503.4;17-apr-18;13:44:00;503.407;35.5407;5.6056;5.0651;NaN;NaN;12.91;1.353;21.4;NaN;0;NaN
18HU18004_027;GULD_04;43.78996;-58.90035;446305;250.48;17-apr-18;13:49:00;250.482;35.7663;10.336;3.2306;NaN;NaN;12.53;1.497;24.47;35.32581;0;3.248
18HU18004_027;GULD_04;43.7899;-58.90037;446306;250.4;17-apr-18;13:49:00;250.402;35.7669;10.3373;3.2325;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.7891;-58.90042;446307;94.93;17-apr-18;13:55:00;94.935;35.3315;10.72;5.5825;NaN;0.18387;4.01;0.735;9.2;NaN;0.21;NaN
18HU18004_027;GULD_04;43.78921;-58.90035;446308;94.54;17-apr-18;13:55:00;94.545;35.3281;10.779;5.6558;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.78968;-58.89976;446309;82.11;17-apr-18;13:56:00;82.115;35.3228;10.8552;5.5926;NaN;1.90168;1.91;0.551;5.01;NaN;0.12;NaN
18HU18004_027;GULD_04;43.78993;-58.89914;446310;62.92;17-apr-18;13:58:00;62.922;35.2645;10.7967;6.0136;NaN;0.64086;1.54;0.5625;5.555;NaN;0.245;NaN
18HU18004_027;GULD_04;43.78994;-58.89916;446311;62.65;17-apr-18;13:58:00;62.651;35.2625;10.7898;6.0217;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.78996;-58.89914;446312;62.54;17-apr-18;13:58:00;62.54;35.2552;10.7594;6.0153;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.78996;-58.89894;446313;51;17-apr-18;13:59:00;51.009;35.0665;10.1636;6.1894;NaN;1.0046;1.195;0.549;4.67;NaN;0.225;NaN
18HU18004_027;GULD_04;43.78991;-58.8988;446314;39.72;17-apr-18;14:00:00;39.721;34.6381;8.5612;6.7717;NaN;2.60928;0.23;0.4345;2.09;NaN;0.14;NaN
18HU18004_027;GULD_04;43.78992;-58.89878;446315;40.49;17-apr-18;14:01:00;40.495;34.6383;8.5652;6.7712;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.78989;-58.89856;446316;29.49;17-apr-18;14:02:00;29.491;34.5144;8.247;6.9988;NaN;2.87463;0.14;0.3995;1.55;NaN;0.125;NaN
18HU18004_027;GULD_04;43.7899;-58.89851;446317;19.3;17-apr-18;14:03:00;19.304;34.2964;7.4817;7.1742;NaN;3.80336;0.08;0.3815;0.955;NaN;0.09;NaN
18HU18004_027;GULD_04;43.7899;-58.8985;446318;20.81;17-apr-18;14:03:00;20.819;34.2849;7.4329;7.1835;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.7899;-58.8985;446319;20.51;17-apr-18;14:03:00;20.511;34.2813;7.414;7.1837;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.78991;-58.89836;446320;9.83;17-apr-18;14:05:00;9.831;34.2801;7.4081;7.1645;NaN;3.93604;0.08;0.3965;0.95;NaN;0.08;NaN
18HU18004_027;GULD_04;43.78993;-58.89832;446321;4.13;17-apr-18;14:06:00;4.134;34.2782;7.3995;7.1661;NaN;4.20139;0.09;0.3595;0.965;33.804;0.08;7.133
18HU18004_027;GULD_04;43.78992;-58.89834;446322;3.8;17-apr-18;14:06:00;3.803;34.2783;7.4007;7.1938;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.78992;-58.89834;446323;3.89;17-apr-18;14:06:00;3.897;34.2784;7.4007;7.1839;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_027;GULD_04;43.78992;-58.89836;446324;3.39;17-apr-18;14:06:00;3.393;34.2791;7.4025;7.1887;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.14016;-58.19396;446326;655.32;17-apr-18;23:52:00;655.322;35.4904;4.8597;5.5644;7.966;NaN;12.28;1.296;19.91;34.978;0;5.594
18HU18004_030;LL_07;44.14022;-58.19518;446327;498.5;17-apr-18;23:57:00;498.505;35.5168;5.785;4.9191;7.962;NaN;13.3;1.419;21.62;NaN;0;NaN
18HU18004_030;LL_07;44.14048;-58.19667;446328;248.34;18-apr-18;00:03:00;248.34;35.7595;10.6984;3.4288;7.989;NaN;11.22;1.412;22.345;35.322;0.02;3.529
18HU18004_030;LL_07;44.14038;-58.19676;446329;248.62;18-apr-18;00:03:00;248.628;35.7481;10.6513;3.4786;7.994;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.14032;-58.19684;446330;247.95;18-apr-18;00:04:00;247.958;35.738;10.613;3.5064;7.994;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.14054;-58.19684;446331;149.1;18-apr-18;00:07:00;149.109;35.7782;12.3652;5.498;8.145;NaN;0.375;0.5525;0.695;NaN;0.035;NaN
18HU18004_030;LL_07;44.14053;-58.19804;446332;100.01;18-apr-18;00:10:00;100.012;35.3709;11.0056;6.1355;8.178;0.69283;0.86;0.5505;4.6;NaN;0.21;NaN
18HU18004_030;LL_07;44.14086;-58.19882;446333;79.08;18-apr-18;00:12:00;79.087;34.8669;9.272;6.5721;8.175;1.95724;0.55;0.5955;2.985;NaN;0.15;NaN
18HU18004_030;LL_07;44.1409;-58.19893;446334;79.92;18-apr-18;00:12:00;79.925;34.8785;9.2927;6.556;8.172;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.14092;-58.19907;446335;78.19;18-apr-18;00:12:00;78.199;34.8665;9.2642;6.5607;8.172;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.14104;-58.1998;446336;61.5;18-apr-18;00:14:00;61.503;33.6917;4.5225;6.9585;8.061;0.93532;3.605;0.597;4.52;NaN;0.08;NaN
18HU18004_030;LL_07;44.1412;-58.19994;446337;50.52;18-apr-18;00:15:00;50.52;33.3778;3.0521;7.1141;7.997;0.74479;5.275;0.711;5.93;NaN;0.125;NaN
18HU18004_030;LL_07;44.14138;-58.20016;446338;38.95;18-apr-18;00:17:00;38.959;33.3137;3.0575;7.2244;7.997;1.26441;4.685;0.678;5.34;NaN;0.14;NaN
18HU18004_030;LL_07;44.14146;-58.2006;446339;30.51;18-apr-18;00:18:00;30.519;33.2133;2.9202;7.3461;8.002;5.79349;3.385;0.6505;4.16;NaN;0.125;NaN
18HU18004_030;LL_07;44.14174;-58.20116;446340;18.59;18-apr-18;00:19:00;18.593;32.9561;3.0129;8.0256;8.083;4.82054;0.355;0.467;0.675;NaN;0.04;NaN
18HU18004_030;LL_07;44.14182;-58.20138;446341;19.89;18-apr-18;00:20:00;19.892;32.9607;2.9919;8.0184;8.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.14188;-58.20162;446342;19.29;18-apr-18;00:20:00;19.297;32.9566;3.0062;8.0235;8.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.1421;-58.20254;446343;10.31;18-apr-18;00:21:00;10.314;32.9566;3.0484;8.031;8.088;5.17434;0.275;0.406;0.6;NaN;0.035;NaN
18HU18004_030;LL_07;44.1424;-58.203;446344;3.6;18-apr-18;00:23:00;3.608;32.9569;3.045;8.0736;8.088;4.90899;0.28;0.394;0.595;32.416;0.045;8.589
18HU18004_030;LL_07;44.14252;-58.20314;446345;3.22;18-apr-18;00:23:00;3.226;32.9569;3.0451;8.0903;8.088;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.14265;-58.20332;446346;2.96;18-apr-18;00:23:00;2.964;32.9574;3.0451;8.0765;8.088;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_030;LL_07;44.1428;-58.20351;446347;3.25;18-apr-18;00:24:00;3.253;32.958;3.0458;8.0485;8.088;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_032;LL_06;44.47647;-58.5047;446348;54.13;18-apr-18;03:43:00;54.139;32.603;2.4237;8.312;8.091;4.15716;0;0.366;0;32.05;0;8.2385
18HU18004_032;LL_06;44.47632;-58.50438;446349;49.26;18-apr-18;03:44:00;49.268;32.604;2.4246;8.2907;8.095;3.31688;0;0.3635;0;NaN;0;NaN
18HU18004_032;LL_06;44.47636;-58.50408;446350;39.93;18-apr-18;03:45:00;39.938;32.6033;2.4232;8.2858;8.095;4.15716;0;0.3625;0;NaN;0;NaN
18HU18004_032;LL_06;44.47648;-58.50402;446351;34.16;18-apr-18;03:47:00;34.162;32.6026;2.4231;8.2984;8.095;4.51096;0;0.395;0;NaN;0;NaN
18HU18004_032;LL_06;44.47644;-58.50384;446352;20.56;18-apr-18;03:48:00;20.566;32.6019;2.4179;8.2993;8.1;4.86476;0.025;0.3715;0;NaN;0;NaN
18HU18004_032;LL_06;44.47642;-58.50364;446353;8.65;18-apr-18;03:50:00;8.655;32.6013;2.4182;8.311;8.101;4.82054;0.05;0.366;0;NaN;0;NaN
18HU18004_032;LL_06;44.4766;-58.50337;446354;3.83;18-apr-18;03:51:00;3.838;32.5975;2.4206;8.3266;8.105;5.26279;0;0.3655;0;32.044;0;8.348
18HU18004_032;LL_06;44.47666;-58.5033;446355;3.09;18-apr-18;03:51:00;3.096;32.5975;2.4166;8.3175;8.105;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_034;LL_05;44.81568;-58.84974;446356;238.67;18-apr-18;07:26:00;238.673;33.0562;2.1063;6.9887;7.933;NaN;7.855;0.8315;7.48;32.498;0.15;7.045
18HU18004_034;LL_05;44.81538;-58.84976;446357;100.32;18-apr-18;07:29:00;100.321;32.6932;1.6987;7.3076;7.951;0.74479;5.85;0.739;5.85;NaN;0.125;NaN
18HU18004_034;LL_05;44.8153;-58.84989;446358;80.1;18-apr-18;07:31:00;80.103;32.6187;1.5973;7.5111;7.969;1.74939;4.79;0.747;5.06;NaN;0.115;NaN
18HU18004_034;LL_05;44.81523;-58.85029;446359;61.7;18-apr-18;07:34:00;61.703;32.4685;1.4626;7.8491;8.006;3.49379;2.75;0.6395;3.43;NaN;0.085;NaN
18HU18004_034;LL_05;44.81505;-58.85016;446360;51.21;18-apr-18;07:35:00;51.219;32.3655;1.3866;8.0893;8.033;6.8549;1.315;0.563;2.18;NaN;0.07;NaN
18HU18004_034;LL_05;44.81488;-58.8503;446361;38.66;18-apr-18;07:37:00;38.663;31.8997;1.0771;8.6285;8.081;7.47405;0.605;0.4275;0.36;NaN;0.025;NaN
18HU18004_034;LL_05;44.8149;-58.85036;446362;29.59;18-apr-18;07:38:00;29.59;31.8536;1.0749;8.7461;8.092;7.82785;0.465;0.414;0.35;NaN;0;NaN
18HU18004_034;LL_05;44.81473;-58.8501;446363;19.82;18-apr-18;07:40:00;19.828;31.8509;1.0776;8.7268;8.093;7.5625;0.355;0.4165;0.34;NaN;0;NaN
18HU18004_034;LL_05;44.8146;-58.8498;446364;11.66;18-apr-18;07:41:00;11.665;31.8498;1.0789;8.7224;8.094;7.78362;0.375;0.416;0.34;NaN;0.01;NaN
18HU18004_034;LL_05;44.81448;-58.84954;446365;4.02;18-apr-18;07:43:00;4.024;31.8499;1.0837;8.7185;8.096;7.9163;0.365;0.411;0.335;31.274;0;8.6405
18HU18004_034;LL_05;44.81446;-58.8495;446366;3.9;18-apr-18;07:43:00;3.901;31.8501;1.0825;8.7283;8.096;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_036;PS_05;42.2334;-65.90468;445633;226.38;08-apr-18;16:32:00;226.38;35.8305;10.5628;3.9077;8.05;NaN;10.925;1.25;19.05;35.391;0.03;3.859
18HU18004_036;PS_05;42.2333;-65.90464;445634;173.61;08-apr-18;16:36:00;173.611;35.9016;11.4023;3.8375;8.065;NaN;10.05;1.1955;18.3;NaN;0.045;NaN
18HU18004_036;PS_05;42.23304;-65.90459;445635;152.88;08-apr-18;16:38:00;152.884;35.9513;11.8973;4.0772;8.087;NaN;8.73;1.0755;16.515;NaN;0.055;NaN
18HU18004_036;PS_05;42.23288;-65.90467;445636;125.54;08-apr-18;16:40:00;125.547;35.9925;12.4841;4.8785;8.14;NaN;6.37;0.8245;12.615;NaN;0.18;NaN
18HU18004_036;PS_05;42.23278;-65.90502;445637;100.05;08-apr-18;16:42:00;100.053;36.0874;13.0246;5.1086;8.162;NaN;5.34;0.7435;11.14;NaN;0.21;NaN
18HU18004_036;PS_05;42.2322;-65.90484;445638;79.24;08-apr-18;16:44:00;79.24;36.1516;13.4394;5.377;8.183;NaN;4.34;0.644;9.7;NaN;0.27;NaN
18HU18004_036;PS_05;42.23222;-65.90524;445639;60.46;08-apr-18;16:46:00;60.461;35.9639;12.9367;5.4023;8.175;NaN;4.45;0.7175;9.715;NaN;0.275;NaN
18HU18004_036;PS_05;42.23214;-65.90486;445640;51.54;08-apr-18;16:47:00;51.548;35.4935;11.2985;5.2929;8.136;NaN;5.985;0.84;11.15;NaN;0.255;NaN
18HU18004_036;PS_05;42.23191;-65.90528;445641;40.77;08-apr-18;16:49:00;40.774;35.3827;11.1852;5.4323;8.136;NaN;5.495;0.776;10.32;NaN;0.275;NaN
18HU18004_036;PS_05;42.23163;-65.90566;445642;30.36;08-apr-18;16:50:00;30.369;34.8633;10.0621;5.8364;8.141;NaN;4.47;0.703;8.62;NaN;0.26;NaN
18HU18004_036;PS_05;42.23154;-65.90562;445643;20.02;08-apr-18;16:52:00;20.023;33.0624;6.164;7.2769;8.164;NaN;1.125;0.4295;2.115;NaN;0.08;NaN
18HU18004_036;PS_05;42.23154;-65.9057;445644;10.5;08-apr-18;16:53:00;10.501;32.8511;5.7093;7.5026;8.158;NaN;0.645;0.3615;0.94;NaN;0.055;NaN
18HU18004_036;PS_05;42.23133;-65.906;445645;3.85;08-apr-18;16:54:00;3.854;32.831;5.6584;7.5035;8.158;NaN;0.665;0.3595;0.815;32.281;0.04;7.425
18HU18004_037;LL_04;45.15773;-59.17496;446367;95.51;18-apr-18;10:22:00;95.511;32.5629;1.9827;6.7421;7.911;NaN;7.92;0.946;7.87;32.026;0.16;6.7025
18HU18004_037;LL_04;45.15789;-59.17479;446368;80.78;18-apr-18;10:24:00;80.786;32.4019;1.7373;7.1911;7.939;3.98026;5.57;0.861;6.275;NaN;0.12;NaN
18HU18004_037;LL_04;45.15788;-59.17478;446369;81.7;18-apr-18;10:24:00;81.706;32.4014;1.737;7.1969;7.939;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.1579;-59.17478;446370;80.41;18-apr-18;10:24:00;80.418;32.401;1.7333;7.1772;7.939;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.158;-59.17466;446371;61.12;18-apr-18;10:26:00;61.127;31.8922;1.5537;8.3808;8.089;3.36111;0.555;0.4215;0.705;NaN;0.01;NaN
18HU18004_037;LL_04;45.15808;-59.17454;446372;50.41;18-apr-18;10:27:00;50.413;31.8751;1.5619;8.474;8.104;3.09576;0.275;0.376;0.29;NaN;0;NaN
18HU18004_037;LL_04;45.15818;-59.17444;446373;40.6;18-apr-18;10:29:00;40.602;31.8748;1.5733;8.4935;8.108;3.0073;0.185;0.3695;0.205;NaN;0;NaN
18HU18004_037;LL_04;45.1582;-59.17444;446374;39.42;18-apr-18;10:29:00;39.429;31.8746;1.5762;8.4781;8.108;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.15822;-59.1744;446375;39.87;18-apr-18;10:29:00;39.875;31.8741;1.5776;8.4892;8.108;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.15821;-59.17426;446376;31.06;18-apr-18;10:30:00;31.066;31.8718;1.5747;8.4812;8.109;3.09576;0.1;0.3685;0.1;NaN;0.01;NaN
18HU18004_037;LL_04;45.15818;-59.17412;446377;19.58;18-apr-18;10:31:00;19.585;31.8714;1.5727;8.4999;8.113;3.22844;0.175;0.371;0.13;NaN;0;NaN
18HU18004_037;LL_04;45.15817;-59.17412;446378;19.77;18-apr-18;10:32:00;19.775;31.8713;1.5726;8.4817;8.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.15816;-59.17412;446379;20.27;18-apr-18;10:32:00;20.271;31.8716;1.5728;8.4883;8.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.15811;-59.17412;446380;10.25;18-apr-18;10:33:00;10.252;31.8699;1.5744;8.5025;8.113;3.09576;0.08;0.352;0.1;NaN;0;NaN
18HU18004_037;LL_04;45.15817;-59.17412;446381;4.01;18-apr-18;10:34:00;4.018;31.8722;1.5833;8.4986;8.117;3.09576;0.065;0.3585;0.105;31.306;0;8.443
18HU18004_037;LL_04;45.15819;-59.1741;446382;3.57;18-apr-18;10:34:00;3.579;31.8725;1.5845;8.4924;8.118;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.15821;-59.1741;446383;3.16;18-apr-18;10:34:00;3.165;31.8723;1.584;8.4936;8.118;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_037;LL_04;45.15824;-59.17408;446384;3.8;18-apr-18;10:34:00;3.805;31.8722;1.58;8.4572;8.116;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_039;LL_03;45.49266;-59.51804;446385;132.4;18-apr-18;13:28:00;132.406;33.2075;2.0412;6.3356;7.898;NaN;11.24;1.0155;10.525;32.648;0.085;6.351
18HU18004_039;LL_03;45.49284;-59.51778;446386;102.09;18-apr-18;13:30:00;102.09;32.8458;1.3541;6.9023;7.921;0.72747;9.42;0.925;9.02;NaN;0.07;NaN
18HU18004_039;LL_03;45.49291;-59.51755;446387;78.53;18-apr-18;13:31:00;78.53;32.5182;0.596;7.6728;7.965;0.86603;6.19;0.7855;6.32;NaN;0.11;NaN
18HU18004_039;LL_03;45.49285;-59.51723;446388;60.38;18-apr-18;13:33:00;60.383;32.1929;1.0314;7.8943;8.003;3.22844;2.625;0.6945;3.765;NaN;0.09;NaN
18HU18004_039;LL_03;45.49272;-59.51699;446389;50.67;18-apr-18;13:34:00;50.672;31.8641;0.3977;8.802;8.111;6.3242;0.205;0.419;0.555;NaN;0.02;NaN
18HU18004_039;LL_03;45.49274;-59.5169;446390;39.04;18-apr-18;13:35:00;39.044;31.7956;0.4751;8.9003;8.131;6.98757;0.065;0.3595;0.2;NaN;0;NaN
18HU18004_039;LL_03;45.49278;-59.5168;446391;30.95;18-apr-18;13:36:00;30.95;31.7943;0.4714;8.8999;8.136;6.76645;0.065;0.361;0.125;NaN;0;NaN
18HU18004_039;LL_03;45.49282;-59.51672;446392;20.27;18-apr-18;13:37:00;20.276;31.7943;0.4718;8.9159;8.137;6.678;0.07;0.364;0.105;NaN;0;NaN
18HU18004_039;LL_03;45.49288;-59.51668;446393;10.38;18-apr-18;13:38:00;10.383;31.7945;0.488;8.9514;8.142;6.63377;0.195;0.357;0.07;NaN;0;NaN
18HU18004_039;LL_03;45.49296;-59.51666;446394;3.2;18-apr-18;13:39:00;3.201;31.7942;0.5077;8.9496;8.144;6.05884;0.065;0.3605;0.085;31.21;0;8.903
18HU18004_039;LL_03;45.49298;-59.51666;446395;4.04;18-apr-18;13:40:00;4.044;31.7938;0.5198;8.9389;8.145;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_041;LL_02;45.65914;-59.70174;446396;129.67;18-apr-18;15:44:00;129.67;32.7741;0.6992;7.1986;7.93;NaN;9.195;0.9165;8.44;32.163;0.09;7.2055
18HU18004_041;LL_02;45.65921;-59.7018;446397;99.86;18-apr-18;15:46:00;99.866;32.4019;0.1163;7.8567;7.973;1.33369;6;0.8055;6.09;NaN;0.1;NaN
18HU18004_041;LL_02;45.65924;-59.70187;446398;80.08;18-apr-18;15:48:00;80.088;32.2308;0.171;8.1772;8.017;1.90528;2.395;0.6985;3.56;NaN;0.07;NaN
18HU18004_041;LL_02;45.65918;-59.70188;446399;61.17;18-apr-18;15:49:00;61.177;32.0508;-0.1019;8.4421;8.057;2.87463;0.845;0.5805;2.16;NaN;0.035;NaN
18HU18004_041;LL_02;45.65914;-59.70187;446400;51.03;18-apr-18;15:50:00;51.039;31.823;0.8043;8.5685;8.105;6.3242;0.42;0.4715;0.815;NaN;0.01;NaN
18HU18004_041;LL_02;45.6591;-59.70188;446401;40.12;18-apr-18;15:51:00;40.125;31.7905;0.8539;8.7048;8.125;6.10307;0.175;0.43;0.305;NaN;0;NaN
18HU18004_041;LL_02;45.65912;-59.70192;446402;30.26;18-apr-18;15:52:00;30.264;31.7847;0.8465;8.7309;8.131;6.81067;0.105;0.3965;0.225;NaN;0;NaN
18HU18004_041;LL_02;45.65916;-59.70198;446403;20.3;18-apr-18;15:53:00;20.303;31.7837;0.8301;8.7454;8.136;6.72222;0.1;0.393;0.2;NaN;0;NaN
18HU18004_041;LL_02;45.6592;-59.70204;446404;9.55;18-apr-18;15:54:00;9.559;31.7818;0.8562;8.819;8.141;6.58955;0.115;0.391;0.13;NaN;0;NaN
18HU18004_041;LL_02;45.65926;-59.70206;446405;3.73;18-apr-18;15:55:00;3.736;31.7818;0.8686;8.8011;8.144;6.63377;0.13;0.403;0.145;31.204;0;8.707
18HU18004_041;LL_02;45.65928;-59.70206;446406;3.43;18-apr-18;15:55:00;3.434;31.7819;0.8657;8.8141;8.144;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU18004_043;LL_01;45.8258;-59.84852;446407;86.11;18-apr-18;17:40:00;86.113;31.8132;-0.5239;8.6121;8.078;7.34137;0.45;0.5795;1.96;31.21;0.05;8.577
18HU18004_043;LL_01;45.82582;-59.84822;446408;79.01;18-apr-18;17:41:00;79.017;31.8036;-0.5349;8.6387;8.081;6.54532;0.475;0.5775;1.885;NaN;0.065;NaN
