CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo
18HU02032_315;HL_02;44.2735;-63.3125;253013;82.1;23-jun-02;22:26:00;6.3
18HU02032_315;HL_02;44.2735;-63.3125;253014;62.3;23-jun-02;22:28:00;6.6
18HU02032_315;HL_02;44.2735;-63.3125;253015;51.8;23-jun-02;22:29:00;6.8
18HU02032_315;HL_02;44.2735;-63.3125;253016;41.8;23-jun-02;22:31:00;7.1
18HU02032_315;HL_02;44.2735;-63.3125;253017;32.2;23-jun-02;22:32:00;7.6
18HU02032_315;HL_02;44.2735;-63.3125;253018;21.6;23-jun-02;22:32:00;7.5
18HU02032_315;HL_02;44.2735;-63.3125;253019;12.2;23-jun-02;22:34:00;6.9
18HU02032_315;HL_02;44.2735;-63.3125;253020;2.2;23-jun-02;22:36:00;6.8
18HU02032_326;HL_03;43.8823;-62.8817;253021;259.1;24-jun-02;01:09:00;3
18HU02032_326;HL_03;43.8823;-62.8817;253022;202.8;24-jun-02;01:11:00;3.3
18HU02032_326;HL_03;43.8823;-62.8817;253023;153.1;24-jun-02;01:13:00;3.8
18HU02032_326;HL_03;43.8823;-62.8817;253024;127.7;24-jun-02;01:15:00;4.3
18HU02032_326;HL_03;43.8823;-62.8817;253025;101.8;24-jun-02;01:16:00;4.5
18HU02032_326;HL_03;43.8823;-62.8817;253026;80.1;24-jun-02;01:21:00;4.7
18HU02032_326;HL_03;43.8823;-62.8817;253027;63.4;24-jun-02;01:22:00;5.7
18HU02032_326;HL_03;43.8823;-62.8817;253028;53;24-jun-02;01:23:00;6.6
18HU02032_326;HL_03;43.8823;-62.8817;253029;41.9;24-jun-02;01:24:00;7
18HU02032_326;HL_03;43.8823;-62.8817;253030;32.9;24-jun-02;01:25:00;7.5
18HU02032_326;HL_03;43.8823;-62.8817;253031;22;24-jun-02;01:27:00;7.7
18HU02032_326;HL_03;43.8823;-62.8817;253032;12.8;24-jun-02;01:27:00;6.9
18HU02032_326;HL_03;43.8823;-62.8817;253033;3.1;24-jun-02;01:29:00;6.7
