CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_03;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3)
18HU14014_1362;131;47.10817;-60.00767;414076;5.06;02-jun-14;17:05:00;30.47;4.71;358.53048;361.5227;0.54;0.005;0.03;0.26;0.605;0.114
18HU14014_1362;131;47.10817;-60.00767;414077;1.98;02-jun-14;17:05:00;30.22;5.82;355.18098;NaN;0.51;0.01;0.025;0.26;0.475;0.101
18HU14014_1363;1331;47.8335;-62.75017;414460;64.35;19-jun-14;11:54:00;31.98;-0.76;320.07822;317.64425;15.86;0.2;11.05;1.24;0.16;0.099
18HU14014_1363;1331;47.8335;-62.75017;414461;25.19;19-jun-14;11:54:00;31.44;0.19;351.65284;350.00042;8.635;0.105;9.19;1.125;0.17;0.101
18HU14014_1363;1331;47.8335;-62.75017;414462;1.19;19-jun-14;11:54:00;29.82;10.36;304.04528;303.12975;1.36;0.01;0;0.2;0.775;0.189
18HU14014_1364;1361;47.78283;-64.02867;414463;76.84;19-jun-14;17:17:00;32.22;0.05;270.90756;265.59302;21.04;0.205;13.84;1.51;0.28;0.09
18HU14014_1364;1361;47.78283;-64.02867;414464;50.86;19-jun-14;17:17:00;31.07;-0.58;331.46652;334.10146;12.835;0.08;4.51;1;0.255;0.122
18HU14014_1364;1361;47.78283;-64.02867;414465;24.69;19-jun-14;17:17:00;30.62;4.1;364.24696;NaN;7.45;0.1;5.61;0.66;0.245;0.111
18HU14014_1364;1361;47.78283;-64.02867;414466;14.77;19-jun-14;17:17:00;29.2;4.35;327.22382;NaN;6.27;0.085;4.675;0.61;0.43;0.11
18HU14014_1364;1361;47.78283;-64.02867;414467;5.06;19-jun-14;17:17:00;27.62;10.93;311.19088;311.52583;3.41;0.02;0.575;0.165;2.965;0.313
18HU14014_1364;1361;47.78283;-64.02867;414468;1.88;19-jun-14;17:17:00;27.04;10.73;314.853;NaN;2.71;0.025;0.35;0.14;2.805;0.247
18HU14014_1365;141;47.267;-59.781;414078;455.37;02-jun-14;19:18:00;34.88;5.53;152.46924;150.7275;35.56;0.01;22.43;1.755;NaN;0.068
18HU14014_1365;141;47.267;-59.781;414079;399.35;02-jun-14;19:18:00;34.83;5.73;147.95858;NaN;31.285;0.01;22.895;1.7;NaN;0.065
18HU14014_1365;141;47.267;-59.781;414080;300.16;02-jun-14;19:18:00;34.67;5.95;136.25766;NaN;29.225;0.005;22.665;1.71;NaN;0.066
18HU14014_1365;141;47.267;-59.781;414081;200.22;02-jun-14;19:18:00;34.61;7.34;190.60888;NaN;14.49;0.01;17.06;1.275;NaN;0.067
18HU14014_1365;141;47.267;-59.781;414082;99.74;02-jun-14;19:18:00;32.9;1.42;278.76772;NaN;12.785;0.02;11.59;1.145;0.08;0.073
18HU14014_1365;141;47.267;-59.781;414083;50.27;02-jun-14;19:18:00;32.06;-0.74;363.21978;367.48481;6.59;0.155;6.125;0.865;0.125;0.087
18HU14014_1365;141;47.267;-59.781;414084;25.48;02-jun-14;19:18:00;31.76;0.36;381.21776;NaN;4.32;0.08;3.305;0.74;0.275;0.109
18HU14014_1365;141;47.267;-59.781;414085;14.68;02-jun-14;19:18:00;31.41;5.37;366.16734;NaN;0.545;0;0;0.36;0.245;0.097
18HU14014_1365;141;47.267;-59.781;414086;5.35;02-jun-14;19:18:00;30.95;6.31;345.13248;342.20725;0.235;0;0;0.31;0.245;0.075
18HU14014_1365;141;47.267;-59.781;414087;2.28;02-jun-14;19:18:00;30.99;6.31;345.2218;NaN;0.26;0;0;0.295;0.25;0.075
18HU14014_1366;151;47.43583;-59.54967;414088;462.48;02-jun-14;22:40:00;34.9;5.48;169.79732;167.98859;32.31;0.005;21.72;1.685;NaN;0.067
18HU14014_1366;151;47.43583;-59.54967;414089;399.55;02-jun-14;22:40:00;34.9;5.48;168.50218;NaN;32.065;0;21.84;1.675;NaN;0.065
18HU14014_1366;151;47.43583;-59.54967;414090;299.96;02-jun-14;22:40:00;34.78;6.36;160.73134;NaN;22.26;0.005;22.075;1.585;NaN;0.065
18HU14014_1366;151;47.43583;-59.54967;414091;199.72;02-jun-14;22:40:00;34.6;7.36;191.5914;NaN;14.71;0.02;17.355;1.285;NaN;0.07
18HU14014_1366;151;47.43583;-59.54967;414092;100.23;02-jun-14;22:40:00;32.77;1.71;303.33072;NaN;8.56;0.13;9.25;0.975;0.07;0.074
18HU14014_1366;151;47.43583;-59.54967;414093;50.77;02-jun-14;22:40:00;32.01;-0.39;348.92858;350.89362;3.825;0.13;5.71;0.885;0.115;0.092
18HU14014_1366;151;47.43583;-59.54967;414094;25.38;02-jun-14;22:40:00;31.38;0.83;368.04306;NaN;0.975;0.025;1.11;0.49;0.095;0.074
18HU14014_1366;151;47.43583;-59.54967;414095;15.97;02-jun-14;22:40:00;31.24;2.97;378.09156;NaN;0.425;0.005;0.08;0.385;0.135;0.073
18HU14014_1366;151;47.43583;-59.54967;414096;5.45;02-jun-14;22:40:00;30.97;6.03;347.32082;342.60919;0.155;0.005;0;0.36;0.355;0.076
18HU14014_1366;151;47.43583;-59.54967;414097;1.88;02-jun-14;22:40:00;30.97;6.05;346.29364;NaN;0.17;0.005;0;0.36;0.305;0.077
18HU14014_1367;161;47.58333;-59.34267;414098;253.61;03-jun-14;01:05:00;34.61;7.13;187.97394;184.93706;16.1;0.04;17.775;1.32;NaN;0.068
18HU14014_1367;161;47.58333;-59.34267;414099;201.11;03-jun-14;01:05:00;34.39;6.66;205.12338;NaN;14.25;0.055;16.15;1.24;NaN;0.07
18HU14014_1367;161;47.58333;-59.34267;414100;100.03;03-jun-14;01:05:00;32.82;1.97;305.51906;NaN;8.35;0.13;8.815;0.96;0.11;0.074
18HU14014_1367;161;47.58333;-59.34267;414101;50.27;03-jun-14;01:05:00;31.87;1.61;365.36346;366.77025;1.1;0.05;1.495;0.525;0.11;0.087
18HU14014_1367;161;47.58333;-59.34267;414102;25.29;03-jun-14;01:05:00;31.39;3.63;371.39256;NaN;0.28;0.025;0.185;0.39;0.24;0.084
18HU14014_1367;161;47.58333;-59.34267;414103;15.77;03-jun-14;01:05:00;31.29;5.84;352.27808;NaN;0.14;0.015;0.015;0.33;0.2;0.08
18HU14014_1367;161;47.58333;-59.34267;414104;4.96;03-jun-14;01:05:00;31.03;6.65;338.12086;335.6199;0.13;0.01;0;0.305;0.22;0.086
18HU14014_1367;161;47.58333;-59.34267;414105;1.88;03-jun-14;01:05:00;31.03;6.66;339.10338;NaN;0.13;0.005;0;0.3;0.21;0.081
18HU14014_1368;21;47.78333;-64.0335;414006;76.84;01-jun-14;14:51:00;31.82;-0.62;284.39488;282.11722;24.225;0.15;13.75;1.45;0.265;0.118
18HU14014_1368;21;47.78333;-64.0335;414007;50.07;01-jun-14;14:51:00;31.1;-0.67;354.46642;355.80622;12.345;0.095;6.565;1.04;0.115;0.148
18HU14014_1368;21;47.78333;-64.0335;414008;24.99;01-jun-14;14:51:00;30.48;3.78;369.7848;NaN;1.485;0.05;2.19;0.5;0.125;0.093
18HU14014_1368;21;47.78333;-64.0335;414009;15.27;01-jun-14;14:51:00;29.9;5.13;355.09166;NaN;0.76;0.045;2.045;0.435;0.13;0.091
18HU14014_1368;21;47.78333;-64.0335;414010;5.06;01-jun-14;14:51:00;28.41;6.92;349.06256;344.90918;1.21;0.05;1.45;0.245;0.595;0.104
18HU14014_1368;21;47.78333;-64.0335;414011;2.18;01-jun-14;14:51:00;28.32;7.38;348.43732;NaN;1.095;0.045;1.29;0.215;0.8;0.108
18HU14014_1369;3.71;47.83331;-61.74912;414453;49.58;18-jun-14;19:10:00;NaN;NaN;NaN;309.9404;6.075;0.11;8.325;1.14;2.895;NaN
18HU14014_1369;3.71;47.83331;-61.74912;414454;23.8;18-jun-14;19:10:00;NaN;NaN;NaN;413.3283;0.29;0.005;0;0.4;0.175;NaN
18HU14014_1369;3.71;47.83331;-61.74912;414455;1.98;18-jun-14;19:10:00;NaN;NaN;NaN;316.92969;0.57;0;0;0.265;0.245;NaN
18HU14014_1369;3.71;47.83331;-61.74912;414456;37.68;18-jun-14;19:10:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.765;NaN
18HU14014_1370;31;47.666;-63.7505;414012;59.89;01-jun-14;18:10:00;32;-0.53;298.46278;296.85502;18.925;0.175;12.895;1.36;0.4;0.118
18HU14014_1370;31;47.666;-63.7505;414013;50.07;01-jun-14;18:10:00;31.68;-0.68;313.0666;NaN;17.835;0.17;12.82;1.375;0.245;0.124
