CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL10037_1101;731;47.168;-62.7405;344107;5.06;13-jun-10;18:44:00;30.44;9.48;323.47238;8.157;322.57918;0.475;0.025;0.06;0.205;0.2;0.402
18TL10037_1101;731;47.168;-62.7405;344108;0.99;13-jun-10;18:44:00;30.44;10.6;319.63162;8.152;NaN;0.45;0.03;0.06;0.195;0.245;0.295
18TL10037_1102;761;46.58667;-62.251;344109;44.23;14-jun-10;03:56:00;30.62;4.66;325.3481;8.065;NaN;2.985;0.06;0.675;0.39;0.41;0.995
18TL10037_1102;761;46.58667;-62.251;344110;25.29;14-jun-10;03:56:00;29.6;7.1;322.26656;8.115;NaN;0.66;0.055;0.25;0.22;3.875;8.826
18TL10037_1102;761;46.58667;-62.251;344111;15.67;14-jun-10;03:56:00;29.21;8.52;317.66658;8.146;NaN;0.435;0.025;0.065;0.12;0.985;3.042
18TL10037_1102;761;46.58667;-62.251;344112;5.75;14-jun-10;03:56:00;28.94;11.65;307.97536;8.179;309.67244;0.475;0.02;0.055;0.07;0.425;1.803
18TL10037_1102;761;46.58667;-62.251;344113;0.99;14-jun-10;03:56:00;28.94;11.4;309.22584;8.185;NaN;0.46;0.025;0.07;0.075;0.425;1.85
18TL10037_1103;801;46.502;-61.741;344114;45.32;14-jun-10;18:01:00;30.62;4.7;319.36366;8.053;317.26464;4.035;0.045;0.745;0.405;0.39;1.246
18TL10037_1103;801;46.502;-61.741;344115;24.69;14-jun-10;18:01:00;30.36;5.46;321.06074;8.078;NaN;2.445;0.06;0.57;0.335;0.985;3.014
18TL10037_1103;801;46.502;-61.741;344116;14.78;14-jun-10;18:01:00;29.93;7.18;329.72478;8.146;NaN;1.18;0.02;0.095;0.175;0.93;3.012
18TL10037_1103;801;46.502;-61.741;344117;4.96;14-jun-10;18:01:00;29.34;10.21;311.86078;8.162;311.86078;0.93;0.025;0.075;0.125;0.74;2.338
18TL10037_1103;801;46.502;-61.741;344118;1.98;14-jun-10;18:01:00;29.34;10.19;311.86078;8.166;NaN;0.915;0.035;0.125;0.44;0.72;2.124
18TL10037_1104;871;46.8385;-60.915;344119;106.58;15-jun-10;15:36:00;32.86;1.82;254.7853;7.822;252.79793;13.005;0.25;11.46;1.2;0.15;0.342
18TL10037_1104;871;46.8385;-60.915;344120;50.67;15-jun-10;15:36:00;31.06;5.72;328.07236;8.09;NaN;1.115;0.035;0.635;0.295;1.005;1.701
18TL10037_1104;871;46.8385;-60.915;344121;24.79;15-jun-10;15:36:00;29.41;9.49;310.65496;8.131;NaN;0.47;0.04;0.165;0.155;1.045;3.774
18TL10037_1104;871;46.8385;-60.915;344122;13.88;15-jun-10;15:36:00;29.28;10.33;303.9113;8.142;NaN;0.63;0.035;0.08;0.125;0.77;2.788
18TL10037_1104;871;46.8385;-60.915;344123;4.56;15-jun-10;15:36:00;29.28;10.32;303.73266;8.146;302.83946;0.605;0.03;0.11;0.12667;0.58;1.981
18TL10037_1104;871;46.8385;-60.915;344124;2.58;15-jun-10;15:36:00;29.28;10.32;303.37538;8.146;NaN;0.325;0.035;0.1;0.12;0.685;1.825
18TL10037_1105;901;47.169;-61.7535;344125;24.39;16-jun-10;01:01:00;31.13;6.99;307.39478;8.064;308.19866;1.675;0.035;0.115;0.39;1.195;4.1
18TL10037_1105;901;47.169;-61.7535;344126;14.87;16-jun-10;01:01:00;31.08;7.68;304.67052;8.072;NaN;1.425;0.05;0.115;0.43;1.2;4.659
18TL10037_1105;901;47.169;-61.7535;344127;5.16;16-jun-10;01:01:00;31.07;7.89;304.3579;8.08;304.38023;0.95;0.025;0.075;0.375;1.075;4.777
18TL10037_1105;901;47.169;-61.7535;344128;1.09;16-jun-10;01:01:00;31.08;7.87;304.62586;8.082;NaN;1.33;0.02;0.075;0.36;1.185;4.439
18TL10037_1106;911;47.4915;-61.23567;344129;23.5;16-jun-10;08:14:00;31.03;6.93;324.85684;8.127;325.23645;1.33;0.025;0.11;0.41;0.685;3.054
18TL10037_1106;911;47.4915;-61.23567;344130;15.27;16-jun-10;08:14:00;31.03;6.94;325.48208;8.128;NaN;1.225;0.035;0.11;0.375;0.605;3.179
18TL10037_1106;911;47.4915;-61.23567;344131;5.45;16-jun-10;08:14:00;31.03;6.94;325.39276;8.129;324.4549;1.205;0.03;0.1;0.37;0.62;3.186
18TL10037_1106;911;47.4915;-61.23567;344132;1.49;16-jun-10;08:14:00;31.03;6.93;326.10732;8.131;NaN;1.205;0.02;0.09;0.35;0.675;3.224
18TL10037_1107;921;47.49333;-60.76933;344133;48.78;16-jun-10;10:46:00;31.6;1.84;333.25292;8.033;330.90827;4.065;0.12;2.32;0.745;0.265;1.195
18TL10037_1107;921;47.49333;-60.76933;344134;24.59;16-jun-10;10:46:00;31.36;5.06;332.58302;8.117;NaN;1.745;0.055;0.375;0.46;0.405;2.739
18TL10037_1107;921;47.49333;-60.76933;344135;14.78;16-jun-10;10:46:00;31.26;6.33;325.03548;8.134;NaN;1.53;0.04;0.195;0.38;0.36;1.885
18TL10037_1107;921;47.49333;-60.76933;344136;5.16;16-jun-10;10:46:00;31.26;6.32;324.58888;8.139;324.11995;1.42;0.035;0.205;0.46;0.34;1.05
18TL10037_1107;921;47.49333;-60.76933;344137;1.19;16-jun-10;10:46:00;31.19;6.32;315.88018;8.141;NaN;1.64;0.04;0.27667;0.48667;0.36;0.83
18TL10037_1108;981;47.82517;-61.76017;344150;49.77;17-jun-10;05:19:00;31.48;0.58;315.56756;7.94;321.17239;6.27;0.175;3.555;0.97;0.245;0.704
18TL10037_1108;981;47.82517;-61.76017;344151;25.78;17-jun-10;05:19:00;31.34;1.56;349.15188;8.055;NaN;2.59333;0.125;1.925;0.635;0.82;2.736
18TL10037_1108;981;47.82517;-61.76017;344152;15.37;17-jun-10;05:19:00;30.79;8.12;315.21028;8.156;NaN;0.695;0.03;0.14;0.225;0.49;2.324
18TL10037_1108;981;47.82517;-61.76017;344153;5.55;17-jun-10;05:19:00;30.43;8.18;316.72872;8.174;316.70639;0.7;0.03;0.045;0.165;0.615;2.719
18TL10037_1108;981;47.82517;-61.76017;344154;1.19;17-jun-10;05:19:00;30.42;8.18;316.23746;8.177;NaN;0.625;0.035;0.05;0.205;0.595;2.68
