CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18VA17667_277;HL_0;44.6937;-63.6403;434983;60.82;25-oct-17;12:40:00;30.962;3.3907;1.4166;7.383;0.14077;34.96;3.2475;22.605;30.954;0.05;1.751
18VA17667_277;HL_0;44.6937;-63.6403;434984;10.28;25-oct-17;12:38:00;30.6304;13.3588;5.15;7.287;12.25324;1.055;0.4845;1.14;NaN;0.2;NaN
18VA17667_277;HL_0;44.6937;-63.6403;434985;5.51;25-oct-17;12:38:00;30.3793;13.8759;6.3986;7.267;13.36717;0.4;0.344;0.35;NaN;0.065;6.644
18VA17667_277;HL_0;44.6937;-63.6403;434986;1.32;25-oct-17;12:38:00;30.3766;13.8793;6.3571;7.252;12.9216;0.375;0.3465;0.325;NaN;0.06;NaN
18VA17667_278;HL_0;44.6937;-63.6403;434987;60.56;01-nov-17;12:42:00;30.9606;3.3977;1.2484;7.116;0.16018;43.115;4.105;22.555;30.925;0.055;1.3355
18VA17667_278;HL_0;44.6937;-63.6403;434988;10.25;01-nov-17;12:39:00;30.4195;13.6692;5.4368;6.925;4.28319;0.94;0.443;1.295;NaN;0.14;NaN
18VA17667_278;HL_0;44.6937;-63.6403;434989;5.17;01-nov-17;12:38:00;30.3573;13.6955;5.5995;6.873;6.3636;1.155;0.4825;1.16;NaN;0.14;6.106
18VA17667_278;HL_0;44.6937;-63.6403;434990;1.21;01-nov-17;12:38:00;30.0299;13.578;4.2336;6.817;6.3636;1.62;0.5125;1.345;NaN;0.15;NaN
18VA17667_279;HL_0;44.6937;-63.6403;444001;60.73;08-nov-17;13:23:00;30.9656;3.4407;1.066;7.163;0.10193;43.415;3.7425;21.8;30.902;0.05;1.285
18VA17667_279;HL_0;44.6937;-63.6403;444002;10.58;08-nov-17;13:21:00;30.2531;13.0429;5.461;7.063;4.89508;2.665;0.682;2.185;NaN;0.24;NaN
18VA17667_279;HL_0;44.6937;-63.6403;444003;5.27;08-nov-17;13:21:00;30.2558;13.0339;5.4798;7.046;4.85429;2.57;0.6935;2.125;NaN;0.23;5.7385
18VA17667_279;HL_0;44.6937;-63.6403;444004;1.52;08-nov-17;13:21:00;30.2547;13.0389;5.4848;7.031;5.09904;2.59;0.631;2.1;NaN;0.225;NaN
18VA17667_280;HL_0;44.6937;-63.6403;444005;60.66;15-nov-17;13:50:00;30.9595;3.5334;1.1168;7.186;0.08494;47.055;3.8075;21.94;30.904;0.055;1.199
18VA17667_280;HL_0;44.6937;-63.6403;444006;10.44;15-nov-17;13:48:00;30.2284;11.3326;5.5293;7.081;3.75289;3.575;0.7515;3.23;NaN;0.525;NaN
18VA17667_280;HL_0;44.6937;-63.6403;444007;5.41;15-nov-17;13:47:00;30.2276;11.3334;5.5606;7.066;3.83448;3.635;0.7115;2.995;NaN;0.295;5.86
18VA17667_280;HL_0;44.6937;-63.6403;444008;1.77;15-nov-17;13:47:00;30.2255;11.3326;5.5563;7.052;3.87527;3.545;0.718;2.965;NaN;0.28;NaN
18VA17667_281;HL_0;44.6937;-63.6403;444009;60.6;22-nov-17;13:53:00;30.9578;3.5777;1.0829;7.368;0.06553;49.59;4.2375;19.725;30.877;0.095;0.9545
18VA17667_281;HL_0;44.6937;-63.6403;444010;10.49;22-nov-17;13:50:00;29.6891;9.8874;5.9367;7.332;6.68994;4.655;0.832;4.245;NaN;0.42;NaN
18VA17667_281;HL_0;44.6937;-63.6403;444011;5.34;22-nov-17;13:50:00;29.6717;9.8574;6.0497;7.324;7.01628;4.495;0.795;4.17;NaN;0.36;6.3325
18VA17667_281;HL_0;44.6937;-63.6403;444012;1.3;22-nov-17;13:50:00;29.6597;9.8803;6.0906;7.315;5.79251;4.545;0.789;4.19;NaN;0.365;NaN
18VA17667_282;HL_0;44.6937;-63.6403;444013;60.6;28-nov-17;13:36:00;30.9599;3.5873;0.8138;6.762;0.03883;49.695;3.725;20.005;30.895;0.08;1.0325
18VA17667_282;HL_0;44.6937;-63.6403;444014;10.39;28-nov-17;13:34:00;30.1153;10.0712;5.1432;6.591;2.98217;5.835;0.8895;5.29;NaN;0.41;NaN
18VA17667_282;HL_0;44.6937;-63.6403;444015;5.33;28-nov-17;13:34:00;29.5684;9.6957;5.866;6.581;3.50814;5.785;0.788;5.33;NaN;0.41;6.3225
18VA17667_282;HL_0;44.6937;-63.6403;444016;1.03;28-nov-17;13:33:00;29.0786;8.7729;6.1184;6.546;2.93704;5.685;0.7865;5.35;NaN;0.4;NaN
18VA17667_283;HL_0;44.6937;-63.6403;444017;60.57;06-dec-17;13:41:00;30.9616;3.8452;0.987;6.71;0.05096;49.075;3.4425;20.52;30.896;0.1;1.297
18VA17667_283;HL_0;44.6937;-63.6403;444018;10.47;06-dec-17;13:38:00;30.0433;8.5794;5.7227;6.546;3.10021;6.815;0.856;6.285;NaN;0.43;NaN
18VA17667_283;HL_0;44.6937;-63.6403;444019;5.46;06-dec-17;13:38:00;29.9584;8.5518;5.7568;6.52;3.14101;6.77;0.8385;6.22;NaN;0.4;6.016
18VA17667_283;HL_0;44.6937;-63.6403;444020;1.09;06-dec-17;13:38:00;29.9469;8.548;5.7627;6.503;3.50814;6.805;0.84;6.19;NaN;0.395;NaN
18VA17667_284;HL_0;44.6937;-63.6403;434831;60.73;01-feb-17;13:29:00;31.1136;4.96;2.1821;7.042;0.07038;38.34333;3.205;18.46667;31.172;0.22333;1.8255
18VA17667_284;HL_0;44.6937;-63.6403;434832;10.63;01-feb-17;13:27:00;30.2957;3.4263;6.5146;7.04;0.27376;10.11;0.957;7.695;NaN;0.27333;NaN
18VA17667_284;HL_0;44.6937;-63.6403;434833;5.61;01-feb-17;13:27:00;30.006;3.3355;6.6837;7.043;0.44946;10.89;0.967;7.68667;NaN;0.32;6.9215
18VA17667_284;HL_0;44.6937;-63.6403;434834;1.86;01-feb-17;13:27:00;29.0798;3.1162;7.1061;7.045;0.35139;13.125;0.91733;8.55;NaN;0.37333;NaN
18VA17667_285;HL_0;44.6937;-63.6403;444021;60.62;13-dec-17;13:38:00;30.9625;3.8047;0.8503;6.809;0.06067;44.55;3.1465;21.495;30.903;0.13;1.0695
18VA17667_285;HL_0;44.6937;-63.6403;444022;10.55;13-dec-17;13:36:00;29.9133;8.4391;5.7019;6.687;2.03927;7.2;0.8465;5.875;NaN;0.445;NaN
18VA17667_285;HL_0;44.6937;-63.6403;444023;5.44;13-dec-17;13:36:00;28.7675;7.9867;6.1955;6.697;2.28048;9.275;0.8305;6.855;NaN;0.42;6.533
18VA17667_285;HL_0;44.6937;-63.6403;444024;1.38;13-dec-17;13:35:00;25.4061;6.6046;6.8501;6.734;1.60072;11.165;0.8635;7.67;NaN;0.44;NaN
18VA17667_295;HL_0;44.6937;-63.6403;444025;60.69;20-dec-17;13:33:00;31.6206;5.8511;4.8461;6.541;0.10623;14.785;1.399;9.72;31.546;0.27;5.0075
18VA17667_295;HL_0;44.6937;-63.6403;444026;10.39;20-dec-17;13:31:00;30.8018;8.2965;4.5305;6.344;0.83325;10.225;1.0705;8.17;NaN;0.56;NaN
18VA17667_295;HL_0;44.6937;-63.6403;444027;5.35;20-dec-17;13:31:00;30.1426;8.2375;5.3206;6.33;3.1818;8.025;0.8955;6.19;NaN;0.415;5.769
18VA17667_295;HL_0;44.6937;-63.6403;444028;1.39;20-dec-17;13:30:00;27.2881;5.6238;6.4215;6.371;1.88578;11.29;0.984;7.18;NaN;0.45;NaN
18VA17667_304;HL_0;44.6937;-63.6403;434835;60.78;08-feb-17;13:32:00;31.0551;4.6285;2.8729;7.089;0.08737;36.34;2.97;16.26333;31.104;0.23667;2.5735
18VA17667_304;HL_0;44.6937;-63.6403;434836;10.59;08-feb-17;13:30:00;30.1919;2.3305;7.0201;7.081;0.49032;10.41333;0.975;7.40667;NaN;0.23;NaN
18VA17667_304;HL_0;44.6937;-63.6403;434837;5.62;08-feb-17;13:30:00;30.1837;2.3098;7.0299;7.081;0.51075;10.47667;0.95933;7.39;NaN;0.23667;7.3
18VA17667_304;HL_0;44.6937;-63.6403;434838;1.94;08-feb-17;13:30:00;30.1764;2.3116;7.0193;7.083;0.47806;10.52667;0.974;7.45;NaN;0.24333;NaN
18VA17667_315;HL_0;44.6937;-63.6403;434839;60.68;15-feb-17;13:51:00;30.9045;3.817;4.6839;7.707;0.10436;21.73;1.75767;11.73;30.945;0.18667;4.8895
18VA17667_315;HL_0;44.6937;-63.6403;434840;10.53;15-feb-17;13:50:00;30.4005;1.9885;6.9334;7.744;0.55161;12.9;1.11967;8.26;NaN;0.21333;NaN
18VA17667_315;HL_0;44.6937;-63.6403;434841;5.5;15-feb-17;13:50:00;30.3446;1.8361;7.0101;7.74;0.51892;12.89333;1.12167;8.24667;NaN;0.2;7.0435
18VA17667_315;HL_0;44.6937;-63.6403;434842;1.83;15-feb-17;13:50:00;30.2827;1.8614;6.9316;7.737;0.34731;13.32667;1.14067;8.25333;NaN;0.20667;NaN
18VA17667_326;HL_0;44.6937;-63.6403;434843;60.76;22-feb-17;13:19:00;30.7564;2.4359;6.2314;7.728;0.22064;18.99667;1.59467;9.57;30.849;0.22667;5.8415
18VA17667_326;HL_0;44.6937;-63.6403;434844;10.56;22-feb-17;13:18:00;30.3194;1.7191;7.0995;7.657;1.00867;12.67333;1.058;8.19667;NaN;0.24333;NaN
18VA17667_326;HL_0;44.6937;-63.6403;434845;5.6;22-feb-17;13:18:00;30.2673;1.8165;6.8669;7.644;1.92964;12.93;1.09033;7.99;NaN;0.25333;7.2925
18VA17667_326;HL_0;44.6937;-63.6403;434846;1.97;22-feb-17;13:17:00;30.127;1.7744;6.6492;7.635;0.40043;13.78;1.11867;8.18;NaN;0.24667;NaN
18VA17667_339;HL_0;44.6937;-63.6403;434847;60.62;01-mar-17;13:48:00;30.7364;2.2713;6.0489;7.768;0.20387;16.34333;1.39267;8.59333;30.793;0.24;6.351
18VA17667_339;HL_0;44.6937;-63.6403;434848;10.48;01-mar-17;13:46:00;30.1004;2.1404;7.1428;7.785;1.31566;11.75667;1.03067;7.98667;NaN;0.24667;NaN
18VA17667_339;HL_0;44.6937;-63.6403;434849;5.55;01-mar-17;13:45:00;29.4506;2.3484;7.231;7.79;2.41205;13.59;1.00667;8.70333;NaN;0.27333;7.7575
18VA17667_339;HL_0;44.6937;-63.6403;434850;1.81;01-mar-17;13:45:00;26.1243;3.0334;7.1553;7.847;2.8506;19.70333;0.85067;10.28333;NaN;0.29;NaN
