CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU95016_380;33;41.97;-57.25;160660;94;21-jul-95;10:10:00;15.5;4.63;1;0.31;1;4.92;1;0.29;1;2.43;1;0;16.97;2.02
18HU95016_380;33;41.97;-57.25;160659;103;21-jul-95;10:10:00;15.9;4.45;1;0.12;1;5.39;1;0.3;1;2.69;1;0;17.97;2.00
18HU95016_380;33;41.97;-57.25;160658;113;21-jul-95;10:10:00;15.4;4.51;1;0.06;1;7.37;1;0.4;1;3.3;1;0;18.43;2.23
18HU95016_380;33;41.97;-57.25;160657;123;21-jul-95;10:10:00;14.9;4.55;1;0.04;1;8.75;1;0.58;1;3.84;1;0;15.09;2.28
18HU95016_380;33;41.97;-57.25;160655;132;21-jul-95;10:10:00;14.6;4.64;1;0.04;1;9.49;7;0.61;7;4.09;1;512;15.56;2.32
18HU95016_380;33;41.97;-57.25;160656;132;21-jul-95;10:10:00;14.6;4.64;1;0.03;1;9.63;7;0.62;7;4.05;1;512;15.53;2.38
18HU95016_380;33;41.97;-57.25;160654;142;21-jul-95;10:10:00;14.3;4.75;1;0.02;1;9.96;1;0.53;1;4.08;1;0;18.79;2.44
18HU95016_380;33;41.97;-57.25;160653;177;21-jul-95;10:10:00;14.1;4.66;1;0.02;1;9.92;1;0.54;1;4.04;1;0;18.37;2.46
18HU95016_380;33;41.97;-57.25;160652;201;21-jul-95;10:10:00;13.4;4.51;1;0.03;1;9.54;1;0.34;1;3.87;1;0;28.06;2.47
18HU95016_380;33;41.97;-57.25;160651;250;21-jul-95;10:10:00;12.1;3.79;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_380;33;41.97;-57.25;160650;300;21-jul-95;10:10:00;11;3.71;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_380;33;41.97;-57.25;160649;400;21-jul-95;10:10:00;8.9;3.69;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_381;34;42.54;-61.4;160473;2;22-jul-95;12:29:00;17.3;NaN;9;0.28;1;0;1;0.81;1;0.27;1;0;0.00;0.00
18HU95016_381;34;42.54;-61.4;160690;5;22-jul-95;12:29:00;16.9;5.74;1;0.29;1;0;1;0.24;1;0.84;1;0;0.00;0.00
18HU95016_381;34;42.54;-61.4;160689;14;22-jul-95;12:29:00;14.3;5.97;1;0.29;1;0;1;0.22;1;0.89;1;0;0.00;0.00
18HU95016_381;34;42.54;-61.4;160688;24;22-jul-95;12:29:00;10.5;6.55;1;0.45;1;0;1;0.25;1;1.02;1;0;0.00;0.00
18HU95016_381;34;42.54;-61.4;160687;34;22-jul-95;12:29:00;9;6.78;1;1.07;1;0;1;0.3;7;1.32;1;512;0.00;0.00
18HU95016_381;34;42.54;-61.4;160474;35;22-jul-95;12:29:00;8.8;NaN;9;1.2;1;0.04;1;1.84;7;0.43;1;512;0.02;0.09
18HU95016_381;34;42.54;-61.4;160686;43;22-jul-95;12:29:00;8.2;6.63;1;1.05;1;0.45;1;0.41;1;2.32;1;0;1.10;0.19
18HU95016_381;34;42.54;-61.4;160685;54;22-jul-95;12:29:00;8.5;6.03;1;0.61;1;3.23;1;0.54;1;3.22;1;0;5.98;1.00
18HU95016_381;34;42.54;-61.4;160684;64;22-jul-95;12:29:00;9;5.62;1;0.17;1;7.45;1;0.68;1;4.57;1;0;10.96;1.63
18HU95016_381;34;42.54;-61.4;160683;74;22-jul-95;12:29:00;9.8;5.3;1;0.08;1;9.95;1;0.78;1;5.88;1;0;12.76;1.69
18HU95016_381;34;42.54;-61.4;160682;84;22-jul-95;12:29:00;9.9;5.2;1;0.04;1;11.84;1;0.82;1;7.1;1;0;14.44;1.67
18HU95016_381;34;42.54;-61.4;160681;94;22-jul-95;12:29:00;10.2;5.07;1;0.03;1;12.83;1;0.85;1;7.64;1;0;15.09;1.68
18HU95016_381;34;42.54;-61.4;160680;104;22-jul-95;12:29:00;10.4;4.87;1;0.02;1;14.59;1;0.91;1;8.64;1;0;16.03;1.69
18HU95016_381;34;42.54;-61.4;160679;114;22-jul-95;12:29:00;10.6;4.78;1;0.02;1;15.25;1;0.94;1;8.93;1;0;16.22;1.71
18HU95016_381;34;42.54;-61.4;160678;122;22-jul-95;12:29:00;10.7;4.61;1;0.01;1;16.78;1;1.03;1;10;1;0;16.29;1.68
18HU95016_381;34;42.54;-61.4;160677;151;22-jul-95;12:29:00;10.2;4.06;1;0.01;1;23.01;1;1.38;1;15.03;1;0;16.67;1.53
18HU95016_381;34;42.54;-61.4;160676;200;22-jul-95;12:29:00;8.9;3.83;1;0.01;1;26.65;2;1.52;1;16.18;1;2048;17.53;1.65
18HU95016_381;34;42.54;-61.4;160675;487;22-jul-95;12:29:00;5;5.43;1;0.01;1;20.79;1;1.28;1;14.17;1;0;16.24;1.47
18HU95016_381;34;42.54;-61.4;160674;977;22-jul-95;12:29:00;4;5.99;1;0.01;1;19.36;1;1.16;1;13.24;1;0;16.69;1.46
18HU95016_381;34;42.54;-61.4;160673;1479;22-jul-95;12:29:00;3.5;6.08;1;0;1;18.77;1;1.11;1;13.4;1;0;16.91;1.40
18HU95016_381;34;42.54;-61.4;160672;1978;22-jul-95;12:29:00;3.3;5.85;1;0;1;18.66;1;1.14;1;13.19;1;0;16.37;1.41
18HU95016_381;34;42.54;-61.4;160671;2476;22-jul-95;12:29:00;2.9;5.76;1;0;1;18.56;1;1.15;1;15.04;1;0;16.14;1.23
18HU95016_381;34;42.54;-61.4;160670;2781;22-jul-95;12:29:00;2.8;5.75;1;0;1;18.22;1;1.13;1;16.6;1;0;16.12;1.10
18HU95016_382;35;42.87;-61.75;160709;5;22-jul-95;16:24:00;14.8;5.87;1;0.37;1;0;1;0.31;1;0.57;1;0;0.00;0.00
18HU95016_382;35;42.87;-61.75;160708;14;22-jul-95;16:24:00;14.1;5.97;1;0;1;0;1;0;1;0;1;0;NaN;NaN
18HU95016_382;35;42.87;-61.75;160707;24;22-jul-95;16:24:00;11.8;6.41;1;0.7;1;0;1;0.17;1;0.93;1;0;0.00;0.00
18HU95016_382;35;42.87;-61.75;160706;34;22-jul-95;16:24:00;11.2;6.48;1;1.52;1;0;1;0.34;1;1.85;1;0;0.00;0.00
18HU95016_382;35;42.87;-61.75;160705;44;22-jul-95;16:24:00;9.6;6.42;1;1.53;1;0.49;1;0.4;1;2.34;1;0;1.22;0.21
18HU95016_382;35;42.87;-61.75;160704;54;22-jul-95;16:24:00;9.3;6;1;0.48;1;3.93;1;0.53;1;3.23;1;0;7.42;1.22
18HU95016_382;35;42.87;-61.75;160703;64;22-jul-95;16:24:00;9.2;5.51;1;0.15;1;7.24;1;0.63;1;4.23;1;0;11.49;1.71
18HU95016_382;35;42.87;-61.75;160702;74;22-jul-95;16:24:00;9.5;5.3;1;0.07;1;7.61;1;0.52;1;4.3;1;0;14.63;1.77
18HU95016_382;35;42.87;-61.75;160701;85;22-jul-95;16:24:00;10;5.11;1;0.04;1;11.15;1;0.77;1;6.58;1;0;14.48;1.69
18HU95016_382;35;42.87;-61.75;160700;95;22-jul-95;16:24:00;10.1;5.02;1;0.03;1;12.29;1;0.83;1;7.39;1;0;14.81;1.66
18HU95016_382;35;42.87;-61.75;160699;105;22-jul-95;16:24:00;10.2;4.88;1;0.02;1;12.9;7;0.86;1;7.75;1;512;15.00;1.66
18HU95016_382;35;42.87;-61.75;160698;115;22-jul-95;16:24:00;10.3;4.82;1;0;1;0;7;0;1;0;1;512;NaN;NaN
18HU95016_382;35;42.87;-61.75;160697;125;22-jul-95;16:24:00;10.7;4.72;1;0.01;1;15.52;7;0.96;1;8.82;1;512;16.17;1.76
18HU95016_382;35;42.87;-61.75;160696;136;22-jul-95;16:24:00;11;4.48;1;0.01;1;16.62;1;1;1;9.59;1;0;16.62;1.73
18HU95016_382;35;42.87;-61.75;160695;146;22-jul-95;16:24:00;10.8;4.31;1;0.01;1;18.05;1;1.08;1;10.27;1;0;16.71;1.76
18HU95016_382;35;42.87;-61.75;160694;154;22-jul-95;16:24:00;10.8;4.15;1;0.01;1;20.02;1;1.18;1;11.43;1;0;16.97;1.75
18HU95016_382;35;42.87;-61.75;160693;181;22-jul-95;16:24:00;10.5;3.73;1;0.01;1;22.59;1;1.32;1;13.28;1;0;17.11;1.70
18HU95016_382;35;42.87;-61.75;160692;206;22-jul-95;16:24:00;9.7;3.66;1;0.01;1;25.41;1;1.42;1;14.42;1;0;17.89;1.76
18HU95016_383;36;43.2;-62.09;160719;5;22-jul-95;22:22:00;16.6;5.45;1;0.25;1;0;1;0.1;1;0.68;1;0;0.00;0.00
18HU95016_383;36;43.2;-62.09;160718;14;22-jul-95;22:22:00;16.1;5.5;1;0.35;1;0;1;0.13;1;0.99;1;0;0.00;0.00
18HU95016_383;36;43.2;-62.09;160717;23;22-jul-95;22:22:00;13.3;5.94;1;0.44;1;0;1;0.11;1;1.13;1;0;0.00;0.00
18HU95016_383;36;43.2;-62.09;160716;33;22-jul-95;22:22:00;11.5;6.29;1;1.33;1;0;1;0.16;1;1.27;1;0;0.00;0.00
18HU95016_383;36;43.2;-62.09;160715;43;22-jul-95;22:22:00;10.9;6.24;1;1.26;1;0.85;1;0.18;1;1.5;1;0;4.72;0.57
18HU95016_383;36;43.2;-62.09;160714;53;22-jul-95;22:22:00;10.4;5.94;1;0.44;1;2.85;1;0.35;1;2.49;1;0;8.14;1.14
18HU95016_383;36;43.2;-62.09;160713;62;22-jul-95;22:22:00;10.7;5.73;1;0;1;0;1;0;1;0;1;0;NaN;NaN
18HU95016_383;36;43.2;-62.09;160712;72;22-jul-95;22:22:00;8.8;5.52;1;0.13;1;7.03;1;0.57;1;4.73;1;0;12.33;1.49
18HU95016_383;36;43.2;-62.09;160711;82;22-jul-95;22:22:00;8.7;5.24;1;0.08;1;4.15;1;0.36;1;2.82;1;0;11.53;1.47
18HU95016_383;36;43.2;-62.09;160710;94;22-jul-95;22:22:00;8.7;5.18;1;0.07;1;5.89;1;0.39;1;4.14;1;0;15.10;1.42
18HU95016_387;39;44.27;-63.32;160476;2;23-jul-95;00:00:00;15.7;NaN;9;0.2;1;0;7;0.64;1;0.15;1;32;0.00;0.00
18HU95016_387;39;44.27;-63.32;160477;30;23-jul-95;00:00:00;5.3;NaN;9;1.27;1;0;7;0.68;1;0.22;1;32;0.00;0.00
18HU95016_384;37;43.48;-62.45;160727;5;23-jul-95;01:29:00;17.3;5.17;1;0.28;1;0;1;0.16;1;0.47;1;0;0.00;0.00
18HU95016_384;37;43.48;-62.45;160726;14;23-jul-95;01:29:00;16.1;5.27;1;0.3;1;0;1;0.25;1;0.75;1;0;0.00;0.00
18HU95016_384;37;43.48;-62.45;160725;24;23-jul-95;01:29:00;15.7;5.41;1;0.36;1;0;1;0.13;1;0.54;1;0;0.00;0.00
18HU95016_384;37;43.48;-62.45;160724;34;23-jul-95;01:29:00;5.1;7.12;1;1.25;1;0;1;0.24;1;1.04;1;0;0.00;0.00
18HU95016_384;37;43.48;-62.45;160723;44;23-jul-95;01:29:00;3.9;7.07;1;1.79;1;2.6;1;0.48;1;2.6;1;0;5.42;1.00
18HU95016_384;37;43.48;-62.45;160722;54;23-jul-95;01:29:00;5.3;6.16;1;0.59;1;4.93;1;0.5;1;3.85;1;0;9.86;1.28
18HU95016_384;37;43.48;-62.45;160721;65;23-jul-95;01:29:00;6.8;5.32;1;0.18;1;9.61;1;0.85;1;7.45;1;0;11.31;1.29
18HU95016_384;37;43.48;-62.45;160720;74;23-jul-95;01:29:00;7;5.12;1;0.16;1;6.21;1;0.46;1;4.82;1;0;13.50;1.29
18HU95016_385;38;43.92;-62.89;160745;5;23-jul-95;07:39:00;16.7;5.44;1;0.2;1;0;1;0.21;1;0.72;1;0;0.00;0.00
18HU95016_385;38;43.92;-62.89;160744;14;23-jul-95;07:39:00;14.9;5.65;1;0.24;1;0.05;1;0.21;1;0.68;1;0;0.24;0.07
18HU95016_385;38;43.92;-62.89;160743;23;23-jul-95;07:39:00;7.2;7.31;1;0.52;1;0.79;1;0.3;1;0.66;1;0;2.63;1.20
18HU95016_385;38;43.92;-62.89;160742;34;23-jul-95;07:39:00;3.8;7.71;1;0.57;1;0.85;1;0.41;1;1.31;1;0;2.07;0.65
18HU95016_385;38;43.92;-62.89;160741;44;23-jul-95;07:39:00;3.5;7.14;1;0.64;1;4;1;0.57;1;2.79;1;0;7.02;1.43
18HU95016_385;38;43.92;-62.89;160740;53;23-jul-95;07:39:00;4.1;6.42;1;0.41;1;6.36;1;0.64;1;3.99;1;0;9.94;1.59
18HU95016_385;38;43.92;-62.89;160739;64;23-jul-95;07:39:00;5.6;5.5;1;0.22;1;10.16;1;0.84;1;6.68;1;0;12.10;1.52
18HU95016_385;38;43.92;-62.89;160738;74;23-jul-95;07:39:00;6.8;4.75;1;0.1;1;11.31;1;0.85;1;7.82;1;0;13.31;1.45
18HU95016_385;38;43.92;-62.89;160737;84;23-jul-95;07:39:00;7.9;4.26;1;0.01;1;11.84;1;0.85;1;8.9;1;0;13.93;1.33
18HU95016_385;38;43.92;-62.89;160736;94;23-jul-95;07:39:00;8.4;3.91;1;0;1;13.53;1;0.94;1;10.95;1;0;14.39;1.24
18HU95016_385;38;43.92;-62.89;160735;104;23-jul-95;07:39:00;9.3;3.49;1;0.01;1;14.72;1;0.99;1;13.46;1;0;14.87;1.09
18HU95016_385;38;43.92;-62.89;160734;124;23-jul-95;07:39:00;10.1;3.28;1;0.01;1;13.91;1;0.84;1;10.39;1;0;16.56;1.34
18HU95016_385;38;43.92;-62.89;160733;145;23-jul-95;07:39:00;10.2;3.26;1;0.01;1;15.61;1;0.96;1;11.91;1;0;16.26;1.31
18HU95016_385;38;43.92;-62.89;160732;165;23-jul-95;07:39:00;10.1;2.97;1;0.01;1;15.91;1;0.97;1;11.9;1;0;16.40;1.34
18HU95016_385;38;43.92;-62.89;160731;185;23-jul-95;07:39:00;10.2;2.89;1;0.01;1;16.83;1;1.02;1;12.62;1;0;16.50;1.33
18HU95016_385;38;43.92;-62.89;160730;206;23-jul-95;07:39:00;10.1;2.66;1;0.01;1;14.66;1;0.86;1;11.21;1;0;17.05;1.31
18HU95016_385;38;43.92;-62.89;160729;226;23-jul-95;07:39:00;9.9;2.32;1;0.01;1;19.24;1;1.22;1;16.2;1;0;15.77;1.19
18HU95016_385;38;43.92;-62.89;160728;256;23-jul-95;07:39:00;9.6;2.12;1;0.01;1;18.11;1;1.16;1;18.18;1;0;15.61;1.00
18HU95016_386;39;44.27;-63.32;160761;5;23-jul-95;15:51:00;15.4;5.42;1;0.2;1;0;1;0.18;1;0.67;1;0;0.00;0.00
18HU95016_386;39;44.27;-63.32;160760;14;23-jul-95;15:51:00;13.9;5.55;1;0.3;1;0;1;0.19;1;0.5;1;0;0.00;0.00
18HU95016_386;39;44.27;-63.32;160759;24;23-jul-95;15:51:00;8.7;6.74;1;0.94;1;0;1;0.24;1;0.59;1;0;0.00;0.00
18HU95016_386;39;44.27;-63.32;160758;34;23-jul-95;15:51:00;3.5;7.5;1;0.77;1;0.52;1;0.36;1;0.97;1;0;1.44;0.54
18HU95016_386;39;44.27;-63.32;160757;44;23-jul-95;15:51:00;2.5;7.25;1;0.44;1;2.63;1;0.54;1;2.31;1;0;4.87;1.14
18HU95016_386;39;44.27;-63.32;160756;54;23-jul-95;15:51:00;2.6;6.83;1;0.34;1;4.15;1;0.59;1;4.18;1;0;7.03;0.99
18HU95016_386;39;44.27;-63.32;160755;64;23-jul-95;15:51:00;2.1;6.67;1;0.24;1;5.6;1;0.67;1;5.84;1;0;8.36;0.96
18HU95016_386;39;44.27;-63.32;160754;74;23-jul-95;15:51:00;1.2;6.59;1;0.05;1;6.67;1;0.64;1;6.8;1;0;10.42;0.98
18HU95016_386;39;44.27;-63.32;160753;84;23-jul-95;15:51:00;1.9;6.49;1;0.09;1;6.02;1;0.62;1;6.2;1;0;9.71;0.97
18HU95016_386;39;44.27;-63.32;160752;94;23-jul-95;15:51:00;3.3;6.21;1;0.07;1;8.23;1;0.77;1;8.04;1;0;10.69;1.02
18HU95016_386;39;44.27;-63.32;160751;104;23-jul-95;15:51:00;4.7;5.53;1;0.04;1;10.53;1;0.82;1;11.26;1;0;12.84;0.94
18HU95016_386;39;44.27;-63.32;160750;114;23-jul-95;15:51:00;6.1;4.54;1;0.03;1;13.41;1;1.08;1;14.94;1;0;12.42;0.90
18HU95016_386;39;44.27;-63.32;160749;125;23-jul-95;15:51:00;7.2;4.09;1;0.02;1;15.06;1;1.09;1;16.47;1;0;13.82;0.91
18HU95016_386;39;44.27;-63.32;160748;135;23-jul-95;15:51:00;8.1;3.52;1;0.02;1;17.36;1;1.24;1;18.19;1;0;14.00;0.95
18HU95016_386;39;44.27;-63.32;160747;145;23-jul-95;15:51:00;8.6;3.31;1;0.01;1;18.02;1;1.28;1;19.03;1;0;14.08;0.95
18HU95016_386;39;44.27;-63.32;160746;155;23-jul-95;15:51:00;8.8;3.13;1;0.02;1;17.79;1;1.23;1;18.49;1;0;14.46;0.96
18HU95016_388;40;44.4;-63.44;160770;5;23-jul-95;15:51:00;14.2;5.86;1;0.32;1;0;1;0.17;1;0.6;1;0;0.00;0.00
18HU95016_388;40;44.4;-63.44;160769;14;23-jul-95;15:51:00;11.2;6.17;1;0.4;1;0;1;0.25;1;1.3;1;0;0.00;0.00
18HU95016_388;40;44.4;-63.44;160768;24;23-jul-95;15:51:00;4.4;7.54;1;0.46;1;0.75;1;0.34;1;2.44;1;0;2.21;0.31
18HU95016_388;40;44.4;-63.44;160767;34;23-jul-95;15:51:00;3;7.59;1;0.45;1;1.08;1;0.34;1;2.65;1;0;3.18;0.41
18HU95016_388;40;44.4;-63.44;160766;44;23-jul-95;15:51:00;2.2;7.55;1;0.29;1;1.59;1;0.41;1;3.08;1;0;3.88;0.52
18HU95016_388;40;44.4;-63.44;160765;54;23-jul-95;15:51:00;1.6;7.48;1;0.29;1;2.4;1;0.54;1;3.84;1;0;4.44;0.63
18HU95016_388;40;44.4;-63.44;160764;64;23-jul-95;15:51:00;1.4;7.45;1;0.24;1;2.38;1;0.45;1;3.39;1;0;5.29;0.70
18HU95016_388;40;44.4;-63.44;160763;74;23-jul-95;15:51:00;1.2;7.39;1;0.37;1;2.7;1;0.48;1;3.57;1;0;5.63;0.76
18HU95016_388;40;44.4;-63.44;160762;85;23-jul-95;15:51:00;1.1;7.31;1;0.13;1;3.42;1;0.46;1;4.26;1;0;7.43;0.80
