CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU16027_318;GULD_03;44.00458;-59.01515;438447;2.58;21-sep-16;02:32:00;2.588;31.1568;18.6211;5.5807;8.068;0.16876;1;31.185;1;5.585;1;0.02333;1;0;1;0.135;1;1.32667;1;0;0.00;0.00
18HU16027_318;GULD_03;44.00456;-59.01528;438446;10.83;21-sep-16;02:31:00;10.831;31.1574;18.6033;5.5677;8.066;0.18468;1;NaN;9;NaN;9;0.05;1;0;1;0.24167;1;1.33667;1;0;0.00;0.00
18HU16027_318;GULD_03;44.00452;-59.01542;438445;20.92;21-sep-16;02:30:00;20.92;31.2693;17.9234;5.6352;8.055;0.27701;1;NaN;9;NaN;9;0.02333;1;0;1;0.14267;1;1.35333;1;0;0.00;0.00
18HU16027_318;GULD_03;44.00452;-59.01559;438444;29.57;21-sep-16;02:28:00;29.576;31.6783;13.9684;6.5424;8;0.77125;1;NaN;9;NaN;9;0.04333;1;0;1;0.36;1;1.53;1;0;0.00;0.00
18HU16027_318;GULD_03;44.0045;-59.01573;438443;39.92;21-sep-16;02:27:00;39.92;32.1395;6.7204;7.5501;7.964;1.94811;1;NaN;9;NaN;9;0.09;1;0.19;1;0.46567;1;2.11333;1;0;0.41;0.09
18HU16027_318;GULD_03;44.00448;-59.01586;438442;50.56;21-sep-16;02:26:00;50.565;32.2416;5.4094;7.4795;7.926;1.04261;1;NaN;9;NaN;9;0.15;1;1.20667;1;0.513;1;2.51667;1;0;2.35;0.48
18HU16027_318;GULD_03;44.00448;-59.01596;438441;60.35;21-sep-16;02:25:00;60.351;32.5236;3.5643;7.2529;7.898;1.08546;1;NaN;9;NaN;9;0.16;1;1.25333;1;0.50433;1;2.55;1;0;2.49;0.49
18HU16027_318;GULD_03;44.00448;-59.01609;438440;80.26;21-sep-16;02:24:00;80.26;33.016;4.1738;6.7017;7.891;0.09393;1;NaN;9;NaN;9;0.05667;1;7.62;1;0.783;1;4.79667;1;0;9.73;1.59
18HU16027_318;GULD_03;44.00442;-59.01626;438439;99.82;21-sep-16;02:22:00;99.826;33.4863;6.0896;6.0695;7.905;0.04617;1;NaN;9;NaN;9;0.03333;1;9.84333;1;0.81533;1;5.50667;1;0;12.07;1.79
18HU16027_318;GULD_03;44.00438;-59.01662;438438;250.64;21-sep-16;02:19:00;250.641;34.582;7.8863;4.6604;7.87;NaN;9;34.712;1;4.699;1;0.05;1;22.09;1;1.155;1;10.62667;1;0;19.13;2.08
18HU16027_318;GULD_03;44.0044;-59.01721;438437;584.37;21-sep-16;02:12:00;584.371;34.8112;4.6467;5.8091;7.876;NaN;9;34.959;1;5.849;1;0.02;1;21.69;1;1.11967;1;9.94;1;0;19.37;2.18
18HU16027_321;SG_23;43.85975;-58.72982;438466;2.53;21-sep-16;08:14:00;2.537;31.4139;18.1808;5.6506;NaN;0.24623;1;31.434;1;5.629;1;0.03;1;0.52667;1;0.13667;1;1.30667;1;0;3.85;0.40
18HU16027_321;SG_23;43.85968;-58.72962;438465;11.11;21-sep-16;08:12:00;11.114;31.6281;17.4423;5.7408;NaN;0.29625;1;NaN;9;NaN;9;0;1;0.52333;1;0.107;1;1.27333;1;0;4.89;0.41
18HU16027_321;SG_23;43.85962;-58.72956;438464;19.45;21-sep-16;08:11:00;19.459;31.6811;17.2018;5.7354;NaN;0.38858;1;NaN;9;NaN;9;0.07667;1;0.52333;1;0.11767;1;1.26333;1;0;4.45;0.41
18HU16027_321;SG_23;43.85966;-58.72948;438463;30.15;21-sep-16;08:09:00;30.157;32.0129;13.021;6.701;NaN;1.08546;1;NaN;9;NaN;9;0.05;1;0.61;1;0.22533;1;1.33;1;0;2.71;0.46
18HU16027_321;SG_23;43.85972;-58.7293;438462;39.51;21-sep-16;08:07:00;39.512;32.4594;6.7816;7.8273;NaN;2.34495;1;NaN;9;NaN;9;0.07;1;0.62667;1;0.493;1;2.08;1;0;1.27;0.30
18HU16027_321;SG_23;43.85991;-58.72914;438461;44.3;21-sep-16;08:06:00;44.303;32.5339;4.9806;7.6622;NaN;0.87123;1;NaN;9;NaN;9;0.16333;1;0.91;1;0.411;1;2.49333;1;0;2.21;0.36
18HU16027_321;SG_23;43.86006;-58.72888;438460;60.8;21-sep-16;08:04:00;60.809;32.8155;3.6444;6.8792;NaN;0.13055;1;NaN;9;NaN;9;0.17333;1;5.02;1;0.77867;1;4.25;1;0;6.45;1.18
18HU16027_321;SG_23;43.85996;-58.72943;438459;79.97;21-sep-16;08:02:00;79.971;33.3272;4.9549;6.2749;NaN;0.04935;1;NaN;9;NaN;9;0.06667;1;7.02333;1;0.815;1;5.43;1;0;8.62;1.29
18HU16027_321;SG_23;43.85992;-58.72992;438458;100.75;21-sep-16;08:00:00;100.756;33.7827;6.7178;5.5227;NaN;0.02706;1;NaN;9;NaN;9;0.06333;1;8.58333;1;0.88;1;6.32667;1;0;9.75;1.36
18HU16027_321;SG_23;43.8595;-58.7299;438457;250.39;21-sep-16;07:56:00;250.39;35.2387;10.5458;3.5176;NaN;NaN;9;34.619;7;NaN;9;0.05;1;18.37667;1;1.24967;1;9.42333;1;256;14.71;1.95
18HU16027_321;SG_23;43.8598;-58.72987;438456;499.34;21-sep-16;07:51:00;499.349;34.9354;5.3485;5.3222;NaN;NaN;9;NaN;9;NaN;9;0.04333;1;18.28333;1;1.248;1;11.14667;1;0;14.65;1.64
18HU16027_321;SG_23;43.85995;-58.7298;438455;750.38;21-sep-16;07:46:00;750.383;34.9215;4.422;5.9302;NaN;NaN;9;NaN;9;NaN;9;0.05;1;17.19667;1;1.17367;1;10.36667;1;0;14.65;1.66
18HU16027_321;SG_23;43.8598;-58.73038;438454;1194.76;21-sep-16;07:37:00;1194.767;34.9085;4.0402;6.048;NaN;NaN;9;34.949;1;6.1185;1;0.02667;1;16.99;1;1.162;1;10.71333;1;0;14.62;1.59
18HU16027_325;LL_09;43.48118;-57.50618;438490;3.65;22-sep-16;02:58:00;3.655;31.9804;20.0613;5.4503;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.48126;-57.50636;438488;3.69;22-sep-16;02:57:00;3.69;31.9829;20.0651;5.4155;NaN;0.15284;1;32.009;1;5.397;1;0.03667;1;0.56667;1;0.07933;1;1.46333;1;0;7.14;0.39
18HU16027_325;LL_09;43.48123;-57.50627;438489;3.94;22-sep-16;02:57:00;3.948;31.9813;20.0629;5.4542;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.48142;-57.50674;438487;10.26;22-sep-16;02:56:00;10.264;32.0176;20.0823;5.4469;NaN;0.14329;1;NaN;9;NaN;9;0.02333;1;0.54667;1;0.08667;1;1.48667;1;0;6.31;0.37
18HU16027_325;LL_09;43.48158;-57.50711;438486;20.86;22-sep-16;02:54:00;20.865;32.5057;20.1654;5.443;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.4816;-57.50722;438485;20.92;22-sep-16;02:54:00;20.923;32.5172;20.1007;5.4166;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.48162;-57.50732;438484;20.98;22-sep-16;02:54:00;20.983;32.5068;20.1769;5.4131;NaN;0.16398;1;NaN;9;NaN;9;0.01;1;0.54333;1;0.09;1;1.48;1;0;6.04;0.37
18HU16027_325;LL_09;43.48177;-57.508;438483;30.7;22-sep-16;02:53:00;30.7;33.4945;16.7206;6.4136;NaN;0.47322;1;NaN;9;NaN;9;0.02;1;0.52333;1;0.134;1;1.71;1;0;3.91;0.31
18HU16027_325;LL_09;43.48194;-57.50872;438482;41.05;22-sep-16;02:51:00;41.05;32.759;7.7823;7.5778;NaN;1.49965;1;NaN;9;NaN;9;0.03667;1;0.61;1;0.35333;1;2.54;1;0;1.73;0.24
18HU16027_325;LL_09;43.4821;-57.50944;438481;51.17;22-sep-16;02:50:00;51.171;33.0305;5.9828;6.7988;NaN;0.25392;1;NaN;9;NaN;9;0.15;1;3.25667;1;0.597;1;3.50667;1;0;5.46;0.93
18HU16027_325;LL_09;43.4823;-57.5099;438480;59.59;22-sep-16;02:48:00;59.59;33.8102;8.9428;5.9853;NaN;0.18082;1;NaN;9;NaN;9;0.12;1;4.28;1;0.55767;1;3.77667;1;0;7.67;1.13
18HU16027_325;LL_09;43.48264;-57.51069;438477;81.8;22-sep-16;02:46:00;81.806;34.8852;11.9005;4.8087;NaN;0.04617;1;NaN;9;NaN;9;0.04333;1;8.25333;1;0.677;1;4.86667;1;0;12.19;1.70
18HU16027_325;LL_09;43.48257;-57.51058;438478;82.41;22-sep-16;02:46:00;82.413;34.9564;12.0415;4.8014;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.48252;-57.51047;438479;82.72;22-sep-16;02:47:00;82.728;34.9675;12.0626;4.7465;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.483;-57.51114;438476;100.85;22-sep-16;02:44:00;100.855;35.2423;12.5381;4.5355;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.48348;-57.51122;438474;245.97;22-sep-16;02:40:00;245.973;35.1563;9.604;3.4535;NaN;NaN;9;35.191;1;3.4295;1;0.02333;1;18.65333;1;1.384;1;10.41;1;0;13.48;1.79
18HU16027_325;LL_09;43.48346;-57.5112;438475;246.46;22-sep-16;02:41:00;246.467;35.1561;9.6194;3.4294;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.48288;-57.5123;438473;501.77;22-sep-16;02:32:00;501.776;34.9544;5.5414;5.1237;NaN;NaN;9;NaN;9;NaN;9;0.01;1;18.36667;1;1.28333;1;11.28667;1;0;14.31;1.63
18HU16027_325;LL_09;43.48246;-57.51356;438472;1000.08;22-sep-16;02:23:00;1000.086;34.9198;4.3146;6.0626;NaN;NaN;9;NaN;9;NaN;9;0.01333;1;15.21333;1;1.09267;1;9.5;1;0;13.92;1.60
18HU16027_325;LL_09;43.48245;-57.51438;438471;1500.91;22-sep-16;02:14:00;1500.91;34.9082;3.8891;6.1366;NaN;NaN;9;NaN;9;NaN;9;0.03;1;15.53667;1;1.115;1;10.33333;1;0;13.93;1.50
18HU16027_325;LL_09;43.48176;-57.51494;438470;1998.93;22-sep-16;02:05:00;1998.938;34.9022;3.5101;6.1169;NaN;NaN;9;NaN;9;NaN;9;0;1;15.64667;1;1.14467;1;11.82;1;0;13.67;1.32
18HU16027_325;LL_09;43.48308;-57.51474;438469;3001.43;22-sep-16;01:48:00;3001.431;34.8778;2.7245;6.1777;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_325;LL_09;43.4816;-57.51363;438468;3761.51;22-sep-16;01:34:00;3761.512;34.8635;2.4272;6.2126;NaN;NaN;9;34.901;1;6.39;1;0.01667;1;15.28;1;1.094;1;15.45333;1;0;13.97;0.99
18HU16027_333;LL_08;43.78522;-57.83432;438518;2.32;22-sep-16;09:22:00;2.32;32.0897;19.8554;5.4178;NaN;0.12896;1;32.117;1;5.393;1;0.03;1;0;1;0.134;1;1.45;1;0;0.00;0.00
18HU16027_333;LL_08;43.7853;-57.83412;438517;7.67;22-sep-16;09:20:00;7.675;32.0894;19.8611;5.4216;NaN;0.12896;1;NaN;9;NaN;9;0.03;1;0;1;0.121;1;1.45;1;0;0.00;0.00
18HU16027_333;LL_08;43.7852;-57.8338;438516;18.93;22-sep-16;09:19:00;18.939;32.1103;19.8615;5.4259;NaN;0.22315;1;NaN;9;NaN;9;0.03667;1;0;1;0.12567;1;1.47333;1;0;0.00;0.00
18HU16027_333;LL_08;43.78514;-57.83354;438515;29.17;22-sep-16;09:17:00;29.179;32.9036;19.4969;5.7663;NaN;0.19621;1;NaN;9;NaN;9;0.03;1;0;1;0.13033;1;1.60333;1;0;0.00;0.00
18HU16027_333;LL_08;43.78508;-57.8334;438514;39.07;22-sep-16;09:15:00;39.078;32.947;12.3352;7.1639;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_333;LL_08;43.78508;-57.8334;438513;39.6;22-sep-16;09:15:00;39.602;32.9068;12.4167;7.2185;NaN;0.82838;1;NaN;9;NaN;9;0.05333;1;0;1;0.21367;1;1.94333;1;0;0.00;0.00
18HU16027_333;LL_08;43.78498;-57.8334;438512;48.4;22-sep-16;09:13:00;48.409;33.2263;8.5842;6.725;NaN;0.75697;1;33.259;1;6.61;1;0.13333;1;0.38667;1;0.41533;1;2.61667;1;0;0.93;0.15
18HU16027_333;LL_08;43.78494;-57.83348;438511;59.08;22-sep-16;09:12:00;59.083;33.129;5.9405;6.7539;NaN;0.21175;1;NaN;9;NaN;9;0.11333;1;2.2;1;0.591;1;3.34333;1;0;3.72;0.66
18HU16027_333;LL_08;43.78502;-57.83368;438510;79.37;22-sep-16;09:10:00;79.376;34.0712;8.8669;5.7492;NaN;0.03821;1;NaN;9;NaN;9;0.04333;1;4.93;1;0.616;1;3.57333;1;0;8.00;1.38
18HU16027_333;LL_08;43.78488;-57.83362;438509;98.47;22-sep-16;09:08:00;98.476;34.5624;9.849;5.3164;NaN;0.02547;1;NaN;9;NaN;9;0.04333;1;8.39333;1;0.746;1;5.01;1;0;11.25;1.68
18HU16027_333;LL_08;43.78454;-57.83296;438508;251.39;22-sep-16;09:04:00;251.393;35.0051;7.8856;3.8276;NaN;NaN;9;NaN;9;NaN;9;0.05;1;22.58333;1;1.42567;1;12.23667;1;0;15.84;1.85
18HU16027_333;LL_08;43.784;-57.83274;438507;497.15;22-sep-16;08:58:00;497.154;34.9566;5.2683;5.3523;NaN;NaN;9;NaN;9;NaN;9;0.01;1;19.42333;1;1.21533;1;10.90333;1;0;15.98;1.78
18HU16027_333;LL_08;43.78354;-57.83302;438506;1005.56;22-sep-16;08:48:00;1005.564;34.9119;4.1866;6.1237;NaN;NaN;9;NaN;9;NaN;9;0.02667;1;17.33;1;1.07233;1;9.39;1;0;16.16;1.85
18HU16027_333;LL_08;43.78344;-57.83426;438505;1500.83;22-sep-16;08:39:00;1500.838;34.9076;3.8278;6.1229;NaN;NaN;9;NaN;9;NaN;9;0.03333;1;16.20667;1;1.15933;1;11.02333;1;0;13.98;1.47
18HU16027_333;LL_08;43.78307;-57.83248;438504;2002.97;22-sep-16;08:30:00;2002.976;34.899;3.4462;6.1162;NaN;NaN;9;NaN;9;NaN;9;0.02;1;14.97333;1;1.09033;1;11.61;1;0;13.73;1.29
18HU16027_333;LL_08;43.7837;-57.83408;438503;2938.95;22-sep-16;08:13:00;2938.953;34.8771;2.7333;6.1695;NaN;NaN;9;34.918;1;6.32;1;0.03;1;15.68333;1;1.128;1;14.79667;1;0;13.90;1.06
18HU16027_333;LL_08;43.78354;-57.83393;438502;2943.7;22-sep-16;08:11:00;2943.706;34.877;2.7336;6.1694;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_333;LL_08;43.78356;-57.83378;438501;2944.1;22-sep-16;08:11:00;2944.102;34.8769;2.733;6.1684;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13618;-58.17262;438541;3.15;22-sep-16;14:46:00;3.156;31.0576;17.7868;5.6765;8.092;0.2847;1;31.087;1;5.633;1;0.04;1;0;1;0.162;1;1.33667;1;0;0.00;0.00
18HU16027_337;LL_07;44.13598;-58.17232;438544;3.3;22-sep-16;14:47:00;3.302;31.0548;17.8446;5.6777;8.091;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13606;-58.17244;438543;3.37;22-sep-16;14:46:00;3.375;31.0547;17.8296;5.6485;8.091;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13614;-58.17256;438542;3.51;22-sep-16;14:46:00;3.511;31.0574;17.8041;5.67;8.092;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.1365;-58.17288;438540;10.09;22-sep-16;14:44:00;10.098;31.0572;17.8282;5.6745;8.082;0.29624;1;NaN;9;NaN;9;0.04;1;0;1;0.15533;1;1.31667;1;0;0.00;0.00
18HU16027_337;LL_07;44.13676;-58.17298;438539;19.71;22-sep-16;14:42:00;19.711;31.579;13.8345;6.4338;8.055;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.1368;-58.17298;438537;19.79;22-sep-16;14:42:00;19.797;31.5621;13.9293;6.4087;8.028;1.01405;1;NaN;9;NaN;9;0.04333;1;0;1;0.23167;1;1.47333;1;0;0.00;0.00
18HU16027_337;LL_07;44.13677;-58.17298;438538;19.94;22-sep-16;14:42:00;19.947;31.5884;13.7778;6.4679;8.047;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13682;-58.17296;438536;29.61;22-sep-16;14:40:00;29.615;32.1204;5.1264;7.315;7.927;0.9712;1;NaN;9;NaN;9;0.13333;1;0.77;1;0.52;1;2.71667;1;0;1.48;0.28
18HU16027_337;LL_07;44.1366;-58.1729;438535;40.7;22-sep-16;14:39:00;40.707;32.3367;3.3293;6.7693;7.87;0.26932;1;NaN;9;NaN;9;0.19667;1;4.4;1;0.76733;1;5.03667;1;0;5.73;0.87
18HU16027_337;LL_07;44.13636;-58.17282;438534;50.44;22-sep-16;14:37:00;50.444;32.4708;2.8531;6.724;7.862;0.10349;1;NaN;9;NaN;9;0.11667;1;5.70333;1;0.787;1;5.51333;1;0;7.25;1.03
18HU16027_337;LL_07;44.13613;-58.1726;438533;60.17;22-sep-16;14:36:00;60.179;32.5007;2.5504;6.9281;7.863;0.12896;1;NaN;9;NaN;9;0.18;1;4.60333;1;0.80733;1;5.00333;1;0;5.70;0.92
18HU16027_337;LL_07;44.13576;-58.17224;438531;79.85;22-sep-16;14:34:00;79.852;32.6398;1.581;7.1085;7.864;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13568;-58.1722;438530;79.88;22-sep-16;14:34:00;79.889;32.6473;1.7006;7.0475;7.865;0.05094;1;NaN;9;NaN;9;0.15333;1;5.33667;1;0.869;1;5.58667;1;0;6.14;0.96
18HU16027_337;LL_07;44.13587;-58.17232;438532;80.06;22-sep-16;14:35:00;80.062;32.6312;1.4213;7.0989;7.838;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13538;-58.17208;438529;100.31;22-sep-16;14:32:00;100.312;32.9308;1.806;6.8678;7.88;0.03502;1;NaN;9;NaN;9;0.15333;1;6.87333;1;0.931;1;6.78667;1;0;7.38;1.01
18HU16027_337;LL_07;44.13469;-58.1721;438527;249.79;22-sep-16;14:27:00;249.796;35.0337;8.8621;3.5894;7.863;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13478;-58.1721;438528;249.81;22-sep-16;14:28:00;249.81;35.0357;8.8714;3.5802;7.863;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_337;LL_07;44.13462;-58.1721;438526;249.81;22-sep-16;14:27:00;249.818;35.0353;8.8707;3.6042;7.863;NaN;9;35.07;1;3.595;1;0.03333;1;19.84333;1;1.368;1;12.22333;1;0;14.51;1.62
18HU16027_337;LL_07;44.13386;-58.1719;438525;500.54;22-sep-16;14:20:00;500.546;34.9469;5.4639;5.2132;7.883;NaN;9;NaN;9;NaN;9;0;1;18.10333;1;1.28333;1;11.29;1;0;14.11;1.60
18HU16027_337;LL_07;44.13358;-58.17185;438524;792.72;22-sep-16;14:14:00;792.728;34.9198;4.3399;6.0018;7.886;NaN;9;34.959;1;5.964;1;0.03333;1;16.05;1;1.14067;1;10.45;1;0;14.07;1.54
18HU16027_353;LL_06;44.47316;-58.49844;438556;2.9;22-sep-16;19:04:00;2.907;31.0506;18.6995;5.5955;8.079;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_353;LL_06;44.47328;-58.4985;438555;9.85;22-sep-16;19:03:00;9.852;31.0501;18.7018;5.5862;8.079;0.17313;1;31.073;1;5.545;1;0.03333;1;0;1;0.12567;1;1.31333;1;0;0.00;0.00
18HU16027_353;LL_06;44.47328;-58.4986;438554;20.76;22-sep-16;19:01:00;20.764;31.0583;18.6372;5.5448;8.052;0.18467;1;NaN;9;NaN;9;0.03667;1;0;1;0.12533;1;1.32667;1;0;0.00;0.00
18HU16027_353;LL_06;44.47324;-58.49878;438553;30.84;22-sep-16;18:59:00;30.843;31.9142;10.5074;7.1989;7.964;0.99977;1;NaN;9;NaN;9;0.04333;1;0;1;0.32867;1;1.7;1;0;0.00;0.00
18HU16027_353;LL_06;44.4733;-58.4989;438552;40.05;22-sep-16;18:58:00;40.059;32.3117;3.7391;6.9408;7.903;0.45399;1;NaN;9;NaN;9;0.17667;1;3.55667;1;0.73133;1;5.1;1;0;4.86;0.70
18HU16027_353;LL_06;44.47344;-58.49908;438551;51.05;22-sep-16;18:57:00;51.052;32.313;3.7162;6.9349;7.912;0.37319;1;NaN;9;NaN;9;0.18333;1;3.47;1;0.72933;1;5.06;1;0;4.76;0.69
18HU16027_353;LL_06;44.47344;-58.49941;438550;59.06;22-sep-16;18:55:00;59.064;32.3132;3.7187;6.9301;7.936;0.3655;1;32.36;1;6.766;1;0.17667;1;3.20333;1;0.75267;1;5.19333;1;0;4.26;0.62
18HU16027_369;LL_05;44.81474;-58.84382;438569;3.33;22-sep-16;22:37:00;3.331;29.8093;17.7046;5.7163;8.097;0.16543;1;29.926;1;5.684;1;0.03667;1;0;1;0.133;1;1.33;1;0;0.00;0.00
18HU16027_369;LL_05;44.81472;-58.8438;438570;3.44;22-sep-16;22:37:00;3.443;29.8076;17.7089;5.7196;8.096;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_369;LL_05;44.81478;-58.84397;438568;10.84;22-sep-16;22:36:00;10.845;29.8249;17.6821;5.7229;8.092;0.25393;1;NaN;9;NaN;9;0.03333;1;0;1;0.113;1;1.29333;1;0;0.00;0.00
18HU16027_369;LL_05;44.8148;-58.84416;438566;20.36;22-sep-16;22:35:00;20.366;30.6444;16.8997;5.6927;8.058;0.64271;1;NaN;9;NaN;9;0.04333;1;0;1;0.20267;1;1.39333;1;0;0.00;0.00
18HU16027_369;LL_05;44.8148;-58.84412;438567;20.87;22-sep-16;22:35:00;20.87;30.6669;16.9073;5.709;8.068;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_369;LL_05;44.81484;-58.84425;438565;29.84;22-sep-16;22:34:00;29.843;31.0926;13.0758;6.3343;7.997;0.62842;1;NaN;9;NaN;9;0.04333;1;0;1;0.28933;1;1.51333;1;0;0.00;0.00
18HU16027_369;LL_05;44.81482;-58.84432;438563;40.03;22-sep-16;22:32:00;40.033;31.8552;4.4905;7.4232;7.931;0.61414;1;NaN;9;NaN;9;0.07333;1;0.35;1;0.34533;1;1.71;1;0;1.01;0.20
18HU16027_369;LL_05;44.8148;-58.84432;438564;40.54;22-sep-16;22:32:00;40.549;31.8704;4.4265;7.4363;7.934;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_369;LL_05;44.81482;-58.84434;438562;50;22-sep-16;22:31:00;50.008;32.0146;3.6373;7.3809;7.906;0.20776;1;NaN;9;NaN;9;0.17667;1;2.71;1;0.663;1;3.42333;1;0;4.09;0.79
18HU16027_369;LL_05;44.81482;-58.84446;438561;59.77;22-sep-16;22:29:00;59.774;32.3769;2.7512;6.9931;7.872;0.12737;1;NaN;9;NaN;9;0.12;1;5.57;1;0.79533;1;5.03333;1;0;7.00;1.11
18HU16027_369;LL_05;44.81496;-58.8445;438559;80.72;22-sep-16;22:28:00;80.725;32.638;2.9077;6.4045;7.841;0.04458;1;NaN;9;NaN;9;0.06667;1;8.17667;1;0.927;1;7.39;1;0;8.82;1.11
18HU16027_369;LL_05;44.81494;-58.84448;438560;80.73;22-sep-16;22:28:00;80.734;32.638;2.9084;6.4038;7.842;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_369;LL_05;44.81502;-58.84481;438558;100.57;22-sep-16;22:26:00;100.572;32.6968;2.9806;6.3125;7.834;0.03184;1;NaN;9;NaN;9;0.05;1;7.54;1;0.93833;1;7.29667;1;0;8.04;1.03
18HU16027_369;LL_05;44.8149;-58.84565;438557;245.6;22-sep-16;22:23:00;245.605;33.0548;3.8076;5.7441;7.821;NaN;9;33.085;1;5.661;1;0.05333;1;10.48;1;1.074;1;10.13333;1;0;9.76;1.03
18HU16027_371;LL_04;45.14854;-59.17148;438585;2.67;23-sep-16;01:48:00;2.678;29.3161;17.1041;5.7831;8.099;0.27701;1;29.338;1;5.765;1;0.03;1;0;1;0.10733;1;1.14;1;0;0.00;0.00
18HU16027_371;LL_04;45.14851;-59.17148;438586;3.06;23-sep-16;01:48:00;3.066;29.3162;17.1001;5.8107;8.103;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_371;LL_04;45.14846;-59.17148;438587;3.18;23-sep-16;01:49:00;3.188;29.3156;17.107;5.8074;8.103;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_371;LL_04;45.14868;-59.17156;438584;10.2;23-sep-16;01:47:00;10.201;29.3158;17.0995;5.7861;8.094;0.31163;1;NaN;9;NaN;9;0.03333;1;0;1;0.114;1;1.15667;1;0;0.00;0.00
18HU16027_371;LL_04;45.14886;-59.17174;438581;20.42;23-sep-16;01:45:00;20.425;29.4794;16.6369;5.8761;8.022;0.40397;1;NaN;9;NaN;9;0.03;1;0;1;0.19933;1;1.2;1;0;0.00;0.00
18HU16027_371;LL_04;45.14882;-59.17168;438583;20.51;23-sep-16;01:46:00;20.519;29.5018;16.9862;5.7642;8.059;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_371;LL_04;45.14884;-59.1717;438582;20.61;23-sep-16;01:46:00;20.611;29.4329;17.0545;5.8246;8.04;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_371;LL_04;45.14906;-59.17184;438580;30.56;23-sep-16;01:44:00;30.568;31.2573;6.3413;7.2952;7.941;0.38473;1;NaN;9;NaN;9;0.13333;1;0.57667;1;0.47567;1;1.83;1;0;1.21;0.32
