CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU13037_285;HL_08;42.3633;-61.3418;398893;10;24-sep-13;03:25:00;35.534;23.8675;4.545;0.1436;NaN;NaN;NaN;0;1;0.455;1;0.243;1;1.065;1;0;1.87;0.43
18HU13037_285;HL_08;42.3633;-61.3418;398892;20;24-sep-13;03:25:00;35.5324;23.8672;4.5488;0.1436;NaN;NaN;NaN;0;1;0.545;1;0.243;1;1.005;1;0;2.24;0.54
18HU13037_285;HL_08;42.3633;-61.3418;398891;30;24-sep-13;03:24:00;35.5469;23.8819;4.5467;0.1595;NaN;NaN;NaN;0;1;0.54;7;0.2765;1;1.005;1;512;1.95;0.54
18HU13037_285;HL_08;42.3633;-61.3418;398890;40;24-sep-13;03:23:00;36.1415;23.4505;4.426;0.1981;NaN;4.835;215.9311;0;1;17.605;7;1.2605;1;14.33;1;512;13.97;1.23
18HU13037_285;HL_08;42.3633;-61.3418;398889;50;24-sep-13;03:22:00;36.377;21.9975;4.2692;0.6187;NaN;NaN;NaN;0.11;1;2.075;7;0.2915;1;1.39;1;512;7.12;1.49
18HU13037_285;HL_08;42.3633;-61.3418;398888;60;24-sep-13;03:21:00;36.4113;20.5005;3.7969;0.4031;NaN;NaN;NaN;0.14;1;3.425;1;0.3875;1;1.705;1;0;8.84;2.01
18HU13037_285;HL_08;42.3633;-61.3418;398887;81;24-sep-13;03:20:00;36.3025;18.6473;3.5597;0.1776;NaN;NaN;NaN;0.065;1;6.675;1;0.428;1;2.445;1;0;15.60;2.73
18HU13037_285;HL_08;42.3633;-61.3418;398886;101;24-sep-13;03:19:00;35.9474;15.8762;3.524;0.1524;NaN;NaN;NaN;0.04;1;10.74;1;0.853;1;4.175;1;0;12.59;2.57
18HU13037_285;HL_08;42.3633;-61.3418;398885;250;24-sep-13;03:16:00;35.6302;12.5385;3.4702;NaN;NaN;3.676;164.1702;0;1;17.575;1;1.2355;1;8.19;1;0;14.23;2.15
18HU13037_285;HL_08;42.3633;-61.3418;398884;501;24-sep-13;03:11:00;35.0677;7.2744;3.7842;NaN;35.048;3.988;178.1041;0;1;21.61;1;1.5615;1;13.03;1;0;13.84;1.66
18HU13037_285;HL_08;42.3633;-61.3418;398883;999;24-sep-13;03:03:00;35.0115;4.6283;5.4165;NaN;34.987;5.758;257.1523;0;1;18.01;1;1.308;1;11.475;1;0;13.77;1.57
18HU13037_285;HL_08;42.3633;-61.3418;398882;1501;24-sep-13;02:54:00;34.9859;4.0283;5.5833;NaN;NaN;NaN;NaN;0;1;17.54;1;1.2625;1;12.065;1;0;13.89;1.45
18HU13037_285;HL_08;42.3633;-61.3418;398881;1999;24-sep-13;02:45:00;34.9622;3.5419;5.6951;NaN;34.937;6.121;273.3639;0;1;16.005;1;1.187;1;12.185;1;0;13.48;1.31
18HU13037_285;HL_08;42.3633;-61.3418;398880;2500;24-sep-13;02:37:00;34.9512;3.1373;5.7107;NaN;NaN;NaN;NaN;0;1;17.2;1;1.25;1;15.26;1;0;13.76;1.13
18HU13037_285;HL_08;42.3633;-61.3418;398879;3001;24-sep-13;02:28:00;34.9356;2.7279;5.7783;NaN;34.91;6.28;280.4648;0;1;16.88;1;1.2235;1;16.515;1;0;13.80;1.02
18HU13037_285;HL_08;42.3633;-61.3418;398878;3445;24-sep-13;02:20:00;34.9206;2.3873;5.8565;NaN;NaN;6.3475;283.4794;0;1;16.585;1;1.263;1;17.38;1;0;13.13;0.95
18HU13037_295;HL_09;42.1923;-61.1508;398912;2;24-sep-13;07:09:00;35.9341;25.1639;4.4213;0.2287;35.902;4.676;208.8302;0;1;1.095;1;0.149;1;0.765;1;0;7.35;1.43
18HU13037_295;HL_09;42.1923;-61.1508;398911;10;24-sep-13;07:08:00;35.9338;25.1699;4.4206;0.2021;NaN;NaN;NaN;0;1;0.68;1;0.214;1;0.855;1;0;3.18;0.80
18HU13037_295;HL_09;42.1923;-61.1508;398910;19;24-sep-13;07:07:00;35.9337;25.1752;4.4184;0.1914;NaN;NaN;NaN;0;1;0.475;1;0.2035;1;0.89;1;0;2.33;0.53
18HU13037_295;HL_09;42.1923;-61.1508;398909;31;24-sep-13;07:06:00;35.9343;25.176;4.3964;0.1537;35.91;NaN;NaN;0;1;0.465;7;0.2115;1;0.965;1;512;2.20;0.48
18HU13037_295;HL_09;42.1923;-61.1508;398908;41;24-sep-13;07:05:00;35.9375;25.0989;4.4028;0.1571;35.916;NaN;NaN;0;1;15.7;7;1.213;1;21.425;1;512;12.94;0.73
18HU13037_295;HL_09;42.1923;-61.1508;398907;52;24-sep-13;07:04:00;36.0534;22.4565;4.528;0.5432;NaN;NaN;NaN;0;1;16.315;1;1.214;1;17.17;1;0;13.44;0.95
18HU13037_295;HL_09;42.1923;-61.1508;398906;60;24-sep-13;07:03:00;36.0689;19.9939;3.9713;0.3074;36.052;NaN;NaN;0;1;14.195;1;1.0955;1;13.73;1;0;12.96;1.03
18HU13037_295;HL_09;42.1923;-61.1508;398905;81;24-sep-13;07:02:00;36.2527;18.0771;3.1623;0.0567;36.197;NaN;NaN;0;1;15.855;1;1.207;1;12.09;1;0;13.14;1.31
18HU13037_295;HL_09;42.1923;-61.1508;398904;100;24-sep-13;07:01:00;35.9802;16.1535;3.552;0.0656;35.977;NaN;NaN;0;1;16.705;1;1.242;1;12.54;1;0;13.45;1.33
18HU13037_295;HL_09;42.1923;-61.1508;398903;249;24-sep-13;06:58:00;35.7092;13.0386;3.3429;NaN;NaN;3.593;160.4634;0;1;17.84;1;1.261;1;12.115;1;0;14.15;1.47
18HU13037_295;HL_09;42.1923;-61.1508;398902;500;24-sep-13;06:53:00;35.136;7.8709;3.5421;NaN;NaN;NaN;NaN;0;1;15.41;1;1.165;1;9.82;1;0;13.23;1.57
18HU13037_295;HL_09;42.1923;-61.1508;398901;1001;24-sep-13;06:45:00;35.017;4.6688;5.3659;NaN;NaN;5.735;256.1251;0;1;22.825;1;1.59;1;13.555;1;0;14.36;1.68
18HU13037_295;HL_09;42.1923;-61.1508;398900;1500;24-sep-13;06:36:00;34.9868;4.039;5.596;NaN;NaN;NaN;NaN;0;1;17.005;1;1.1725;1;7.355;1;0;14.50;2.31
18HU13037_295;HL_09;42.1923;-61.1508;398899;2001;24-sep-13;06:28:00;34.9648;3.6048;5.6864;NaN;NaN;NaN;NaN;0;1;10.17;1;0.771;1;4.14;1;0;13.19;2.46
18HU13037_295;HL_09;42.1923;-61.1508;398898;2501;24-sep-13;06:27:00;34.9648;3.5993;5.6868;NaN;NaN;NaN;NaN;0;1;9.855;1;0.7385;1;4.215;1;0;13.34;2.34
18HU13037_295;HL_09;42.1923;-61.1508;398897;3003;24-sep-13;06:11:00;34.9369;2.7767;5.781;NaN;NaN;NaN;NaN;0.12;1;3.66;1;0.438;1;2.21;1;0;8.36;1.66
18HU13037_295;HL_09;42.1923;-61.1508;398896;3500;24-sep-13;06:02:00;34.9204;2.3955;5.8501;NaN;NaN;NaN;NaN;0.065;1;1.165;1;0.3075;1;1.54;1;0;3.79;0.76
18HU13037_295;HL_09;42.1923;-61.1508;398895;3938;24-sep-13;05:54:00;34.9088;2.2251;5.7382;NaN;34.883;6.269;279.9735;0;1;0.58;1;0.2525;1;0.985;1;0;2.30;0.59
18HU13037_303;GULD_04;43.791;-58.8967;398926;3;25-sep-13;16:29:00;30.9892;18.8741;5.1638;0.181;30.929;5.447;243.263;0.045;1;0;1;0.0695;1;0.345;1;0;0.00;0.00
18HU13037_303;GULD_04;43.791;-58.8967;398925;10;25-sep-13;16:28:00;32.1089;20.1259;5.0931;0.1947;NaN;NaN;NaN;0.04;1;0.26;1;0.0565;1;0.425;1;0;4.60;0.61
18HU13037_303;GULD_04;43.791;-58.8967;398924;21;25-sep-13;16:27:00;32.7788;20.132;5.2519;0.2699;NaN;NaN;NaN;0;1;0;1;0.0555;1;0.755;1;0;0.00;0.00
18HU13037_303;GULD_04;43.791;-58.8967;398923;30;25-sep-13;16:27:00;33.8899;13.2533;6.2919;0.7847;NaN;NaN;NaN;0.06;1;0;1;0.2365;1;1.61;1;0;0.00;0.00
18HU13037_303;GULD_04;43.791;-58.8967;398922;36;25-sep-13;16:26:00;34.9116;14.8537;5.0352;0.5432;NaN;NaN;NaN;0.15;1;1.745;1;0.2665;1;2.24;1;0;6.55;0.78
18HU13037_303;GULD_04;43.791;-58.8967;398921;49;25-sep-13;16:25:00;35.1474;13.3483;4.6768;0.158;NaN;NaN;NaN;0.14;1;3.94;1;0.4405;1;2.88;1;0;8.94;1.37
18HU13037_303;GULD_04;43.791;-58.8967;398920;59;25-sep-13;16:25:00;35.527;14.2015;4.2521;0.181;NaN;NaN;NaN;0.08;1;6.045;1;0.5135;1;2.735;1;0;11.77;2.21
18HU13037_303;GULD_04;43.791;-58.8967;398919;79;25-sep-13;16:24:00;35.7467;14.2454;4.1237;0.0815;NaN;NaN;NaN;0.07;1;9.475;1;0.6535;1;3.55;1;0;14.50;2.67
18HU13037_303;GULD_04;43.791;-58.8967;398918;100;25-sep-13;16:23:00;35.6818;13.6978;4.0999;0.0284;NaN;NaN;NaN;0.055;1;10.875;1;0.7305;1;4.555;1;0;14.89;2.39
18HU13037_303;GULD_04;43.791;-58.8967;398917;249;25-sep-13;16:20:00;35.5354;11.9625;3.3238;NaN;35.5;3.456;154.345;0.05;1;19.015;1;1.2165;1;9.24;1;0;15.63;2.06
18HU13037_303;GULD_04;43.791;-58.8967;398916;500;25-sep-13;16:15:00;34.9774;5.9357;4.7042;NaN;NaN;NaN;NaN;0.05;1;19.4;1;1.3175;1;12.38;1;0;14.72;1.57
18HU13037_303;GULD_04;43.791;-58.8967;398915;1000;25-sep-13;16:07:00;34.9815;4.4923;5.5495;NaN;NaN;NaN;NaN;0.04;1;17.605;1;1.187;1;11.36;1;0;14.83;1.55
18HU13037_303;GULD_04;43.791;-58.8967;398914;1500;25-sep-13;15:58:00;34.974;4.0165;5.6386;NaN;NaN;NaN;NaN;0.04;1;17.55;1;1.1825;1;12.14;1;0;14.84;1.45
18HU13037_303;GULD_04;43.791;-58.8967;398913;2086;25-sep-13;15:48:00;34.9559;3.3588;5.7113;NaN;34.932;6.021;268.8979;0;1;1.04;1;0.3485;1;1.045;1;0;2.98;1.00
18HU13037_308;SG_28;43.7093;-59.0057;398939;2;25-sep-13;20:26:00;31.1;18.975;4.723;0.1932;31.072;5.4;241.164;0.04;1;0;1;0.0895;1;0.28;1;0;0.00;0.00
18HU13037_308;SG_28;43.7093;-59.0057;398938;10;25-sep-13;20:26:00;31.7194;19.4919;4.6553;0.1571;NaN;NaN;NaN;0.045;1;0;1;0.073;1;0.5;1;0;0.00;0.00
18HU13037_308;SG_28;43.7093;-59.0057;398937;19;25-sep-13;20:25:00;33.2797;16.3574;5.5462;0.2904;NaN;NaN;NaN;0.04;1;0.36;1;0.115;1;0.88;1;0;3.13;0.41
18HU13037_308;SG_28;43.7093;-59.0057;398936;30;25-sep-13;20:24:00;34.9647;16.3276;4.68;0.6338;NaN;NaN;NaN;0.07;1;0.78;1;0.164;1;1.91;1;0;4.76;0.41
18HU13037_308;SG_28;43.7093;-59.0057;398935;41;25-sep-13;20:24:00;35.1888;14.3;4.3903;0.3143;NaN;NaN;NaN;0.165;1;3.325;1;0.334;1;2.3;1;0;9.96;1.45
18HU13037_308;SG_28;43.7093;-59.0057;398934;50;25-sep-13;20:23:00;35.3399;14.3458;4.0136;0.2015;NaN;NaN;NaN;0.1;1;6.325;1;0.475;1;2.945;1;0;13.32;2.15
18HU13037_308;SG_28;43.7093;-59.0057;398933;59;25-sep-13;20:23:00;35.6247;14.432;3.75;0.1401;NaN;NaN;NaN;0.07;1;7.12;1;0.522;1;2.78;1;0;13.64;2.56
18HU13037_308;SG_28;43.7093;-59.0057;398932;80;25-sep-13;20:22:00;35.896;14.8248;3.7274;0.0514;NaN;NaN;NaN;0.06;1;10.37;1;0.6155;1;3.415;1;0;16.85;3.04
18HU13037_308;SG_28;43.7093;-59.0057;398931;100;25-sep-13;20:21:00;35.8799;14.5002;3.7221;0.0284;NaN;NaN;NaN;0.05;1;11.695;1;0.687;1;4.14;1;0;17.02;2.82
18HU13037_308;SG_28;43.7093;-59.0057;398930;250;25-sep-13;20:18:00;35.5246;11.8873;3.109;NaN;35.496;3.5165;157.0469;0.04;1;19.585;1;1.203;1;9.155;1;0;16.28;2.14
18HU13037_308;SG_28;43.7093;-59.0057;398929;499;25-sep-13;20:14:00;35.0425;6.3246;4.0981;NaN;NaN;NaN;NaN;0.04;1;21.425;1;1.4025;1;13.005;1;0;15.28;1.65
18HU13037_308;SG_28;43.7093;-59.0057;398928;748;25-sep-13;20:09:00;34.9874;4.8142;5.0932;NaN;NaN;NaN;NaN;0.04;1;18.455;1;1.215;1;11.315;1;0;15.19;1.63
18HU13037_308;SG_28;43.7093;-59.0057;398927;793;25-sep-13;20:08:00;34.9868;4.7392;5.1377;NaN;34.959;5.73;255.9018;0.04;1;18.37;1;1.2065;1;11.385;1;0;15.23;1.61
18HU13037_312;GULD_03;44.0012;-59.019;398950;2;26-sep-13;00:47:00;30.4176;17.834;5.2962;0.3416;30.399;5.607;250.4086;0.04;1;0.34;1;0.1195;1;0.345;1;0;2.85;0.99
18HU13037_312;GULD_03;44.0012;-59.019;398949;10;26-sep-13;00:46:00;30.4454;17.6409;5.2922;0.6187;NaN;NaN;NaN;0.045;1;0.32;1;0.1225;1;0.295;1;0;2.61;1.08
18HU13037_312;GULD_03;44.0012;-59.019;398948;21;26-sep-13;00:45:00;31.0488;13.1263;5.7313;1.1619;NaN;NaN;NaN;0.06;1;0;1;0.338;1;0.7;1;0;0.00;0.00
18HU13037_312;GULD_03;44.0012;-59.019;398947;30;26-sep-13;00:44:00;31.7502;8.4137;6.2448;0.9959;NaN;NaN;NaN;0.205;1;1.755;1;0.5385;1;2.01;1;0;3.26;0.87
18HU13037_312;GULD_03;44.0012;-59.019;398946;41;26-sep-13;00:44:00;32.2255;5.6337;6.4244;0.2733;NaN;NaN;NaN;0.27;1;3.485;1;0.6695;1;3.085;1;0;5.21;1.13
18HU13037_312;GULD_03;44.0012;-59.019;398945;50;26-sep-13;00:43:00;32.5059;3.8792;6.4406;0.2391;NaN;NaN;NaN;0.25;1;5.88;1;0.787;1;4.68;1;0;7.47;1.26
18HU13037_312;GULD_03;44.0012;-59.019;398944;61;26-sep-13;00:42:00;32.7076;3.6456;6.2533;0.1064;NaN;NaN;NaN;0.16;1;7.285;1;0.854;1;5.95;1;0;8.53;1.22
18HU13037_312;GULD_03;44.0012;-59.019;398943;80;26-sep-13;00:41:00;33.5816;5.7303;5.637;0.0709;NaN;NaN;NaN;0.055;1;9.055;1;0.8845;1;6.635;1;0;10.24;1.36
18HU13037_312;GULD_03;44.0012;-59.019;398942;100;26-sep-13;00:40:00;34.7718;10.6772;4.6234;0.0372;NaN;NaN;NaN;0.06;1;10.415;1;0.783;1;5.11;1;0;13.30;2.04
18HU13037_312;GULD_03;44.0012;-59.019;398941;252;26-sep-13;00:37:00;35.0852;9.5497;3.8589;NaN;35.061;4.1155;183.7982;0.06;1;18.745;1;1.2085;1;10.16;1;0;15.51;1.84
18HU13037_312;GULD_03;44.0012;-59.019;398940;464;26-sep-13;00:32:00;34.9524;5.9682;4.8516;NaN;34.927;5.173;231.0262;0.05;1;18.73;1;1.2495;1;11.77;1;0;14.99;1.59
18HU13037_317;SG_23;43.8605;-58.725;398963;3;26-sep-13;04:38:00;30.8414;18.3486;5.2006;0.1435;30.816;5.502;245.7193;0;1;0.325;1;0.0975;1;0.365;1;0;3.33;0.89
18HU13037_317;SG_23;43.8605;-58.725;398962;11;26-sep-13;04:37:00;32.5008;19.6938;5.3395;0.2562;NaN;NaN;NaN;0;1;0.28;1;0.1085;1;0.635;1;0;2.58;0.44
18HU13037_317;SG_23;43.8605;-58.725;398961;20;26-sep-13;04:36:00;33.2097;18.6396;5.5275;0.2699;NaN;NaN;NaN;0.04;1;0;1;0.1085;1;0.725;1;0;0.00;0.00
18HU13037_317;SG_23;43.8605;-58.725;398960;31;26-sep-13;04:35:00;34.2745;12.3056;5.637;1.2373;NaN;NaN;NaN;0.08;1;0.295;1;0.3195;1;2.21;1;0;0.92;0.13
18HU13037_317;SG_23;43.8605;-58.725;398959;40;26-sep-13;04:34:00;34.8467;12.8807;4.8458;0.3006;NaN;NaN;NaN;0.155;1;3.195;1;0.3775;1;2.665;1;0;8.46;1.20
18HU13037_317;SG_23;43.8605;-58.725;398958;50;26-sep-13;04:34:00;35.372;13.9095;4.4005;0.1879;NaN;NaN;NaN;0.1;1;5.145;1;0.473;1;2.98;1;0;10.88;1.73
18HU13037_317;SG_23;43.8605;-58.725;398957;60;26-sep-13;04:33:00;35.8704;15.1727;3.9717;0.1674;NaN;NaN;NaN;0.07;1;5.24;1;0.4685;1;2.515;1;0;11.18;2.08
18HU13037_317;SG_23;43.8605;-58.725;398956;80;26-sep-13;04:32:00;36.0223;15.4621;3.817;0.0443;NaN;NaN;NaN;0.06;1;10.445;1;0.6475;1;3.675;1;0;16.13;2.84
18HU13037_317;SG_23;43.8605;-58.725;398955;100;26-sep-13;04:31:00;35.8874;14.6792;3.937;0.0213;NaN;NaN;NaN;0.05;1;11.225;1;0.6685;1;3.935;1;0;16.79;2.85
18HU13037_317;SG_23;43.8605;-58.725;398954;250;26-sep-13;04:28:00;35.5486;12.0412;3.3157;NaN;35.537;3.622;161.7585;0.04;1;18.775;1;1.124;1;8.725;1;0;16.70;2.15
18HU13037_317;SG_23;43.8605;-58.725;398953;499;26-sep-13;04:23:00;35.0782;6.4781;4.2553;NaN;NaN;NaN;NaN;0.045;1;22.32;1;1.3975;1;13.12;1;0;15.97;1.70
18HU13037_317;SG_23;43.8605;-58.725;398952;750;26-sep-13;04:18:00;34.9916;4.9018;5.2757;NaN;NaN;NaN;NaN;0.05;1;18.83;1;1.2255;1;11.39;1;0;15.37;1.65
18HU13037_317;SG_23;43.8605;-58.725;398951;1289;26-sep-13;04:08:00;34.9756;4.2694;5.5895;NaN;34.949;6.0345;269.5008;0.04;1;18.165;1;1.178;1;11.32;1;0;15.42;1.60
18HU13037_324;LL_09;43.47;-57.5197;398979;3;26-sep-13;21:56:00;32.9591;20.7678;4.9121;0.1081;32.969;NaN;NaN;0;1;0.57;1;0.169;1;0.625;1;0;3.37;0.91
18HU13037_324;LL_09;43.47;-57.5197;398978;10;26-sep-13;21:55:00;33.6552;21.9055;4.8621;0.1366;NaN;NaN;NaN;0;1;0.325;1;0.0635;1;0.695;1;0;5.12;0.47
18HU13037_324;LL_09;43.47;-57.5197;398977;20;26-sep-13;21:54:00;34.7971;23.0728;4.782;0.222;NaN;NaN;NaN;0;1;0.33;1;0.053;1;0.765;1;0;6.23;0.43
18HU13037_324;LL_09;43.47;-57.5197;398976;30;26-sep-13;21:54:00;35.1207;21.4161;5.18;0.2665;NaN;NaN;NaN;0;1;0.38;1;0.0555;1;0.835;1;0;6.85;0.46
18HU13037_324;LL_09;43.47;-57.5197;398975;41;26-sep-13;21:53:00;35.6002;18.9498;4.9351;0.3109;NaN;NaN;NaN;0;1;0.45;1;0.065;1;0.98;1;0;6.92;0.46
18HU13037_324;LL_09;43.47;-57.5197;398974;50;26-sep-13;21:52:00;35.9998;18.4082;4.3045;0.3006;NaN;NaN;NaN;0.075;1;1.135;1;0.114;1;1.33;1;0;9.96;0.85
18HU13037_324;LL_09;43.47;-57.5197;398973;62;26-sep-13;21:51:00;35.8891;17.0052;4.0846;0.2665;NaN;NaN;NaN;0.135;1;5.41;1;0.37;1;2.17;1;0;14.62;2.49
18HU13037_324;LL_09;43.47;-57.5197;398972;81;26-sep-13;21:50:00;35.983;15.8887;3.9098;0.1737;NaN;NaN;NaN;0.07;1;8.82;1;0.53;1;2.945;1;0;16.64;2.99
18HU13037_324;LL_09;43.47;-57.5197;398971;101;26-sep-13;21:49:00;35.8422;14.8203;4.0115;0.0886;NaN;NaN;NaN;0.055;1;10.135;1;0.608;1;3.355;1;0;16.67;3.02
18HU13037_324;LL_09;43.47;-57.5197;398970;252;26-sep-13;21:46:00;35.6894;13.1495;4.0839;NaN;35.661;4.343;193.9584;0.04;1;14.055;1;0.8645;1;5.945;1;0;16.26;2.36
18HU13037_324;LL_09;43.47;-57.5197;398969;500;26-sep-13;21:42:00;35.0418;7.4915;3.6638;NaN;NaN;NaN;NaN;0;1;23.085;1;1.5065;1;13.53;1;0;15.32;1.71
18HU13037_324;LL_09;43.47;-57.5197;398968;1001;26-sep-13;21:33:00;35.0139;4.6859;5.4251;NaN;NaN;NaN;NaN;0;1;18.335;1;1.2145;1;11.225;1;0;15.10;1.63
18HU13037_324;LL_09;43.47;-57.5197;398967;1497;26-sep-13;21:24:00;34.9805;4.0479;5.6353;NaN;NaN;NaN;NaN;0;1;17.935;1;1.1775;1;11.695;1;0;15.23;1.53
18HU13037_324;LL_09;43.47;-57.5197;398966;1992;26-sep-13;21:16:00;34.961;3.5494;5.7106;NaN;NaN;NaN;NaN;0;1;17.995;1;1.187;1;13.26;1;0;15.16;1.36
18HU13037_324;LL_09;43.47;-57.5197;398965;3002;26-sep-13;21:00:00;34.9298;2.6016;5.8657;NaN;NaN;NaN;NaN;0.04;1;17.005;1;1.135;1;15.395;1;0;14.98;1.10
18HU13037_324;LL_09;43.47;-57.5197;398964;3778;26-sep-13;20:46:00;34.9133;2.2598;5.7994;NaN;34.886;6.341;283.1891;0.06;1;16.865;1;1.1265;1;18.995;1;0;14.97;0.89
18HU13037_328;LL_08;43.7788;-57.8208;398994;2;27-sep-13;04:29:00;32.5759;20.2283;4.9811;0.1383;32.554;5.271;235.4029;0;1;0;1;0.075;1;0.575;1;0;0.00;0.00
18HU13037_328;LL_08;43.7788;-57.8208;398993;10;27-sep-13;04:28:00;32.874;20.4427;5.028;0.1127;NaN;NaN;NaN;0.04;1;0.425;1;0.08;1;0.74;1;0;5.31;0.57
18HU13037_328;LL_08;43.7788;-57.8208;398992;20;27-sep-13;04:27:00;33.5843;20.6129;5.1511;0.1571;NaN;NaN;NaN;0.045;1;0.615;1;0.087;1;1.015;1;0;7.07;0.61
18HU13037_328;LL_08;43.7788;-57.8208;398991;30;27-sep-13;04:26:00;34.7961;17.7442;5.3728;0.2357;NaN;NaN;NaN;0.04;1;0.465;1;0.1085;1;1.29;1;0;4.29;0.36
18HU13037_328;LL_08;43.7788;-57.8208;398990;40;27-sep-13;04:25:00;35.9259;17.5631;4.169;0.3382;NaN;NaN;NaN;0.125;1;3.145;1;0.325;1;1.775;1;0;9.68;1.77
18HU13037_328;LL_08;43.7788;-57.8208;398989;50;27-sep-13;04:25:00;36.0784;17.2162;3.9311;0.2289;NaN;NaN;NaN;0.12;1;6.41;1;0.3845;1;2.31;1;0;16.67;2.77
18HU13037_328;LL_08;43.7788;-57.8208;398988;60;27-sep-13;04:24:00;36.075;17.0721;3.9233;0.2494;NaN;NaN;NaN;0.11;1;6.91;1;0.391;1;2.41;1;0;17.67;2.87
18HU13037_328;LL_08;43.7788;-57.8208;398987;79;27-sep-13;04:23:00;35.8839;15.6186;3.9678;0.1507;NaN;NaN;NaN;0.065;1;8.42;1;0.515;1;2.91;1;0;16.35;2.89
18HU13037_328;LL_08;43.7788;-57.8208;398986;97;27-sep-13;04:22:00;35.9558;15.2207;3.8847;0.039;NaN;NaN;NaN;0.055;1;10.205;1;0.6225;1;3.735;1;0;16.39;2.73
18HU13037_328;LL_08;43.7788;-57.8208;398985;250;27-sep-13;04:18:00;35.6366;12.6799;3.6589;NaN;35.614;3.933;175.6478;0.04;1;16.165;1;1.0195;1;7.125;1;0;15.86;2.27
18HU13037_328;LL_08;43.7788;-57.8208;398984;500;27-sep-13;04:14:00;35.1102;7.455;3.788;NaN;NaN;NaN;NaN;0.04;1;23.03;1;1.5335;1;13.715;1;0;15.02;1.68
18HU13037_328;LL_08;43.7788;-57.8208;398983;999;27-sep-13;04:05:00;34.9889;4.5639;5.5431;NaN;NaN;NaN;NaN;0;1;17.88;1;1.1945;1;10.84;1;0;14.97;1.65
18HU13037_328;LL_08;43.7788;-57.8208;398982;1499;27-sep-13;03:56:00;34.9807;4.0398;5.6175;NaN;NaN;NaN;NaN;0;1;17.655;1;1.2;1;11.915;1;0;14.71;1.48
18HU13037_328;LL_08;43.7788;-57.8208;398981;2000;27-sep-13;03:47:00;34.9628;3.5736;5.6978;NaN;NaN;NaN;NaN;0;1;17.68;1;1.1915;1;13.315;1;0;14.84;1.33
18HU13037_328;LL_08;43.7788;-57.8208;398980;2111;27-sep-13;03:31:00;34.9297;2.6018;5.8179;NaN;34.904;6.291;280.9561;0;1;16.95;1;1.1585;1;16.255;1;0;14.63;1.04
18HU13037_334;LL_07;44.1293;-58.1707;399006;3;27-sep-13;09:50:00;30.3715;16.5884;5.4038;0.2152;30.354;5.732;255.9911;0.04;1;0.89;1;0.156;1;0.42;1;0;5.71;2.12
18HU13037_334;LL_07;44.1293;-58.1707;399005;10;27-sep-13;09:49:00;30.3996;16.2784;5.3874;0.3348;NaN;NaN;NaN;0.04;1;1.01;1;0.214;1;0.465;1;0;4.72;2.17
18HU13037_334;LL_07;44.1293;-58.1707;399004;21;27-sep-13;09:49:00;31.18;11.4432;6.106;0.7243;NaN;NaN;NaN;0.07;1;1.315;1;0.3795;1;1.13;1;0;3.47;1.16
18HU13037_334;LL_07;44.1293;-58.1707;399003;30;27-sep-13;09:48:00;31.6286;8.8964;6.3589;1.2072;NaN;NaN;NaN;0.105;1;1.595;1;0.453;1;1.325;1;0;3.52;1.20
18HU13037_334;LL_07;44.1293;-58.1707;399002;41;27-sep-13;09:47:00;32.3824;6.7436;6.5138;0.9205;NaN;NaN;NaN;0.23;1;3.415;1;0.6395;1;2.78;1;0;5.34;1.23
18HU13037_334;LL_07;44.1293;-58.1707;399001;48;27-sep-13;09:46:00;32.5257;4.424;6.4626;0.2289;NaN;NaN;NaN;0.26;1;4.89;1;0.7355;1;3.835;1;0;6.65;1.28
18HU13037_334;LL_07;44.1293;-58.1707;399000;60;27-sep-13;09:46:00;32.6629;2.5914;6.927;0.1861;NaN;NaN;NaN;0.195;1;4.83;1;0.761;1;3.88;1;0;6.35;1.24
18HU13037_334;LL_07;44.1293;-58.1707;398999;79;27-sep-13;09:45:00;33.5252;6.0271;5.7316;0.1276;NaN;NaN;NaN;0.1;1;7.125;1;0.7665;1;5.405;1;0;9.30;1.32
18HU13037_334;LL_07;44.1293;-58.1707;398998;100;27-sep-13;09:44:00;33.8192;6.8339;5.515;0.0691;NaN;NaN;NaN;0.045;1;7.63;1;0.773;1;5.235;1;0;9.87;1.46
18HU13037_334;LL_07;44.1293;-58.1707;398997;246;27-sep-13;09:41:00;35.1969;9.7222;3.424;NaN;35.174;3.7;165.242;0.035;1;20.065;1;1.321;1;11.1;1;0;15.19;1.81
18HU13037_334;LL_07;44.1293;-58.1707;398996;500;27-sep-13;09:36:00;35.0076;5.5569;4.7651;NaN;NaN;NaN;NaN;0;1;19.89;1;1.313;1;12.375;1;0;15.15;1.61
18HU13037_334;LL_07;44.1293;-58.1707;398995;834;27-sep-13;09:30:00;34.983;4.748;5.3686;NaN;34.957;5.638;251.7931;0.04;1;17.895;1;1.209;1;11.34;1;0;14.80;1.58
18HU13037_337;LL_06;44.4713;-58.5018;399013;2;27-sep-13;14:10:00;29.8247;16.6633;5.3191;0.2972;NaN;5.692;254.2047;0;1;0;1;0.168;1;0.465;1;0;0.00;0.00
