CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL08041_996;61;47.58367;-59.34283;291106;51.06;26-jul-08;09:19:00;32.14;1.22;353.17128;NaN;NaN;0.708;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL08041_996;61;47.58367;-59.34283;291105;248.26;26-jul-08;09:19:00;34.58;5.58;171.4944;3.824;NaN;0.206;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18TL08041_997;81;47.77167;-59.87217;291115;3.57;26-jul-08;14:59:00;30.11;17.44;NaN;5.822;0.33;0.849;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL08041_997;81;47.77167;-59.87217;291114;15.67;26-jul-08;14:59:00;30.88;16.33;261.7076;NaN;0.38;1.362;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL08041_997;81;47.77167;-59.87217;291113;38.27;26-jul-08;14:59:00;31.66;4.08;326.73256;NaN;0.3;2.188;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL08041_997;81;47.77167;-59.87217;291112;51.06;26-jul-08;14:59:00;31.95;0.49;358.8431;NaN;0.915;1.027;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL08041_997;81;47.77167;-59.87217;291111;247.46;26-jul-08;14:59:00;34.46;5.5;155.50612;3.5625;NaN;0.21;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18TL08041_997;81;47.77167;-59.87217;291110;484.04;26-jul-08;14:59:00;34.79;5;170.1546;4.0265;NaN;0.243;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18TL08041_998;91;47.50283;-59.99933;291121;2.88;26-jul-08;17:20:00;28.46;18.75;252.90958;7.109;NaN;0.909;0.01;1;0.09;1;0.06;1;0.675;1;1280;1.50;0.13
18TL08041_998;91;47.50283;-59.99933;291120;15.67;26-jul-08;17:20:00;31.12;12.15;285.3774;NaN;NaN;3.854;0.01;1;0.12;1;0.27;1;1;1;0;0.44;0.12
18TL08041_998;91;47.50283;-59.99933;291119;17.45;26-jul-08;17:20:00;31.24;9.83;301.27636;NaN;NaN;3.594;0.01;1;0.115;1;0.325;1;1.315;1;0;0.35;0.09
18TL08041_998;91;47.50283;-59.99933;291118;50.27;26-jul-08;17:20:00;32.22;0.5;349.0179;NaN;NaN;0.615;0.15;1;5.125;1;0.745;1;4.415;1;0;6.88;1.16
18TL08041_998;91;47.50283;-59.99933;291117;250.04;26-jul-08;17:20:00;34.43;5.37;156.7566;4.2765;NaN;0.224;0.015;1;22.3;1;1.63;1;22.66;1;256;13.68;0.98
18TL08041_998;91;47.50283;-59.99933;291116;493.45;26-jul-08;17:20:00;34.79;4.99;168.99344;4.0755;NaN;0.248;0.01;1;22.05;1;1.61;1;29.835;1;256;13.70;0.74
18TL08041_988;101;47.28833;-60.28083;291126;1.19;26-jul-08;20:57:00;27.88;18.88;NaN;6.3645;0.94;2.568;0.005;1;0.145;1;0.05;1;2.22;1;0;2.90;0.07
18TL08041_988;101;47.28833;-60.28083;291124;11.01;26-jul-08;20:57:00;30;9.4;297.25696;NaN;1.215;3.26;0.01;1;0.1;1;0.285;1;1.16;1;0;0.35;0.09
18TL08041_988;101;47.28833;-60.28083;291125;15.67;26-jul-08;20:57:00;31.38;6.89;312.8433;NaN;0.975;2.864;0.01;1;0.12;1;0.35;1;0.97;1;0;0.34;0.12
18TL08041_988;101;47.28833;-60.28083;291123;50.57;26-jul-08;20:57:00;32.31;0.85;340.21988;NaN;0.115;0.486;0.155;1;4.885;1;0.745;1;3.475;1;0;6.56;1.41
18TL08041_988;101;47.28833;-60.28083;291122;214.29;26-jul-08;20:57:00;34.54;5.41;151.75468;3.361;NaN;0.253;0.02;1;22.795;1;1.63;1;24.125;1;256;13.98;0.94
18TL08041_990;111;47.7975;-60.32167;291136;2.78;27-jul-08;00:47:00;30.3;16.9;258.62606;5.9405;0.26;1.157;0.02;1;0.125;1;0.27;1;0.755;1;256;0.46;0.17
18TL08041_990;111;47.7975;-60.32167;291135;15.47;27-jul-08;00:47:00;30.88;15.51;272.96192;NaN;0.41;1.783;0.01;1;0.085;1;0.28;1;0.545;1;0;0.30;0.16
18TL08041_990;111;47.7975;-60.32167;291134;30.94;27-jul-08;00:47:00;31.26;6.12;329.45682;NaN;1.835;4.721;0.01;1;0.11;1;0.47;1;2.13;1;0;0.23;0.05
18TL08041_990;111;47.7975;-60.32167;291133;50.86;27-jul-08;00:47:00;31.95;0.6;359.2897;NaN;0.31;0.812;0.215;1;3.53;1;0.735;1;3.1;1;0;4.80;1.14
18TL08041_990;111;47.7975;-60.32167;291132;250.63;27-jul-08;00:47:00;34.48;5.52;157.47116;3.4555;NaN;0.222;0.015;1;22.345;1;1.64;1;21.665;1;256;13.63;1.03
18TL08041_990;111;47.7975;-60.32167;291131;466.72;27-jul-08;00:47:00;34.79;4.99;169.17208;3.8085;NaN;0.249;0.01;1;22.275;1;1.68;1;30.34;1;256;13.26;0.73
18TL08041_991;131;47.794;-60.65633;291141;2.78;27-jul-08;04:06:00;29.76;18.26;251.34648;5.7305;0.295;1.041;0.015;1;0.105;1;0.155;1;0.4;1;256;0.68;0.26
18TL08041_991;131;47.794;-60.65633;291140;14.87;27-jul-08;04:06:00;31.04;11.19;284.17158;NaN;0.565;2.507;0.015;1;0.11;1;0.295;1;0.77;1;0;0.37;0.14
18TL08041_991;131;47.794;-60.65633;291139;24.89;27-jul-08;04:06:00;31.59;2.06;366.6586;NaN;2.3;5.309;0.055;1;0.415;1;0.595;1;3.61;1;0;0.70;0.11
18TL08041_991;131;47.794;-60.65633;291138;49.58;27-jul-08;04:06:00;32.14;0.31;351.34022;NaN;0.195;0.706;0.225;1;4.9;1;0.82;1;4.63;1;0;5.98;1.06
18TL08041_991;131;47.794;-60.65633;291137;202.59;27-jul-08;04:06:00;34.26;4.96;128.66546;2.83;NaN;0.267;0.04;1;23.645;1;1.865;1;27.46;1;256;12.68;0.86
