CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU96006_402;S13/3;44.4295;-57.02083;161406;50;15-may-96;13:10:00;1.8;NaN;9;4.29;1;4.48;1;0.82;1;2.77;1;0;5.46;1.62
18HU96006_402;S13/3;44.4295;-57.02083;161405;60;15-may-96;13:10:00;NaN;NaN;9;2.91;1;5.83;1;0.89;1;4.48;1;0;6.55;1.30
18HU96006_402;S13/3;44.4295;-57.02083;161404;70;15-may-96;13:10:00;NaN;NaN;9;1.15;1;7.54;1;0.96;1;6.74;1;0;7.85;1.12
18HU96006_402;S13/3;44.4295;-57.02083;161403;80;15-may-96;13:10:00;NaN;NaN;9;1.35;1;5.96;1;0.86;1;5.07;1;0;6.93;1.18
18HU96006_402;S13/3;44.4295;-57.02083;161402;90;15-may-96;13:10:00;NaN;NaN;9;1.84;1;4.61;1;0.81;1;3.47;1;0;5.69;1.33
18HU96006_402;S13/3;44.4295;-57.02083;161401;100;15-may-96;13:10:00;NaN;NaN;9;0.82;1;6.67;1;0.87;1;5.39;1;0;7.67;1.24
18HU96006_403;S14/1;44.68299;-56.19983;158162;1;15-may-96;17:35:00;NaN;NaN;9;1.48;1;0;1;0.34;1;0.02;1;0;0.00;0.00
18HU96006_403;S14/1;44.68299;-56.19983;158161;10;15-may-96;17:35:00;NaN;NaN;9;1.52;1;0.3;1;0.37;1;0.29;1;0;0.81;1.03
18HU96006_403;S14/1;44.68299;-56.19983;158160;20;15-may-96;17:35:00;NaN;NaN;9;1.25;1;0.17;1;0.36;1;0.27;1;0;0.47;0.63
18HU96006_403;S14/1;44.68299;-56.19983;158159;30;15-may-96;17:35:00;NaN;NaN;9;1.37;1;0.13;1;0.4;1;0.33;1;0;0.33;0.39
18HU96006_403;S14/1;44.68299;-56.19983;158158;40;15-may-96;17:35:00;NaN;NaN;9;4.87;1;0.35;1;0.51;1;0.58;1;0;0.69;0.60
18HU96006_403;S14/1;44.68299;-56.19983;158157;50;15-may-96;17:35:00;NaN;NaN;9;1.99;1;3.52;1;0.63;1;3.36;1;0;5.59;1.05
18HU96006_403;S14/1;44.68299;-56.19983;158156;60;15-may-96;17:35:00;NaN;NaN;9;0.34;1;5.54;1;0.73;1;4.79;1;0;7.59;1.16
18HU96006_403;S14/1;44.68299;-56.19983;158155;70;15-may-96;17:35:00;NaN;NaN;9;0.25;1;6.86;1;0.82;1;5.09;1;0;8.37;1.35
18HU96006_403;S14/1;44.68299;-56.19983;158154;80;15-may-96;17:35:00;NaN;NaN;9;0.2;1;8.63;1;0.84;1;6.98;1;0;10.27;1.24
18HU96006_403;S14/1;44.68299;-56.19983;158153;90;15-may-96;17:35:00;NaN;NaN;9;0.17;1;9.65;1;0.9;1;6.25;1;0;10.72;1.54
18HU96006_403;S14/1;44.68299;-56.19983;158152;100;15-may-96;17:35:00;NaN;NaN;9;0.17;1;11.76;1;0.97;1;8.87;1;0;12.12;1.33
18HU96006_404;S15/2;44.887;-55.37733;158173;1;15-may-96;22:45:00;NaN;NaN;9;1.98;1;0;1;0.42;1;0.15;1;0;0.00;0.00
18HU96006_404;S15/2;44.887;-55.37733;158172;10;15-may-96;22:45:00;NaN;NaN;9;2;1;0;1;0.39;1;0.05;1;0;0.00;0.00
18HU96006_404;S15/2;44.887;-55.37733;158171;20;15-may-96;22:45:00;NaN;NaN;9;2.24;1;0.04;1;1.22;1;0.12;1;0;0.03;0.33
18HU96006_404;S15/2;44.887;-55.37733;158170;30;15-may-96;22:45:00;NaN;NaN;9;3.79;1;0.19;1;0.46;1;0.34;1;0;0.41;0.56
18HU96006_404;S15/2;44.887;-55.37733;158169;40;15-may-96;22:45:00;NaN;NaN;9;1.77;1;1.93;1;0.57;1;1.52;1;0;3.39;1.27
18HU96006_404;S15/2;44.887;-55.37733;158168;50;15-may-96;22:45:00;NaN;NaN;9;0.29;1;5.1;1;0.71;1;4.21;1;0;7.18;1.21
18HU96006_404;S15/2;44.887;-55.37733;158167;60;15-may-96;22:45:00;NaN;NaN;9;0.11;1;6.26;1;0.65;1;3.68;1;0;9.63;1.70
18HU96006_404;S15/2;44.887;-55.37733;158166;70;15-may-96;22:45:00;NaN;NaN;9;0.05;1;7.49;1;0.56;1;3.86;1;0;13.37;1.94
18HU96006_404;S15/2;44.887;-55.37733;158165;80;15-may-96;22:45:00;NaN;NaN;9;0.03;1;8.65;1;0.68;1;4.2;1;0;12.72;2.06
18HU96006_404;S15/2;44.887;-55.37733;158164;90;15-may-96;22:45:00;NaN;NaN;9;0.04;1;9.07;1;0.67;1;4.7;1;0;13.54;1.93
18HU96006_404;S15/2;44.887;-55.37733;158163;100;15-may-96;22:45:00;NaN;NaN;9;0.03;1;10.52;1;0.72;1;5.9;1;0;14.61;1.78
18HU96006_405;S16/1;45.21699;-54.00166;158180;9;16-may-96;04:50:00;NaN;NaN;9;1.2;1;0.06;1;0.46;1;0;1;0;0.13;NaN
18HU96006_405;S16/1;45.21699;-54.00166;158179;20;16-may-96;04:50:00;NaN;NaN;9;1.3;1;0;1;0.4;1;0.15;1;0;0.00;0.00
18HU96006_405;S16/1;45.21699;-54.00166;158178;30;16-may-96;04:50:00;NaN;NaN;9;1.38;1;0;1;0.42;1;0;1;0;0.00;NaN
18HU96006_405;S16/1;45.21699;-54.00166;158177;40;16-may-96;04:50:00;NaN;NaN;9;2.27;1;0.32;1;0.46;1;0.44;1;0;0.70;0.73
18HU96006_405;S16/1;45.21699;-54.00166;158176;50;16-may-96;04:50:00;NaN;NaN;9;3.68;1;0.77;1;0.54;1;0.63;1;0;1.43;1.22
18HU96006_405;S16/1;45.21699;-54.00166;158175;60;16-may-96;04:50:00;NaN;NaN;9;3.99;1;1.92;1;0.68;1;1.67;1;0;2.82;1.15
18HU96006_405;S16/1;45.21699;-54.00166;158174;70;16-may-96;04:50:00;NaN;NaN;9;2.14;1;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU96006_406;S17/1;47.03766;-52.53783;161422;1;16-may-96;16:04:00;NaN;NaN;9;0.46;1;0.09;1;0.48;1;0;1;0;0.19;NaN
18HU96006_406;S17/1;47.03766;-52.53783;161421;10;16-may-96;16:04:00;NaN;NaN;9;0.54;1;0;7;0.28;7;0.17;1;512;0.00;0.00
18HU96006_406;S17/1;47.03766;-52.53783;161425;10;16-may-96;16:04:00;1.4;NaN;9;0.46;1;0.07;7;0.49;7;0;1;512;0.14;NaN
18HU96006_406;S17/1;47.03766;-52.53783;161420;20;16-may-96;16:04:00;NaN;NaN;9;0.57;1;0;1;0.36;1;0.31;1;0;0.00;0.00
18HU96006_406;S17/1;47.03766;-52.53783;161419;30;16-may-96;16:04:00;NaN;NaN;9;0.53;1;0;7;0.12;7;0.08;1;512;0.00;0.00
18HU96006_406;S17/1;47.03766;-52.53783;161424;30;16-may-96;16:04:00;1.4;NaN;9;0.49;1;0.27;7;0.45;7;0.45;1;512;0.60;0.60
18HU96006_406;S17/1;47.03766;-52.53783;161418;40;16-may-96;16:04:00;NaN;NaN;9;0.56;1;0.18;1;0.31;1;0.37;1;0;0.58;0.49
18HU96006_406;S17/1;47.03766;-52.53783;161417;50;16-may-96;16:04:00;NaN;NaN;9;2.38;1;0.25;7;0.45;7;0.27;1;512;0.56;0.93
18HU96006_406;S17/1;47.03766;-52.53783;161423;50;16-may-96;16:04:00;-0.2;NaN;9;2.52;1;0.56;7;0.6;7;0;1;512;0.93;NaN
18HU96006_406;S17/1;47.03766;-52.53783;161416;60;16-may-96;16:04:00;NaN;NaN;9;4.45;1;1.1;1;0.59;1;0.93;1;0;1.86;1.18
18HU96006_406;S17/1;47.03766;-52.53783;161415;70;16-may-96;16:04:00;NaN;NaN;9;2.02;1;4.77;1;0.66;1;2.86;1;0;7.23;1.67
18HU96006_406;S17/1;47.03766;-52.53783;161414;80;16-may-96;16:04:00;NaN;NaN;9;0.84;1;6.12;1;0.89;1;4.88;1;0;6.88;1.25
18HU96006_406;S17/1;47.03766;-52.53783;161413;90;16-may-96;16:04:00;NaN;NaN;9;0.37;1;6.34;1;0.69;1;5.63;1;0;9.19;1.13
18HU96006_406;S17/1;47.03766;-52.53783;161412;100;16-may-96;16:04:00;NaN;NaN;9;0.53;1;7.01;1;0.87;1;6.85;1;0;8.06;1.02
