CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU16006_197;HL_08;42.36678;-61.34399;434136;1148.74;22-may-16;15:41:00;1148.745;34.96;4.2919;5.7249;NaN;NaN;9;NaN;9;6.045;1;NaN;9;0.02;1;NaN;9;15.865;1;NaN;9;1.186;1;NaN;9;10.97;1;0;13.38;1.45
18HU16006_197;HL_08;42.36672;-61.34424;434135;1322.46;22-may-16;15:38:00;1322.46;34.959;4.1694;5.7204;NaN;NaN;9;NaN;9;6.0655;1;NaN;9;0.015;1;NaN;9;15.79;1;NaN;9;1.1845;1;NaN;9;11.36;1;0;13.33;1.39
18HU16006_197;HL_08;42.3665;-61.34407;434134;1490.47;22-may-16;15:35:00;1490.477;34.9575;4.0214;5.7342;NaN;NaN;9;NaN;9;6.084;1;NaN;9;0.015;1;NaN;9;15.87;1;NaN;9;1.1885;1;NaN;9;11.745;1;0;13.35;1.35
18HU16006_197;HL_08;42.36614;-61.34384;434133;1660.13;22-may-16;15:32:00;1660.133;34.9556;3.8761;5.7366;NaN;NaN;9;NaN;9;6.099;1;NaN;9;0.02;1;NaN;9;16;1;NaN;9;1.188;1;NaN;9;12.505;1;0;13.47;1.28
18HU16006_197;HL_08;42.36572;-61.34362;434132;1829.51;22-may-16;15:29:00;1829.513;34.95;3.7213;5.768;NaN;NaN;9;NaN;9;6.12;1;NaN;9;0.01;1;NaN;9;15.995;1;NaN;9;1.201;1;NaN;9;13.05;1;0;13.32;1.23
18HU16006_197;HL_08;42.36546;-61.34322;434131;2000.34;22-may-16;15:26:00;2000.34;34.9421;3.5542;5.8008;NaN;NaN;9;NaN;9;6.164;1;NaN;9;0.01;1;NaN;9;15.885;1;NaN;9;1.1905;1;NaN;9;13.615;1;0;13.34;1.17
18HU16006_197;HL_08;42.36526;-61.34306;434130;2159.38;22-may-16;15:23:00;2159.38;34.9384;3.4191;5.8199;NaN;NaN;9;NaN;9;6.187;1;NaN;9;0.02;1;NaN;9;16.01;1;NaN;9;1.1835;1;NaN;9;14.325;1;0;13.53;1.12
18HU16006_197;HL_08;42.365;-61.34306;434129;2320.05;22-may-16;15:20:00;2320.056;34.935;3.2885;5.8286;NaN;NaN;9;NaN;9;6.203;1;NaN;9;0.04;1;NaN;9;16.025;1;NaN;9;1.195;1;NaN;9;15.115;1;0;13.41;1.06
18HU16006_197;HL_08;42.3648;-61.34318;434128;2481.12;22-may-16;15:17:00;2481.129;34.9327;3.1736;5.8368;NaN;NaN;9;NaN;9;6.204;1;NaN;9;0.045;1;NaN;9;15.935;1;NaN;9;1.1995;1;NaN;9;15.74;1;0;13.28;1.01
18HU16006_197;HL_08;42.36506;-61.34316;434127;2640.62;22-may-16;15:14:00;2640.628;34.9284;3.028;5.8535;NaN;NaN;9;NaN;9;6.231;1;NaN;9;0.035;1;NaN;9;15.715;1;NaN;9;1.1775;1;NaN;9;16.555;1;0;13.35;0.95
18HU16006_197;HL_08;42.36518;-61.34352;434126;2800.86;22-may-16;15:12:00;2800.861;34.9222;2.8734;5.8888;NaN;NaN;9;NaN;9;6.258;1;NaN;9;0.05;1;NaN;9;15.725;1;NaN;9;1.1765;1;NaN;9;16.46;1;0;13.37;0.96
18HU16006_197;HL_08;42.36512;-61.34382;434125;2950.58;22-may-16;15:09:00;2950.581;34.9184;2.771;5.9123;NaN;NaN;9;NaN;9;6.324;1;NaN;9;0.05;1;NaN;9;15.46;1;NaN;9;1.1715;1;NaN;9;16.655;1;0;13.20;0.93
18HU16006_197;HL_08;42.36494;-61.34388;434124;3100.79;22-may-16;15:06:00;3100.795;34.913;2.6426;5.9688;NaN;NaN;9;NaN;9;6.359;1;NaN;9;0.04;1;NaN;9;15.12;1;NaN;9;1.149;1;NaN;9;16.47;1;0;13.16;0.92
18HU16006_197;HL_08;42.36478;-61.34368;434123;3279.35;22-may-16;15:03:00;3279.357;34.9079;2.5002;5.9769;NaN;NaN;9;NaN;9;6.399;1;NaN;9;0.04;1;NaN;9;15.02;1;NaN;9;1.135;1;NaN;9;17.295;1;0;13.23;0.87
18HU16006_197;HL_08;42.3646;-61.3432;434122;3433.39;22-may-16;14:59:00;3433.396;34.9041;2.4156;5.995;NaN;NaN;9;NaN;9;6.41;1;NaN;9;0.04;1;NaN;9;15.035;1;NaN;9;1.123;1;NaN;9;17.8;1;0;13.39;0.84
18HU16006_202;HL_06.5;42.6663;-61.59342;434172;3.99;22-may-16;22:45:00;3.997;34.988;14.6868;5.8028;NaN;1.26988;1;NaN;9;6.192;1;NaN;9;0.035;1;NaN;9;0;1;NaN;9;0.1095;1;NaN;9;0.275;1;0;0.00;0.00
18HU16006_202;HL_06.5;42.66614;-61.59326;434171;10.13;22-may-16;22:44:00;10.13;34.9936;14.7059;5.7973;NaN;1.34372;1;NaN;9;6.163;1;NaN;9;0.035;1;NaN;9;0;1;NaN;9;0.1215;1;NaN;9;0.375;1;0;0.00;0.00
18HU16006_202;HL_06.5;42.666;-61.59316;434170;20.29;22-may-16;22:43:00;20.29;34.9885;14.6747;5.7913;NaN;1.31418;1;NaN;9;NaN;9;NaN;9;0.03;1;NaN;9;0;1;NaN;9;0.1285;1;NaN;9;0.28;1;0;0.00;0.00
18HU16006_202;HL_06.5;42.66594;-61.59309;434169;28.99;22-may-16;22:42:00;28.991;34.9957;14.6297;5.8057;NaN;1.38801;1;NaN;9;6.166;1;NaN;9;0.02;1;NaN;9;0;1;NaN;9;0.121;1;NaN;9;0.22;1;0;0.00;0.00
18HU16006_202;HL_06.5;42.66588;-61.59294;434168;39.35;22-may-16;22:42:00;39.351;35.7233;15.8995;5.2762;NaN;1.06316;1;NaN;9;NaN;9;NaN;9;0.14;1;NaN;9;1.455;1;NaN;9;0.13;1;NaN;9;0.325;1;0;11.19;4.48
18HU16006_202;HL_06.5;42.6658;-61.59254;434167;49.66;22-may-16;22:41:00;49.661;35.7725;15.0663;4.6419;NaN;0.14157;1;NaN;9;4.968;1;NaN;9;0.06;1;NaN;9;5.27;1;NaN;9;0.445;1;NaN;9;2.04;1;0;11.84;2.58
18HU16006_202;HL_06.5;42.66566;-61.5923;434166;59.34;22-may-16;22:40:00;59.344;35.6878;14.4269;5.1164;NaN;0.04871;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;4.535;1;NaN;9;0.3955;1;NaN;9;1.3;1;0;11.47;3.49
18HU16006_202;HL_06.5;42.66533;-61.59201;434165;78.78;22-may-16;22:39:00;78.789;35.3838;13.0234;5.2255;NaN;0.03501;1;NaN;9;5.532;1;NaN;9;0;1;NaN;9;5.4;1;NaN;9;0.49;1;NaN;9;2.38;1;0;11.02;2.27
18HU16006_202;HL_06.5;42.66495;-61.59184;434164;100.15;22-may-16;22:38:00;100.159;35.4294;13.0334;5.2602;NaN;0.05632;1;NaN;9;5.588;1;NaN;9;0;1;NaN;9;5.385;1;NaN;9;0.485;1;NaN;9;2.455;1;0;11.10;2.19
18HU16006_202;HL_06.5;42.66488;-61.59158;434163;170.24;22-may-16;22:36:00;170.245;35.5034;12.9756;5.1156;NaN;NaN;9;NaN;9;5.4435;1;NaN;9;0;1;NaN;9;6.91;1;NaN;9;0.578;1;NaN;9;3.125;1;0;11.96;2.21
18HU16006_202;HL_06.5;42.66465;-61.59166;434162;270.61;22-may-16;22:34:00;270.614;35.5053;11.9424;3.1769;NaN;NaN;9;NaN;9;3.385;1;NaN;9;0;1;NaN;9;17.68;1;NaN;9;1.2505;1;NaN;9;9.35;1;0;14.14;1.89
18HU16006_202;HL_06.5;42.6647;-61.59178;434161;400.99;22-may-16;22:32:00;400.992;35.1965;9.1451;3.0761;NaN;NaN;9;NaN;9;3.241;1;NaN;9;0;1;NaN;9;22.885;1;NaN;9;1.601;1;NaN;9;14.245;1;0;14.29;1.61
18HU16006_202;HL_06.5;42.66441;-61.59166;434160;552.35;22-may-16;22:29:00;552.353;35.0752;6.7307;4.1031;NaN;NaN;9;NaN;9;4.339;1;NaN;9;0;1;NaN;9;20.11;1;NaN;9;1.46;1;NaN;9;13.68;1;0;13.77;1.47
18HU16006_202;HL_06.5;42.66416;-61.59122;434159;704.5;22-may-16;22:26:00;704.504;35.0287;5.4425;4.9347;NaN;NaN;9;NaN;9;5.196;1;NaN;9;0;1;NaN;9;17.75;1;NaN;9;1.3065;1;NaN;9;12.465;1;0;13.59;1.42
18HU16006_202;HL_06.5;42.66352;-61.59114;434158;899.58;22-may-16;22:23:00;899.589;34.9697;4.6064;5.5215;NaN;NaN;9;NaN;9;5.834;1;NaN;9;0;1;NaN;9;16.045;1;NaN;9;1.214;1;NaN;9;11.125;1;0;13.22;1.44
18HU16006_202;HL_06.5;42.66257;-61.59062;434157;1099.13;22-may-16;22:19:00;1099.137;34.9552;4.3014;5.6967;NaN;NaN;9;NaN;9;6.027;1;NaN;9;0;1;NaN;9;15.6;1;NaN;9;1.1865;1;NaN;9;10.995;1;0;13.15;1.42
18HU16006_202;HL_06.5;42.66188;-61.59058;434156;1299.34;22-may-16;22:16:00;1299.342;34.9512;4.1254;5.7363;NaN;NaN;9;NaN;9;5.998;1;NaN;9;0;1;NaN;9;15.455;1;NaN;9;1.187;1;NaN;9;11.355;1;0;13.02;1.36
18HU16006_202;HL_06.5;42.66174;-61.59076;434155;1500.65;22-may-16;22:13:00;1500.655;34.9554;3.9964;5.7207;NaN;NaN;9;NaN;9;6.099;1;NaN;9;0;1;NaN;9;15.54;1;NaN;9;1.193;1;NaN;9;11.23;1;0;13.03;1.38
18HU16006_202;HL_06.5;42.66128;-61.59058;434154;1680.39;22-may-16;22:10:00;1680.391;34.95;3.8266;5.7461;NaN;NaN;9;NaN;9;6.116;1;NaN;9;0;1;NaN;9;15.59;1;NaN;9;1.196;1;NaN;9;12.69;1;0;13.04;1.23
18HU16006_202;HL_06.5;42.6609;-61.59042;434153;1851.08;22-may-16;22:07:00;1851.084;34.9453;3.6346;5.7561;NaN;NaN;9;NaN;9;NaN;9;NaN;9;0;1;NaN;9;15.63;1;NaN;9;1.192;1;NaN;9;13.415;1;0;13.11;1.17
18HU16006_202;HL_06.5;42.66038;-61.59016;434152;2001.67;22-may-16;22:04:00;2001.677;34.9413;3.5318;5.7727;NaN;NaN;9;NaN;9;NaN;9;NaN;9;0;1;NaN;9;15.695;1;NaN;9;1.196;1;NaN;9;13.925;1;0;13.12;1.13
18HU16006_202;HL_06.5;42.65999;-61.59039;434151;2104.96;22-may-16;22:02:00;2104.967;34.9382;3.419;5.7794;NaN;NaN;9;NaN;9;6.174;1;NaN;9;0;1;NaN;9;15.81;1;NaN;9;1.1835;1;NaN;9;14.81;1;0;13.36;1.07
18HU16006_203;HL_07;42.48084;-61.43996;434196;3.47;23-may-16;03:21:00;3.473;35.2374;14.6564;5.7948;NaN;1.59474;1;NaN;9;6.136;1;NaN;9;0.03;1;NaN;9;0;1;NaN;9;0.1;1;NaN;9;0.755;1;0;0.00;0.00
18HU16006_203;HL_07;42.48086;-61.43992;434195;10.22;23-may-16;03:21:00;10.228;35.2415;14.6591;5.7347;NaN;1.7867;1;NaN;9;6.121;1;NaN;9;0.025;1;NaN;9;0;1;NaN;9;0.1025;1;NaN;9;0.595;1;0;0.00;0.00
18HU16006_203;HL_07;42.48087;-61.4398;434194;19.5;23-may-16;03:20:00;19.504;35.24;14.6592;5.7411;NaN;1.93436;1;NaN;9;NaN;9;NaN;9;0.02;1;NaN;9;0;1;NaN;9;0.107;1;NaN;9;0.635;1;0;0.00;0.00
18HU16006_203;HL_07;42.48092;-61.43975;434193;29.56;23-may-16;03:19:00;29.562;35.4873;15.2371;5.5389;NaN;1.831;1;NaN;9;5.936;1;NaN;9;0.035;1;NaN;9;1.06;1;NaN;9;0.1215;1;NaN;9;0.285;1;0;8.72;3.72
18HU16006_203;HL_07;42.48087;-61.43974;434192;39.76;23-may-16;03:19:00;39.767;35.4032;14.3775;5.4628;NaN;0.7826;1;NaN;9;NaN;9;NaN;9;0.17;1;NaN;9;1.715;1;NaN;9;0.177;1;NaN;9;0.805;1;0;9.69;2.13
18HU16006_203;HL_07;42.48072;-61.43976;434191;50.41;23-may-16;03:18:00;50.418;35.8743;15.6639;4.6901;NaN;0.18019;1;NaN;9;5.026;1;NaN;9;0.14;1;NaN;9;4.335;1;NaN;9;0.3495;1;NaN;9;1.605;1;0;12.40;2.70
18HU16006_203;HL_07;42.48056;-61.43976;434190;60.59;23-may-16;03:17:00;60.595;35.8495;15.4661;4.5609;NaN;0.26554;1;NaN;9;NaN;9;NaN;9;0.095;1;NaN;9;4.97;1;NaN;9;0.407;1;NaN;9;1.965;1;0;12.21;2.53
18HU16006_203;HL_07;42.4804;-61.43974;434189;80.44;23-may-16;03:16:00;80.447;35.7931;14.8365;4.6686;NaN;0.02283;1;NaN;9;4.94;1;NaN;9;0.015;1;NaN;9;5.93;1;NaN;9;0.494;1;NaN;9;2.735;1;0;12.00;2.17
18HU16006_203;HL_07;42.48026;-61.43957;434188;101.16;23-may-16;03:16:00;101.166;35.7911;14.6179;4.6832;NaN;0.02435;1;NaN;9;4.891;1;NaN;9;0.015;1;NaN;9;6.365;1;NaN;9;0.5175;1;NaN;9;2.755;1;0;12.30;2.31
18HU16006_203;HL_07;42.4802;-61.43942;434187;152.43;23-may-16;03:14:00;152.432;35.6564;13.7398;5.1621;NaN;NaN;9;NaN;9;5.457;1;NaN;9;0.01;1;NaN;9;5.56;1;NaN;9;0.4885;1;NaN;9;2.525;1;0;11.38;2.20
18HU16006_203;HL_07;42.4802;-61.4395;434186;202.95;23-may-16;03:13:00;202.958;35.6127;13.4778;5.0725;NaN;NaN;9;NaN;9;5.437;1;NaN;9;0.01;1;NaN;9;6.165;1;NaN;9;0.522;1;NaN;9;2.975;1;0;11.81;2.07
18HU16006_203;HL_07;42.48028;-61.4394;434185;350.15;23-may-16;03:10:00;350.156;35.3132;10.3656;3.0449;NaN;NaN;9;NaN;9;3.208;1;NaN;9;0.015;1;NaN;9;20.925;1;NaN;9;1.483;1;NaN;9;12.22;1;0;14.11;1.71
18HU16006_203;HL_07;42.48008;-61.43952;434184;501.26;23-may-16;03:07:00;501.268;35.1063;7.5875;3.655;NaN;NaN;9;NaN;9;3.824;1;NaN;9;0;1;NaN;9;21.435;1;NaN;9;1.5595;1;NaN;9;14.525;1;0;13.74;1.48
18HU16006_203;HL_07;42.47942;-61.43928;434183;698.8;23-may-16;03:04:00;698.802;35.008;5.4689;4.9256;NaN;NaN;9;NaN;9;5.15;1;NaN;9;0.005;1;NaN;9;17.365;1;NaN;9;1.3065;1;NaN;9;12.295;1;0;13.29;1.41
18HU16006_203;HL_07;42.4797;-61.43948;434182;999.8;23-may-16;03:00:00;999.808;34.9912;4.6197;5.5434;NaN;NaN;9;NaN;9;5.836;1;NaN;9;0;1;NaN;9;15.28;1;NaN;9;1.206;1;NaN;9;10.945;1;0;12.67;1.40
18HU16006_203;HL_07;42.47961;-61.43924;434181;1300.18;23-may-16;02:56:00;1300.185;34.9624;4.1637;5.7194;NaN;NaN;9;NaN;9;6.044;1;NaN;9;0;1;NaN;9;15.11;1;NaN;9;1.183;1;NaN;9;11.32;1;0;12.77;1.33
18HU16006_203;HL_07;42.47944;-61.43917;434180;1552.75;23-may-16;02:52:00;1552.752;34.9598;3.9524;5.7237;NaN;NaN;9;NaN;9;6.063;1;NaN;9;0;1;NaN;9;15.385;1;NaN;9;1.1875;1;NaN;9;11.975;1;0;12.96;1.28
18HU16006_203;HL_07;42.47925;-61.43911;434179;1803.13;23-may-16;02:48:00;1803.135;34.9534;3.7549;5.7475;NaN;NaN;9;NaN;9;6.093;1;NaN;9;0;1;NaN;9;15.265;1;NaN;9;1.1865;1;NaN;9;12.9;1;0;12.87;1.18
18HU16006_203;HL_07;42.47928;-61.4389;434178;2022.49;23-may-16;02:44:00;2022.496;34.9436;3.5368;5.784;NaN;NaN;9;NaN;9;6.148;1;NaN;9;0;1;NaN;9;15.26;1;NaN;9;1.1875;1;NaN;9;13.62;1;0;12.85;1.12
18HU16006_203;HL_07;42.47924;-61.43845;434177;2217.75;23-may-16;02:41:00;2217.75;34.9352;3.3434;5.8182;NaN;NaN;9;NaN;9;NaN;9;NaN;9;0.005;1;NaN;9;15.255;1;NaN;9;1.177;1;NaN;9;13.92;1;0;12.96;1.10
18HU16006_203;HL_07;42.47912;-61.43792;434176;2400.19;23-may-16;02:38:00;2400.19;34.9323;3.1941;5.8371;NaN;NaN;9;NaN;9;NaN;9;NaN;9;0.02;1;NaN;9;15.165;1;NaN;9;1.1795;1;NaN;9;15.42;1;0;12.86;0.98
18HU16006_203;HL_07;42.47914;-61.4375;434175;2553.26;23-may-16;02:36:00;2553.269;34.9293;3.0423;5.8213;NaN;NaN;9;NaN;9;6.216;1;NaN;9;0.02;1;NaN;9;15.305;1;NaN;9;1.174;1;NaN;9;16.515;1;0;13.04;0.93
18HU16006_203;HL_07;42.47888;-61.43768;434174;2701.06;23-may-16;02:33:00;2701.064;34.9259;2.9238;5.8349;NaN;NaN;9;NaN;9;6.23;1;NaN;9;0.02;1;NaN;9;15.225;1;NaN;9;1.184;1;NaN;9;17.135;1;0;12.86;0.89
18HU16006_203;HL_07;42.4788;-61.43714;434173;2771.94;23-may-16;02:31:00;2771.949;34.923;2.8567;5.8479;NaN;NaN;9;NaN;9;6.25;1;NaN;9;0.025;1;NaN;9;15.42;1;NaN;9;1.1735;1;NaN;9;17.295;1;0;13.14;0.89
18HU16006_208;HL_06;42.83794;-61.73466;434220;4.04;23-may-16;11:23:00;4.045;32.1438;7.9176;6.7717;8.057;1.21082;1;NaN;9;7.144;1;NaN;9;0.045;1;NaN;9;0;2;NaN;9;0.3435;1;NaN;9;1.555;1;2048;0.00;0.00
18HU16006_208;HL_06;42.83782;-61.73463;434219;11.47;23-may-16;11:22:00;11.474;32.1719;8.002;6.748;8.066;1.22559;1;NaN;9;7.123;1;NaN;9;0.045;1;NaN;9;0;2;NaN;9;0.3505;1;NaN;9;1.51;1;2048;0.00;0.00
18HU16006_208;HL_06;42.8377;-61.7346;434218;19.23;23-may-16;11:22:00;19.234;32.2141;6.0599;6.8264;8.075;1.35848;1;NaN;9;7.071;1;NaN;9;0.06;1;NaN;9;1.615;1;NaN;9;0.3865;1;NaN;9;2.04;1;0;4.18;0.79
18HU16006_208;HL_06;42.83758;-61.73458;434217;28.34;23-may-16;11:21:00;28.343;33.6262;9.3864;6.0807;8.131;1.62427;1;NaN;9;6.458;1;NaN;9;0.135;1;NaN;9;2.68;1;NaN;9;0.4195;1;NaN;9;2.71;1;0;6.39;0.99
18HU16006_208;HL_06;42.83752;-61.73464;434216;39.24;23-may-16;11:21:00;39.24;35.4904;14.5775;5.4326;8.157;0.45047;1;NaN;9;5.823;1;NaN;9;0.29;1;NaN;9;2.035;1;NaN;9;0.188;1;NaN;9;0.815;1;0;10.82;2.50
18HU16006_208;HL_06;42.83746;-61.73474;434215;51.2;23-may-16;11:20:00;51.203;35.6882;14.7342;5.3297;8.14;0.10808;1;NaN;9;5.678;1;NaN;9;0.42;1;NaN;9;2.835;1;NaN;9;0.2595;1;NaN;9;1.245;1;0;10.92;2.28
18HU16006_208;HL_06;42.8374;-61.73478;434214;61.21;23-may-16;11:19:00;61.215;35.7122;14.4963;5.0237;8.109;0.04566;1;NaN;9;5.402;1;NaN;9;0.105;1;NaN;9;4.085;1;NaN;9;0.391;1;NaN;9;1.79;1;0;10.45;2.28
18HU16006_208;HL_06;42.83726;-61.7348;434213;79.29;23-may-16;11:19:00;79.29;35.6687;14.0828;4.8475;8.083;0.01674;1;NaN;9;5.175;1;NaN;9;0.065;1;NaN;9;6.28;1;NaN;9;0.513;1;NaN;9;2.88;1;0;12.24;2.18
18HU16006_208;HL_06;42.83714;-61.73478;434212;101.65;23-may-16;11:18:00;101.655;35.6766;14.002;4.6959;8.069;0.01065;1;NaN;9;5.023;1;NaN;9;0.065;1;NaN;9;6.095;2;NaN;9;0.566;1;NaN;9;3.565;1;2048;10.77;1.71
18HU16006_208;HL_06;42.83705;-61.73472;434211;149.71;23-may-16;11:17:00;149.714;35.6837;13.7362;4.3544;8.036;NaN;9;NaN;9;4.675;1;NaN;9;0.07;1;NaN;9;10.285;1;NaN;9;0.684;1;NaN;9;4.75;1;0;15.04;2.17
18HU16006_208;HL_06;42.83703;-61.73474;434210;200.13;23-may-16;11:16:00;200.139;35.6536;13.2703;3.8331;7.983;NaN;9;NaN;9;4.009;1;NaN;9;0.065;1;NaN;9;14.25;1;NaN;9;0.9125;1;NaN;9;6.825;1;0;15.62;2.09
18HU16006_208;HL_06;42.83678;-61.73464;434209;300.11;23-may-16;11:14:00;300.115;35.3088;10.3431;2.9836;7.872;NaN;9;NaN;9;3.167;1;NaN;9;0.035;1;NaN;9;22.355;1;NaN;9;1.4505;1;NaN;9;12.505;1;0;15.41;1.79
18HU16006_208;HL_06;42.83674;-61.73476;434208;400.74;23-may-16;11:12:00;400.744;35.109;7.7339;3.5702;7.866;NaN;9;NaN;9;3.79;1;NaN;9;0.05;1;NaN;9;22.945;1;NaN;9;1.518;1;NaN;9;14.55;1;0;15.12;1.58
18HU16006_208;HL_06;42.8365;-61.73466;434207;500.03;23-may-16;11:10:00;500.035;35.0501;6.342;4.3103;7.882;NaN;9;NaN;9;4.556;1;NaN;9;0.055;1;NaN;9;20.57;1;NaN;9;1.3915;1;NaN;9;13.385;1;0;14.78;1.54
18HU16006_208;HL_06;42.83636;-61.73476;434206;617.26;23-may-16;11:08:00;617.269;35.0151;5.4439;4.9047;7.893;NaN;9;NaN;9;5.191;1;NaN;9;0.04;1;NaN;9;22.325;1;NaN;9;1.304;1;NaN;9;12.295;1;0;17.12;1.82
18HU16006_208;HL_06;42.83618;-61.73472;434205;719.38;23-may-16;11:06:00;719.382;34.9982;5.0441;5.1971;7.898;NaN;9;NaN;9;5.496;1;NaN;9;0.045;1;NaN;9;17.88;1;NaN;9;1.2425;1;NaN;9;11.775;1;0;14.39;1.52
18HU16006_208;HL_06;42.83592;-61.7346;434204;849.47;23-may-16;11:03:00;849.475;34.9716;4.5737;5.5354;7.904;NaN;9;NaN;9;5.857;1;NaN;9;0.04;1;NaN;9;17.02;1;NaN;9;1.192;1;NaN;9;11.175;1;0;14.28;1.52
18HU16006_208;HL_06;42.83552;-61.73468;434203;980.75;23-may-16;11:00:00;980.756;34.9587;4.3716;5.627;7.9;NaN;9;NaN;9;5.995;1;NaN;9;0.045;1;NaN;9;16.65;1;NaN;9;1.1775;1;NaN;9;11.345;1;0;14.14;1.47
18HU16006_208;HL_06;42.83522;-61.73498;434202;1085.58;23-may-16;10:58:00;1085.583;34.9527;4.2298;5.6741;7.899;NaN;9;NaN;9;6.047;1;NaN;9;0.06;1;NaN;9;16.905;1;NaN;9;1.176;1;NaN;9;11.785;1;0;14.38;1.43
18HU16006_214;HL_05.5;42.93959;-61.81404;434239;4.06;23-may-16;18:18:00;4.066;31.9639;8.2516;6.8007;8.081;0.93027;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0;2;NaN;9;0.324;1;NaN;9;1.105;1;2048;0.00;0.00
18HU16006_214;HL_05.5;42.93947;-61.81416;434238;9.92;23-may-16;18:18:00;9.927;31.9947;8.1452;6.8298;8.09;1.04839;1;NaN;9;7.232;1;NaN;9;0;1;NaN;9;0;2;NaN;9;0.3065;1;NaN;9;0.91;1;2048;0.00;0.00
18HU16006_214;HL_05.5;42.9393;-61.81429;434237;18.81;23-may-16;18:17:00;18.818;32.095;8.0273;6.9045;8.111;1.63904;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0;2;NaN;9;0.295;1;NaN;9;1.085;1;2048;0.00;0.00
18HU16006_214;HL_05.5;42.93913;-61.81442;434236;29.33;23-may-16;18:17:00;29.337;33.3394;9.5419;6.6284;8.162;3.2415;1;NaN;9;6.982;1;NaN;9;0.015;1;NaN;9;0;2;NaN;9;0.2105;1;NaN;9;1.17;1;2048;0.00;0.00
18HU16006_214;HL_05.5;42.93896;-61.81455;434235;40.63;23-may-16;18:16:00;40.638;34.6491;11.3183;5.6725;8.131;0.63494;1;NaN;9;NaN;9;NaN;9;0.16;1;NaN;9;3.59;1;NaN;9;0.4235;1;NaN;9;1.34;1;0;8.48;2.68
18HU16006_214;HL_05.5;42.9389;-61.81468;434234;48.95;23-may-16;18:16:00;48.958;35.0774;12.2691;5.3319;8.125;0.28451;1;NaN;9;5.711;1;NaN;9;0.085;1;NaN;9;4.86;1;NaN;9;0.487;1;NaN;9;2.055;1;0;9.98;2.36
18HU16006_214;HL_05.5;42.93883;-61.81481;434233;59.16;23-may-16;18:15:00;59.167;35.1926;12.6068;5.3025;8.13;0.137;1;NaN;9;NaN;9;NaN;9;0.08;1;NaN;9;4.775;1;NaN;9;0.436;1;NaN;9;2.565;1;0;10.95;1.86
18HU16006_214;HL_05.5;42.93873;-61.81498;434232;79.83;23-may-16;18:14:00;79.832;35.3354;12.9914;5.2464;8.13;0.11721;1;NaN;9;NaN;9;NaN;9;0.07;1;NaN;9;4.235;1;NaN;9;0.4345;1;NaN;9;2.195;1;0;9.75;1.93
18HU16006_214;HL_05.5;42.93858;-61.81509;434231;100.83;23-may-16;18:14:00;100.836;35.6443;13.9186;5.0177;8.123;0.04719;1;NaN;9;5.399;1;NaN;9;0.06;1;NaN;9;4.475;2;NaN;9;0.4495;1;NaN;9;2.155;1;2048;9.96;2.08
18HU16006_214;HL_05.5;42.93828;-61.81531;434230;150.28;23-may-16;18:12:00;150.282;35.58;13.0276;4.1243;8.037;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16006_214;HL_05.5;42.93808;-61.81557;434229;198.26;23-may-16;18:11:00;198.267;35.4582;11.6801;3.2975;7.958;NaN;9;NaN;9;3.534;1;NaN;9;0.04;1;NaN;9;18.13;1;NaN;9;1.217;1;NaN;9;9.645;1;0;14.90;1.88
18HU16006_214;HL_05.5;42.93788;-61.81597;434228;300.47;23-may-16;18:09:00;300.479;35.1424;8.3808;3.3369;7.895;NaN;9;NaN;9;3.528;1;NaN;9;0.045;1;NaN;9;23.06;1;NaN;9;1.5745;1;NaN;9;14.59;1;0;14.65;1.58
18HU16006_214;HL_05.5;42.93784;-61.81582;434227;399.88;23-may-16;18:07:00;399.88;35.051;6.5162;4.2221;7.918;NaN;9;NaN;9;4.484;1;NaN;9;0.03;1;NaN;9;20.25;1;NaN;9;1.419;1;NaN;9;13.55;1;0;14.27;1.49
18HU16006_214;HL_05.5;42.93788;-61.8158;434226;512.01;23-may-16;18:04:00;512.011;34.9987;5.203;5.0519;7.945;NaN;9;NaN;9;5.325;1;NaN;9;0.05;1;NaN;9;18.06;1;NaN;9;1.2805;1;NaN;9;12.325;1;0;14.10;1.47
18HU16006_219;HL_05;43.19076;-62.1113;434248;2.28;23-may-16;21:14:00;2.286;32.1152;7.5283;6.8553;8.066;0.39357;1;NaN;9;7.23;1;NaN;9;0.015;1;NaN;9;0;1;NaN;9;0.349;1;NaN;9;0.655;1;0;0.00;0.00
18HU16006_219;HL_05;43.1906;-62.11126;434247;11.38;23-may-16;21:13:00;11.38;32.1185;7.3583;6.8704;8.069;0.46944;1;NaN;9;7.252;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.3455;1;NaN;9;0.665;1;0;0.00;0.00
