CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
32EV17606_064;PL_08;42.45441;-66.8658;445449;9.59;13-dec-17;13:13:00;9.593;33.5775;11.6954;5.7144;8.149;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_064;PL_08;42.45476;-66.8654;445448;21.43;13-dec-17;13:13:00;21.434;33.5495;11.4392;5.7375;8.134;0.32425;1;NaN;9;NaN;9;0.3;1;4.585;1;0.447;1;3.19;1;0;10.26;1.44
32EV17606_064;PL_08;42.45514;-66.86484;445447;29.77;13-dec-17;13:12:00;29.771;33.5197;11.188;5.768;8.129;0.32084;1;NaN;9;NaN;9;0.285;1;4.935;1;0.477;1;3.48;1;0;10.35;1.42
32EV17606_064;PL_08;42.4555;-66.8642;445446;39.58;13-dec-17;13:11:00;39.588;33.4455;10.7596;5.8244;8.129;0.35497;1;NaN;9;NaN;9;0.235;1;5.195;1;0.5125;1;3.53;1;0;10.14;1.47
32EV17606_064;PL_08;42.4559;-66.86383;445445;50.12;13-dec-17;13:10:00;50.122;33.6785;11.5181;5.5984;8.129;0.2082;1;NaN;9;NaN;9;0.25;1;5.545;1;0.502;1;3.65;1;0;11.05;1.52
32EV17606_064;PL_08;42.45646;-66.86368;445444;65.14;13-dec-17;13:08:00;65.14;34.2578;12.6119;4.7663;8.099;0.06239;1;NaN;9;NaN;9;0.085;1;7.945;1;0.6055;1;4.815;1;0;13.12;1.65
32EV17606_064;PL_08;42.45694;-66.86322;445443;80.06;13-dec-17;13:07:00;80.068;34.448;12.8969;4.5753;8.081;0.03776;1;NaN;9;NaN;9;0.055;1;9.14;1;0.6505;1;5.3;1;0;14.05;1.72
32EV17606_064;PL_08;42.45732;-66.86244;445442;103.17;13-dec-17;13:06:00;103.178;34.8841;12.4813;4.0593;8.049;0.02791;1;NaN;9;NaN;9;0.045;1;11.855;1;0.79;1;6.435;1;0;15.01;1.84
32EV17606_064;PL_08;42.45794;-66.8619;445441;151.75;13-dec-17;13:04:00;151.758;35.1878;10.86;3.645;8.012;NaN;9;NaN;9;NaN;9;0.04;1;18.495;1;1.1245;1;10.275;1;0;16.45;1.80
32EV17606_064;PL_08;42.45885;-66.86186;445440;253.2;13-dec-17;13:01:00;253.204;35.3105;10.5182;3.4376;8;NaN;9;35.318;1;3.6;1;0.055;1;20.275;1;1.218;1;11.15;1;0;16.65;1.82
32EV17606_064;PL_08;42.45944;-66.86137;445439;311.26;13-dec-17;12:59:00;311.266;35.2389;9.9215;3.4932;7.999;NaN;9;35.243;1;3.8;1;0.065;1;21.16;1;1.2695;1;12.38;1;0;16.67;1.71
32EV17606_066;YL_10;43.15302;-70.27692;445460;3.55;14-dec-17;19:02:00;3.556;32.4465;8.2547;6.1994;8.14;1.07742;1;32.468;1;6.4;1;0.2;1;4.47;1;0.63;1;3.15;1;0;7.10;1.42
32EV17606_066;YL_10;43.15298;-70.27696;445461;3.66;14-dec-17;19:02:00;3.669;32.4462;8.2563;6.1929;8.14;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_066;YL_10;43.15313;-70.27681;445459;10;14-dec-17;19:01:00;10.005;32.4456;8.2664;6.1919;8.135;1.06134;1;NaN;9;NaN;9;0.225;1;4.955;1;0.6545;1;3.48;1;0;7.57;1.42
32EV17606_066;YL_10;43.15322;-70.27664;445458;19.99;14-dec-17;19:00:00;19.991;32.4429;8.2515;6.1651;8.13;1.14175;1;NaN;9;NaN;9;0.215;1;4.95;1;0.6795;1;3.53;1;0;7.28;1.40
32EV17606_066;YL_10;43.15328;-70.2765;445457;29.74;14-dec-17;18:59:00;29.748;32.447;8.2689;6.2037;8.126;1.17391;1;NaN;9;NaN;9;0.21;1;4.915;1;0.648;1;3.48;1;0;7.58;1.41
32EV17606_066;YL_10;43.15338;-70.27633;445456;40.06;14-dec-17;18:58:00;40.067;32.4291;8.143;6.1034;8.111;1.12567;1;NaN;9;NaN;9;0.21;1;5.405;1;0.686;1;4.155;1;0;7.88;1.30
32EV17606_066;YL_10;43.15352;-70.27614;445455;49.73;14-dec-17;18:57:00;49.739;32.4154;7.9776;5.9866;8.094;1.20608;1;NaN;9;NaN;9;0.18;1;6.55;1;0.753;1;5.77;1;0;8.70;1.14
32EV17606_066;YL_10;43.15364;-70.27592;445454;60.29;14-dec-17;18:56:00;60.297;32.6464;8.7169;5.6531;8.07;0.34473;1;NaN;9;NaN;9;0.12;1;7.68;1;0.812;1;6.985;1;0;9.46;1.10
32EV17606_066;YL_10;43.15382;-70.27564;445453;80.42;14-dec-17;18:55:00;80.424;32.8169;7.7506;4.7346;8.004;0.07388;1;NaN;9;NaN;9;0.055;1;12.93;1;1.128;1;14.06;1;0;11.46;0.92
32EV17606_066;YL_10;43.15406;-70.27542;445452;110.43;14-dec-17;18:53:00;110.435;33.1772;7.399;4.6725;8.02;0.05254;1;33.205;1;4.8765;1;0.06;1;13.605;1;1.152;1;14.445;1;0;11.81;0.94
32EV17606_068;YL_09;43.1818;-70.01622;445471;2.83;14-dec-17;21:02:00;2.834;32.7391;8.8845;6.105;8.156;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_068;YL_09;43.18187;-70.0162;445470;3;14-dec-17;21:02:00;3.007;32.7386;8.8842;6.1036;8.156;1.04526;1;33.06;7;6.3;1;0.21;1;5.02;1;0.6215;1;3.115;1;256;8.08;1.61
32EV17606_068;YL_09;43.18202;-70.01619;445469;9.97;14-dec-17;21:01:00;9.975;32.7409;8.9126;6.0855;8.156;0.85229;1;NaN;9;NaN;9;0.215;1;5.065;1;0.6215;1;3.135;1;0;8.15;1.62
32EV17606_068;YL_09;43.1821;-70.01609;445468;21.27;14-dec-17;21:00:00;21.27;32.7439;8.9235;6.077;8.154;0.82013;1;NaN;9;NaN;9;0.205;1;4.79;1;0.595;1;3.015;1;0;8.05;1.59
32EV17606_068;YL_09;43.18224;-70.01571;445467;28.6;14-dec-17;20:59:00;28.604;32.7468;8.9289;6.0781;8.151;0.91661;1;NaN;9;NaN;9;0.22;1;5.12;1;0.64;1;3.265;1;0;8.00;1.57
32EV17606_068;YL_09;43.18262;-70.01542;445466;39.47;14-dec-17;20:58:00;39.477;32.7482;8.9303;6.0793;8.147;0.98094;1;NaN;9;NaN;9;0.21;1;5.09;1;0.636;1;3.245;1;0;8.00;1.57
32EV17606_068;YL_09;43.18286;-70.0154;445465;49.6;14-dec-17;20:57:00;49.602;32.7515;8.9268;6.0415;8.142;1.10959;1;NaN;9;NaN;9;0.21;1;5.31;1;0.647;1;3.49;1;0;8.21;1.52
32EV17606_068;YL_09;43.18287;-70.01522;445464;60.74;14-dec-17;20:55:00;60.745;32.7598;8.9492;6.0242;8.118;0.91661;1;NaN;9;NaN;9;0.195;1;5.775;1;0.6755;1;4.15;1;0;8.55;1.39
32EV17606_068;YL_09;43.18274;-70.01478;445462;81.08;14-dec-17;20:54:00;81.084;32.9838;8.2907;4.9934;8.078;0.19796;1;32.989;1;5.2;1;0.125;1;10.57;7;0.9745;1;10.695;1;512;10.85;0.99
32EV17606_068;YL_09;43.18274;-70.01484;445463;81.19;14-dec-17;20:54:00;81.196;32.9831;8.299;5.0003;8.074;0.22186;1;NaN;9;NaN;9;0.12;1;10.865;7;0.993;1;10.98;1;512;10.94;0.99
32EV17606_071;YL_08;43.24445;-69.56134;445482;4.29;15-dec-17;00:19:00;4.295;32.6285;8.791;6.1511;8.147;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_071;YL_08;43.24454;-69.56134;445481;4.48;15-dec-17;00:19:00;4.487;32.6271;8.7921;6.1509;8.147;1.22216;1;32.638;1;6.4;1;0.185;1;5.16;1;0.647;1;3.145;1;0;7.98;1.64
32EV17606_071;YL_08;43.245;-69.56129;445480;10.27;15-dec-17;00:17:00;10.275;32.6284;8.8064;6.1463;8.147;1.07743;1;NaN;9;NaN;9;0.19;1;5.205;1;0.6495;1;3.145;1;0;8.01;1.66
32EV17606_071;YL_08;43.24557;-69.56122;445479;20.69;15-dec-17;00:15:00;20.693;32.6308;8.8227;6.1268;8.147;0.99702;1;NaN;9;NaN;9;0.185;1;5.16;1;0.651;1;3.115;1;0;7.93;1.66
32EV17606_071;YL_08;43.24597;-69.56106;445478;30.25;15-dec-17;00:14:00;30.255;32.6322;8.8293;6.1375;8.147;0.94878;1;NaN;9;NaN;9;0.19;1;5.19;1;0.643;1;3.14;1;0;8.07;1.65
32EV17606_071;YL_08;43.24642;-69.561;445477;40.74;15-dec-17;00:12:00;40.741;32.6271;8.8202;6.1202;8.147;0.98094;1;NaN;9;NaN;9;0.19;1;5.22;1;0.6525;1;3.15;1;0;8.00;1.66
32EV17606_071;YL_08;43.24691;-69.56098;445476;51.44;15-dec-17;00:11:00;51.446;32.6246;8.8204;6.1206;8.142;0.94878;1;NaN;9;NaN;9;0.185;1;5.255;1;0.6475;1;3.205;1;0;8.12;1.64
32EV17606_071;YL_08;43.24742;-69.56098;445475;60.49;15-dec-17;00:09:00;60.498;32.6284;8.8426;6.1227;8.141;0.91661;1;NaN;9;NaN;9;0.19;1;5.27;1;0.657;1;3.17;1;0;8.02;1.66
32EV17606_071;YL_08;43.24812;-69.56101;445474;80.65;15-dec-17;00:07:00;80.655;32.6387;8.8793;6.1067;8.128;0.88445;1;NaN;9;NaN;9;0.185;1;5.34;1;0.7055;1;3.28;1;0;7.57;1.63
32EV17606_071;YL_08;43.24884;-69.56119;445473;99.69;15-dec-17;00:05:00;99.698;33.0766;8.7719;5.0225;8.038;0.1644;1;NaN;9;NaN;9;0.06;1;11.265;1;0.9755;1;10.07;1;0;11.55;1.12
32EV17606_071;YL_08;43.24964;-69.56136;445472;141.19;15-dec-17;00:03:00;141.192;33.2197;7.5062;4.725;8.02;NaN;9;34.536;7;4.95;1;0.07;1;13.885;1;1.1575;1;14.305;1;256;12.00;0.97
32EV17606_073;YL_07;43.31274;-69.12746;445492;4.46;15-dec-17;03:31:00;4.464;32.6505;8.669;6.079;8.133;1.88148;1;32.661;1;6.159;1;0.185;1;6.24;1;0.7045;1;4.4;1;0;8.86;1.42
32EV17606_073;YL_07;43.31268;-69.12758;445493;4.47;15-dec-17;03:31:00;4.474;32.6506;8.6747;6.0617;8.132;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_073;YL_07;43.313;-69.12694;445491;9.68;15-dec-17;03:30:00;9.689;32.6648;8.6969;6.0517;8.129;0.99702;1;NaN;9;NaN;9;0.17;1;6.21;1;0.698;1;4.45;1;0;8.90;1.40
32EV17606_073;YL_07;43.31334;-69.12628;445490;19.74;15-dec-17;03:28:00;19.745;32.6643;8.6934;6.0493;8.129;1.04526;1;NaN;9;NaN;9;0.165;1;6.41;1;0.706;1;4.575;1;0;9.08;1.40
32EV17606_073;YL_07;43.31377;-69.12578;445489;29.78;15-dec-17;03:27:00;29.781;32.7274;8.7379;6.0247;8.124;1.07743;1;NaN;9;NaN;9;0.155;1;6.825;1;0.744;1;5.155;1;0;9.17;1.32
32EV17606_073;YL_07;43.31408;-69.12532;445488;40;15-dec-17;03:26:00;40.005;32.8336;8.8114;6.0207;8.122;1.06135;1;NaN;9;NaN;9;0.135;1;7.57;1;0.7885;1;5.94;1;0;9.60;1.27
32EV17606_073;YL_07;43.31434;-69.12465;445487;49.9;15-dec-17;03:24:00;49.908;32.9841;9.0067;6.0082;8.12;1.07743;1;NaN;9;NaN;9;0.12;1;8.075;1;0.7845;1;6.165;1;0;10.29;1.31
32EV17606_073;YL_07;43.31466;-69.12406;445486;59.09;15-dec-17;03:23:00;59.096;33.0062;9.0078;6.009;8.123;0.96486;1;NaN;9;NaN;9;0.11;1;8.195;1;0.759;1;6.36;1;0;10.80;1.29
32EV17606_073;YL_07;43.31517;-69.12326;445485;82;15-dec-17;03:21:00;82.008;33.2093;9.4912;5.8993;8.112;0.77189;1;NaN;9;NaN;9;0.085;1;8.63;1;0.795;1;6.275;1;0;10.86;1.38
32EV17606_073;YL_07;43.31552;-69.12196;445484;99.67;15-dec-17;03:19:00;99.67;33.4678;9.8717;4.6362;8.036;0.20319;1;NaN;9;NaN;9;0.055;1;11.925;1;1.016;1;12.215;1;0;11.74;0.98
32EV17606_073;YL_07;43.31628;-69.12109;445483;134.46;15-dec-17;03:17:00;134.469;33.3551;8.2945;4.3532;8.007;NaN;9;33.361;1;4.7;1;0.045;1;14.69;1;1.195;1;16.125;1;0;12.29;0.91
32EV17606_075;YL_06;43.3908;-68.66022;5;39.49;15-dec-17;06:41:00;39.496;33.3484;9.6388;5.6673;8.11;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_075;YL_06;43.391;-68.65996;4;50.18;15-dec-17;06:40:00;50.188;33.3457;9.6306;5.6737;8.109;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_075;YL_06;43.39114;-68.6596;3;60.26;15-dec-17;06:39:00;60.269;33.3446;9.6222;5.6783;8.112;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_075;YL_06;43.39141;-68.65923;2;79.85;15-dec-17;06:37:00;79.859;33.3497;9.6405;5.6707;8.112;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_075;YL_06;43.39172;-68.65897;1;100.68;15-dec-17;06:35:00;100.681;33.5321;10.1603;5.1363;8.094;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_075;YL_06;43.39198;-68.65847;0;133.06;15-dec-17;06:33:00;133.06;33.8461;10.3384;4.5041;8.073;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_076;YL_06;43.3967;-68.65709;445504;4.69;15-dec-17;09:17:00;4.698;33.3542;9.6145;5.7038;8.117;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_076;YL_06;43.39675;-68.65708;445503;4.83;15-dec-17;09:16:00;4.833;33.3544;9.6133;5.6907;8.117;0.6754;1;33.359;1;5.9;1;0.08;1;9.7;1;0.816;1;8.175;1;0;11.89;1.19
32EV17606_076;YL_06;43.397;-68.65702;445502;9.96;15-dec-17;09:15:00;9.962;33.3544;9.617;5.6958;8.118;0.57891;1;NaN;9;NaN;9;0.075;1;9.8;1;0.8525;1;8.2;1;0;11.50;1.20
32EV17606_076;YL_06;43.39721;-68.65702;445501;19.51;15-dec-17;09:14:00;19.514;33.3573;9.6178;5.676;8.118;0.64324;1;NaN;9;NaN;9;0.08;1;9.735;1;0.855;1;8.175;1;0;11.39;1.19
32EV17606_076;YL_06;43.39744;-68.65712;445500;29.31;15-dec-17;09:12:00;29.316;33.3559;9.6298;5.6888;8.119;0.75581;1;NaN;9;NaN;9;0.08;1;9.685;1;0.8575;1;8.185;1;0;11.29;1.18
32EV17606_076;YL_06;43.39766;-68.65738;445499;40.27;15-dec-17;09:11:00;40.271;33.3544;9.6316;5.6946;8.119;0.80405;1;NaN;9;NaN;9;0.07;1;9.735;1;0.865;1;8.195;1;0;11.25;1.19
32EV17606_076;YL_06;43.39786;-68.65752;445498;50.48;15-dec-17;09:10:00;50.486;33.3545;9.6326;5.6781;8.116;0.62716;1;NaN;9;NaN;9;0.075;1;9.765;1;0.877;1;8.19;1;0;11.13;1.19
32EV17606_076;YL_06;43.3981;-68.65766;445497;60.37;15-dec-17;09:08:00;60.378;33.3544;9.6398;5.6782;8.118;0.7558;1;NaN;9;NaN;9;0.075;1;9.76;1;0.858;1;8.165;1;0;11.38;1.20
32EV17606_076;YL_06;43.39842;-68.65786;445496;80.37;15-dec-17;09:06:00;80.37;33.3567;9.6515;5.6692;8.119;0.61108;1;NaN;9;NaN;9;0.075;1;9.675;1;0.857;1;8.77;1;0;11.29;1.10
32EV17606_076;YL_06;43.39864;-68.65814;445495;99.96;15-dec-17;09:05:00;99.961;33.357;9.6525;5.6512;8.115;0.595;1;NaN;9;NaN;9;0.08;1;9.815;1;0.862;1;8.32;1;0;11.39;1.18
32EV17606_076;YL_06;43.399;-68.65828;445494;137;15-dec-17;09:03:00;137.009;33.7418;10.3747;4.7168;8.089;NaN;9;33.9;1;5.0235;1;0.075;1;11.96;1;0.968;1;11.14;1;0;12.36;1.07
32EV17606_078;YL_05;43.46406;-68.1983;445516;4.88;15-dec-17;12:10:00;4.885;33.4475;9.5443;5.798;8.116;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_078;YL_05;43.46408;-68.19832;445515;5.22;15-dec-17;12:10:00;5.223;33.4478;9.5409;5.7937;8.116;0.31743;1;34.277;7;6.0165;1;0.09;1;9.11;1;0.7755;1;6.61;1;256;11.75;1.38
32EV17606_078;YL_05;43.46417;-68.19844;445514;9.97;15-dec-17;12:09:00;9.974;33.4475;9.544;5.8043;8.111;0.37545;1;NaN;9;NaN;9;0.08;1;9.155;1;0.791;1;6.675;1;0;11.57;1.37
32EV17606_078;YL_05;43.46424;-68.19852;445513;19.47;15-dec-17;12:09:00;19.475;33.4474;9.5549;5.7959;8.106;0.38228;1;NaN;9;NaN;9;0.085;1;9.23;1;0.7775;1;6.675;1;0;11.87;1.38
32EV17606_078;YL_05;43.46434;-68.19861;445512;30.12;15-dec-17;12:08:00;30.121;33.4464;9.5486;5.7883;8.105;0.36862;1;NaN;9;NaN;9;0.09;1;9.16;1;0.784;1;6.67;1;0;11.68;1.37
32EV17606_078;YL_05;43.46444;-68.19876;445511;40.02;15-dec-17;12:07:00;40.021;33.4594;9.5738;5.7899;8.098;0.36521;1;NaN;9;NaN;9;0.095;1;8.955;1;0.7605;1;6.33;1;0;11.78;1.41
32EV17606_078;YL_05;43.46458;-68.19888;445510;50;15-dec-17;12:06:00;50.005;33.4672;9.5843;5.7779;8.088;0.3891;1;NaN;9;NaN;9;0.1;1;8.885;1;0.7515;1;6.165;1;0;11.82;1.44
32EV17606_078;YL_05;43.46473;-68.19902;445509;59.8;15-dec-17;12:05:00;59.807;33.5575;9.8337;5.544;8.058;0.2321;1;NaN;9;NaN;9;0.085;1;9.95;1;0.816;1;7.36;1;0;12.19;1.35
32EV17606_078;YL_05;43.46492;-68.19916;445508;81.35;15-dec-17;12:04:00;81.356;34.0518;10.3563;4.1643;8;0.10015;1;NaN;9;NaN;9;0.05;1;13.94;1;1.0565;1;11.695;1;0;13.19;1.19
32EV17606_078;YL_05;43.46506;-68.19923;445507;101.34;15-dec-17;12:02:00;101.347;34.1765;9.9928;4.0017;7.983;0.08045;1;NaN;9;NaN;9;0.045;1;15.325;1;1.1255;1;13.09;1;0;13.62;1.17
32EV17606_078;YL_05;43.46528;-68.19944;445506;149.48;15-dec-17;12:01:00;149.483;34.4097;9.4069;3.6974;7.964;NaN;9;NaN;9;NaN;9;0.065;1;17.39;1;1.277;1;16.35;1;0;13.62;1.06
32EV17606_078;YL_05;43.4655;-68.19964;445505;175.48;15-dec-17;11:59:00;175.488;34.4735;9.5001;3.6576;7.947;NaN;9;34.715;7;3.8;1;0.11;1;17.57;1;1.3065;1;16.865;1;256;13.45;1.04
32EV17606_081;YL_04;43.5314;-67.77147;445528;3.51;15-dec-17;15:22:00;3.514;33.4555;9.6061;5.8254;8.12;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_081;YL_04;43.53144;-67.77138;445527;3.52;15-dec-17;15:21:00;3.529;33.4559;9.6023;5.8185;8.12;0.51459;1;33.464;1;6.1;1;0.115;1;8.685;1;0.821;1;5.61;1;0;10.58;1.55
32EV17606_081;YL_04;43.53167;-67.77099;445526;10.55;15-dec-17;15:21:00;10.551;33.4559;9.6072;5.8132;8.116;0.49851;1;NaN;9;NaN;9;0.12;1;8.64;1;0.8205;1;5.615;1;0;10.53;1.54
32EV17606_081;YL_04;43.53187;-67.77054;445525;20.44;15-dec-17;15:20:00;20.449;33.4574;9.6133;5.8045;8.116;0.45027;1;NaN;9;NaN;9;0.115;1;8.73;1;0.816;1;5.625;1;0;10.70;1.55
32EV17606_081;YL_04;43.53206;-67.77018;445524;30.19;15-dec-17;15:19:00;30.191;33.4565;9.6102;5.8088;8.111;0.49851;1;NaN;9;NaN;9;0.115;1;8.725;1;0.8175;1;5.685;1;0;10.67;1.53
32EV17606_081;YL_04;43.5323;-67.76976;445523;41.05;15-dec-17;15:18:00;41.059;33.4551;9.6104;5.8027;8.106;0.51459;1;NaN;9;NaN;9;0.11;1;8.42;1;0.8075;1;5.555;1;0;10.43;1.52
32EV17606_081;YL_04;43.53254;-67.76929;445522;48.68;15-dec-17;15:17:00;48.685;33.4548;9.6092;5.8213;8.098;0.4181;1;NaN;9;NaN;9;0.115;1;8.675;1;0.8095;1;5.75;1;0;10.72;1.51
32EV17606_081;YL_04;43.53279;-67.76882;445521;61.32;15-dec-17;15:16:00;61.328;33.4555;9.6099;5.8086;8.088;0.45027;1;NaN;9;NaN;9;0.115;1;8.69;1;0.7855;1;5.75;1;0;11.06;1.51
32EV17606_081;YL_04;43.53316;-67.76825;445520;80.89;15-dec-17;15:14:00;80.899;33.47;9.6464;5.743;8.061;0.48243;1;NaN;9;NaN;9;0.1;1;9.04;1;0.7725;1;6.065;1;0;11.70;1.49
32EV17606_081;YL_04;43.53344;-67.76767;445519;102.4;15-dec-17;15:13:00;102.406;34.0248;10.3508;4.2155;7.991;0.08209;1;NaN;9;NaN;9;0.05;1;13.785;1;1.033;1;11.005;1;0;13.34;1.25
32EV17606_081;YL_04;43.53383;-67.76702;445518;152.26;15-dec-17;15:11:00;152.263;34.2044;9.3736;3.8924;7.971;NaN;9;NaN;9;NaN;9;0.04;1;16.525;1;1.2255;1;15.125;1;0;13.48;1.09
32EV17606_081;YL_04;43.53438;-67.76606;445517;240.29;15-dec-17;15:09:00;240.291;34.5902;9.8223;3.6221;7.949;NaN;9;34.594;1;3.8165;1;0.1;1;17.485;1;1.2935;1;15.915;1;0;13.52;1.10
32EV17606_083;YL_03;43.60769;-67.29688;445539;3.59;15-dec-17;18:33:00;3.595;33.4892;9.5156;5.8553;8.13;0.45026;1;33.512;1;6.0445;1;0.145;1;9.095;1;0.7665;1;5.45;1;0;11.87;1.67
32EV17606_083;YL_03;43.60765;-67.29678;445540;3.96;15-dec-17;18:33:00;3.966;33.4893;9.5166;5.8592;8.13;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_083;YL_03;43.60784;-67.29712;445538;9.82;15-dec-17;18:32:00;9.829;33.4893;9.5153;5.8578;8.125;0.49851;1;NaN;9;NaN;9;0.145;1;9.125;1;0.744;1;5.38;1;0;12.26;1.70
32EV17606_083;YL_03;43.60803;-67.29742;445537;20.09;15-dec-17;18:31:00;20.096;33.4926;9.533;5.8441;8.125;0.53067;1;NaN;9;NaN;9;0.09;1;9.51;1;0.874;1;6.755;1;0;10.88;1.41
32EV17606_083;YL_03;43.60822;-67.29772;445536;29.08;15-dec-17;18:30:00;29.081;33.4953;9.5465;5.8288;8.121;0.51459;1;NaN;9;NaN;9;0.135;1;7.47;1;0.743;1;4.71;1;0;10.05;1.59
32EV17606_083;YL_03;43.6085;-67.29802;445535;39.87;15-dec-17;18:29:00;39.876;33.4974;9.5521;5.8337;8.117;0.46635;1;NaN;9;NaN;9;0.155;1;8.24;1;0.7825;1;5.125;1;0;10.53;1.61
32EV17606_083;YL_03;43.60875;-67.29827;445534;50.48;15-dec-17;18:28:00;50.489;33.5002;9.5598;5.8319;8.114;0.51459;1;NaN;9;NaN;9;0.155;1;8.14;1;0.78;1;5.045;1;0;10.44;1.61
32EV17606_083;YL_03;43.60916;-67.29854;445533;60.64;15-dec-17;18:27:00;60.648;33.5074;9.5759;5.8158;8.106;0.51459;1;NaN;9;NaN;9;0.155;1;7.86;1;0.762;1;4.83;1;0;10.31;1.63
32EV17606_083;YL_03;43.60984;-67.29882;445532;80.84;15-dec-17;18:26:00;80.842;33.5342;9.6172;5.7956;8.092;0.43418;1;NaN;9;NaN;9;0.165;1;8.125;1;0.7855;1;4.87;1;0;10.34;1.67
32EV17606_083;YL_03;43.61042;-67.29928;445531;101.1;15-dec-17;18:24:00;101.1;33.5718;9.7116;5.717;8.064;0.40202;1;NaN;9;NaN;9;0.155;1;8.47;1;0.808;1;5.235;2;2048;10.48;1.62
32EV17606_083;YL_03;43.61082;-67.3;445530;150.06;15-dec-17;18:23:00;150.064;34.2238;9.6413;4.1297;7.998;NaN;9;NaN;9;NaN;9;0.06;1;15.43;1;1.1905;1;11.975;1;0;12.96;1.29
32EV17606_083;YL_03;43.61118;-67.30066;445529;198.66;15-dec-17;18:21:00;198.661;34.4588;10.0011;3.9353;7.983;NaN;9;34.579;1;4;1;0.07;1;15.545;1;1.1755;1;11.45;1;0;13.22;1.36
32EV17606_085;HL_02;44.2745;-63.31872;445551;3.25;16-dec-17;15:54:00;3.255;30.4896;8.1076;6.4027;8.131;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
32EV17606_085;HL_02;44.2744;-63.31867;445550;4.42;16-dec-17;15:54:00;4.421;30.4877;8.0999;6.4057;8.126;0.47444;1;30.488;1;6.6;1;0.27;1;1.7;1;0.38;1;1.95;1;0;4.47;0.87
32EV17606_085;HL_02;44.27415;-63.31852;445549;10.19;16-dec-17;15:53:00;10.193;30.4847;8.089;6.4071;8.122;0.47785;1;NaN;9;NaN;9;0.225;1;1.405;1;0.348;1;1.675;1;0;4.04;0.84
32EV17606_085;HL_02;44.27389;-63.31838;445548;20;16-dec-17;15:52:00;20.005;30.4859;8.1073;6.3983;8.112;0.44713;1;NaN;9;NaN;9;0.24;1;1.555;1;0.379;1;1.85;1;0;4.10;0.84
32EV17606_085;HL_02;44.27362;-63.3183;445547;30.46;16-dec-17;15:51:00;30.46;30.6094;8.0743;6.3559;8.098;0.40617;1;31.025;7;6.6375;1;0.245;1;1.655;1;0.403;1;1.925;1;256;4.11;0.86
32EV17606_085;HL_02;44.27331;-63.31824;445546;40.92;16-dec-17;15:50:00;40.924;30.6306;8.0573;6.3479;8.08;0.34132;1;NaN;9;NaN;9;0.235;1;1.635;1;0.3955;1;1.875;1;0;4.13;0.87
32EV17606_085;HL_02;44.27301;-63.31815;445545;51.49;16-dec-17;15:49:00;51.499;32.2057;8.8549;5.6921;8.002;0.11493;1;NaN;9;NaN;9;0.1;1;3.645;1;0.5725;1;3.095;1;0;6.37;1.18
