CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU15004_215;PS_08;42.09494;-66.01471;406372;75.41;19-apr-15;07:47:00;75.412;33.1826;5.4704;7.6216;6.04184;1;NaN;9;NaN;9;0.135;1;4.245;1;NaN;9;2.005;1;0;NaN;2.12
18HU15004_215;PS_08;42.09578;-66.01528;406371;100.19;19-apr-15;07:45:00;100.197;33.3697;5.7326;7.1036;4.2735;1;NaN;9;NaN;9;0.135;1;6.545;1;NaN;9;3.715;1;0;NaN;1.76
18HU15004_215;PS_08;42.09669;-66.0161;406370;125.62;19-apr-15;07:43:00;125.623;33.7673;6.6561;6.0149;NaN;9;NaN;9;NaN;9;0.12;1;11.99;1;NaN;9;8.08;1;0;NaN;1.48
18HU15004_215;PS_08;42.0977;-66.01716;406369;150.64;19-apr-15;07:42:00;150.646;34.5297;8.1526;5.1062;NaN;9;NaN;9;NaN;9;0.115;1;15.005;1;NaN;9;9.755;1;0;NaN;1.54
18HU15004_215;PS_08;42.09861;-66.01814;406368;175.01;19-apr-15;07:40:00;175.011;34.6855;8.3523;5.0396;NaN;9;NaN;9;NaN;9;0.125;1;15.645;1;NaN;9;9.995;1;0;NaN;1.57
18HU15004_215;PS_08;42.0993;-66.01878;406367;187.26;19-apr-15;07:39:00;187.265;34.8106;8.5205;4.9248;NaN;9;34.8332;1;4.937;1;0.135;1;16.135;1;NaN;9;9.945;1;0;NaN;1.62
18HU15004_237;PS_10;41.98554;-66.16052;406388;1.62;19-apr-15;10:29:00;1.628;32.3851;4.5027;8.0959;5.41555;1;32.3872;1;8.045;1;0.115;1;1.53;1;NaN;9;0.915;1;0;NaN;1.67
18HU15004_237;PS_10;41.98606;-66.15937;406387;9.68;19-apr-15;10:27:00;9.681;32.8979;5.1554;7.6859;5.48924;1;NaN;9;NaN;9;0.12;1;3.225;1;NaN;9;1.54;1;0;NaN;2.09
18HU15004_237;PS_10;41.98665;-66.15844;406386;20.04;19-apr-15;10:25:00;20.042;33.0175;5.3063;7.6442;5.52607;1;NaN;9;NaN;9;0.12;1;2.98;1;NaN;9;1.45;1;0;NaN;2.06
18HU15004_237;PS_10;41.98724;-66.15744;406385;30.77;19-apr-15;10:24:00;30.772;32.7345;4.9625;7.8772;5.48924;1;NaN;9;NaN;9;0.105;1;2.46;1;NaN;9;1.175;1;0;NaN;2.09
18HU15004_237;PS_10;41.98764;-66.1565;406384;40.01;19-apr-15;10:22:00;40.014;33.1525;5.4586;7.5037;6.93137;1;NaN;9;NaN;9;0.12;1;3.585;1;NaN;9;1.745;1;0;NaN;2.05
18HU15004_237;PS_10;41.98804;-66.15567;406383;49.95;19-apr-15;10:21:00;49.958;33.2221;5.5413;7.3825;0;1;NaN;9;NaN;9;0.115;1;4.47;1;NaN;9;2.12;1;0;NaN;2.11
18HU15004_237;PS_10;41.9886;-66.15477;406382;60.43;19-apr-15;10:19:00;60.43;33.2249;5.5468;7.4017;0;1;NaN;9;NaN;9;0.14;1;4.91;1;NaN;9;2.615;1;0;NaN;1.88
18HU15004_237;PS_10;41.9891;-66.1542;406381;74.91;19-apr-15;10:17:00;74.918;33.2491;5.5749;7.3;0;1;NaN;9;NaN;9;0.11;1;4.855;1;NaN;9;2.295;1;0;NaN;2.12
18HU15004_237;PS_10;41.98948;-66.15369;406380;85.67;19-apr-15;10:15:00;85.679;33.2521;5.5798;7.2847;0;1;33.2509;1;6.2275;7;0.14;1;5.86;1;NaN;9;2.815;1;256;NaN;2.08
18HU15004_239;PS_09;42.06906;-66.10096;406397;1.76;19-apr-15;12:00:00;1.766;32.1907;3.8095;8.353;NaN;9;32.1929;1;7.707;1;0.09;1;1.115;1;NaN;9;0.675;1;0;NaN;1.65
18HU15004_239;PS_09;42.06873;-66.10016;406396;10.31;19-apr-15;11:58:00;10.318;32.3553;4.2523;8.3004;NaN;9;NaN;9;NaN;9;0.08;1;1.22;1;NaN;9;0.945;1;0;NaN;1.29
18HU15004_239;PS_09;42.06846;-66.09931;406395;19.92;19-apr-15;11:57:00;19.925;32.9537;5.246;7.8864;NaN;9;NaN;9;NaN;9;0.085;1;2.065;1;NaN;9;1.295;1;0;NaN;1.59
18HU15004_239;PS_09;42.0681;-66.09804;406394;30.37;19-apr-15;11:55:00;30.37;33.1944;5.4599;7.5208;NaN;9;NaN;9;NaN;9;0.1;1;3.34;1;NaN;9;2.335;1;0;NaN;1.43
18HU15004_239;PS_09;42.06788;-66.09718;406393;40.77;19-apr-15;11:54:00;40.77;33.3124;5.5597;7.2514;NaN;9;NaN;9;NaN;9;0.095;1;5.11;1;NaN;9;3.045;1;0;NaN;1.68
18HU15004_239;PS_09;42.06766;-66.09604;406392;49.28;19-apr-15;11:52:00;49.288;33.3639;5.6499;7.104;NaN;9;NaN;9;NaN;9;0.1;1;5.77;1;NaN;9;3.295;1;0;NaN;1.75
18HU15004_239;PS_09;42.06728;-66.09528;406391;59.75;19-apr-15;11:51:00;59.755;33.3674;5.6608;7.0954;NaN;9;NaN;9;NaN;9;0.11;1;6.485;1;NaN;9;3.415;1;0;NaN;1.90
18HU15004_239;PS_09;42.06687;-66.09456;406390;75.79;19-apr-15;11:49:00;75.792;33.4886;5.9288;6.8426;NaN;9;NaN;9;NaN;9;0.145;1;6.995;1;NaN;9;4.515;1;0;NaN;1.55
18HU15004_239;PS_09;42.0664;-66.09376;406389;90.71;19-apr-15;11:48:00;90.717;33.5329;6.0205;6.7457;NaN;9;33.5418;1;6.7195;1;0.155;1;7.36;1;NaN;9;4.645;1;0;NaN;1.58
18HU15004_243;PS_07;42.1743;-65.98874;406410;1.4;19-apr-15;13:22:00;1.4;31.4843;2.155;8.5358;NaN;9;31.4755;1;8.433;1;0.115;1;1.21;1;NaN;9;2.21;1;0;NaN;0.55
18HU15004_243;PS_07;42.17391;-65.98771;406409;9.86;19-apr-15;13:20:00;9.861;31.4947;2.0832;8.556;NaN;9;NaN;9;NaN;9;0.115;1;1.385;1;NaN;9;2.2;1;0;NaN;0.63
18HU15004_243;PS_07;42.17343;-65.98678;406408;19.93;19-apr-15;13:19:00;19.936;31.5788;1.802;8.4035;NaN;9;NaN;9;NaN;9;0.11;1;1.335;1;NaN;9;2.25;1;0;NaN;0.59
18HU15004_243;PS_07;42.1729;-65.98598;406407;30.22;19-apr-15;13:18:00;30.22;31.6884;1.8851;8.3012;NaN;9;NaN;9;NaN;9;0.13;1;1.755;1;NaN;9;2.14;1;0;NaN;0.82
18HU15004_243;PS_07;42.1725;-65.98511;406406;40.33;19-apr-15;13:16:00;40.337;31.8477;2.7119;8.6011;NaN;9;NaN;9;NaN;9;0.08;1;0.87;1;NaN;9;0.94;1;0;NaN;0.93
18HU15004_243;PS_07;42.17208;-65.98428;406405;50.62;19-apr-15;13:15:00;50.627;32.1445;3.582;8.3974;NaN;9;NaN;9;NaN;9;0.115;1;0.97;1;NaN;9;0.73;1;0;NaN;1.33
18HU15004_243;PS_07;42.1716;-65.9835;406404;60.59;19-apr-15;13:14:00;60.594;32.4478;4.1478;8.0618;NaN;9;NaN;9;NaN;9;0.115;1;1.28;1;NaN;9;0.735;1;0;NaN;1.74
18HU15004_243;PS_07;42.17087;-65.98249;406403;75.1;19-apr-15;13:12:00;75.109;32.8529;4.7536;7.2478;NaN;9;NaN;9;NaN;9;0.125;1;3.295;1;NaN;9;2.56;1;0;NaN;1.29
18HU15004_243;PS_07;42.16998;-65.98138;406402;100.33;19-apr-15;13:10:00;100.334;33.6039;6.4843;6.1025;NaN;9;NaN;9;NaN;9;0.135;1;5.09;1;NaN;9;6.145;1;0;NaN;0.83
18HU15004_243;PS_07;42.16909;-65.97999;406401;125.68;19-apr-15;13:08:00;125.682;33.757;6.6976;6.0007;NaN;9;NaN;9;NaN;9;0.11;1;7.23;1;NaN;9;8.005;1;0;NaN;0.90
18HU15004_243;PS_07;42.16832;-65.97876;406400;150.17;19-apr-15;13:06:00;150.172;34.5795;9.848;5.3397;NaN;9;NaN;9;NaN;9;0.24;1;4.835;1;NaN;9;4.91;1;0;NaN;0.98
18HU15004_243;PS_07;42.16702;-65.97706;406399;176.16;19-apr-15;13:03:00;176.164;35.1077;8.4259;4.7851;NaN;9;NaN;9;NaN;9;0.065;1;9.485;1;NaN;9;9.59;1;0;NaN;0.99
18HU15004_243;PS_07;42.16611;-65.97606;406398;219.22;19-apr-15;13:01:00;219.222;35.1083;8.278;4.758;NaN;9;35.1124;1;4.765;1;0.075;1;8.305;1;NaN;9;8.87;1;0;NaN;0.94
18HU15004_244;PS_05;42.2434;-65.90982;406423;2.15;19-apr-15;14:31:00;2.156;31.4433;2.3277;8.6055;NaN;9;31.4353;1;8.539;1;0.165;1;1.365;1;0.4515;1;2.15;1;0;3.02;0.63
18HU15004_244;PS_05;42.24304;-65.90953;406422;9.83;19-apr-15;14:30:00;9.833;31.4423;2.2411;8.6106;NaN;9;NaN;9;NaN;9;0.125;1;1.9;1;0.502;1;2.55;1;0;3.78;0.75
18HU15004_244;PS_05;42.2427;-65.90922;406421;20.35;19-apr-15;14:28:00;20.357;31.4801;1.8739;8.6457;NaN;9;NaN;9;NaN;9;0.125;1;1.92;1;0.6945;1;2.41;1;0;2.76;0.80
18HU15004_244;PS_05;42.24238;-65.90882;406420;30.33;19-apr-15;14:27:00;30.338;31.7245;1.9735;8.0315;NaN;9;NaN;9;NaN;9;0.145;1;3.7;1;0.608;1;3.495;1;0;6.09;1.06
18HU15004_244;PS_05;42.24206;-65.9084;406419;40.56;19-apr-15;14:26:00;40.566;31.8449;2.2126;7.7638;NaN;9;NaN;9;NaN;9;0.14;1;4.49;1;0.626;1;4.11;1;0;7.17;1.09
18HU15004_244;PS_05;42.24172;-65.90793;406418;50.4;19-apr-15;14:24:00;50.407;32.0513;2.3864;7.418;NaN;9;NaN;9;NaN;9;0.12;1;5.415;1;0.6985;1;5.28;1;0;7.75;1.03
18HU15004_244;PS_05;42.24132;-65.90747;406417;59.49;19-apr-15;14:23:00;59.496;32.1766;2.6338;7.208;NaN;9;NaN;9;NaN;9;0.15;1;6.73;1;0.7885;1;6.05;1;0;8.54;1.11
18HU15004_244;PS_05;42.24092;-65.90702;406416;75.18;19-apr-15;14:22:00;75.183;32.4302;3.3924;6.881;NaN;9;NaN;9;NaN;9;0.125;1;7.49;1;0.8505;1;6.21;1;0;8.81;1.21
18HU15004_244;PS_05;42.24035;-65.90642;406415;99.28;19-apr-15;14:20:00;99.284;32.9863;5.0106;6.3422;NaN;9;NaN;9;NaN;9;0.145;1;8.285;1;0.83;1;6.02;1;0;9.98;1.38
18HU15004_244;PS_05;42.23982;-65.90574;406414;125.02;19-apr-15;14:18:00;125.027;33.3106;5.9413;6.0334;NaN;9;NaN;9;NaN;9;0.15;1;5.635;1;NaN;9;6.505;1;0;NaN;0.87
18HU15004_244;PS_05;42.23925;-65.90512;406413;149.38;19-apr-15;14:16:00;149.383;34.0512;8.1624;5.5282;NaN;9;NaN;9;NaN;9;0.175;1;6.14;1;NaN;9;6.01;1;0;NaN;1.02
18HU15004_244;PS_05;42.23868;-65.90516;406412;176.74;19-apr-15;14:14:00;176.745;34.984;9.5207;4.8333;NaN;9;NaN;9;NaN;9;0.12;1;8.8;1;NaN;9;8.185;1;0;NaN;1.08
18HU15004_244;PS_05;42.23801;-65.90488;406411;233.39;19-apr-15;14:12:00;233.391;35.0134;7.4609;4.8964;NaN;9;35.0164;1;4.5275;1;0.075;1;10.375;1;NaN;9;10.74;1;0;NaN;0.97
18HU15004_247;PS_03;42.30122;-65.8354;406436;2.1;19-apr-15;16:10:00;2.103;31.5023;1.9198;8.7896;NaN;9;31.4923;1;8.719;1;0.115;1;0.845;1;0.423;1;1.69;1;0;2.00;0.50
18HU15004_247;PS_03;42.30112;-65.83582;406435;10.3;19-apr-15;16:09:00;10.304;31.5093;1.9543;8.7488;NaN;9;NaN;9;NaN;9;0.13;1;1.26;1;0.459;1;1.915;1;0;2.75;0.66
18HU15004_247;PS_03;42.30102;-65.83616;406434;19.42;19-apr-15;16:07:00;19.425;31.6519;1.4512;8.0367;NaN;9;NaN;9;NaN;9;0.175;1;2.76;1;0.6025;1;3.9;1;0;4.58;0.71
18HU15004_247;PS_03;42.30092;-65.8365;406433;30.57;19-apr-15;16:06:00;30.574;32.1407;2.6106;7.3578;NaN;9;NaN;9;NaN;9;0.13;1;5.84;1;0.7045;1;4.905;1;0;8.29;1.19
18HU15004_247;PS_03;42.30082;-65.83676;406432;40.28;19-apr-15;16:04:00;40.283;32.2812;2.9644;7.1163;NaN;9;NaN;9;NaN;9;0.125;1;5.045;1;0.7125;1;5.035;1;0;7.08;1.00
18HU15004_247;PS_03;42.30072;-65.83702;406431;49.78;19-apr-15;16:03:00;49.786;32.342;3.1141;7.0289;NaN;9;NaN;9;NaN;9;0.12;1;6.425;1;0.7155;1;5.01;1;0;8.98;1.28
18HU15004_247;PS_03;42.30062;-65.83737;406430;60.67;19-apr-15;16:01:00;60.673;32.5344;3.7505;6.8535;NaN;9;NaN;9;NaN;9;0.15;1;6.17;1;0.721;1;4.505;1;0;8.56;1.37
18HU15004_247;PS_03;42.30052;-65.83773;406429;75.21;19-apr-15;16:00:00;75.214;32.736;4.2892;6.5615;NaN;9;NaN;9;NaN;9;0.165;1;7.475;1;0.7715;1;5.675;1;0;9.69;1.32
18HU15004_247;PS_03;42.30036;-65.83814;406428;100.58;19-apr-15;15:58:00;100.589;33.176;5.5603;6.1641;NaN;9;NaN;9;NaN;9;0.165;1;7.885;1;0.7415;1;5.72;1;0;10.63;1.38
18HU15004_247;PS_03;42.30017;-65.83844;406427;125.95;19-apr-15;15:56:00;125.959;34.0004;7.6593;5.5238;NaN;9;NaN;9;NaN;9;0.155;1;9.32;1;0.992;1;6.065;1;0;9.40;1.54
18HU15004_247;PS_03;42.29996;-65.83865;406426;149.51;19-apr-15;15:54:00;149.515;34.4425;8.4726;5.1548;NaN;9;NaN;9;NaN;9;0.15;1;12.91;1;0.919;1;7.905;1;0;14.05;1.63
18HU15004_247;PS_03;42.29974;-65.8391;406425;175.29;19-apr-15;15:52:00;175.292;34.9969;8.6205;4.694;NaN;9;NaN;9;NaN;9;0.115;1;16.66;1;1.0835;1;9.8;1;0;15.38;1.70
18HU15004_247;PS_03;42.29978;-65.83928;406424;209.53;19-apr-15;15:50:00;209.534;35.0478;8.3508;4.6341;NaN;9;35.0533;1;4.665;1;0.11;1;9.5;1;1.0835;1;9.435;1;0;8.77;1.01
18HU15004_257;BBL_05;42.1266;-65.50152;406447;2.16;19-apr-15;18:45:00;2.166;31.2518;1.2055;9.1388;5.52607;1;31.24;1;8.947;1;0.13;1;0.875;1;0.437;1;1.99;1;0;2.00;0.44
18HU15004_257;BBL_05;42.12633;-65.50148;406448;2.44;19-apr-15;18:46:00;2.445;31.2508;1.2018;9.1468;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15004_257;BBL_05;42.12698;-65.50154;406446;9.96;19-apr-15;18:43:00;9.963;31.2808;1.1958;9.0448;8.35991;1;NaN;9;NaN;9;0.13;1;1.125;1;0.4555;1;2.06;1;0;2.47;0.55
18HU15004_257;BBL_05;42.1273;-65.50152;406445;19.99;19-apr-15;18:42:00;19.992;31.3159;1.1573;8.9005;5.41555;1;NaN;9;NaN;9;0.125;1;1.655;1;0.494;1;2.3;1;0;3.35;0.72
18HU15004_257;BBL_05;42.12762;-65.50151;406444;29.64;19-apr-15;18:41:00;29.64;31.5151;1.105;8.3352;2.87356;1;NaN;9;NaN;9;0.14;1;3.785;1;0.5985;1;4.015;1;0;6.32;0.94
18HU15004_257;BBL_05;42.12808;-65.50138;406443;39.52;19-apr-15;18:39:00;39.523;31.7765;1.5308;7.9623;2.21043;1;NaN;9;NaN;9;0.14;1;4.305;1;0.639;1;4.2;1;0;6.74;1.02
18HU15004_257;BBL_05;42.12834;-65.50128;406442;51.22;19-apr-15;18:38:00;51.227;32.2116;2.887;7.5984;2.21043;1;NaN;9;NaN;9;0.11;1;3.64;1;0.574;1;2.99;1;0;6.34;1.22
18HU15004_257;BBL_05;42.12862;-65.50115;406441;59.18;19-apr-15;18:36:00;59.184;32.772;4.3591;6.7246;1.88147;1;NaN;9;NaN;9;0.12;1;5.885;1;0.6915;1;4.355;1;0;8.51;1.35
18HU15004_257;BBL_05;42.12892;-65.50114;406440;79.73;19-apr-15;18:35:00;79.734;33.0679;5.1327;6.3361;1.06471;1;NaN;9;NaN;9;0.14;1;8.705;1;0.8625;1;6.435;1;0;10.09;1.35
18HU15004_257;BBL_05;42.12927;-65.50093;406439;100.32;19-apr-15;18:33:00;100.329;33.0918;5.2048;6.3073;0.93344;1;NaN;9;NaN;9;0.13;1;8.8;1;0.8355;1;6.585;1;0;10.53;1.34
18HU15004_257;BBL_05;42.13014;-65.50066;406438;149.41;19-apr-15;18:31:00;149.419;33.1763;5.4169;6.1573;NaN;9;NaN;9;NaN;9;0.115;1;8.385;1;0.803;1;6.29;1;0;10.44;1.33
18HU15004_257;BBL_05;42.13099;-65.50062;406437;191.7;19-apr-15;18:29:00;191.704;34.5379;8.693;5.0019;NaN;9;34.5639;1;3.922;7;0.105;1;14.81;1;1.0225;1;8.725;1;256;14.48;1.70
18HU15004_265;BBL_06;41.98757;-65.52543;406462;2.21;19-apr-15;22:32:00;2.217;31.6278;3.1003;8.8583;4.53138;1;31.6611;1;8.859;1;0.085;1;0.205;1;0.293;1;0.36;1;0;0.70;0.57
18HU15004_265;BBL_06;41.98744;-65.52561;406463;2.79;19-apr-15;22:32:00;2.794;31.6584;3.1648;9.0081;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15004_265;BBL_06;41.98788;-65.52497;406461;9.85;19-apr-15;22:31:00;9.856;31.7656;3.0313;8.7829;4.31034;1;NaN;9;NaN;9;0.09;1;0.21;1;0.3065;1;0.64;1;0;0.69;0.33
18HU15004_265;BBL_06;41.98831;-65.52437;406460;20.67;19-apr-15;22:30:00;20.677;31.9572;2.9801;8.5651;3.72089;1;NaN;9;NaN;9;0.095;1;0.395;1;0.34;1;0.46;1;0;1.16;0.86
18HU15004_265;BBL_06;41.98878;-65.52384;406459;30.2;19-apr-15;22:29:00;30.207;32.0395;3.0359;8.4456;3.64721;1;NaN;9;NaN;9;0.08;1;0.64;1;0.398;1;0.67;1;0;1.61;0.96
18HU15004_265;BBL_06;41.9892;-65.52334;406458;39.57;19-apr-15;22:28:00;39.57;32.1771;3.2845;8.2177;3.46301;1;NaN;9;NaN;9;0.105;1;1.98;1;0.5005;1;1.415;1;0;3.96;1.40
18HU15004_265;BBL_06;41.98952;-65.52298;406457;50.3;19-apr-15;22:27:00;50.303;32.8791;4.7332;6.7182;2.02622;1;NaN;9;NaN;9;0.145;1;6.255;1;0.739;1;3.76;1;0;8.46;1.66
18HU15004_265;BBL_06;41.98984;-65.5226;406456;61.08;19-apr-15;22:26:00;61.081;33.4539;6.51;6.206;1.64811;1;NaN;9;NaN;9;0.18;1;7.045;1;0.7115;1;3.97;1;0;9.90;1.77
18HU15004_265;BBL_06;41.9903;-65.52202;406455;79.96;19-apr-15;22:25:00;79.964;33.7201;7.3863;6.1519;1.51684;1;NaN;9;NaN;9;0.2;1;7.15;1;0.693;1;3.74;1;0;10.32;1.91
18HU15004_265;BBL_06;41.99062;-65.52166;406454;99.6;19-apr-15;22:24:00;99.605;34.118;8.6081;5.9655;1.29807;1;34.1267;1;5.9295;1;0.25;1;7.74;1;0.6755;1;3.66;1;0;11.46;2.11
18HU15004_265;BBL_06;41.99118;-65.52099;406453;250.37;19-apr-15;22:20:00;250.373;35.2067;9.4326;4.4993;NaN;9;NaN;9;NaN;9;0.115;1;17.9;1;1.111;1;10.1;1;0;16.11;1.77
18HU15004_265;BBL_06;41.99178;-65.51958;406452;501.15;19-apr-15;22:16:00;501.158;35.0528;6.3824;4.9039;NaN;9;NaN;9;NaN;9;0.07;1;19.855;1;1.2705;1;12.425;1;0;15.63;1.60
18HU15004_265;BBL_06;41.99206;-65.5188;406451;751.38;19-apr-15;22:11:00;751.385;34.9937;4.9728;5.5019;NaN;9;NaN;9;NaN;9;0.05;1;18.55;1;1.2015;1;11.695;1;0;15.44;1.59
18HU15004_265;BBL_06;41.99218;-65.51812;406450;1000.59;19-apr-15;22:06:00;1000.59;34.9799;4.6293;5.7179;NaN;9;NaN;9;NaN;9;0.06;1;17.9;1;1.125;1;11.325;1;0;15.91;1.58
18HU15004_265;BBL_06;41.99242;-65.51818;406449;1096.7;19-apr-15;22:03:00;1096.707;34.9747;4.4593;5.8012;NaN;9;34.9738;1;5.868;1;0.075;1;17.22;1;1.1205;1;11.34;1;0;15.37;1.52
18HU15004_276;BBL_07;41.86942;-65.35886;406479;2.23;20-apr-15;02:01:00;2.234;32.4685;5.103;8.181;3.57353;1;32.5211;1;8.103;1;0.1;1;0.66;1;0.445;1;0.515;1;0;1.48;1.28
18HU15004_276;BBL_07;41.86944;-65.35892;406480;2.35;20-apr-15;02:01:00;2.358;32.4581;5.0758;8.264;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU15004_276;BBL_07;41.86932;-65.35866;406478;10.6;20-apr-15;02:00:00;10.603;32.5438;5.2325;8.112;4.16297;1;NaN;9;NaN;9;0.095;1;0.9;1;0.3635;1;0.505;1;0;2.48;1.78
18HU15004_276;BBL_07;41.8692;-65.3584;406477;21.09;20-apr-15;01:59:00;21.097;32.8364;5.7811;7.7181;3.83141;1;NaN;9;NaN;9;0.12;1;2.705;1;0.4665;1;1.32;1;0;5.80;2.05
18HU15004_276;BBL_07;41.86906;-65.35808;406476;29.93;20-apr-15;01:58:00;29.93;33.3337;6.4004;6.6067;2.24727;1;NaN;9;NaN;9;0.155;1;5.82;1;0.6655;1;3.42;1;0;8.75;1.70
18HU15004_276;BBL_07;41.86896;-65.35784;406475;40.48;20-apr-15;01:58:00;40.489;33.525;6.8009;6.4428;1.8107;1;NaN;9;NaN;9;0.16;1;7.39;1;0.6895;1;3.84;1;0;10.72;1.92
18HU15004_276;BBL_07;41.86882;-65.3576;406474;50.53;20-apr-15;01:57:00;50.534;33.7446;7.2959;6.0756;1.31265;1;NaN;9;NaN;9;0.16;1;9.185;1;0.7515;1;5.305;1;0;12.22;1.73
18HU15004_276;BBL_07;41.86869;-65.3574;406473;59.73;20-apr-15;01:56:00;59.736;33.9025;7.4301;5.8223;0.75842;1;NaN;9;NaN;9;0.15;1;10.64;1;0.827;1;6.37;1;0;12.87;1.67
18HU15004_276;BBL_07;41.86853;-65.3572;406472;79.95;20-apr-15;01:55:00;79.957;34.1011;7.8043;5.674;0.38896;1;NaN;9;NaN;9;0.18;1;10.46;1;0.912;1;7.19;1;0;11.47;1.45
18HU15004_276;BBL_07;41.86837;-65.35706;406471;100.73;20-apr-15;01:54:00;100.737;34.2205;8.1564;5.5496;0.40075;1;NaN;9;NaN;9;0.18;1;12.24;1;0.9;1;7.33;1;0;13.60;1.67
18HU15004_276;BBL_07;41.86826;-65.35694;406470;151.56;20-apr-15;01:52:00;151.567;34.8355;10.0208;5.373;NaN;9;NaN;9;NaN;9;0.23;1;11.98;1;0.823;1;6.215;1;0;14.56;1.93
18HU15004_276;BBL_07;41.86806;-65.35676;406469;250.83;20-apr-15;01:50:00;250.836;35.1337;8.3936;4.2379;NaN;9;35.1405;1;4.242;1;0.095;1;14.41;1;1.3035;1;12.16;1;0;11.05;1.19
18HU15004_276;BBL_07;41.86792;-65.35658;406468;499.95;20-apr-15;01:45:00;499.955;35.0239;5.6364;5.1754;NaN;9;NaN;9;NaN;9;0.085;1;19.47;1;1.251;1;12.12;1;0;15.56;1.61
18HU15004_276;BBL_07;41.86781;-65.35596;406467;750.13;20-apr-15;01:40:00;750.132;34.9902;4.8086;5.639;NaN;9;NaN;9;NaN;9;0.07;1;18.26;1;1.1625;1;11.45;1;0;15.71;1.59
18HU15004_276;BBL_07;41.86762;-65.35536;406466;1001.38;20-apr-15;01:35:00;1001.387;34.9717;4.3814;5.8821;NaN;9;NaN;9;NaN;9;0.07;1;17.79;1;1.1295;1;11.38;1;0;15.75;1.56
18HU15004_276;BBL_07;41.86721;-65.35466;406465;1516.69;20-apr-15;01:26:00;1516.694;34.96;3.7827;5.9869;NaN;9;34.9605;1;6.051;1;0.075;1;17.83;1;1.13;1;12.91;1;0;15.78;1.38
18HU15004_276;BBL_07;41.86672;-65.35418;406464;1880.68;20-apr-15;01:19:00;1880.689;34.9483;3.5163;6.0096;NaN;9;34.948;1;6.116;1;0.07;1;17.54;1;1.141;1;13.945;1;0;15.37;1.26
18HU15004_281;HL_07;42.47488;-61.43334;406497;1.21;20-apr-15;20:40:00;1.216;32.6188;5.8573;7.9284;1.58977;1;32.6137;1;7.575;1;0.05;1;0.08;7;0.2255;7;0.23;1;512;0.35;0.35
18HU15004_281;HL_07;42.47486;-61.43336;406498;1.57;20-apr-15;20:40:00;1.577;32.6187;5.9614;7.9442;NaN;9;NaN;9;NaN;9;0.045;1;17.06;2;1.1475;2;14.85;2;2560;14.87;1.15
18HU15004_281;HL_07;42.47492;-61.4333;406496;10.37;20-apr-15;20:39:00;10.373;32.6141;4.9234;8.0623;2.02732;1;NaN;9;NaN;9;0.065;1;0;7;0.2645;1;0.205;1;512;0.00;0.00
18HU15004_281;HL_07;42.47496;-61.43328;406495;20.35;20-apr-15;20:37:00;20.35;32.6171;4.775;8.0028;2.68935;1;NaN;9;NaN;9;0.06;1;-0.025;4;0.2795;1;0.26;1;6;NaN;NaN
18HU15004_281;HL_07;42.47498;-61.4333;406494;29.2;20-apr-15;20:36:00;29.206;32.7308;4.865;7.7517;3.68405;1;NaN;9;NaN;9;0.095;1;0.575;1;0.368;1;0.9;1;0;1.56;0.64
18HU15004_281;HL_07;42.475;-61.43332;406493;39.99;20-apr-15;20:35:00;39.993;33.269;5.8922;6.9857;2.35779;1;NaN;9;NaN;9;0.16;1;2.835;1;0.512;1;1.415;1;0;5.54;2.00
18HU15004_281;HL_07;42.47502;-61.43334;406492;50.44;20-apr-15;20:34:00;50.44;33.7191;7.0126;6.4061;1.70645;1;NaN;9;NaN;9;0.21;1;5.185;1;0.6275;1;2.145;1;0;8.26;2.42
18HU15004_281;HL_07;42.47506;-61.43334;406491;59.8;20-apr-15;20:33:00;59.804;34.0254;7.8472;6.0302;1.09388;1;NaN;9;NaN;9;0.22;1;6.485;1;0.6695;1;2.565;1;0;9.69;2.53
18HU15004_281;HL_07;42.47508;-61.43336;406490;80.27;20-apr-15;20:31:00;80.278;34.5548;9.2965;5.6434;0.44789;1;NaN;9;NaN;9;0.32;1;8.41;1;0.675;1;2.745;1;0;12.46;3.06
18HU15004_281;HL_07;42.47508;-61.43334;406489;100.56;20-apr-15;20:30:00;100.56;34.982;10.6035;5.0343;0.22788;1;NaN;9;NaN;9;0.38;1;11.62;1;0.783;1;4.37;1;0;14.84;2.66
18HU15004_281;HL_07;42.4751;-61.43334;406488;150.15;20-apr-15;20:28:00;150.151;35.3377;11.3093;4.1529;NaN;9;NaN;9;NaN;9;0.095;1;15.62;1;1.0305;1;7.95;1;0;15.16;1.96
18HU15004_281;HL_07;42.47492;-61.43332;406487;249.97;20-apr-15;20:25:00;249.977;35.2172;9.4097;3.3056;NaN;9;35.2207;1;2.812;1;0.085;1;24.205;1;1.5125;1;13.685;1;0;16.00;1.77
