CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NO2_01;Q_NO2;NOx_01;Q_NOX;NOx_01;Q_NOX;PO4_01;Q_PO4;PO4_01;Q_PO4;Si_01;Q_Si;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU18008_175;HL_06;42.83618;-61.71392;438494;100.68;20-may-18;16:56:00;100.68;35.5544;12.9638;5.0681;NaN;0.03017;1;NaN;9;5.4;1;NaN;9;0;1;NaN;9;9.275;1;NaN;9;0.5635;1;NaN;9;3.215;1;0;16.46;2.88
18HU18008_175;HL_06;42.83618;-61.71408;438493;150.87;20-may-18;16:55:00;150.876;35.6797;13.2545;4.8902;NaN;NaN;9;NaN;9;5.3;1;NaN;9;0;1;NaN;9;9.87;1;NaN;9;0.5975;1;NaN;9;3.84;1;0;16.52;2.57
18HU18008_175;HL_06;42.83584;-61.71406;438492;200.42;20-may-18;16:47:00;200.426;35.5155;12.1771;4.0529;NaN;NaN;9;NaN;9;4.2;1;NaN;9;0;1;NaN;9;16.44;1;NaN;9;1.005;1;NaN;9;8.27;1;0;16.36;1.99
18HU18008_175;HL_06;42.8359;-61.71427;438491;299.58;20-may-18;16:45:00;299.589;35.1822;8.8041;3.1388;NaN;NaN;9;NaN;9;3.4;1;NaN;9;0;1;NaN;9;24.975;2;NaN;9;1.5435;1;NaN;9;14.785;1;2048;16.18;1.69
18HU18008_175;HL_06;42.83592;-61.71432;438490;398.69;20-may-18;16:43:00;398.695;35.1228;7.5141;3.678;NaN;NaN;9;NaN;9;3.9;1;NaN;9;0;1;NaN;9;23.765;1;NaN;9;1.482;1;NaN;9;14.605;1;0;16.04;1.63
18HU18008_175;HL_06;42.83594;-61.71432;438489;482.27;20-may-18;16:41:00;482.277;35.0708;6.4342;4.2301;NaN;NaN;9;NaN;9;4.5;1;NaN;9;0;1;NaN;9;21.945;1;NaN;9;1.3855;1;NaN;9;13.88;1;0;15.84;1.58
18HU18008_175;HL_06;42.83602;-61.71612;438488;620.93;20-may-18;16:33:00;620.936;35.015;5.2322;4.9688;NaN;NaN;9;NaN;9;5.3;1;NaN;9;0;1;NaN;9;19.705;1;NaN;9;1.254;1;NaN;9;12.58;1;0;15.71;1.57
18HU18008_175;HL_06;42.8361;-61.71616;438487;720.13;20-may-18;16:31:00;720.131;34.9934;4.8701;5.2162;NaN;NaN;9;NaN;9;5.602;1;NaN;9;0;1;NaN;9;18.95;1;NaN;9;1.216;1;NaN;9;12.06;1;0;15.58;1.57
18HU18008_175;HL_06;42.83692;-61.71646;438486;819.5;20-may-18;16:24:00;819.503;34.9802;4.6555;5.3515;NaN;NaN;9;NaN;9;5.8;1;NaN;9;0;1;NaN;9;18.6;1;NaN;9;1.1955;1;NaN;9;11.82;1;0;15.56;1.57
18HU18008_175;HL_06;42.83682;-61.7166;438485;920.8;20-may-18;16:22:00;920.805;34.9677;4.4318;5.4898;NaN;NaN;9;NaN;9;5.9;1;NaN;9;0;1;NaN;9;18.32;1;NaN;9;1.1755;1;NaN;9;11.74;1;0;15.58;1.56
18HU18008_175;HL_06;42.83726;-61.71716;438484;1088.09;20-may-18;16:19:00;1088.091;34.9563;4.158;5.6058;NaN;NaN;9;NaN;9;6;1;NaN;9;0;1;NaN;9;17.935;1;NaN;9;1.1515;1;NaN;9;12.11;1;0;15.58;1.48
18HU18008_177;HL_05.5;42.94967;-61.83118;438521;4.57;20-may-18;20:24:00;4.578;32.6728;9.9605;6.5214;NaN;0.72747;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0.035;2;NaN;9;0.195;1;NaN;9;0.345;1;2048;0.18;0.10
18HU18008_177;HL_05.5;42.94962;-61.83116;438520;10.4;20-may-18;20:23:00;10.403;32.6879;9.9617;6.5129;NaN;0.74479;1;NaN;9;6.9;1;NaN;9;0;1;NaN;9;0;2;NaN;9;0.215;1;NaN;9;0.375;1;2048;0.00;0.00
18HU18008_177;HL_05.5;42.94962;-61.83114;438519;20.22;20-may-18;20:22:00;20.224;33.5902;11.5066;6.2711;NaN;1.45494;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0.08;1;NaN;9;0.134;1;NaN;9;0.96;1;0;0.60;0.08
18HU18008_177;HL_05.5;42.94964;-61.83118;438518;29.61;20-may-18;20:22:00;29.618;33.826;10.8287;6.2107;NaN;1.93992;1;NaN;9;6.6;1;NaN;9;0.11;1;NaN;9;0.685;1;NaN;9;0.216;1;NaN;9;1.27;1;0;3.17;0.54
18HU18008_177;HL_05.5;42.94966;-61.83125;438517;40.68;20-may-18;20:21:00;40.687;34.6181;12.0336;5.7828;NaN;0.58749;1;NaN;9;NaN;9;NaN;9;0.33;1;NaN;9;3.35;1;NaN;9;0.2915;1;NaN;9;1.57;1;0;11.49;2.13
18HU18008_177;HL_05.5;42.94964;-61.83131;438516;50.38;20-may-18;20:20:00;50.388;34.8318;11.4477;5.3683;NaN;0.26011;1;NaN;9;5.7;1;NaN;9;0.45;1;NaN;9;6.98;1;NaN;9;0.4895;1;NaN;9;2.915;1;0;14.26;2.39
18HU18008_177;HL_05.5;42.94965;-61.8314;438515;61.15;20-may-18;20:19:00;61.159;35.0878;11.5971;5.0551;NaN;0.08298;1;NaN;9;NaN;9;NaN;9;0.02;1;NaN;9;9.385;1;NaN;9;0.611;1;NaN;9;3.785;1;0;15.36;2.48
18HU18008_177;HL_05.5;42.94958;-61.83152;438514;79.13;20-may-18;20:18:00;79.133;35.2647;12.0138;5.0893;NaN;0.04903;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;9.535;1;NaN;9;0.603;1;NaN;9;3.495;1;0;15.81;2.73
18HU18008_177;HL_05.5;42.9494;-61.83154;438513;99.81;20-may-18;20:17:00;99.818;35.2944;12.0574;5.0388;NaN;0.74479;1;NaN;9;7;7;NaN;9;0;1;NaN;9;0;2;NaN;9;0.212;1;NaN;9;0.35;2;2304;0.00;0.00
18HU18008_177;HL_05.5;42.94908;-61.83175;438512;130.93;20-may-18;20:14:00;130.932;35.4844;12.6545;5.0159;NaN;NaN;9;NaN;9;5.4;1;NaN;9;0;1;NaN;9;9.55;1;NaN;9;0.583;1;NaN;9;3.245;1;0;16.38;2.94
18HU18008_177;HL_05.5;42.94882;-61.83192;438511;174.46;20-may-18;20:12:00;174.461;35.5907;12.7996;4.5831;NaN;NaN;9;NaN;9;4.9;1;NaN;9;0;1;NaN;9;11.98;1;NaN;9;0.736;1;NaN;9;5.385;1;0;16.28;2.22
18HU18008_177;HL_05.5;42.94836;-61.83228;438510;290.99;20-may-18;20:09:00;290.998;35.2972;10.0676;3.0201;NaN;NaN;9;NaN;9;3.3;1;NaN;9;0;1;NaN;9;23.77;1;NaN;9;1.4575;1;NaN;9;13.08;1;0;16.31;1.82
18HU18008_177;HL_05.5;42.94802;-61.83272;438509;359.61;20-may-18;20:08:00;359.614;35.0894;6.834;4.0262;NaN;NaN;9;NaN;9;4.3;1;NaN;9;0.01;1;NaN;9;22.485;1;NaN;9;1.4115;1;NaN;9;14.015;1;0;15.93;1.60
18HU18008_177;HL_05.5;42.94798;-61.83278;438508;407.52;20-may-18;20:06:00;407.522;35.0466;5.8919;4.5435;NaN;NaN;9;NaN;9;4.9;1;NaN;9;0;1;NaN;9;20.955;1;NaN;9;1.3245;1;NaN;9;13.38;1;0;15.82;1.57
18HU18008_180;HL_05;43.18484;-62.10062;438530;2.41;20-may-18;23:44:00;2.413;32.4681;8.2228;6.7985;NaN;0.3812;1;NaN;9;7.2;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.278;1;NaN;9;0.26;1;0;0.00;0.00
18HU18008_180;HL_05;43.18474;-62.10062;438529;10.89;20-may-18;23:44:00;10.89;32.4765;8.0635;6.8095;NaN;0.5023;1;NaN;9;7.3;1;NaN;9;0;1;NaN;9;0.035;1;NaN;9;0.2915;1;NaN;9;0.27;1;0;0.12;0.13
18HU18008_180;HL_05;43.18461;-62.1006;438528;19.32;20-may-18;23:43:00;19.326;32.7808;6.1738;7.0382;NaN;1.10852;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0.2;1;NaN;9;0.3385;1;NaN;9;0.56;1;0;0.59;0.36
18HU18008_180;HL_05;43.18449;-62.10064;438527;28.78;20-may-18;23:42:00;28.788;33.2209;6.2593;6.4361;NaN;0.96996;1;NaN;9;NaN;9;NaN;9;0.115;1;NaN;9;2.915;1;NaN;9;0.5485;1;NaN;9;1.985;1;0;5.31;1.47
18HU18008_180;HL_05;43.18432;-62.10074;438526;38.5;20-may-18;23:42:00;38.5;34.0381;8.9284;5.7004;NaN;0.79675;1;NaN;9;NaN;9;NaN;9;0.24;1;NaN;9;5.79;1;NaN;9;0.5425;1;NaN;9;3.13;1;0;10.67;1.85
18HU18008_180;HL_05;43.18424;-62.1008;438525;49.6;20-may-18;23:41:00;49.601;34.2062;9.2782;5.1527;NaN;0.48883;1;NaN;9;5.5;1;NaN;9;0.105;1;NaN;9;7.995;1;NaN;9;0.65;1;NaN;9;4.61;1;0;12.30;1.73
18HU18008_180;HL_05;43.18408;-62.10078;438524;58.45;20-may-18;23:40:00;58.455;34.4883;9.9112;5.0902;NaN;0.22872;1;NaN;9;NaN;9;NaN;9;0.025;1;NaN;9;8.445;1;NaN;9;0.6585;1;NaN;9;4.35;1;0;12.82;1.94
18HU18008_180;HL_05;43.18402;-62.10074;438523;79.58;20-may-18;23:39:00;79.586;35.078;11.4907;4.7413;NaN;0.0396;1;NaN;9;NaN;9;NaN;9;0.01;1;NaN;9;10.5;1;NaN;9;0.692;1;NaN;9;6.14;1;0;15.17;1.71
18HU18008_180;HL_05;43.18402;-62.1007;438522;91.88;20-may-18;23:38:00;91.884;35.0799;11.4895;4.7447;NaN;0.04715;1;NaN;9;NaN;9;NaN;9;0.02;1;NaN;9;10.55;1;NaN;9;0.693;1;NaN;9;6.21;1;0;15.22;1.70
18HU18008_183;HL_04;43.49199;-62.45189;438539;3.19;21-may-18;02:30:00;3.191;32.2623;8.2288;6.7217;NaN;0.30944;1;NaN;9;7.2;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.289;1;NaN;9;0.195;1;0;0.00;0.00
18HU18008_183;HL_04;43.49184;-62.45196;438538;10.35;21-may-18;02:29:00;10.356;32.2641;8.2168;6.7127;NaN;0.31392;1;NaN;9;7.2;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.2785;1;NaN;9;0.2;1;0;0.00;0.00
18HU18008_183;HL_04;43.49168;-62.45199;438537;19.84;21-may-18;02:28:00;19.841;32.2757;8.0085;6.7867;NaN;0.3498;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0;1;NaN;9;0.2885;1;NaN;9;0.205;1;0;0.00;0.00
18HU18008_183;HL_04;43.49155;-62.45202;438536;30.49;21-may-18;02:28:00;30.498;32.6417;7.265;7.044;NaN;0.55426;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0;1;NaN;9;0.304;1;NaN;9;0.28;1;0;0.00;0.00
18HU18008_183;HL_04;43.49143;-62.45204;438535;39.44;21-may-18;02:27:00;39.446;33.1184;7.6197;6.9199;NaN;0.918;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0.12;1;NaN;9;0.309;1;NaN;9;0.635;1;0;0.39;0.19
18HU18008_183;HL_04;43.49123;-62.45214;438534;49.58;21-may-18;02:26:00;49.582;33.866;7.8119;5.7512;NaN;0.24666;1;NaN;9;6;1;NaN;9;0.24;1;NaN;9;5.505;1;NaN;9;0.637;1;NaN;9;3.205;1;0;8.64;1.72
18HU18008_183;HL_04;43.49103;-62.4522;438533;60.64;21-may-18;02:25:00;60.648;34.4641;9.6378;4.9996;NaN;0.07732;1;NaN;9;NaN;9;NaN;9;0.17;1;NaN;9;9.275;1;NaN;9;0.7205;1;NaN;9;5.87;1;0;12.87;1.58
18HU18008_183;HL_04;43.49074;-62.45238;438531;75.63;21-may-18;02:24:00;75.635;34.4871;9.7105;5.0056;NaN;0.06978;1;NaN;9;5.4;1;NaN;9;0.17;1;NaN;9;9.125;1;NaN;9;0.7055;1;NaN;9;5.845;1;0;12.93;1.56
18HU18008_183;HL_04;43.49075;-62.45237;438532;76.54;21-may-18;02:24:00;76.544;34.4871;9.7165;4.9996;NaN;0.06789;1;NaN;9;NaN;9;NaN;9;0.17;1;NaN;9;9.195;1;NaN;9;0.71;1;NaN;9;5.845;1;0;12.95;1.57
18HU18008_185;HL_03;43.89281;-62.8742;438551;2.78;21-may-18;06:42:00;2.789;31.1056;6.1537;7.1589;8.127;0.25563;1;NaN;9;7.6;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.3085;1;NaN;9;0.16;1;0;0.00;0.00
18HU18008_185;HL_03;43.8927;-62.8743;438550;9.42;21-may-18;06:41:00;9.423;31.1055;6.1595;7.1553;8.123;0.21526;1;NaN;9;7.6;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.3105;1;NaN;9;0.17;1;0;0.00;0.00
18HU18008_185;HL_03;43.8926;-62.87428;438549;19.97;21-may-18;06:40:00;19.97;31.4262;5.1977;7.326;8.127;0.3498;1;NaN;9;NaN;9;NaN;9;0;1;NaN;9;0;1;NaN;9;0.339;1;NaN;9;0.24;1;0;0.00;0.00
18HU18008_185;HL_03;43.89251;-62.87426;438548;30.61;21-may-18;06:40:00;30.612;31.6861;3.1639;7.3267;8.112;0.45743;1;NaN;9;NaN;9;NaN;9;0.03;1;NaN;9;1.67;1;NaN;9;0.508;1;NaN;9;1.33;1;0;3.29;1.26
18HU18008_185;HL_03;43.8924;-62.8743;438547;38.95;21-may-18;06:39:00;38.958;31.9408;3.0292;7.0571;8.096;0.26026;1;NaN;9;NaN;9;NaN;9;0.04;1;NaN;9;2.01;1;NaN;9;0.5685;1;NaN;9;1.47;1;0;3.54;1.37
18HU18008_185;HL_03;43.89226;-62.87438;438546;50.69;21-may-18;06:38:00;50.697;32.0974;2.838;6.7279;8.06;0.09429;1;NaN;9;7.1;1;NaN;9;0.07;1;NaN;9;3.59;1;NaN;9;0.6835;1;NaN;9;2.38;1;0;5.25;1.51
18HU18008_185;HL_03;43.89209;-62.87448;438545;60.24;21-may-18;06:38:00;60.243;32.3439;3.2164;6.3817;8.04;0.09995;1;NaN;9;NaN;9;NaN;9;0.09;1;NaN;9;4.75;1;NaN;9;0.76;1;NaN;9;2.59;1;0;6.25;1.83
18HU18008_185;HL_03;43.89188;-62.8746;438544;80.02;21-may-18;06:36:00;80.024;32.8367;4.5171;5.8341;8.049;0.06412;1;NaN;9;NaN;9;NaN;9;0.14;1;NaN;9;6.96;1;NaN;9;0.8255;1;NaN;9;4.195;1;0;8.43;1.66
18HU18008_185;HL_03;43.8917;-62.87469;438543;98.38;21-may-18;06:36:00;98.386;33.6705;7.3901;5.3158;8.087;0.08864;1;NaN;9;5.5;1;NaN;9;0.185;1;NaN;9;8.745;1;NaN;9;0.796;1;NaN;9;5.4;1;0;10.99;1.62
18HU18008_185;HL_03;43.89138;-62.87484;438542;149.92;21-may-18;06:34:00;149.923;35.0059;11.2075;4.1879;8.08;NaN;9;NaN;9;4.5;1;NaN;9;0;1;NaN;9;13.42;1;NaN;9;0.903;1;NaN;9;8.685;1;0;14.86;1.55
18HU18008_185;HL_03;43.89106;-62.87502;438541;201.04;21-may-18;06:32:00;201.049;35.1636;11.1709;3.5704;8.034;NaN;9;NaN;9;3.8;1;NaN;9;0;1;NaN;9;16.98;1;NaN;9;1.1055;1;NaN;9;11.59;1;0;15.36;1.47
18HU18008_185;HL_03;43.89074;-62.87522;438540;259.77;21-may-18;06:30:00;259.771;35.2339;10.6048;2.8816;7.985;NaN;9;NaN;9;3.1;1;NaN;9;0.02;1;NaN;9;21.325;1;NaN;9;1.4085;1;NaN;9;17.97;1;0;15.14;1.19
18HU18008_190;HL_02;44.26486;-63.3091;438561;2.05;21-may-18;10:55:00;2.057;31.1893;6.5492;7.0933;8.169;0.42155;1;NaN;9;7.5175;1;0;1;NaN;9;0;1;NaN;9;0.26425;1;NaN;9;0;1;NaN;9;0;0.00;NaN
18HU18008_190;HL_02;44.26484;-63.30916;438560;4.88;21-may-18;10:54:00;4.889;31.1886;6.5475;7.0964;8.164;0.43052;1;NaN;9;NaN;9;0;1;NaN;9;0;1;NaN;9;0.2595;1;NaN;9;0;1;NaN;9;0;0.00;NaN
18HU18008_190;HL_02;44.26482;-63.30922;438559;11.18;21-may-18;10:53:00;11.182;31.1907;6.5132;7.095;8.155;0.38119;1;NaN;9;7.6;1;0;1;NaN;9;0;1;NaN;9;0.26225;1;NaN;9;0;1;NaN;9;0;0.00;NaN
18HU18008_190;HL_02;44.2648;-63.30934;438558;20.49;21-may-18;10:52:00;20.499;31.3866;5.442;7.2798;8.15;0.69282;1;NaN;9;NaN;9;0;1;NaN;9;0.25;1;NaN;9;0.28725;1;NaN;9;0.0225;1;NaN;9;0;0.87;11.11
18HU18008_190;HL_02;44.26482;-63.3094;438557;30.4;21-may-18;10:51:00;30.401;31.7004;2.8442;7.3199;8.127;3.22844;1;NaN;9;NaN;9;0.04;1;NaN;9;2.1075;1;NaN;9;0.4865;1;NaN;9;1.0275;1;NaN;9;0;4.33;2.05
18HU18008_190;HL_02;44.26492;-63.30936;438556;41.05;21-may-18;10:50:00;41.055;31.9159;3.0478;7.0457;8.117;0.32289;1;NaN;9;7.4275;1;0.05;1;NaN;9;2.1625;1;NaN;9;0.48725;1;NaN;9;1.285;1;NaN;9;0;4.44;1.68
18HU18008_190;HL_02;44.2651;-63.3093;438555;50.26;21-may-18;10:50:00;50.266;32.0715;3.1589;6.952;8.108;0.22066;1;NaN;9;7.3;1;0.06;1;NaN;9;2.3875;1;NaN;9;0.49825;1;NaN;9;1.4275;1;NaN;9;0;4.79;1.67
18HU18008_190;HL_02;44.26537;-63.30922;438554;75.49;21-may-18;10:49:00;75.493;32.3938;3.2155;6.2235;8.04;0.04149;1;NaN;9;NaN;9;0.12;1;NaN;9;6.8675;1;NaN;9;0.75275;1;NaN;9;4.18;1;NaN;9;0;9.12;1.64
18HU18008_190;HL_02;44.26561;-63.30896;438553;100.31;21-may-18;10:47:00;100.318;32.8839;4.6411;5.7806;8.044;0.04903;1;NaN;9;6.1;1;0.16;1;NaN;9;7.19;1;NaN;9;0.777;1;NaN;9;3.9875;1;NaN;9;0;9.25;1.80
18HU18008_190;HL_02;44.26568;-63.30844;438552;149.04;21-may-18;10:45:00;149.048;34.1663;8.4279;3.597;7.964;0.03772;1;NaN;9;3.8795;1;0.1325;1;NaN;9;16.2925;1;NaN;9;1.16625;1;NaN;9;16.555;1;NaN;9;0;13.97;0.98
