CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18TL16003_311;56;44.92114;-66.54601;429433;51.49;22-mar-16;02:54:00;51.494;32.1117;4.5625;6.8358;0.22157;1;NaN;9;NaN;9;0.16;1;8.22667;1;0.88767;1;7.27333;1;0;9.27;1.13
18TL16003_311;56;44.92174;-66.54677;429432;80.54;22-mar-16;02:52:00;80.546;32.1193;4.5713;6.8258;0.28168;1;32.117;1;6.961;1;0.20333;1;8.16667;1;0.93167;1;7.35;1;0;8.77;1.11
18TL16003_312;57;45.06128;-66.33288;429439;4.99;22-mar-16;05:40:00;4.994;28.3474;2.1407;7.5383;0.27739;1;NaN;9;7.65;1;0.18667;1;9.86;1;0.817;1;13.56667;2;2048;12.07;0.73
18TL16003_312;57;45.06146;-66.33284;429438;25.28;22-mar-16;05:39:00;25.285;31.7419;4.0274;7.0091;0.31603;1;NaN;9;NaN;9;0.17;1;8.31667;2;0.90433;2;7.91;1;2048;9.20;1.05
18TL16003_312;57;45.06172;-66.33281;429437;50.32;22-mar-16;05:37:00;50.32;31.8748;4.2006;6.9554;0.28749;1;NaN;9;NaN;9;0.26667;1;8.12333;1;0.994;1;7.71;1;0;8.17;1.05
18TL16003_312;57;45.06204;-66.33278;429436;56.86;22-mar-16;05:36:00;56.867;31.8669;4.1893;6.948;0.35649;1;31.866;1;7.153;1;0.29;1;8.2;1;1.026;1;7.73;1;0;7.99;1.06
18TL16003_313;58;44.96779;-66.1517;429443;5.35;22-mar-16;08:08:00;5.353;31.98;4.2788;6.9677;0.38044;1;NaN;9;7.139;1;0.15;1;7.37;1;0.84;1;6.59667;1;0;8.77;1.12
18TL16003_313;58;44.96832;-66.15156;429442;25.17;22-mar-16;08:07:00;25.171;31.9796;4.2898;6.9605;0.37185;1;NaN;9;NaN;9;0.14;1;7.60667;2;0.83667;2;6.51667;1;2048;9.09;1.17
18TL16003_313;58;44.96886;-66.15154;429441;49.93;22-mar-16;08:05:00;49.931;31.9822;4.3087;6.9488;0.38474;1;NaN;9;NaN;9;0.14333;1;7.62667;1;0.838;1;6.63;1;0;9.10;1.15
18TL16003_313;58;44.96986;-66.15152;429440;103.24;22-mar-16;08:03:00;103.244;31.9846;4.3377;6.9321;0.35038;1;31.98;1;7.074;1;0.13333;1;7.48667;1;0.82733;1;6.48333;1;0;9.05;1.15
18TL16003_314;59;45.06146;-66.09847;429447;4.72;22-mar-16;10:30:00;4.728;29.5902;2.6448;7.419;0.3418;1;NaN;9;7.5675;1;0.21;1;9.68667;1;0.86533;1;11.90667;1;0;11.19;0.81
18TL16003_314;59;45.0615;-66.09876;429446;24.88;22-mar-16;10:29:00;24.88;31.8653;3.8395;7.0675;0.30744;1;NaN;9;NaN;9;0.16667;1;8.01;2;0.86733;2;6.96;1;2048;9.24;1.15
18TL16003_314;59;45.06138;-66.09868;429445;51.55;22-mar-16;10:28:00;51.551;31.888;3.9543;7.0402;0.23874;1;NaN;9;NaN;9;0.17333;1;7.88;1;0.87533;1;6.97667;1;0;9.00;1.13
18TL16003_314;59;45.06178;-66.09894;429444;86.19;22-mar-16;10:26:00;86.196;31.8918;3.9775;7.0139;0.32892;1;31.886;1;7.222;1;0.2;1;7.96667;1;0.89133;1;6.96333;1;0;8.94;1.14
18TL16003_316;60;45.22826;-65.63269;429450;5.93;22-mar-16;14:20:00;5.933;31.7409;2.4555;7.4382;0.45999;1;NaN;9;7.528;1;0.26333;1;8.23;1;0.94367;1;6.81;1;0;8.72;1.21
18TL16003_316;60;45.22832;-65.63308;429449;25.89;22-mar-16;14:19:00;25.896;31.7469;2.468;7.4299;0.52899;1;NaN;9;NaN;9;0.27333;1;8.49667;2;0.97967;2;7.17;1;2048;8.67;1.19
18TL16003_316;60;45.22844;-65.63379;429448;56.42;22-mar-16;14:17:00;56.425;31.7486;2.4737;7.4223;0.5636;1;31.745;1;7.578;1;0.27667;1;8.54333;1;0.96533;1;7.17667;1;0;8.85;1.19
18TL16003_317;61;45.10569;-65.66894;429454;4.98;22-mar-16;16:40:00;4.981;31.7446;2.5308;7.4135;0.45999;1;NaN;9;7.5755;1;0.23333;1;8.38;1;0.92967;1;7.13333;1;0;9.01;1.17
18TL16003_317;61;45.10606;-65.66894;429453;24.43;22-mar-16;16:39:00;24.439;31.7524;2.521;7.4178;0.41399;1;NaN;9;NaN;9;0.26333;1;8.61667;2;0.97667;2;7.29;1;2048;8.82;1.18
18TL16003_317;61;45.10648;-65.66894;429452;50.5;22-mar-16;16:38:00;50.5;31.8012;2.571;7.4017;0.44849;1;NaN;9;NaN;9;0.26;1;8.60667;1;0.96033;1;7.12;1;0;8.96;1.21
18TL16003_317;61;45.10709;-65.6687;429451;80.32;22-mar-16;16:36:00;80.328;31.8562;2.6334;7.3876;0.57499;1;31.852;1;7.5565;1;0.39333;1;8.28667;1;1.103;1;6.94333;1;0;7.51;1.19
18TL16003_318;62;45.03476;-65.32944;429457;5.91;22-mar-16;20:40:00;5.913;32.0345;3.9068;7.1602;0.64399;1;NaN;9;7.272;1;0.17333;1;6.64;1;0.72467;1;5.15333;1;0;9.16;1.29
18TL16003_318;62;45.03518;-65.3294;429456;26.05;22-mar-16;20:38:00;26.051;32.0345;3.9085;7.1485;0.70148;1;NaN;9;NaN;9;0.15;1;6.56667;2;0.72333;1;4.87333;1;2048;9.08;1.35
18TL16003_318;62;45.03566;-65.32884;429455;65.3;22-mar-16;20:36:00;65.307;32.0301;3.9154;7.15;0.74748;1;32.028;1;7.3165;1;0.17;1;6.83;1;0.73867;1;5.03333;1;0;9.25;1.36
18TL16003_319;63;44.99878;-65.65682;429461;4.54;23-mar-16;00:00:00;4.548;31.9383;3.7366;7.1548;0.48299;1;NaN;9;7.3;1;0.16667;1;7.23;1;0.76333;1;5.71667;1;0;9.47;1.26
18TL16003_319;63;44.99852;-65.65704;429460;24.39;23-mar-16;00:00:00;24.392;31.938;3.7525;7.1586;0.51749;1;NaN;9;NaN;9;0.16667;1;7.23333;2;0.75033;1;5.5;1;2048;9.64;1.32
18TL16003_319;63;44.9985;-65.65751;429459;49.94;22-mar-16;23:58:00;49.94;31.9359;3.7363;7.1618;0.55199;1;NaN;9;NaN;9;0.17667;1;7.31;1;0.76333;1;5.60333;1;0;9.58;1.30
18TL16003_319;63;44.99846;-65.65854;429458;86.57;22-mar-16;23:57:00;86.575;31.9316;3.6942;7.1764;0.48299;1;31.927;1;7.3545;1;0.18;1;7.21333;1;0.78567;1;5.85;1;0;9.18;1.23
18TL16003_320;64;44.84234;-65.87734;429465;4.56;23-mar-16;04:00:00;4.565;32.0384;4.4901;6.9917;0.47149;1;NaN;9;7.109;1;0.17667;1;5.95667;1;0.756;1;5.68333;1;0;7.88;1.05
18TL16003_320;64;44.84254;-65.87736;429464;24.89;23-mar-16;03:59:00;24.89;32.0387;4.4957;6.9907;0.42549;1;NaN;9;NaN;9;0.16667;1;6.66;2;0.733;1;5.54;1;2048;9.09;1.20
18TL16003_320;64;44.84276;-65.87746;429463;50.46;23-mar-16;03:58:00;50.463;32.0372;4.5002;6.9787;0.41399;1;NaN;9;NaN;9;0.16667;1;6.57333;1;0.734;1;5.44;1;0;8.96;1.21
18TL16003_320;64;44.8431;-65.87795;429462;104.04;23-mar-16;03:56:00;104.043;32.0364;4.5073;6.9673;0.47149;1;32.039;1;7.1565;1;0.18;1;6.61667;1;0.744;1;5.49;2;2048;8.89;1.21
18TL16003_321;65;44.70144;-65.98631;429469;5.05;23-mar-16;07:12:00;5.054;31.9719;4.4927;6.95;0.42549;1;NaN;9;7.127;1;0.16667;1;4.96667;1;0.732;1;5.42;1;0;6.79;0.92
18TL16003_321;65;44.70162;-65.98576;429468;25.17;23-mar-16;07:11:00;25.173;31.9738;4.5076;6.9504;0.43699;1;NaN;9;NaN;9;0.19333;1;5.08667;1;0.78967;2;5.88667;1;2048;6.44;0.86
18TL16003_321;65;44.70181;-65.98514;429467;50.57;23-mar-16;07:10:00;50.572;31.9744;4.5107;6.9527;0.44849;1;NaN;9;NaN;9;0.17667;1;6.79333;1;0.752;1;5.63333;1;0;9.03;1.21
18TL16003_321;65;44.70206;-65.98412;429466;89.26;23-mar-16;07:08:00;89.267;31.9776;4.519;6.9421;0.44849;1;31.976;1;7.1405;1;0.18;1;6.16667;1;0.72333;1;5.19;1;0;8.53;1.19
18TL16003_322;66;44.86362;-66.09056;429473;4.6;23-mar-16;10:23:00;4.605;31.9927;4.2603;7.041;0.40249;1;NaN;9;7.173;1;0.14333;1;6.21667;1;0.74567;1;5.74333;1;0;8.34;1.08
18TL16003_322;66;44.86356;-66.0908;429472;24.91;23-mar-16;10:22:00;24.915;32.0083;4.3133;7.02;0.37949;1;NaN;9;NaN;9;0.14333;1;5.22;1;0.73867;1;5.39;1;0;7.07;0.97
18TL16003_322;66;44.86348;-66.09106;429471;50.47;23-mar-16;10:21:00;50.474;32.01;4.3189;7.0282;0.40249;1;32.008;1;7.209;1;0.14333;1;6.04333;1;0.75733;1;5.49667;1;0;7.98;1.10
18TL16003_322;66;44.86328;-66.09154;429470;107.19;23-mar-16;10:19:00;107.194;32.0124;4.3359;7.0146;0.49449;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL16003_324;67;43.57157;-66.59232;429477;4.23;24-mar-16;02:51:00;4.239;31.6506;3.9167;7.1703;0.50599;1;NaN;9;7.355;1;0.18667;1;4.44333;1;0.68433;1;4.16;1;0;6.49;1.07
18TL16003_324;67;43.57121;-66.59226;429476;24.64;24-mar-16;02:50:00;24.643;31.9308;4.3212;7.0244;0.49449;1;NaN;9;NaN;9;0.18333;1;5.29333;1;0.69433;1;4.36333;1;0;7.62;1.21
18TL16003_324;67;43.57078;-66.59218;429475;50.87;24-mar-16;02:49:00;50.873;32.1711;4.7177;6.8968;0.56079;1;NaN;9;NaN;9;0.18667;1;5.56;1;0.71733;1;4.54667;1;0;7.75;1.22
18TL16003_324;67;43.56946;-66.59194;429474;109.24;24-mar-16;02:46:00;109.24;32.8056;5.9244;6.2582;0.23015;1;32.801;1;6.476;1;0.18667;1;6.96667;1;0.80667;1;5.63;1;0;8.64;1.24
18TL16003_325;68;43.3891;-64.98122;429481;5.42;24-mar-16;13:33:00;5.42;30.7901;2.2994;7.5996;0.65548;1;NaN;9;7.691;1;0.18333;1;4.11333;1;0.671;1;5.15;1;0;6.13;0.80
18TL16003_325;68;43.38944;-64.98078;429480;25.06;24-mar-16;13:32:00;25.065;30.8194;2.2856;7.593;0.40191;1;NaN;9;NaN;9;0.18667;1;4.12;1;0.679;1;5.18333;1;0;6.07;0.79
18TL16003_325;68;43.38976;-64.98033;429479;50.87;24-mar-16;13:31:00;50.878;31.2328;2.3508;7.4775;0.16446;1;NaN;9;NaN;9;0.19;1;4.19;1;0.689;1;4.79333;1;0;6.08;0.87
18TL16003_325;68;43.39106;-64.97819;429478;162.52;24-mar-16;13:27:00;162.529;33.5582;7.4797;4.5274;0.10133;1;33.559;1;4.7235;1;0.13;1;11.56;1;1.11067;1;11.47667;1;0;10.41;1.01
18TL16003_328;69;43.45296;-64.79186;429485;5;24-mar-16;16:24:00;5.004;31.344;2.7127;7.57;0.89698;1;NaN;9;7.7205;1;0.16;1;3.04333;1;0.62533;1;3.52333;1;0;4.87;0.86
18TL16003_328;69;43.45286;-64.79166;429484;24.22;24-mar-16;16:23:00;24.223;31.3486;2.7252;7.5487;0.68998;1;NaN;9;NaN;9;0.16;1;3.1;1;0.61567;1;3.66;1;0;5.04;0.85
18TL16003_328;69;43.45276;-64.79146;429483;50.65;24-mar-16;16:22:00;50.653;31.4643;2.9858;7.4319;0.65821;1;NaN;9;NaN;9;0.16667;1;3.07333;1;0.588;1;3.29;1;0;5.23;0.93
18TL16003_328;69;43.45264;-64.79116;429482;93.26;24-mar-16;16:20:00;93.261;32.2367;4.5904;6.4619;0.1958;1;32.22;1;6.678;1;0.18667;1;5.02667;1;0.708;1;4.75333;1;0;7.10;1.06
18TL16003_330;71;43.25214;-64.8414;429489;4.9;24-mar-16;21:48:00;4.9;31.5611;3.2498;7.4815;0.68998;1;NaN;9;7.5645;1;0.14333;1;2.46333;1;0.591;1;2.77667;1;0;4.17;0.89
18TL16003_330;71;43.2519;-64.84116;429488;24.9;24-mar-16;21:47:00;24.906;31.5646;3.2643;7.4686;0.71298;1;NaN;9;NaN;9;0.14667;1;2.48333;1;0.576;1;2.92333;1;0;4.31;0.85
18TL16003_330;71;43.25161;-64.84086;429487;50.32;24-mar-16;21:45:00;50.323;32.2677;4.671;6.9734;0.4792;1;NaN;9;NaN;9;0.14333;1;1.9;1;0.495;1;1.75333;2;2048;3.84;1.08
18TL16003_330;71;43.25106;-64.84014;429486;109.44;24-mar-16;21:43:00;109.445;33.2772;6.9325;5.6461;0.1228;1;33.274;1;5.8625;1;0.16333;1;6.46667;1;0.73067;1;5.19;2;2048;8.85;1.25
18TL16003_333;72;44.2771;-63.33282;429499;2.19;25-mar-16;08:27:00;2.198;32.2103;4.0986;7.1526;0.87398;1;32.212;1;7.2755;1;0.1;1;0.82;1;0.451;1;0.71;1;0;1.82;1.15
18TL16003_333;72;44.27705;-63.33256;429498;5.16;25-mar-16;08:26:00;5.162;32.1909;4.0379;7.1625;1.18447;1;NaN;9;NaN;9;0.10667;1;0.78333;1;0.455;1;0.72667;1;0;1.72;1.08
18TL16003_333;72;44.27696;-63.33222;429497;9.9;25-mar-16;08:26:00;9.908;32.1881;4.0328;7.1774;1.19598;1;NaN;9;NaN;9;0.11;1;0.75667;1;0.45567;1;0.64667;1;0;1.66;1.17
18TL16003_333;72;44.27686;-63.33178;429496;19.89;25-mar-16;08:25:00;19.894;32.1941;4.0408;7.1684;1.13848;1;NaN;9;NaN;9;0.10333;1;0.71667;1;0.473;1;0.65667;1;0;1.52;1.09
18TL16003_333;72;44.27676;-63.33132;429495;29.51;25-mar-16;08:24:00;29.513;32.2589;4.3367;7.0476;0.81648;1;NaN;9;NaN;9;0.12667;1;1.09667;1;0.46733;1;0.87667;1;0;2.35;1.25
18TL16003_333;72;44.27661;-63.33083;429494;41.19;25-mar-16;08:23:00;41.191;32.2942;4.3331;7.0805;0.68998;1;32.297;1;7.2615;1;0.11333;1;0.93667;1;0.44533;1;0.77667;1;0;2.10;1.21
18TL16003_333;72;44.27646;-63.33034;429493;50.92;25-mar-16;08:23:00;50.928;32.3164;4.3928;7.0378;0.68961;1;NaN;9;NaN;9;0.10333;1;0.96667;1;0.497;1;0.86667;1;0;1.95;1.12
18TL16003_333;72;44.27616;-63.32956;429492;75.88;25-mar-16;08:21:00;75.884;32.908;6.0286;6.3;0.18721;1;NaN;9;NaN;9;0.17;1;3.09;1;0.57133;1;2.18333;1;0;5.41;1.42
18TL16003_333;72;44.27588;-63.32889;429491;102.3;25-mar-16;08:20:00;102.307;33.6105;8.0522;5.4347;0.09877;1;NaN;9;NaN;9;0.19667;1;6.18333;1;0.684;1;3.07;1;0;9.04;2.01
18TL16003_333;72;44.27516;-63.32707;429490;180.37;25-mar-16;08:16:00;180.375;34.6223;9.7906;3.2948;0.06986;1;34.62;1;3.525;1;0.08;1;16.09;1;1.37233;1;14.92;1;0;11.72;1.08
