CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU03075_285;FC-06;47;-51.485;257639;99;27-nov-03;01:49:00;33.12;1;6.74493954321541;1;-0.96;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU03075_295;FC-05;47;-52.0333;257648;5;27-nov-03;04:06:00;31.87;1;7.2079355127631;1;4.66;1;0.67;1;1.37;1;0.53;1;2.73;1;0;2.58;0.50
18HU03075_295;FC-05;47;-52.0333;257647;10;27-nov-03;04:06:00;31.87;1;7.27693461710703;1;4.31;1;0.87;1;1.66;1;0.58;1;3.09;1;0;2.86;0.54
18HU03075_295;FC-05;47;-52.0333;257646;20;27-nov-03;04:06:00;31.87;1;7.293934169279;1;4.07;1;0.75;1;2.12;1;0.57;1;3.02;1;0;3.72;0.70
18HU03075_295;FC-05;47;-52.0333;257645;30;27-nov-03;04:06:00;31.93;1;7.35593372145096;1;3.5;1;0.49;1;2.38;1;0.57;1;3.44;1;0;4.18;0.69
18HU03075_295;FC-05;47;-52.0333;257644;40;27-nov-03;04:06:00;32.21;1;7.32993506493507;1;2.49;1;0.25;1;3.29;1;0.77;1;4.22;1;0;4.27;0.78
18HU03075_295;FC-05;47;-52.0333;257643;50;27-nov-03;04:06:00;32.3;1;7.338934169279;1;2.52;1;0.2;1;3.13;1;0.73;1;4.25;1;0;4.29;0.74
18HU03075_295;FC-05;47;-52.0333;257642;75;27-nov-03;04:06:00;32.64;1;7.33093372145096;1;-1.04;1;0.05;1;6.77;1;0.93;1;7.44;1;0;7.28;0.91
18HU03075_295;FC-05;47;-52.0333;257641;100;27-nov-03;04:06:00;32.78;1;7.2729355127631;1;-1.2;1;0.05;1;7.96;1;1.16;1;8.83;1;0;6.86;0.90
18HU03075_295;FC-05;47;-52.0333;257640;135;27-nov-03;04:06:00;33.09;1;6.9159381997313;1;-1.19;1;NaN;9;10.59;1;1.17;1;12.72;1;0;9.05;0.83
18HU03075_296;FC-04;47;-52.3217;257657;5;27-nov-03;06:21:00;31.79;1;7.2329355127631;1;4.43;1;0.59;1;1.69;1;0.71;1;3.24;1;0;2.38;0.52
18HU03075_296;FC-04;47;-52.3217;257656;10;27-nov-03;06:21:00;31.79;1;7.23093596059113;1;4.42;1;0.82;1;1.85;1;0.6;1;3.12;1;0;3.08;0.59
18HU03075_296;FC-04;47;-52.3217;257655;20;27-nov-03;06:21:00;31.79;1;7.27493506493507;1;4.06;1;0.65;1;2.42;1;0.64;1;3.65;1;0;3.78;0.66
18HU03075_296;FC-04;47;-52.3217;257654;29;27-nov-03;06:21:00;31.98;1;7.42793327362293;1;3.19;1;0.8;1;2.73;1;0.68;1;3.85;1;0;4.01;0.71
18HU03075_296;FC-04;47;-52.3217;257653;40;27-nov-03;06:21:00;32.16;1;7.34593372145096;1;2.54;1;0.27;1;3.03;1;0.7;1;3.96;1;0;4.33;0.77
18HU03075_296;FC-04;47;-52.3217;257652;49;27-nov-03;06:21:00;32.28;1;7.34293327362293;1;1.88;1;0.14;1;3.43;1;0.77;1;4.34;1;0;4.45;0.79
18HU03075_296;FC-04;47;-52.3217;257651;74;27-nov-03;06:21:00;32.71;1;7.30793327362293;1;-0.82;1;0.07;1;7.55;1;1.11;1;7.73;1;0;6.80;0.98
18HU03075_296;FC-04;47;-52.3217;257650;100;27-nov-03;06:21:00;32.89;1;7.15993506493507;1;-1.23;1;0.03;1;9.15;1;1.2;1;9.96;1;0;7.63;0.92
18HU03075_296;FC-04;47;-52.3217;257649;120;27-nov-03;06:21:00;32.9;1;7.13893640841917;1;-1.23;1;NaN;9;9.49;1;1.05;1;10.16;1;0;9.04;0.93
18HU03075_297;FC-03;47;-52.58;257666;5;27-nov-03;07:55:00;31.93;1;6.9819368562472;1;5.81;1;0.88;1;0.84;1;0.45;1;2.04;1;0;1.87;0.41
18HU03075_297;FC-03;47;-52.58;257665;10;27-nov-03;07:55:00;31.93;1;6.98293775190327;1;5.79;1;0.94;1;0.73;1;0.44;1;2.01;1;0;1.66;0.36
18HU03075_297;FC-03;47;-52.58;257664;20;27-nov-03;07:55:00;31.94;1;7.0519368562472;1;5.32;1;0.63;1;1.15;1;0.53;1;2.5;1;0;2.17;0.46
18HU03075_297;FC-03;47;-52.58;257663;30;27-nov-03;07:55:00;32.03;1;7.28493506493507;1;3.32;1;0.31;1;2.5;1;0.71;1;3.25;1;0;3.52;0.77
18HU03075_297;FC-03;47;-52.58;257662;40;27-nov-03;07:55:00;32.18;1;7.33993506493506;1;2.62;1;0.32;1;2.46;1;0.72;1;3.29;1;0;3.42;0.75
18HU03075_297;FC-03;47;-52.58;257661;50;27-nov-03;07:55:00;32.25;1;7.32493506493507;1;2.31;1;0.23;1;3.63;1;0.74;1;3.94;1;0;4.91;0.92
18HU03075_297;FC-03;47;-52.58;257660;75;27-nov-03;07:55:00;32.66;1;7.368934169279;1;-0.88;1;0.09;1;6.37;1;0.87;1;6.39;1;0;7.32;1.00
18HU03075_297;FC-03;47;-52.58;257659;100;27-nov-03;07:55:00;32.79;1;7.18193461710703;1;-1.23;1;0.02;1;8.47;1;1.1;1;8.81;1;0;7.70;0.96
18HU03075_297;FC-03;47;-52.58;257658;153;27-nov-03;07:55:00;33.13;1;6.80493954321541;1;-0.98;1;NaN;9;9.96;1;1.13;1;11.53;1;0;8.81;0.86
18HU03075_298;FC-02;47;-52.705;257667;183;27-nov-03;09:22:00;33.23;1;6.66993954321541;1;-0.92;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU03075_299;FC-01;47;-52.8317;257675;5;27-nov-03;10:32:00;31.47;1;7.10493730407524;1;4.88;1;0.39;1;1.4;1;0.54;1;2.67;1;0;2.59;0.52
18HU03075_299;FC-01;47;-52.8317;257674;10;27-nov-03;10:32:00;31.59;1;7.0519368562472;1;4.97;1;0.38;1;1.28;1;0.53;1;2.48;1;0;2.42;0.52
18HU03075_299;FC-01;47;-52.8317;257673;20;27-nov-03;10:32:00;31.65;1;7.03993730407524;1;4.88;1;0.33;1;2.9;1;0.63;1;3;1;0;4.60;0.97
18HU03075_299;FC-01;47;-52.8317;257672;30;27-nov-03;10:32:00;31.65;1;7.03593596059113;1;4.85;1;0.32;1;1.46;1;0.54;1;2.49;1;0;2.70;0.59
18HU03075_299;FC-01;47;-52.8317;257671;40;27-nov-03;10:32:00;31.71;1;7.06593596059113;1;4.48;1;0.31;1;1.59;1;0.6;1;2.99;1;0;2.65;0.53
18HU03075_299;FC-01;47;-52.8317;257670;49;27-nov-03;10:32:00;31.76;1;7.15593596059113;1;4.21;1;0.39;1;1.6;1;0.62;1;2.91;1;0;2.58;0.55
18HU03075_299;FC-01;47;-52.8317;257669;74;27-nov-03;10:32:00;32.18;1;7.25093596059113;1;2.36;1;0.14;1;3;1;0.73;1;3.83;1;0;4.11;0.78
18HU03075_299;FC-01;47;-52.8317;257668;102;27-nov-03;10:32:00;32.69;1;7.21593596059113;1;-0.18;1;0.09;1;6.63;1;1.04;1;7.16;1;0;6.38;0.93
18HU03075_300;STN27;47.5467;-52.5867;257685;4;29-nov-03;00:40:00;31.61;1;7.06793775190327;1;4.7;1;0.31;1;0.9;1;0.42;1;2.71;1;0;2.14;0.33
18HU03075_300;STN27;47.5467;-52.5867;257684;9;29-nov-03;00:40:00;31.61;1;7.06293775190327;1;4.7;1;0.32;1;1.3;1;0.45;1;2.73;1;0;2.89;0.48
18HU03075_300;STN27;47.5467;-52.5867;257683;20;29-nov-03;00:40:00;31.61;1;7.06393640841917;1;4.7;1;0.33;1;1.08;1;0.28;1;2.81;1;0;3.86;0.38
18HU03075_300;STN27;47.5467;-52.5867;257682;29;29-nov-03;00:40:00;31.65;1;7.07093596059113;1;4.46;1;0.22;1;1.29;1;0.46;1;3.1;1;0;2.80;0.42
18HU03075_300;STN27;47.5467;-52.5867;257681;39;29-nov-03;00:40:00;31.71;1;7.07493506493507;1;4.28;1;0.21;1;1.52;1;0.49;1;3.26;1;0;3.10;0.47
18HU03075_300;STN27;47.5467;-52.5867;257680;49;29-nov-03;00:40:00;31.91;1;7.12493506493507;1;3.55;1;0.18;1;1.48;1;0.52;1;3.87;1;0;2.85;0.38
18HU03075_300;STN27;47.5467;-52.5867;257679;75;29-nov-03;00:40:00;32.37;1;7.34593372145096;1;1.59;1;0.15;1;2.25;1;0.43;1;3.94;1;0;5.23;0.57
18HU03075_300;STN27;47.5467;-52.5867;257678;102;29-nov-03;00:40:00;32.61;1;7.32493506493507;1;0.92;1;0.13;1;3.62;1;0.54;1;5.51;1;0;6.70;0.66
18HU03075_300;STN27;47.5467;-52.5867;257677;152;29-nov-03;00:40:00;33.05;1;6.9209381997313;1;-1.11;1;0.05;1;7.45;1;1.25;1;10.23;1;0;5.96;0.73
18HU03075_300;STN27;47.5467;-52.5867;257676;164;29-nov-03;00:40:00;33.16;1;6.66493954321541;1;-0.96;1;NaN;9;8.4;1;0.7;1;13.68;1;0;12.00;0.61
18HU03075_407;TB-07;48;-53.3917;257953;5;04-dec-03;18:27:00;31.53;1;6.94493730407524;1;4.76;1;0.24;1;2.38;1;0.52;1;3.3;1;0;4.58;0.72
18HU03075_407;TB-07;48;-53.3917;257952;11;04-dec-03;18:27:00;31.53;1;6.94793775190327;1;4.77;1;0.24;1;1.81;1;0.52;1;3.15;1;0;3.48;0.57
18HU03075_407;TB-07;48;-53.3917;257951;20;04-dec-03;18:27:00;31.53;1;6.9419368562472;1;4.77;1;0.27;1;1.33;1;0.51;1;3.01;1;0;2.61;0.44
18HU03075_407;TB-07;48;-53.3917;257950;30;04-dec-03;18:27:00;31.55;1;6.93793775190327;1;4.77;1;0.22;1;1.32;1;0.45;1;2.51;1;0;2.93;0.53
18HU03075_407;TB-07;48;-53.3917;257949;39;04-dec-03;18:27:00;31.85;1;6.97893864755934;1;4.12;1;0.03;1;2.87;1;0.63;1;3.52;1;0;4.56;0.82
18HU03075_407;TB-07;48;-53.3917;257948;50;04-dec-03;18:27:00;32.02;1;7.08493730407524;1;3.28;1;0.01;1;2.55;1;0.6;1;3.67;1;0;4.25;0.69
18HU03075_407;TB-07;48;-53.3917;257947;74;04-dec-03;18:27:00;32.32;1;7.31493506493507;1;0.97;1;0.02;1;4.24;1;0.84;1;5.01;1;0;5.05;0.85
18HU03075_407;TB-07;48;-53.3917;257946;100;04-dec-03;18:27:00;32.52;1;7.233934169279;1;0;1;0.03;1;6;1;1.69;1;6.49;1;0;3.55;0.92
18HU03075_407;TB-07;48;-53.3917;257945;151;04-dec-03;18:27:00;32.74;1;7.1829355127631;1;-0.94;1;NaN;9;8.22;1;0.66;1;6.65;1;0;12.45;1.24
18HU03075_407;TB-07;48;-53.3917;257944;569;04-dec-03;18:27:00;34.08;1;4.36696148678907;1;1.36;1;NaN;9;19.12;1;2.15;1;43;1;0;8.89;0.44
18HU03075_408;TB-10;47.7567;-53.6117;257963;5;04-dec-03;23:23:00;31.47;1;6.9409381997313;1;4.97;1;0.36;1;1.07;1;0.42;1;2.64;1;0;2.55;0.41
18HU03075_408;TB-10;47.7567;-53.6117;257962;11;04-dec-03;23:23:00;31.47;1;6.94393640841917;1;4.98;1;0.35;1;1.45;1;0.46;1;2.8;1;0;3.15;0.52
18HU03075_408;TB-10;47.7567;-53.6117;257961;21;04-dec-03;23:23:00;31.47;1;6.93893864755934;1;4.98;1;0.35;1;1.44;1;0.53;1;3.13;1;0;2.72;0.46
18HU03075_408;TB-10;47.7567;-53.6117;257960;30;04-dec-03;23:23:00;31.47;1;6.9359381997313;1;4.98;1;0.31;1;1.16;1;0.45;1;2.74;1;0;2.58;0.42
18HU03075_408;TB-10;47.7567;-53.6117;257959;41;04-dec-03;23:23:00;31.47;1;6.93993730407523;1;4.98;1;0.3;1;1.58;1;0.48;1;2.9;1;0;3.29;0.54
18HU03075_408;TB-10;47.7567;-53.6117;257958;49;04-dec-03;23:23:00;31.5;1;6.9369368562472;1;4.91;1;0.28;1;1.64;1;0.5;1;3.02;1;0;3.28;0.54
18HU03075_408;TB-10;47.7567;-53.6117;257957;75;04-dec-03;23:23:00;32.42;1;7.36293327362293;1;0.32;1;0;1;4.76;1;0.74;1;5.02;1;0;6.43;0.95
18HU03075_408;TB-10;47.7567;-53.6117;257956;101;04-dec-03;23:23:00;32.64;1;7.30693461710703;1;-0.77;1;0.05;1;6.23;1;0.79;1;5.68;1;0;7.89;1.10
18HU03075_408;TB-10;47.7567;-53.6117;257955;150;04-dec-03;23:23:00;32.87;1;7.0279355127631;1;-0.96;1;NaN;9;9.06;1;0.97;1;8.53;1;0;9.34;1.06
18HU03075_408;TB-10;47.7567;-53.6117;257954;284;04-dec-03;23:23:00;33.81;1;5.62994849977609;1;0.85;1;NaN;9;14.23;1;1.25;1;19.1;1;0;11.38;0.75
18HU03075_005;S27-10;47.99;-50.48;257984;134;05-dec-03;17:14:00;33.21;1;6.83493954321541;1;-0.83;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU03075_006;S27-09;47.94;-50.72;257992;6;05-dec-03;18:31:00;32.53;1;7.4449328257949;1;1.92;1;0.62;1;3.86;1;0.58;1;4.67;1;0;6.66;0.83
18HU03075_006;S27-09;47.94;-50.72;257991;10;05-dec-03;18:31:00;32.53;1;7.44293327362293;1;1.92;1;0.6;1;3.63;1;0.57;1;4.57;1;0;6.37;0.79
18HU03075_006;S27-09;47.94;-50.72;257990;21;05-dec-03;18:31:00;32.53;1;7.4499328257949;1;1.93;1;0.62;1;4.57;1;0.8;1;5.34;1;0;5.71;0.86
18HU03075_006;S27-09;47.94;-50.72;257989;30;05-dec-03;18:31:00;32.53;1;7.44593372145096;1;1.92;1;0.63;1;4.56;1;0.6;1;5.36;1;0;7.60;0.85
18HU03075_006;S27-09;47.94;-50.72;257988;41;05-dec-03;18:31:00;32.54;1;7.438934169279;1;1.9;1;0.71;1;4.23;1;0.6;1;5.16;1;0;7.05;0.82
18HU03075_006;S27-09;47.94;-50.72;257987;51;05-dec-03;18:31:00;32.54;1;7.42593372145096;1;1.89;1;0.73;1;4.75;1;0.62;1;5.47;1;0;7.66;0.87
18HU03075_006;S27-09;47.94;-50.72;257986;74;05-dec-03;18:31:00;32.79;1;7.1519368562472;1;1.04;1;0.12;1;6.73;1;0.91;1;7.1;1;0;7.40;0.95
18HU03075_006;S27-09;47.94;-50.72;257985;99;05-dec-03;18:31:00;33.2;1;6.8559381997313;1;-0.81;1;0.05;1;10.52;1;0.91;1;11.49;1;0;11.56;0.92
18HU03075_007;S27-08;47.89;-50.95;257993;123;05-dec-03;20:15:00;33.19;1;6.8359381997313;1;-0.94;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU03075_008;S27-07;47.84;-51.19;258003;5;05-dec-03;21:31:00;32.41;1;7.49993282579489;1;1.85;1;0.93;1;4.35;1;0.62;1;5.08;1;0;7.02;0.86
18HU03075_008;S27-07;47.84;-51.19;258002;10;05-dec-03;21:31:00;32.41;1;7.4899328257949;1;1.85;1;1.13;1;4.25;1;0.59;1;4.94;1;0;7.20;0.86
18HU03075_008;S27-07;47.84;-51.19;258001;20;05-dec-03;21:31:00;32.41;1;7.48793327362293;1;1.86;1;0.96;1;4.22;1;0.55;1;4.85;1;0;7.67;0.87
18HU03075_008;S27-07;47.84;-51.19;258000;30;05-dec-03;21:31:00;32.45;1;7.43693237796686;1;1.78;1;0.84;1;4.64;1;0.58;1;5.17;1;0;8.00;0.90
18HU03075_008;S27-07;47.84;-51.19;257999;39;05-dec-03;21:31:00;32.53;1;7.3749328257949;1;1.54;1;0.47;1;4.95;1;0.63;1;5.41;1;0;7.86;0.91
18HU03075_008;S27-07;47.84;-51.19;257998;49;05-dec-03;21:31:00;32.71;1;7.24493506493507;1;0.66;1;0.19;1;6.74;1;0.73;1;6.71;1;0;9.23;1.00
18HU03075_008;S27-07;47.84;-51.19;257997;75;05-dec-03;21:31:00;32.89;1;7.06793775190327;1;-0.75;1;0.04;1;8.94;1;0.82;1;8.93;1;0;10.90;1.00
18HU03075_008;S27-07;47.84;-51.19;257996;100;05-dec-03;21:31:00;33.07;1;6.98093596059113;1;-0.84;1;0.05;1;9.75;1;0.86;1;9.59;1;0;11.34;1.02
18HU03075_008;S27-07;47.84;-51.19;257995;151;05-dec-03;21:31:00;33.34;1;6.71893864755934;1;-0.76;1;NaN;9;11.31;1;0.93;1;13.22;1;0;12.16;0.86
18HU03075_008;S27-07;47.84;-51.19;257994;174;05-dec-03;21:31:00;33.34;1;6.71493954321541;1;-0.75;1;NaN;9;11.36;1;1;1;12.63;1;0;11.36;0.90
18HU03075_009;S27-06;47.79;-51.42;258004;138;05-dec-03;23:25:00;33.32;1;6.66894088669951;1;-0.85;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU03075_010;S27-05;47.74;-51.65;258013;5;06-dec-03;00:38:00;32.23;1;7.413934169279;1;2.26;1;0.72;1;3.62;1;0.57;1;4.14;1;0;6.35;0.87
18HU03075_010;S27-05;47.74;-51.65;258012;10;06-dec-03;00:38:00;32.23;1;7.41693237796686;1;2.26;1;0.84;1;3.61;1;0.65;1;4.64;1;0;5.55;0.78
18HU03075_010;S27-05;47.74;-51.65;258011;20;06-dec-03;00:38:00;32.25;1;7.40093372145096;1;2.19;1;0.74;1;3.1;1;0.49;1;3.67;1;0;6.33;0.84
18HU03075_010;S27-05;47.74;-51.65;258010;31;06-dec-03;00:38:00;32.38;1;7.3699328257949;1;1.83;1;0.54;1;4.35;1;0.61;1;4.86;1;0;7.13;0.90
18HU03075_010;S27-05;47.74;-51.65;258009;40;06-dec-03;00:38:00;32.49;1;7.31093372145096;1;1.32;1;0.26;1;4.77;1;0.63;1;5.65;1;0;7.57;0.84
18HU03075_010;S27-05;47.74;-51.65;258008;49;06-dec-03;00:38:00;32.68;1;7.283934169279;1;1.07;1;0.12;1;5.55;1;0.63;1;6.17;1;0;8.81;0.90
18HU03075_010;S27-05;47.74;-51.65;258007;73;06-dec-03;00:38:00;32.81;1;7.10093596059113;1;-0.84;1;0.05;1;8.23;1;0.81;1;8.76;1;0;10.16;0.94
18HU03075_010;S27-05;47.74;-51.65;258006;99;06-dec-03;00:38:00;32.91;1;7.04593596059113;1;-0.71;1;0.04;1;8.73;1;0.82;1;9.08;1;0;10.65;0.96
18HU03075_010;S27-05;47.74;-51.65;258005;149;06-dec-03;00:38:00;33.23;1;6.79993954321541;1;-0.96;1;NaN;9;10.75;1;0.95;1;11.84;1;0;11.32;0.91
18HU03075_011;S27-04;47.68;-51.88;258014;179;06-dec-03;02:26:00;33.3;1;6.68094043887147;1;-0.88;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU03075_012;S27-03;47.63;-52.12;258024;5;06-dec-03;03:36:00;31.9;1;7.313934169279;1;2.82;1;0.58;1;2.7;1;0.58;1;4.2;1;0;4.66;0.64
18HU03075_012;S27-03;47.63;-52.12;258023;10;06-dec-03;03:36:00;31.9;1;7.31093372145096;1;2.82;1;0.57;1;2.58;1;0.52;1;4.01;1;0;4.96;0.64
18HU03075_012;S27-03;47.63;-52.12;258022;20;06-dec-03;03:36:00;31.95;1;7.3129355127631;1;2.74;1;0.62;1;2.91;1;0.54;1;4.26;1;0;5.39;0.68
18HU03075_012;S27-03;47.63;-52.12;258021;29;06-dec-03;03:36:00;31.96;1;7.31093372145096;1;2.7;1;0.56;1;2.57;1;0.38;1;3.73;1;0;6.76;0.69
18HU03075_012;S27-03;47.63;-52.12;258020;40;06-dec-03;03:36:00;32.08;1;7.32593372145096;1;2.51;1;0.43;1;3.79;1;0.67;1;4.8;1;0;5.66;0.79
18HU03075_012;S27-03;47.63;-52.12;258019;51;06-dec-03;03:36:00;32.34;1;7.30993506493507;1;1.87;1;0.21;1;4.52;1;0.66;1;4.82;1;0;6.85;0.94
18HU03075_012;S27-03;47.63;-52.12;258018;76;06-dec-03;03:36:00;32.61;1;7.29993506493507;1;1.36;1;0.13;1;5.27;1;0.69;1;5.46;1;0;7.64;0.97
18HU03075_012;S27-03;47.63;-52.12;258017;101;06-dec-03;03:36:00;32.76;1;7.21993506493506;1;0.69;1;0.1;1;6.3;1;0.69;1;6.51;1;0;9.13;0.97
18HU03075_012;S27-03;47.63;-52.12;258016;150;06-dec-03;03:36:00;33.23;1;6.77793999104344;1;-0.8;1;NaN;9;10.55;1;0.93;1;11.08;1;0;11.34;0.95
18HU03075_012;S27-03;47.63;-52.12;258015;164;06-dec-03;03:36:00;33.32;1;6.58894088669951;1;-0.83;1;NaN;9;11.65;1;0.88;1;15.07;1;0;13.24;0.77
18HU03075_013;S27-02;47.58;-52.35;258025;164;06-dec-03;06:03:00;33.41;1;6.46394312583968;1;-0.62;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU03075_015;STN27;47.5467;-52.5867;258035;5;06-dec-03;08:45:00;31.66;1;7.10593596059113;1;3.93;1;0.34;1;1.65;1;0.54;1;3.43;1;0;3.06;0.48
18HU03075_015;STN27;47.5467;-52.5867;258034;10;06-dec-03;08:45:00;31.67;1;7.0969368562472;1;3.94;1;0.34;1;1.5;1;0.57;1;3.59;1;0;2.63;0.42
18HU03075_015;STN27;47.5467;-52.5867;258033;21;06-dec-03;08:45:00;31.67;1;7.11993506493507;1;3.91;1;0.44;1;1.81;1;0.54;1;3.18;1;0;3.35;0.57
18HU03075_015;STN27;47.5467;-52.5867;258032;30;06-dec-03;08:45:00;31.71;1;7.12393640841917;1;3.86;1;0.4;1;2.32;1;0.71;1;4.15;1;0;3.27;0.56
18HU03075_015;STN27;47.5467;-52.5867;258031;40;06-dec-03;08:45:00;31.73;1;7.1119368562472;1;3.85;1;0.3;1;1.81;1;0.58;1;3.57;1;0;3.12;0.51
18HU03075_015;STN27;47.5467;-52.5867;258030;51;06-dec-03;08:45:00;31.88;1;7.15093596059113;1;3.4;1;0.25;1;2.04;1;0.62;1;3.76;1;0;3.29;0.54
18HU03075_015;STN27;47.5467;-52.5867;258029;75;06-dec-03;08:45:00;32.31;1;7.2579355127631;1;1.55;1;0.09;1;3.64;1;0.76;1;5.04;1;0;4.79;0.72
18HU03075_015;STN27;47.5467;-52.5867;258028;99;06-dec-03;08:45:00;32.52;1;7.28693461710703;1;0.45;1;0.09;1;4.77;1;0.84;1;6.39;1;0;5.68;0.75
18HU03075_015;STN27;47.5467;-52.5867;258027;151;06-dec-03;08:45:00;32.98;1;6.9009381997313;1;-0.95;1;0.03;1;8.33;1;1.05;1;11.11;1;0;7.93;0.75
18HU03075_015;STN27;47.5467;-52.5867;258026;174;06-dec-03;08:45:00;33.2;1;6.71993954321541;1;-0.96;1;NaN;9;9.9;1;1.07;1;13.51;1;0;9.25;0.73
