CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;PSAL_BS;OXY_01;OXY_XX;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(PSU);(ml/l);(mmol/m**3);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18NE13022_002;1;44.273;-63.323;383793;2;27-jun-13;08:08:00;31.1172;14.065;5.2454;0.3547;31.1441;NaN;270;0.055;1;0;1;0.2405;1;0.525;1;0;0.00;0.00
18NE13022_002;1;44.273;-63.323;383792;5;27-jun-13;08:08:00;31.1268;13.7176;5.289;0.3325;NaN;NaN;NaN;0.045;1;0;1;0.2355;1;0.825;1;0;0.00;0.00
18NE13022_002;1;44.273;-63.323;383791;6;27-jun-13;08:08:00;31.1266;13.6718;5.2865;0.3602;NaN;NaN;NaN;0.305;1;0;1;0.2485;1;0.755;1;0;0.00;0.00
18NE13022_002;1;44.273;-63.323;383790;20;27-jun-13;08:08:00;31.6375;7.9347;6.3337;0.6804;NaN;NaN;NaN;0.285;1;0.41;1;0.2645;1;1.09;1;0;1.55;0.38
18NE13022_002;1;44.273;-63.323;383789;30;27-jun-13;08:08:00;31.8228;3.5936;6.685;1.2534;NaN;NaN;NaN;0.055;1;0.18;1;0.38;1;0.615;1;0;0.47;0.29
18NE13022_002;1;44.273;-63.323;383788;40;27-jun-13;08:08:00;32.0222;3.2156;6.2868;0.5487;31.9783;NaN;315.5;0.08;1;1.02;1;0.465;1;1.025;1;0;2.19;1.00
18NE13022_002;1;44.273;-63.323;383787;51;27-jun-13;08:08:00;32.1545;2.8415;6.0389;0.399;NaN;NaN;NaN;0.19;1;4.815;1;0.7665;1;3.55;1;0;6.28;1.36
18NE13022_002;1;44.273;-63.323;383786;75;27-jun-13;08:08:00;32.5143;3.3752;5.4978;0.0425;NaN;NaN;NaN;0.245;1;8.795;1;0.85;1;5.395;1;0;10.35;1.63
18NE13022_002;1;44.273;-63.323;383785;102;27-jun-13;08:08:00;33.277;5.9552;5.0288;0.0703;NaN;NaN;NaN;0.125;1;8.26;1;0.777;1;5.665;1;0;10.63;1.46
18NE13022_002;1;44.273;-63.323;383784;177;27-jun-13;08:08:00;34.63;9.6631;2.9121;0.0111;34.6334;NaN;170.5;0.105;1;15.775;1;1.272;1;16.165;1;0;12.40;0.98
18NE13022_113;2;44.243;-63.715;383797;5;02-jul-13;10:39:00;30.5042;12.2276;5.4803;0.5909;NaN;NaN;NaN;0.04;1;3.08;1;0.2745;1;0.62;1;0;11.22;4.97
18NE13022_113;2;44.243;-63.715;383796;25;02-jul-13;10:39:00;31.3144;4.3478;6.5901;0.6446;NaN;NaN;NaN;0.09;1;4.9;1;0.5075;1;1.515;1;0;9.66;3.23
18NE13022_113;2;44.243;-63.715;383795;51;02-jul-13;10:39:00;31.953;3.1995;6.2669;0.6267;NaN;NaN;NaN;0.17;1;7.33;1;0.64;1;2.31;1;0;11.45;3.17
18NE13022_113;2;44.243;-63.715;383794;105;02-jul-13;10:39:00;33.1875;5.477;4.5741;0.0185;33.0161;NaN;NaN;0.28;1;8.53;1;1.055;1;10.79;1;0;8.09;0.79
18NE13022_315;7;43.067;-64.089;383818;5;03-jul-13;01:29:00;31.5228;13.7781;5.2953;0.8058;NaN;NaN;273;0.02;1;0;1;0.2905;1;1.69;1;0;0.00;0.00
18NE13022_315;7;43.067;-64.089;383817;25;03-jul-13;01:29:00;31.4758;8.6041;6.2097;1.0923;NaN;NaN;NaN;0.025;1;0;1;0.3;1;1.4;1;0;0.00;0.00
18NE13022_315;7;43.067;-64.089;383816;51;03-jul-13;01:29:00;32.132;3.8341;5.8002;5.0597;NaN;NaN;NaN;0.105;1;1.105;1;0.64;1;3.295;1;0;1.73;0.34
18NE13022_315;7;43.067;-64.089;383815;90;03-jul-13;01:29:00;32.3096;3.8233;5.6932;0.0795;32.3297;NaN;283.5;0.27;1;6.38;1;0.764;1;5.25;1;0;8.35;1.22
18NE13022_264;4;43.605;-63.848;383806;5;03-jul-13;04:37:00;30.6908;13.9839;5.2324;0.327;NaN;NaN;270.5;0.025;1;0;1;0.238;1;0.445;1;0;0.00;0.00
18NE13022_264;4;43.605;-63.848;383805;24;03-jul-13;04:37:00;31.7351;5.1888;6.5413;0.7521;NaN;NaN;NaN;0.045;1;0;1;0.3905;1;0.52;1;0;0.00;0.00
18NE13022_264;4;43.605;-63.848;383804;50;03-jul-13;04:37:00;32.1661;3.3988;6.1725;0.5909;NaN;NaN;NaN;0.195;1;3.405;1;0.6775;1;2.61;1;0;5.03;1.30
18NE13022_264;4;43.605;-63.848;383803;101;03-jul-13;04:37:00;33.0008;4.9142;4.9096;0.0296;NaN;NaN;NaN;0.045;1;10.17;1;0.9905;1;8.595;1;0;10.27;1.18
18NE13022_264;4;43.605;-63.848;383802;235;03-jul-13;04:37:00;35.0329;10.3707;2.4663;0.0333;35.0446;NaN;144.5;0.055;1;18.82;1;1.3535;1;17.21;1;0;13.90;1.09
18NE13022_326;8;43.335;-64.133;383822;5;03-jul-13;05:47:00;31.0159;12.8891;5.4801;0.4101;NaN;NaN;283.5;0.025;1;0;1;0.3305;1;1.1;1;0;0.00;0.00
18NE13022_326;8;43.335;-64.133;383821;25;03-jul-13;05:47:00;31.3855;6.8814;6.3561;0.9132;NaN;NaN;NaN;0.03;1;0;1;0.4305;1;0.665;1;0;0.00;0.00
18NE13022_326;8;43.335;-64.133;383820;50;03-jul-13;05:47:00;32.1538;2.8983;6.0643;0.2662;NaN;NaN;NaN;0.22;1;4.155;1;0.7925;1;3.285;1;0;5.24;1.26
18NE13022_326;8;43.335;-64.133;383819;90;03-jul-13;05:47:00;32.935;5.2937;5.0432;0.0166;32.946;NaN;256;0.09;1;8.58;1;0.9135;1;7.69;1;0;9.39;1.12
18NE13022_284;5;43.416;-63.726;383810;9;03-jul-13;07:29:00;30.7354;14.2709;5.2057;0.3658;NaN;NaN;268.5;0.04;1;0.135;1;0.2465;1;0.48;1;0;0.55;0.28
18NE13022_284;5;43.416;-63.726;383809;23;03-jul-13;07:29:00;31.4308;7.4412;6.4319;0.6872;NaN;NaN;NaN;0.04;1;0;1;0.353;1;0.64;1;0;0.00;0.00
18NE13022_284;5;43.416;-63.726;383808;51;03-jul-13;07:29:00;32.2526;3.2486;5.8783;0.2882;NaN;NaN;NaN;0.265;1;4.665;1;0.749;1;3.635;1;0;6.23;1.28
18NE13022_284;5;43.416;-63.726;383807;216;03-jul-13;07:29:00;35.0314;10.2879;2.4077;0.0148;35.0416;NaN;139;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18NE13022_339;9;43.419;-64.523;383826;5;03-jul-13;08:47:00;31.012;13.0931;5.4493;0.388;NaN;NaN;283;0.03;1;0.25;1;0.2495;1;1.105;1;0;1.00;0.23
18NE13022_339;9;43.419;-64.523;383825;25;03-jul-13;08:47:00;31.6985;3.0581;6.4697;0.4656;NaN;NaN;NaN;0.18;1;3.495;1;0.7065;1;3.14;1;0;4.95;1.11
18NE13022_339;9;43.419;-64.523;383824;51;03-jul-13;08:47:00;32.2383;2.9293;5.9;0.0721;NaN;NaN;NaN;0.225;1;6.245;1;0.801;1;5.025;1;0;7.80;1.24
18NE13022_339;9;43.419;-64.523;383823;93;03-jul-13;08:47:00;32.7944;4.5836;5.1628;0.0129;32.8136;NaN;261;0.25;1;8.055;1;0.5;1;7.405;1;0;16.11;1.09
18NE13022_304;6;43.145;-63.743;383814;5;03-jul-13;10:08:00;30.865;14.6802;5.152;0.3325;NaN;NaN;266.5;0.03;1;0.105;1;0.2355;1;0.71;1;0;0.45;0.15
18NE13022_304;6;43.145;-63.743;383813;26;03-jul-13;10:08:00;31.5414;10.0751;6.0724;0.7879;NaN;NaN;NaN;0.03;1;0.185;1;0.3105;1;1.085;1;0;0.60;0.17
18NE13022_304;6;43.145;-63.743;383812;49;03-jul-13;10:08:00;32.2205;5.776;6.3384;1.2176;NaN;NaN;NaN;0.035;1;0.155;1;0.387;1;1.37;1;0;0.40;0.11
18NE13022_304;6;43.145;-63.743;383811;129;03-jul-13;10:08:00;34.7822;9.6003;3.4334;0.0148;34.7573;NaN;185.5;0.11;1;15.67;1;1.132;1;10.16;1;0;13.84;1.54
18NE13022_225;3;44.085;-63.906;383801;5;03-jul-13;12:57:00;30.527;12.6874;5.4063;0.5193;NaN;NaN;259.5;0.03;1;0;1;0.2645;1;0.445;1;0;0.00;0.00
18NE13022_225;3;44.085;-63.906;383800;25;03-jul-13;12:57:00;31.7606;5.0127;6.5947;0.7879;NaN;NaN;NaN;0.05;1;0.16;1;0.423;1;0.98;1;0;0.38;0.16
18NE13022_225;3;44.085;-63.906;383799;51;03-jul-13;12:57:00;32.2548;3.5709;5.9443;0.5551;NaN;NaN;NaN;0.15;1;4.26;1;0.595;1;1.99;1;0;7.16;2.14
18NE13022_225;3;44.085;-63.906;383798;149;03-jul-13;12:57:00;34.6439;9.7439;2.9578;0.0185;34.6512;NaN;162;0.09;1;17.43;1;1.2555;1;15.225;1;0;13.88;1.14
18NE13022_069;16;42.752;-65.342;383851;5;04-jul-13;01:47:00;32.407;10.0459;6.0777;3.7586;NaN;NaN;306;0.04;1;0;1;0.358;1;3.85;1;0;0.00;0.00
18NE13022_069;16;42.752;-65.342;383850;25;04-jul-13;01:47:00;32.3996;9.2815;5.8483;2.6985;NaN;NaN;NaN;0.13;1;1.28;1;0.4425;1;4.17;1;0;2.89;0.31
18NE13022_069;16;42.752;-65.342;383849;50;04-jul-13;01:47:00;32.7075;7.024;5.2929;0.2051;NaN;NaN;NaN;0.18;1;6.345;1;0.701;1;6.095;1;0;9.05;1.04
18NE13022_069;16;42.752;-65.342;383848;100;04-jul-13;01:47:00;32.7317;7.0118;5.2677;0.1773;32.746;NaN;267.5;0.18;1;6.725;1;0.7145;1;6.24;1;0;9.41;1.08
18NE13022_025;12;43.195;-65.011;383835;5;04-jul-13;03:19:00;31.7807;11.4811;5.72;1.1102;NaN;NaN;291;0.05;1;0;1;0.321;1;2.515;1;0;0.00;0.00
18NE13022_025;12;43.195;-65.011;383834;26;04-jul-13;03:19:00;32.0524;9.3175;5.8533;2.292;NaN;NaN;NaN;0.07;1;0;1;0.39;1;3.18;1;0;0.00;0.00
18NE13022_025;12;43.195;-65.011;383833;51;04-jul-13;03:19:00;32.2383;4.032;5.765;0.5551;NaN;NaN;NaN;0.29;1;3.765;1;0.6985;1;4.135;1;0;5.39;0.91
18NE13022_025;12;43.195;-65.011;383832;101;04-jul-13;03:19:00;33.3209;6.5177;4.6482;0.0684;NaN;NaN;NaN;0.05;1;10.125;1;0.939;1;9.9;1;0;10.78;1.02
18NE13022_025;12;43.195;-65.011;383831;160;04-jul-13;03:19:00;33.397;6.6806;4.5323;0.0259;33.4098;NaN;238;0.07;1;10.605;1;0.9635;1;10.645;1;0;11.01;1.00
18NE13022_080;17;42.619;-65.33;383855;5;04-jul-13;03:49:00;32.2901;10.5763;5.9361;2.6503;NaN;NaN;302.5;0.055;1;0;1;0.3445;1;3.51;1;0;0.00;0.00
18NE13022_080;17;42.619;-65.33;383854;25;04-jul-13;03:49:00;32.6097;7.1357;5.4166;0.4933;NaN;NaN;NaN;0.21;1;5.295;1;0.6295;1;4.835;1;0;8.41;1.10
18NE13022_080;17;42.619;-65.33;383853;50;04-jul-13;03:49:00;32.7698;6.6751;5.3504;0.1718;NaN;NaN;NaN;0.195;1;6.305;1;0.6775;1;5.17;1;0;9.31;1.22
18NE13022_080;17;42.619;-65.33;383852;93;04-jul-13;03:49:00;32.7907;6.7144;5.3335;0.1552;32.8052;NaN;270;0.195;1;6.31;1;0.686;1;5.22;1;0;9.20;1.21
18NE13022_036;13;43.039;-65.088;383839;5;04-jul-13;05:45:00;31.9028;11.7838;5.6277;1.2534;NaN;NaN;283;0.03;1;0;1;0.307;1;2.675;1;0;0.00;0.00
18NE13022_036;13;43.039;-65.088;383838;25;04-jul-13;05:45:00;32.1677;10.4988;5.7764;2.3636;NaN;NaN;NaN;0.08;1;0.355;1;0.4095;1;3.475;1;0;0.87;0.10
18NE13022_036;13;43.039;-65.088;383837;50;04-jul-13;05:45:00;32.4956;7.2298;5.4852;0.6804;NaN;NaN;NaN;0.26;1;4.705;1;0.6365;1;5.17;1;0;7.39;0.91
18NE13022_036;13;43.039;-65.088;383836;163;04-jul-13;05:45:00;33.3567;6.5859;4.5716;0.0185;33.3698;NaN;235.5;0.07;1;10.34;1;0.9545;1;10.16;1;0;10.83;1.02
18NE13022_091;18;42.508;-65.108;383859;5;04-jul-13;06:13:00;31.8379;11.779;5.6946;0.9132;NaN;NaN;289;0.035;1;0;1;0.405;1;2.325;1;0;0.00;0.00
18NE13022_091;18;42.508;-65.108;383858;25;04-jul-13;06:13:00;31.7601;5.6909;6.3849;0.8237;NaN;NaN;NaN;0.105;1;0.5;1;0.488;1;2.155;1;0;1.02;0.23
18NE13022_091;18;42.508;-65.108;383857;51;04-jul-13;06:13:00;32.6391;5.1531;5.4411;0.098;NaN;NaN;NaN;0.12;1;7.56;1;0.787;1;5.92;1;0;9.61;1.28
18NE13022_091;18;42.508;-65.108;383856;111;04-jul-13;06:13:00;33.7253;7.5029;4.7479;0.0592;33.737;NaN;241;0.09;1;9.925;1;0.83;1;6.395;1;0;11.96;1.55
18NE13022_047;14;42.969;-64.722;383843;5;04-jul-13;08:16:00;31.7421;12.8542;5.4435;0.5653;NaN;NaN;279;0.03;1;0;1;0.303;1;2.325;1;0;0.00;0.00
18NE13022_047;14;42.969;-64.722;383842;25;04-jul-13;08:16:00;32.0147;9.6564;5.9723;0.1607;NaN;NaN;NaN;0.035;1;0;1;0.3475;1;2.275;1;0;0.00;0.00
18NE13022_047;14;42.969;-64.722;383841;50;04-jul-13;08:16:00;32.6157;5.8707;5.4112;1.6294;NaN;NaN;NaN;0.08;1;6.865;1;0.7685;1;5.94;1;0;8.93;1.16
18NE13022_047;14;42.969;-64.722;383840;85;04-jul-13;08:16:00;32.6156;5.8674;5.3965;0.2549;32.6378;NaN;272.5;0.07;1;6.95;1;0.76;1;6.025;1;0;9.14;1.15
18NE13022_102;19;42.43;-65.529;383863;5;04-jul-13;09:16:00;31.5574;13.1935;5.4655;0.4323;NaN;NaN;279.5;0.03;1;0.425;1;0.2775;1;1.56;1;0;1.53;0.27
18NE13022_102;19;42.43;-65.529;383862;26;04-jul-13;09:16:00;31.8497;10.0395;5.8193;1.343;NaN;NaN;NaN;0.07;1;0.485;1;0.402;1;2.275;1;0;1.21;0.21
18NE13022_102;19;42.43;-65.529;383861;50;04-jul-13;09:16:00;32.5044;6.0094;5.6249;0.6625;NaN;NaN;NaN;0.16;1;5.375;1;0.6745;1;4.55;1;0;7.97;1.18
18NE13022_102;19;42.43;-65.529;383860;98;04-jul-13;09:16:00;33.9707;8.6144;4.5916;0.1091;33.9668;NaN;237;0.1;1;10.41;1;0.827;1;6.505;1;0;12.59;1.60
18NE13022_058;15;42.937;-64.883;383847;5;04-jul-13;10:29:00;31.6922;13.6408;5.3398;0.5708;NaN;NaN;270;0.03;1;0;1;0.2885;1;2.385;1;0;0.00;0.00
18NE13022_058;15;42.937;-64.883;383846;24;04-jul-13;10:29:00;32.2531;7.9187;5.7008;2.1202;NaN;NaN;NaN;0.15;1;0.69;1;0.5105;1;3.67;1;0;1.35;0.19
18NE13022_058;15;42.937;-64.883;383845;50;04-jul-13;10:29:00;32.6638;6.2169;5.3669;0.1718;NaN;NaN;NaN;0.08;1;6.61;1;0.745;1;6.06;1;0;8.87;1.09
18NE13022_058;15;42.937;-64.883;383844;84;04-jul-13;10:29:00;32.6625;6.2276;5.3562;0.1884;32.6777;NaN;271;0.085;1;6.66;1;0.742;1;6.105;1;0;8.98;1.09
18NE13022_114;20;42.574;-65.634;383867;5;04-jul-13;11:43:00;31.5672;12.692;5.5594;0.5708;NaN;NaN;282;0.03;1;0.205;1;0.283;1;1.67;1;0;0.72;0.12
18NE13022_114;20;42.574;-65.634;383866;25;04-jul-13;11:43:00;31.8606;7.5464;6.046;1.146;NaN;NaN;NaN;0.1;1;0.985;1;0.4395;1;2.48;1;0;2.24;0.40
18NE13022_114;20;42.574;-65.634;383865;51;04-jul-13;11:43:00;32.9725;6.1906;5.3077;0.2549;NaN;NaN;NaN;0.125;1;7.5;1;0.748;1;5.395;1;0;10.03;1.39
18NE13022_114;20;42.574;-65.634;383864;91;04-jul-13;11:43:00;33.0323;6.3555;5.2626;0.2605;33.0473;NaN;267;0.13;1;7.465;1;0.75;1;5.27;1;0;9.95;1.42
18NE13022_014;11;43.463;-64.998;383830;6;04-jul-13;12:37:00;31.1898;12.4253;5.6589;1.0385;NaN;NaN;290.5;0.05;1;0.245;1;0.266;1;1.595;1;0;0.92;0.15
18NE13022_014;11;43.463;-64.998;383829;25;04-jul-13;12:37:00;32.0184;8.7828;5.9657;1.4456;NaN;NaN;NaN;0.06;1;0.355;1;0.3775;1;2.605;1;0;0.94;0.14
18NE13022_014;11;43.463;-64.998;383828;50;04-jul-13;12:37:00;32.3014;4.2949;5.6826;0.1054;NaN;NaN;NaN;0.29;1;5.64;1;0.7295;1;5.21;1;0;7.73;1.08
18NE13022_014;11;43.463;-64.998;383827;130;04-jul-13;12:37:00;32.9879;6.0004;5;0.024;33.0026;NaN;254;0.085;1;9.06;1;0.8275;1;8.19;1;0;10.95;1.11
18NE13022_204;28;42.767;-65.907;383883;5;05-jul-13;01:29:00;32.498;9.9522;5.7814;2.3612;32.518;6.817;304.4472;0.145;1;1.865;1;0.46;1;4.02;1;256;4.05;0.46
18NE13022_204;28;42.767;-65.907;383882;25;05-jul-13;01:29:00;32.8213;8.5959;5.2723;0.3325;NaN;NaN;NaN;0.28;1;5.185;1;0.5995;1;4.485;1;0;8.65;1.16
18NE13022_204;28;42.767;-65.907;383881;52;05-jul-13;01:29:00;32.8818;8.4738;5.2258;0.2494;NaN;NaN;NaN;0.29;1;5.715;1;0.6195;1;4.78;1;0;9.23;1.20
18NE13022_204;28;42.767;-65.907;383880;89;05-jul-13;01:29:00;33.0182;8.4402;5.137;0.2161;NaN;6.0635;270.7959;0.345;1;7.095;1;0.8965;1;5.585;1;0;7.91;1.27
18NE13022_215;29;42.715;-65.97;383887;5;05-jul-13;02:27:00;32.4236;11.0126;5.818;2.2648;NaN;6.891;307.7521;0.09;1;0.895;1;0.3885;1;3.685;1;256;2.30;0.24
18NE13022_215;29;42.715;-65.97;383886;26;05-jul-13;02:27:00;32.8093;8.4451;5.302;0.2549;NaN;NaN;NaN;0.31;1;5.79;1;0.627;1;5.055;1;0;9.23;1.15
18NE13022_215;29;42.715;-65.97;383885;51;05-jul-13;02:27:00;32.8635;8.4291;5.2473;0.2549;NaN;NaN;NaN;0.295;1;5.835;1;0.642;1;5.065;1;0;9.09;1.15
18NE13022_215;29;42.715;-65.97;383884;87;05-jul-13;02:27:00;32.9997;8.6047;5.1501;0.2937;33.0136;6.019;268.8085;0.28;1;6.335;1;0.647;1;5.16;1;0;9.79;1.23
18NE13022_138;22;42.445;-65.702;383871;5;05-jul-13;02:37:00;32.0975;14.0412;5.2943;0.4988;NaN;NaN;274.5;0.03;1;0;1;0.266;1;1.84;1;0;0.00;0.00
18NE13022_138;22;42.445;-65.702;383870;25;05-jul-13;02:37:00;32.7514;10.2993;5.4458;0.8595;NaN;NaN;NaN;0.085;1;1.985;1;0.407;1;2.95;1;0;4.88;0.67
18NE13022_138;22;42.445;-65.702;383869;51;05-jul-13;02:37:00;32.9153;9.5709;5.3249;0.6446;NaN;NaN;NaN;0.1;1;3.72;1;0.495;1;3.535;1;0;7.52;1.05
18NE13022_138;22;42.445;-65.702;383868;92;05-jul-13;02:37:00;34.0578;8.766;4.527;0.0925;34.0642;NaN;234.5;0.08;1;10.76;1;0.8505;1;6.555;1;0;12.65;1.64
18NE13022_226;30;42.705;-66.085;383891;5;05-jul-13;04:18:00;32.413;11.4906;5.764;1.9876;NaN;6.841;305.5191;0.035;1;0.3;1;0.333;1;3.175;1;256;0.90;0.09
18NE13022_226;30;42.705;-66.085;383890;26;05-jul-13;04:18:00;32.6115;9.5895;5.4689;1.1639;NaN;NaN;NaN;0.185;1;2.73;1;0.4875;1;3.755;1;0;5.60;0.73
18NE13022_226;30;42.705;-66.085;383889;51;05-jul-13;04:18:00;32.8372;8.8982;5.2601;0.4267;NaN;NaN;NaN;0.275;1;5.27;1;0.6025;1;4.67;1;0;8.75;1.13
18NE13022_226;30;42.705;-66.085;383888;69;05-jul-13;04:18:00;32.8452;8.8836;5.2521;0.388;32.8593;3.079;137.5081;0.27;1;5.43;1;0.615;1;4.72;1;256;8.83;1.15
18NE13022_171;25;42.538;-65.71;383875;5;05-jul-13;07:11:00;31.7289;12.6993;5.5176;0.6804;NaN;6.566;293.2376;0.025;1;0.34;1;0.328;1;1.695;1;256;1.04;0.20
18NE13022_171;25;42.538;-65.71;383874;25;05-jul-13;07:11:00;32.0999;5.7545;6.0467;0.8595;NaN;NaN;NaN;0.195;1;2.605;1;0.5475;1;3.025;1;0;4.76;0.86
18NE13022_171;25;42.538;-65.71;383873;50;05-jul-13;07:11:00;32.6814;5.5133;5.5538;0.6429;NaN;NaN;NaN;0.195;1;6;1;0.6985;1;4.655;1;0;8.59;1.29
18NE13022_171;25;42.538;-65.71;383872;89;05-jul-13;07:11:00;33.2005;6.6617;5.1448;0.2937;33.2197;6.058;270.5503;0.105;1;7.44;1;0.7315;1;5.23;1;0;10.17;1.42
18NE13022_237;31;42.626;-66.491;383895;5;05-jul-13;08:24:00;31.9959;13.8318;5.3762;0.399;NaN;6.4;285.824;0.025;1;0.26;1;0.273;1;1.96;1;256;0.95;0.13
18NE13022_237;31;42.626;-66.491;383894;25;05-jul-13;08:24:00;32.4819;11.8812;5.4543;1.0565;NaN;NaN;NaN;0.115;1;1.875;1;0.408;1;3.065;1;0;4.60;0.61
18NE13022_237;31;42.626;-66.491;383893;51;05-jul-13;08:24:00;33.6959;8.2467;4.7311;0.111;NaN;NaN;NaN;0.06;1;9.825;1;0.821;1;6.31;1;0;11.97;1.56
18NE13022_237;31;42.626;-66.491;383892;174;05-jul-13;08:24:00;34.9181;10.5219;4.0131;0.0296;34.929;4.732;211.3311;0.06;1;12.95;1;0.892;1;7.015;1;0;14.52;1.85
18NE13022_193;27;42.695;-65.814;383879;4;05-jul-13;08:59:00;32.3891;10.9775;5.8424;2.9394;NaN;6.875;307.0375;0.04;1;0.39;1;0.3505;1;3.425;1;256;1.11;0.11
18NE13022_193;27;42.695;-65.814;383878;25;05-jul-13;08:59:00;32.604;8.8776;5.466;0.6706;NaN;NaN;NaN;0.28;1;4.19;1;0.5615;1;4.5;1;0;7.46;0.93
18NE13022_193;27;42.695;-65.814;383877;50;05-jul-13;08:59:00;32.7904;7.5052;5.2917;0.2161;NaN;NaN;NaN;0.235;1;6.5;1;0.6575;1;5.525;1;0;9.89;1.18
18NE13022_193;27;42.695;-65.814;383876;95;05-jul-13;08:59:00;32.9985;6.9322;5.2224;0.194;NaN;6.119;273.2745;0.155;1;7.03;1;0.69;1;5.18;1;0;10.19;1.36
18NE13022_239;32;42.564;-66.587;383899;5;05-jul-13;10:37:00;31.7471;14.3084;5.3897;0.4157;NaN;6.321;282.2959;0.04;1;0;1;0.2785;1;2.01;1;0;0.00;0.00
18NE13022_239;32;42.564;-66.587;383898;25;05-jul-13;10:37:00;31.9141;13.0506;5.4947;0.4766;NaN;NaN;NaN;0.04;1;0;1;0.305;1;2.075;1;0;0.00;0.00
18NE13022_239;32;42.564;-66.587;383897;51;05-jul-13;10:37:00;32.9612;9.0405;5.1213;0.0906;NaN;NaN;NaN;0.05;1;8.92;1;0.763;1;5.595;1;0;11.69;1.59
18NE13022_239;32;42.564;-66.587;383896;214;05-jul-13;10:37:00;35.123;9.6136;3.6056;0.0185;35.1385;4.3115;192.5516;0.08;1;17.675;1;1.137;1;9.95;1;0;15.55;1.78
18NE13022_243;33;42.57;-66.161;383903;5;06-jul-13;01:35:00;32.1036;14.0549;5.3932;0.3492;NaN;6.34;283.1444;0.04;1;0;1;0.2625;1;2.12;1;0;0.00;0.00
18NE13022_243;33;42.57;-66.161;383902;25;06-jul-13;01:35:00;32.052;9.05;5.9501;0.9669;NaN;NaN;NaN;0.08;1;0.31;1;0.4455;1;2.35;1;0;0.70;0.13
18NE13022_243;33;42.57;-66.161;383901;50;06-jul-13;01:35:00;33.2483;7.3887;5.1182;0.1739;NaN;NaN;NaN;0.115;1;7.375;1;0.754;1;5.635;1;0;9.78;1.31
18NE13022_243;33;42.57;-66.161;383900;132;06-jul-13;01:35:00;34.8413;10.6297;4.1233;0.0333;34.8558;4.917;219.5932;0.075;1;10.86;1;0.824;1;6.64;1;0;13.18;1.64
18NE13022_261;38;41.929;-65.926;383924;5;06-jul-13;02:21:00;32.2858;15.4023;5.1402;0.4378;NaN;NaN;NaN;0.04;1;0.59;1;0.2575;1;2.04;1;0;2.29;0.29
18NE13022_261;38;41.929;-65.926;383923;25;06-jul-13;02:21:00;32.5076;11.3131;5.3894;1.6384;NaN;NaN;NaN;0.155;1;2.9;1;0.4615;1;3.26;1;0;6.28;0.89
18NE13022_261;38;41.929;-65.926;383922;50;06-jul-13;02:21:00;32.9292;7.9819;5.2279;0.2549;NaN;NaN;NaN;0.255;1;8.125;1;0.751;1;5.315;1;0;10.82;1.53
18NE13022_261;38;41.929;-65.926;383921;112;06-jul-13;02:21:00;33.6962;8.3618;4.6508;0.0869;33.7092;5.4465;243.2407;0.145;1;11.335;1;0.895;1;7.165;1;0;12.66;1.58
18NE13022_244;34;42.505;-65.924;383907;4;06-jul-13;03:44:00;32.2059;14.4769;5.3244;0.4655;NaN;6.25;279.125;0.04;1;0.46;1;0.256;1;2.24;1;0;1.80;0.21
18NE13022_244;34;42.505;-65.924;383906;25;06-jul-13;03:44:00;32.6179;9.7297;5.4121;1.4146;NaN;NaN;NaN;0.165;1;2.725;1;0.46;1;3.17;1;0;5.92;0.86
18NE13022_244;34;42.505;-65.924;383905;50;06-jul-13;03:44:00;33.4784;7.9151;4.8948;0.1073;NaN;NaN;NaN;0.09;1;9.72;1;0.84;1;6.3;1;0;11.57;1.54
18NE13022_244;34;42.505;-65.924;383904;125;06-jul-13;03:44:00;34.6124;10.2851;4.2777;0.0407;34.6267;5.077;226.7388;0.075;1;11.05;1;0.8345;1;6.33;1;0;13.24;1.75
18NE13022_263;39;41.845;-65.969;383928;5;06-jul-13;04:40:00;32.3638;14.8109;5.2804;1.325;NaN;6.297;281.224;0.07;1;1.18;1;0.28;1;2.235;1;256;4.21;0.53
18NE13022_263;39;41.845;-65.969;383927;25;06-jul-13;04:40:00;32.7006;10.1449;5.1669;0.5819;NaN;NaN;NaN;0.345;1;5.47;1;0.5515;1;3.75;1;0;9.92;1.46
18NE13022_263;39;41.845;-65.969;383926;51;06-jul-13;04:40:00;32.8393;9.5322;5.1123;0.3214;NaN;NaN;NaN;0.32;1;6.46;1;0.6455;1;4.465;1;0;10.01;1.45
18NE13022_263;39;41.845;-65.969;383925;98;06-jul-13;04:40:00;32.9661;9.1159;5.0627;0.3159;32.9813;7.9215;353.7742;0.295;1;7.195;1;0.682;1;4.955;1;256;10.55;1.45
