CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL00002_330;STN27;47.5467;-52.5867;221098;169;29-apr-00;18:36:00;170.32;338.0732;4;NaN;9;NaN;9;8.51;1;1.72;1;9.73;1;6;4.95;0.87
18TL00002_334;FC-01;47;-52.8317;221115;4;29-apr-00;22:36:00;4.03;404.616;4;0.82;1;0.76;1;0;1;0.79;1;0.3;1;6;0.00;0.00
18TL00002_334;FC-01;47;-52.8317;221114;9;29-apr-00;22:36:00;9.11;406.8489;4;0.96;1;0.97;1;0;1;0.79;1;0;1;6;0.00;NaN
18TL00002_334;FC-01;47;-52.8317;221113;19;29-apr-00;22:36:00;19.03;410.8683;4;0.94;1;0.97;1;0;1;0.8;1;0.01;1;6;0.00;0.00
18TL00002_334;FC-01;47;-52.8317;221112;30;29-apr-00;22:36:00;29.97;397.4704;4;4.35;7;5.17;7;0;1;0.96;1;0.07;1;134;0.00;0.00
18TL00002_334;FC-01;47;-52.8317;221111;39;29-apr-00;22:36:00;39.74;386.3055;4;2.37;1;2.18;1;2.96;1;1.34;1;2.34;1;6;2.21;1.26
18TL00002_334;FC-01;47;-52.8317;221110;50;29-apr-00;22:36:00;50.65;382.7328;4;1.22;1;1.1;1;4.29;1;1.4;1;4.06;1;6;3.06;1.06
18TL00002_334;FC-01;47;-52.8317;221109;75;29-apr-00;22:36:00;75.41;379.16;4;0.57;1;0.56;1;5.08;1;1.48;1;5.25;1;6;3.43;0.97
18TL00002_334;FC-01;47;-52.8317;221108;98;29-apr-00;22:36:00;98.4;371.5678;4;0.46;1;0.44;1;5.74;1;1.62;1;6.7;1;6;3.54;0.86
18TL00002_337;FC-04;47;-52.3217;221142;5;30-apr-00;03:35:00;5.54;398.3636;4;1.45;1;1.25;1;0.02;1;0.81;1;0.09;1;6;0.02;0.22
18TL00002_337;FC-04;47;-52.3217;221141;10;30-apr-00;03:35:00;10.57;398.3636;4;1.45;1;1.26;1;0.06;1;0.89;1;0.28;1;6;0.07;0.21
18TL00002_337;FC-04;47;-52.3217;221140;20;30-apr-00;03:35:00;20.58;401.4898;4;1.53;1;1.32;1;0.6;1;1;1;1.16;1;6;0.60;0.52
18TL00002_337;FC-04;47;-52.3217;221139;30;30-apr-00;03:35:00;30.12;401.9364;4;1.56;1;1.35;1;0.11;1;0.83;1;0.23;1;6;0.13;0.48
18TL00002_337;FC-04;47;-52.3217;221138;40;30-apr-00;03:35:00;40.51;380.9464;4;3.11;1;3.2;1;3.06;1;1.51;1;1.4;1;6;2.03;2.19
18TL00002_337;FC-04;47;-52.3217;221137;51;30-apr-00;03:35:00;50.93;380.9464;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_337;FC-04;47;-52.3217;221136;76;30-apr-00;03:35:00;76.54;367.9951;4;2.72;1;2.34;1;6.99;1;1.91;1;6.06;1;6;3.66;1.15
18TL00002_337;FC-04;47;-52.3217;221135;118;30-apr-00;03:35:00;118.83;307.7046;4;2.44;1;2.06;1;11.15;1;2.13;1;15.58;1;6;5.23;0.72
18TL00002_338;FC-05;47;-52.0333;221151;4;30-apr-00;05:36:00;4.32;409.0819;4;1.09;1;0.93;1;0.13;1;0.53;1;0.06;1;6;0.25;2.17
18TL00002_338;FC-05;47;-52.0333;221150;9;30-apr-00;05:36:00;8.96;409.5285;4;1.11;1;0.96;1;0.09;1;0.86;1;0.21;1;6;0.10;0.43
18TL00002_338;FC-05;47;-52.0333;221149;20;30-apr-00;05:36:00;19.78;410.8683;4;1.35;1;1.18;1;0.04;1;0.8;1;0.14;1;6;0.05;0.29
18TL00002_338;FC-05;47;-52.0333;221148;29;30-apr-00;05:36:00;29.62;412.2081;4;2.03;1;1.76;1;0.05;1;0.86;1;0.17;1;6;0.06;0.29
18TL00002_338;FC-05;47;-52.0333;221147;39;30-apr-00;05:36:00;39.59;384.0726;4;9.64;7;12.42;7;2.98;1;1.6;1;1.43;1;134;1.86;2.08
18TL00002_338;FC-05;47;-52.0333;221146;49;30-apr-00;05:36:00;49.57;380.0532;4;3.59;7;3.05;7;5.09;1;1.52;1;2.63;1;134;3.35;1.94
18TL00002_338;FC-05;47;-52.0333;221145;74;30-apr-00;05:36:00;74.33;373.8008;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_338;FC-05;47;-52.0333;221144;100;30-apr-00;05:36:00;100.67;361.2962;4;0.24;1;0.19;1;7.64;1;1.73;1;6.98;1;6;4.42;1.09
18TL00002_338;FC-05;47;-52.0333;221143;132;30-apr-00;05:36:00;132.66;345.2187;4;NaN;9;NaN;9;8.59;1;1.81;1;9.55;1;6;4.75;0.90
18TL00002_340;FC-06;47;-51.485;221159;6;30-apr-00;08:55:00;5.59;385.8589;4;1.54;1;1.3;1;0.01;1;0.84;1;0;1;6;0.01;NaN
18TL00002_340;FC-06;47;-51.485;221158;11;30-apr-00;08:55:00;10.92;386.7521;4;1.54;1;1.31;1;0.01;1;0.85;1;0;1;6;0.01;NaN
18TL00002_340;FC-06;47;-51.485;221157;20;30-apr-00;08:55:00;19.75;387.1987;4;1.84;1;1.55;1;0.01;1;0.89;1;0;1;6;0.01;NaN
18TL00002_340;FC-06;47;-51.485;221156;29;30-apr-00;08:55:00;29.44;388.9851;4;2.02;1;1.78;1;0.01;1;0.91;1;0;1;6;0.01;NaN
18TL00002_340;FC-06;47;-51.485;221155;40;30-apr-00;08:55:00;40.55;388.9851;4;1.79;1;1.6;1;0.05;1;0.92;1;0;1;6;0.05;NaN
18TL00002_340;FC-06;47;-51.485;221154;50;30-apr-00;08:55:00;50.56;379.16;4;3.16;1;2.66;1;2.02;1;1.27;1;0.89;1;6;1.59;2.27
18TL00002_340;FC-06;47;-51.485;221153;74;30-apr-00;08:55:00;74.49;366.2087;4;2.06;1;1.72;1;5.24;1;1.64;1;4.46;1;6;3.20;1.17
18TL00002_340;FC-06;47;-51.485;221152;95;30-apr-00;08:55:00;95.34;311.724;4;5.96;7;6.9;7;10.4;1;2.19;1;12.47;1;134;4.75;0.83
18TL00002_353;FC-07;47;-51;221167;5;30-apr-00;11:45:00;5.1;401.0432;4;1.94;1;1.67;1;0;1;0.8;1;0;1;6;0.00;NaN
18TL00002_353;FC-07;47;-51;221166;10;30-apr-00;11:45:00;9.91;401.0432;4;1.82;1;1.56;1;0;1;0.82;1;0;1;6;0.00;NaN
18TL00002_353;FC-07;47;-51;221165;20;30-apr-00;11:45:00;19.94;401.4898;4;2.41;1;2.12;1;0;1;0.83;1;0;1;6;0.00;NaN
18TL00002_353;FC-07;47;-51;221164;29;30-apr-00;11:45:00;29.52;402.8296;4;2.24;1;1.98;1;0;1;0.95;1;0;1;6;0.00;NaN
18TL00002_353;FC-07;47;-51;221163;41;30-apr-00;11:45:00;41.59;401.0432;4;2.86;1;3.22;1;0;1;0.82;1;0;1;6;0.00;NaN
18TL00002_353;FC-07;47;-51;221162;50;30-apr-00;11:45:00;49.99;393.0045;4;4.08;7;4.79;7;0.37;1;1.07;1;0.03;1;134;0.35;12.33
18TL00002_353;FC-07;47;-51;221161;74;30-apr-00;11:45:00;74.83;358.6166;4;2.54;1;2.62;1;7.21;1;1.91;1;5.95;1;6;3.77;1.21
18TL00002_353;FC-07;47;-51;221160;99;30-apr-00;11:45:00;100.13;334.5004;4;1.52;1;1.28;1;9.76;1;1.75;1;10.78;1;6;5.58;0.91
18TL00002_369;FC-09;47;-50;221174;4;30-apr-00;23:45:00;4.37;387.6453;4;1.4;1;1.2;1;0.31;1;0.98;1;0;1;6;0.32;NaN
18TL00002_369;FC-09;47;-50;221173;9;30-apr-00;23:45:00;9.36;388.0919;4;1.31;1;1.12;1;0.29;1;1.04;1;0;1;6;0.28;NaN
18TL00002_369;FC-09;47;-50;221172;23;30-apr-00;23:45:00;23.05;388.9851;4;1.33;1;1.15;1;0.37;1;1.04;1;0;1;6;0.36;NaN
18TL00002_369;FC-09;47;-50;221171;31;30-apr-00;23:45:00;31.07;390.7715;4;1.53;1;1.32;1;0.3;1;1;1;0;1;6;0.30;NaN
18TL00002_369;FC-09;47;-50;221170;40;30-apr-00;23:45:00;40.48;397.0239;4;2.32;1;2.16;1;0.27;1;0.99;1;0;1;6;0.27;NaN
18TL00002_369;FC-09;47;-50;221169;50;30-apr-00;23:45:00;50.73;402.8296;4;3.7;7;4.29;7;0.04;1;1;1;0;1;134;0.04;NaN
18TL00002_369;FC-09;47;-50;221168;73;30-apr-00;23:45:00;74.03;345.2187;4;1.77;1;1.53;1;8.1;1;1.83;1;8.14;1;6;4.43;1.00
18TL00002_370;FC-10;47;-49.1167;221181;6;01-may-00;05:40:00;6.39;386.7521;4;2.67;1;2.52;1;0.04;1;0.88;1;0.08;1;6;0.05;0.50
18TL00002_370;FC-10;47;-49.1167;221180;9;01-may-00;05:40:00;8.94;397.0239;4;2.53;1;2.66;1;0.07;1;0.89;1;0.1;1;6;0.08;0.70
18TL00002_370;FC-10;47;-49.1167;221179;21;01-may-00;05:40:00;21.2;396.5772;4;2.16;7;2.75;7;0;1;0.83;1;0;1;134;0.00;NaN
18TL00002_370;FC-10;47;-49.1167;221178;30;01-may-00;05:40:00;30.42;397.917;4;2.61;1;2.42;1;0;1;0.87;1;0;1;6;0.00;NaN
18TL00002_370;FC-10;47;-49.1167;221177;41;01-may-00;05:40:00;40.99;400.15;4;2.9;1;2.56;1;0;1;0.91;1;0;1;6;0.00;NaN
18TL00002_370;FC-10;47;-49.1167;221176;51;01-may-00;05:40:00;51.42;402.8296;4;2.95;7;3.48;7;0;1;0.91;1;0.03;1;134;0.00;0.00
18TL00002_370;FC-10;47;-49.1167;221175;74;01-may-00;05:40:00;74.38;343.8789;4;2.35;1;2.55;1;7.59;1;1.8;1;7;1;6;4.22;1.08
18TL00002_371;HB-01;46.8183;-48.7833;221183;5;01-may-00;08:43:00;5.47;402.383;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_371;HB-01;46.8183;-48.7833;221182;77;01-may-00;08:43:00;77.16;331.8208;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_389;HB-02;46.7517;-48.8833;221185;5;01-may-00;10:07:00;5.07;398.8102;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_389;HB-02;46.7517;-48.8833;221184;73;01-may-00;10:07:00;73.72;345.6653;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_407;HB-03;46.6833;-48.7883;221187;4;01-may-00;11:23:00;4.19;397.917;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_407;HB-03;46.6833;-48.7883;221186;69;01-may-00;11:23:00;69.21;334.947;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_408;HB-04;46.75;-48.6817;221189;5;01-may-00;12:25:00;5.15;398.3636;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_408;HB-04;46.75;-48.6817;221188;79;01-may-00;12:25:00;79.36;330.0344;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_409;HB-05;46.7517;-48.7567;221191;5;01-may-00;13:38:00;5.34;396.5772;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_409;HB-05;46.7517;-48.7567;221190;75;01-may-00;13:38:00;76.06;336.7334;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_004;HB-06;46.7317;-48.7817;221193;5;01-may-00;14:43:00;4.56;397.917;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_004;HB-06;46.7317;-48.7817;221192;74;01-may-00;14:43:00;74.84;340.3062;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_005;HB-07;46.7483;-48.8117;221195;5;01-may-00;15:35:00;4.6;398.3636;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_005;HB-07;46.7483;-48.8117;221194;75;01-may-00;15:35:00;75.91;346.1119;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_006;HB-08;46.77;-48.7817;221197;5;01-may-00;16:25:00;4.84;397.917;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_006;HB-08;46.77;-48.7817;221196;78;01-may-00;16:25:00;78.51;337.18;4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;6;NaN;NaN
18TL00002_008;FC-12;47;-48.1167;221206;6;01-may-00;20:56:00;5.56;422.4798;4;2.98;1;3.48;1;0.08;1;0.75;1;0.26;1;6;0.11;0.31
18TL00002_008;FC-12;47;-48.1167;221205;10;01-may-00;20:56:00;10.05;421.14;4;2.99;1;3.39;1;0.03;1;0.68;1;0.13;1;6;0.04;0.23
18TL00002_008;FC-12;47;-48.1167;221204;20;01-may-00;20:56:00;20.09;419.8002;4;4.65;7;5.34;7;0.05;1;0.77;1;0.31;1;134;0.06;0.16
18TL00002_008;FC-12;47;-48.1167;221203;30;01-may-00;20:56:00;30.11;416.2274;4;5.26;7;6.06;7;0.1;1;0.8;1;0.23;1;134;0.13;0.43
18TL00002_008;FC-12;47;-48.1167;221202;40;01-may-00;20:56:00;40.21;408.1888;4;6.18;7;7.27;7;0.68;1;0.98;1;0.36;1;134;0.69;1.89
18TL00002_008;FC-12;47;-48.1167;221201;50;01-may-00;20:56:00;50.25;391.6647;4;5.35;7;6.47;7;2.92;1;1.56;1;0.57;1;134;1.87;5.12
18TL00002_008;FC-12;47;-48.1167;221200;76;01-may-00;20:56:00;76.16;368.4417;4;3.21;1;3.48;1;7.07;1;1.95;1;5.29;1;6;3.63;1.34
18TL00002_008;FC-12;47;-48.1167;221199;101;01-may-00;20:56:00;101.34;347.4517;4;1.8;1;1.52;1;8.51;1;1.97;1;7.8;1;6;4.32;1.09
18TL00002_008;FC-12;47;-48.1167;221198;130;01-may-00;20:56:00;130.65;334.0538;4;NaN;9;NaN;9;8.89;1;2.13;1;10.24;1;6;4.17;0.87
18TL00002_060;S27-10;47.99;-50.48;221423;5;06-may-00;17:39:00;4.95;414.4411;4;2.71;7;3.23;7;0;1;0.97;1;0.24;1;134;0.00;0.00
18TL00002_060;S27-10;47.99;-50.48;221422;9;06-may-00;17:39:00;9.35;415.7809;4;3.19;1;2.88;1;0;1;0.65;1;0;1;6;0.00;NaN
18TL00002_060;S27-10;47.99;-50.48;221421;20;06-may-00;17:39:00;20.03;414.8877;4;2.66;1;3.06;1;0;1;0.68;1;0;1;6;0.00;NaN
18TL00002_060;S27-10;47.99;-50.48;221420;30;06-may-00;17:39:00;30.11;413.5479;4;3.45;1;3.03;1;0;1;0.66;1;0;1;6;0.00;NaN
18TL00002_060;S27-10;47.99;-50.48;221419;39;06-may-00;17:39:00;39.63;408.6353;4;5.02;7;6.15;7;0.15;1;0.7;1;0.23;1;134;0.21;0.65
18TL00002_060;S27-10;47.99;-50.48;221418;50;06-may-00;17:39:00;50.21;385.8589;4;2.77;1;3.15;1;4.02;1;1.03;1;1.81;1;6;3.90;2.22
18TL00002_060;S27-10;47.99;-50.48;221417;74;06-may-00;17:39:00;74.35;374.6941;4;1.19;1;1.01;1;6.78;1;1.08;1;4.8;1;6;6.28;1.41
18TL00002_060;S27-10;47.99;-50.48;221416;99;06-may-00;17:39:00;100.24;365.3155;4;0.44;1;0.42;1;8;1;1.52;1;6.78;1;6;5.26;1.18
18TL00002_060;S27-10;47.99;-50.48;221415;132;06-may-00;17:39:00;132.98;335.8402;4;NaN;9;NaN;9;9.3;1;1.67;1;9.9;1;6;5.57;0.94
18TL00002_061;S27-08;47.89;-50.95;221432;4;06-may-00;20:32:00;4.49;407.2955;4;2.19;1;1.91;1;0;1;0.88;1;0.05;1;6;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221431;10;06-may-00;20:32:00;10.09;407.2955;4;2.3;1;2.08;1;0;1;0.91;1;0.12;1;6;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221430;30;06-may-00;20:32:00;29.77;409.9751;4;2.675;1;2.6;1;0;1;0.85;1;0.125;1;6;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221428;38;06-may-00;20:32:00;38.62;411.7615;4;2.86;1;2.6;1;0;1;0.92;1;0.28;1;6;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221427;51;06-may-00;20:32:00;51.32;384.5191;4;3.45;7;4.43;7;2.87;1;1.54;1;1.28;1;134;1.86;2.24
18TL00002_061;S27-08;47.89;-50.95;221426;75;06-may-00;20:32:00;75.86;366.2087;4;1.38;1;1.2;1;6.57;1;1.75;1;4.53;1;6;3.75;1.45
18TL00002_061;S27-08;47.89;-50.95;221425;103;06-may-00;20:32:00;104.28;328.6947;4;0.86;1;0.68;1;8.76;1;2.13;1;9.71;1;6;4.11;0.90
18TL00002_061;S27-08;47.89;-50.95;221424;119;06-may-00;20:32:00;120.04;324.6753;4;NaN;9;NaN;9;8.97;1;2.19;1;10.11;1;6;4.10;0.89
18TL00002_062;S27-06;47.79;-51.42;221441;5;06-may-00;22:52:00;5.06;408.6353;4;2.63;1;3.05;1;0;1;0.87;1;0.17;1;6;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221440;11;06-may-00;22:52:00;11.04;409.9751;4;3.18;1;2.85;1;0;1;0.64;1;0.19;1;6;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221439;19;06-may-00;22:52:00;19.29;407.7422;4;2.39;1;2.82;1;0;1;0.79;1;0.09;1;6;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221438;31;06-may-00;22:52:00;31.32;410.4217;4;2.49;1;2.92;1;0;1;0.83;1;0.2;1;6;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221437;39;06-may-00;22:52:00;39.38;402.383;4;3.44;7;5.37;7;0;1;1.02;1;0.2;1;134;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221436;48;06-may-00;22:52:00;48.29;387.6453;4;4.63;7;5.71;7;1.37;1;1.15;1;0.81;1;134;1.19;1.69
18TL00002_062;S27-06;47.79;-51.42;221435;74;06-may-00;22:52:00;74.26;366.2087;4;1.28;1;1.15;1;7.12;1;1.77;1;5.97;1;6;4.02;1.19
18TL00002_062;S27-06;47.79;-51.42;221434;99;06-may-00;22:52:00;100.13;361.7428;4;0.52;1;0.53;1;7.48;1;1.89;1;6.78;1;6;3.96;1.10
18TL00002_062;S27-06;47.79;-51.42;221433;138;06-may-00;22:52:00;139.38;321.5491;4;NaN;9;NaN;9;9.32;1;2.17;1;11.21;1;6;4.29;0.83
18TL00002_064;S27-04;47.68;-51.88;221451;6;07-may-00;01:35:00;5.63;402.383;4;1.48;1;1.42;1;0;1;0.45;1;0.18;1;6;0.00;0.00
18TL00002_064;S27-04;47.68;-51.88;221450;11;07-may-00;01:35:00;10.88;401.4898;4;1.18;1;1.05;1;0;1;0.37;1;0;1;6;0.00;NaN
18TL00002_064;S27-04;47.68;-51.88;221449;20;07-may-00;01:35:00;20.66;402.383;4;1.75;1;1.56;1;0;1;0.4;1;0;1;6;0.00;NaN
18TL00002_064;S27-04;47.68;-51.88;221448;32;07-may-00;01:35:00;31.89;401.4898;4;1.68;1;1.49;1;0;1;0.39;1;0;1;6;0.00;NaN
18TL00002_064;S27-04;47.68;-51.88;221447;40;07-may-00;01:35:00;40.72;410.8683;4;2.73;1;2.36;1;0;1;1.16;1;0.28;1;6;0.00;0.00
18TL00002_064;S27-04;47.68;-51.88;221446;51;07-may-00;01:35:00;50.94;387.1987;4;5.05;7;6.4;7;1.49;1;1.28;1;0.5;1;134;1.16;2.98
18TL00002_064;S27-04;47.68;-51.88;221445;75;07-may-00;01:35:00;75.18;368.8883;4;1.3;1;1.14;1;6.41;1;1.78;1;4.73;1;6;3.60;1.36
18TL00002_064;S27-04;47.68;-51.88;221444;98;07-may-00;01:35:00;99.17;363.0826;4;0.57;1;0.62;1;7.5;1;1.99;1;6.72;1;6;3.77;1.12
18TL00002_064;S27-04;47.68;-51.88;221443;151;07-may-00;01:35:00;151.8;326.9083;4;NaN;9;NaN;9;8.89;1;1.92;1;10.62;1;6;4.63;0.84
18TL00002_064;S27-04;47.68;-51.88;221442;180;07-may-00;01:35:00;181.69;311.724;4;NaN;9;NaN;9;9.91;1;2.28;1;13.44;1;6;4.35;0.74
18TL00002_066;S27-02;47.58;-52.35;221461;5;07-may-00;04:30:00;5.13;393.0045;4;1.96;1;1.73;1;0;1;0.39;1;0;1;6;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221460;11;07-may-00;04:30:00;10.89;393.4511;4;2.13;1;2.13;1;0;1;0.42;1;0;1;6;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221459;20;07-may-00;04:30:00;20.47;392.5579;4;2.17;1;1.88;1;0;1;0.39;1;0.17;1;6;0.00;0.00
18TL00002_066;S27-02;47.58;-52.35;221458;30;07-may-00;04:30:00;30.38;396.1306;4;1.79;1;1.97;1;0;1;0.42;1;0;1;6;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221457;40;07-may-00;04:30:00;40.24;401.0432;4;2.28;1;2.67;1;0;1;0.41;1;0;1;6;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221456;52;07-may-00;04:30:00;51.96;389.4317;4;6.57;7;7.61;7;0;1;0.61;1;0;1;134;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221455;77;07-may-00;04:30:00;77.24;363.9757;4;0.27;1;0.25;1;7.11;1;0.93;1;5.84;1;6;7.65;1.22
18TL00002_066;S27-02;47.58;-52.35;221454;99;07-may-00;04:30:00;99.79;364.4223;4;0.46;1;0.49;1;7.32;1;0.94;1;6.1;1;6;7.79;1.20
18TL00002_066;S27-02;47.58;-52.35;221453;149;07-may-00;04:30:00;150.52;338.5197;4;NaN;9;NaN;9;8.98;1;1.04;1;9.72;1;6;8.63;0.92
18TL00002_066;S27-02;47.58;-52.35;221452;159;07-may-00;04:30:00;159.94;326.9083;4;NaN;9;NaN;9;9.47;1;1.12;1;12.37;1;6;8.46;0.77
18TL00002_067;STN27;47.5467;-52.5867;221471;5;07-may-00;06:33:00;5.46;395.684;4;3.01;1;2.59;1;0;1;0.46;1;0;1;6;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221470;10;07-may-00;06:33:00;10.56;396.5772;4;2.72;1;2.35;1;0;1;0.45;1;0;1;6;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221469;20;07-may-00;06:33:00;20.52;396.5772;4;2.84;1;2.46;1;0;1;0.42;1;0;1;6;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221468;30;07-may-00;06:33:00;30.17;397.0239;4;2.94;1;2.57;1;0;1;0.44;1;0;1;6;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221467;40;07-may-00;06:33:00;40.42;396.5772;4;3.24;1;3.62;1;0;1;0.39;1;0.15;1;6;0.00;0.00
18TL00002_067;STN27;47.5467;-52.5867;221466;50;07-may-00;06:33:00;50.58;391.2181;4;4.03;7;4.98;7;1;1;0.55;1;0.52;1;134;1.82;1.92
18TL00002_067;STN27;47.5467;-52.5867;221465;74;07-may-00;06:33:00;74.84;371.5678;4;2.34;1;2.01;1;5.06;1;0.89;1;2.39;1;6;5.69;2.12
18TL00002_067;STN27;47.5467;-52.5867;221464;100;07-may-00;06:33:00;100.36;373.3542;4;0.31;1;0.31;1;5.14;1;0.83;1;3.64;1;6;6.19;1.41
18TL00002_067;STN27;47.5467;-52.5867;221463;150;07-may-00;06:33:00;151.1;340.3062;4;NaN;9;NaN;9;8.77;1;1.06;1;9.84;1;6;8.27;0.89
18TL00002_067;STN27;47.5467;-52.5867;221462;165;07-may-00;06:33:00;166.13;323.7821;4;NaN;9;NaN;9;9.1;1;1.1;1;11.76;1;6;8.27;0.77
