CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU14030_204;HL_06;42.834;-61.7323;404086;2.52;21-sep-14;04:55:00;2.52;33.932;19.9694;5.2786;8.237;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_204;HL_06;42.834;-61.7323;404087;2.52;21-sep-14;04:55:00;2.521;33.9336;19.9698;5.274;8.236;0.2318;1;33.995;1;5.424;1;0.03;1;0;1;0.031;1;0.7;1;0;0.00;0.00
18HU14030_204;HL_06;42.834;-61.7323;404084;10.16;21-sep-14;04:54:00;10.167;33.9604;19.9941;5.2763;8.24;0.24359;1;NaN;9;NaN;9;0;1;0;1;0.039;1;0.84;1;0;0.00;0.00
18HU14030_204;HL_06;42.834;-61.7323;404083;19.72;21-sep-14;04:53:00;19.728;34.1071;20.1636;5.2478;8.244;0.22787;1;NaN;9;NaN;9;0.03;1;0;1;0.041;1;0.62;1;0;0.00;0.00
18HU14030_204;HL_06;42.834;-61.7323;404082;19.83;21-sep-14;04:52:00;19.838;34.133;20.1988;5.2331;8.247;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_204;HL_06;42.834;-61.7323;404081;30.81;21-sep-14;04:51:00;30.815;34.348;20.487;5.2562;8.247;0.26716;1;NaN;9;NaN;9;0;1;0;1;0.053;1;0.68;2;2048;0.00;0.00
18HU14030_204;HL_06;42.834;-61.7323;404080;39.2;21-sep-14;04:50:00;39.207;34.1629;18.2618;5.617;8.234;0.44003;1;NaN;9;NaN;9;0.035;1;0;1;0.128;1;1.04;1;0;0.00;0.00
18HU14030_204;HL_06;42.834;-61.7323;404079;49.87;21-sep-14;04:49:00;49.873;33.3747;12.5942;5.8886;8.164;0.51861;1;NaN;9;NaN;9;0.155;1;0.86;1;0.328;1;1.94;1;0;2.62;0.44
18HU14030_204;HL_06;42.834;-61.7323;404078;61.29;21-sep-14;04:48:00;61.296;33.7655;10.878;5.5519;8.123;0.14145;1;NaN;9;NaN;9;0.065;1;4.18;1;0.55;1;3.13;1;0;7.60;1.34
18HU14030_204;HL_06;42.834;-61.7323;404077;79.57;21-sep-14;04:47:00;79.576;34.2325;10.9593;5.0292;8.106;0.05528;1;NaN;9;NaN;9;0.04;1;7.32;1;0.673;1;4.36;1;0;10.88;1.68
18HU14030_204;HL_06;42.834;-61.7323;404076;80.09;21-sep-14;04:47:00;80.098;34.2394;10.9636;5.0217;8.106;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_204;HL_06;42.834;-61.7323;404075;100.34;21-sep-14;04:45:00;100.343;34.5759;11.4054;4.7214;8.104;0.02276;1;NaN;9;NaN;9;0.04;1;9.06;1;0.731;1;4.96;1;0;12.39;1.83
18HU14030_204;HL_06;42.834;-61.7323;404074;148.54;21-sep-14;04:44:00;148.545;35.2594;11.7705;4.0172;8.078;NaN;9;NaN;9;NaN;9;0.045;1;14.82;1;0.995;1;7.26;1;0;14.89;2.04
18HU14030_204;HL_06;42.834;-61.7323;404072;250.57;21-sep-14;04:41:00;250.572;35.1406;8.2711;3.4546;7.991;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_204;HL_06;42.834;-61.7323;404073;250.98;21-sep-14;04:41:00;250.988;35.1402;8.2685;3.4569;7.992;NaN;9;35.199;1;3.624;1;0.035;1;24.04;2;1.59;1;14.66;1;2048;15.12;1.64
18HU14030_204;HL_06;42.834;-61.7323;404071;501.15;21-sep-14;04:35:00;501.155;35.0128;5.5441;4.9472;8.024;NaN;9;35.062;1;5.236;1;0.03;1;19.76;1;1.347;1;12.78;1;0;14.67;1.55
18HU14030_204;HL_06;42.834;-61.7323;404070;750.34;21-sep-14;04:30:00;750.347;34.9713;4.6846;5.6127;8.03;NaN;9;NaN;9;NaN;9;0.03;1;17.96;1;1.232;1;11.5;1;0;14.58;1.56
18HU14030_204;HL_06;42.834;-61.7323;404069;1089.67;21-sep-14;04:24:00;1089.671;34.9582;4.2926;5.7924;8.02;NaN;9;35.002;1;6.058;1;0.04;1;17.57;1;1.194;1;11.88;1;0;14.72;1.48
18HU14030_226;HL_07;42.4752;-61.433;404104;1.78;21-sep-14;11:40:00;1.785;35.3473;21.337;5.0689;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_226;HL_07;42.4752;-61.433;404103;1.89;21-sep-14;11:39:00;1.89;35.3522;21.3374;5.0714;NaN;0.1577;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_226;HL_07;42.4752;-61.433;404105;2.79;21-sep-14;11:40:00;2.794;35.3523;21.3374;5.0649;NaN;0.19347;1;35.447;1;5.212;1;0.04;1;0;1;0;2;0.62;1;2048;NaN;0.00
18HU14030_226;HL_07;42.4752;-61.433;404102;20.48;21-sep-14;11:37:00;20.484;35.352;21.3375;5.0524;NaN;0.18465;1;NaN;9;NaN;9;0.04;1;0;1;0;2;0.57;1;2048;NaN;0.00
18HU14030_226;HL_07;42.4752;-61.433;404101;29.28;21-sep-14;11:36:00;29.284;35.3516;21.3355;5.0632;NaN;0.18465;1;NaN;9;NaN;9;0.045;1;0;1;0.026;1;0.7;1;0;0.00;0.00
18HU14030_226;HL_07;42.4752;-61.433;404100;39.39;21-sep-14;11:36:00;39.394;35.3518;21.1575;5.0507;NaN;0.24752;1;NaN;9;NaN;9;0.04;1;0;1;0;2;0.76;1;2048;NaN;0.00
18HU14030_226;HL_07;42.4752;-61.433;404099;47.96;21-sep-14;11:35:00;47.969;35.593;18.5409;5.0087;NaN;0.52506;1;NaN;9;NaN;9;0.075;1;0.28;1;0.232;1;3.04;1;0;1.21;0.09
18HU14030_226;HL_07;42.4752;-61.433;404098;58.45;21-sep-14;11:34:00;58.455;35.7003;17.1497;4.4852;NaN;0.34181;1;NaN;9;NaN;9;0.175;1;2.17;1;0.19;1;1.97;1;0;11.42;1.10
18HU14030_226;HL_07;42.4752;-61.433;404097;80.71;21-sep-14;11:33:00;80.717;35.654;15.6936;4.2229;NaN;0.15608;1;NaN;9;NaN;9;0.06;1;7.74;1;0.498;1;2.94;1;0;15.54;2.63
18HU14030_226;HL_07;42.4752;-61.433;404096;100.11;21-sep-14;11:32:00;100.113;35.7544;15.1549;4.0984;NaN;0.06666;1;NaN;9;NaN;9;0.05;1;9.04;1;0.584;1;3.47;1;0;15.48;2.61
18HU14030_226;HL_07;42.4752;-61.433;404095;149.57;21-sep-14;11:31:00;149.57;35.82;14.3316;3.8696;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_226;HL_07;42.4752;-61.433;404094;250.37;21-sep-14;11:29:00;250.373;35.5059;11.8644;3.3066;NaN;NaN;9;35.598;1;3.472;1;0.045;1;20.3;1;1.265;1;9.76;1;0;16.05;2.08
18HU14030_226;HL_07;42.4752;-61.433;404093;499.89;21-sep-14;11:24:00;499.896;35.0674;6.7467;4.233;NaN;NaN;9;35.192;1;4.413;1;0.03;1;21.82;1;1.456;1;14.04;1;0;14.99;1.55
18HU14030_226;HL_07;42.4752;-61.433;404092;749.86;21-sep-14;11:19:00;749.861;34.9846;4.8678;5.484;NaN;NaN;9;NaN;9;NaN;9;0.035;1;18.14;1;1.225;1;11.56;1;0;14.81;1.57
18HU14030_226;HL_07;42.4752;-61.433;404091;1000.2;21-sep-14;10:55:00;1000.203;34.9649;4.4165;5.7579;NaN;NaN;9;35.05;1;6.052;1;0.03;1;17.45;1;1.175;1;11.37;1;0;14.85;1.53
18HU14030_226;HL_07;42.4752;-61.433;404090;1500.29;21-sep-14;10:46:00;1500.297;34.9576;3.9671;5.8352;NaN;NaN;9;NaN;9;NaN;9;0;1;17.36;1;1.18;1;12.25;1;0;14.71;1.42
18HU14030_226;HL_07;42.4752;-61.433;404089;2000.32;21-sep-14;10:18:00;2000.32;34.9472;3.5149;5.8698;NaN;NaN;9;35.027;1;6.194;1;0;1;17.44;1;1.174;1;14.41;1;0;14.86;1.21
18HU14030_226;HL_07;42.4752;-61.433;404088;2791.79;21-sep-14;09:43:00;2791.796;34.9238;2.9179;5.9246;NaN;NaN;9;34.999;1;6.3515;1;0.03;1;16.7;1;1.129;1;16.1;1;0;14.79;1.04
18HU14030_261;HL_05.5;42.9433;-61.8342;404122;2.13;22-sep-14;00:09:00;2.135;33.6842;19.8317;5.3654;8.189;0.26716;1;33.794;1;5.483;1;0;1;0;1;0.064;1;0.52;2;2048;0.00;0.00
18HU14030_261;HL_05.5;42.9433;-61.8342;404121;2.28;22-sep-14;00:09:00;2.287;33.6804;19.827;5.3595;8.189;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU14030_261;HL_05.5;42.9433;-61.8342;404120;10.53;22-sep-14;00:08:00;10.537;33.6558;19.8024;5.3533;8.189;0.29466;1;NaN;9;NaN;9;0;1;0;1;0.06;1;0.52;2;2048;0.00;0.00
18HU14030_261;HL_05.5;42.9433;-61.8342;404119;21.37;22-sep-14;00:07:00;21.377;33.9901;20.0257;5.3203;8.197;0.34574;1;NaN;9;NaN;9;0;1;0;1;0.068;1;0.51;2;2048;0.00;0.00
18HU14030_261;HL_05.5;42.9433;-61.8342;404118;30.28;22-sep-14;00:06:00;30.282;34.0091;20.0288;5.3342;8.198;0.36931;1;NaN;9;NaN;9;0;1;0;1;0;2;0.52;2;2048;NaN;0.00
18HU14030_261;HL_05.5;42.9433;-61.8342;404117;40.44;22-sep-14;00:04:00;40.446;33.7329;15.9078;5.839;8.141;0.72925;1;NaN;9;NaN;9;0.055;1;0;1;0.208;1;1.27;1;0;0.00;0.00
18HU14030_261;HL_05.5;42.9433;-61.8342;404116;50.61;22-sep-14;00:04:00;50.618;33.7206;14.3334;5.8202;8.115;0.61257;1;NaN;9;NaN;9;0.115;1;0.68;1;0.277;1;1.73;1;0;2.45;0.39
18HU14030_261;HL_05.5;42.9433;-61.8342;404115;60.24;22-sep-14;00:03:00;60.242;33.5612;12.4638;5.8435;8.075;0.40467;1;NaN;9;NaN;9;0.125;1;1.83;1;0.401;1;2.34;1;0;4.56;0.78
18HU14030_261;HL_05.5;42.9433;-61.8342;404114;81.08;22-sep-14;00:01:00;81.085;34.2915;11.183;4.9826;8.017;0.04715;1;NaN;9;NaN;9;0.045;1;7.36;1;0.669;1;4.32;1;0;11.00;1.70
18HU14030_261;HL_05.5;42.9433;-61.8342;404113;101.97;22-sep-14;00:00:00;101.973;34.8943;12.27;4.4407;8.016;0.02114;1;NaN;9;NaN;9;0.04;1;9.81;1;0.742;1;5.12;1;0;13.22;1.92
18HU14030_261;HL_05.5;42.9433;-61.8342;404112;249.26;21-sep-14;23:56:00;249.264;35.2285;9.4745;3.2447;7.907;NaN;9;35.338;1;3.367;1;0.055;1;23.46;1;1.523;1;13.28;1;0;15.40;1.77
18HU14030_261;HL_05.5;42.9433;-61.8342;404111;430.67;21-sep-14;23:52:00;430.675;35.0623;7.0124;4.1165;7.906;NaN;9;35.166;1;4.2535;1;0.05;1;22.27;1;1.474;1;13.92;1;0;15.11;1.60
18HU14030_265;HL_06.3;42.736;-61.6157;404138;2.28;22-sep-14;05:32:00;2.284;34.2424;20.1341;5.3292;NaN;0.24359;1;34.21;1;5.437;1;0.03;1;0;1;0;2;0.55;1;2048;NaN;0.00
18HU14030_265;HL_06.3;42.736;-61.6157;404137;2.37;22-sep-14;05:31:00;2.379;34.2552;20.1543;5.3091;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
