CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18OL16015_1529;941;47.49967;-63.75167;418732;25.09;16-jun-16;01:42:00;30.69;-0.39;324.94616;326.33062;NaN;0.118;NaN;9;0.12;1;5.405;1;0.975;1;6.27;1;6;5.54;0.86
18OL16015_1529;941;47.49967;-63.75167;418731;64.65;16-jun-16;01:42:00;32.1;0.36;272.60464;271.46581;NaN;0.184;NaN;9;0.245;1;10.02;1;1.32333;1;17.405;1;6;7.57;0.58
18OL16015_1530;961;46.83317;-63.751;418736;2.48;16-jun-16;06:22:00;29.32;8.57;307.7074;311.39185;NaN;1.289;NaN;9;0.04;1;0.075;1;0.1;1;0.905;1;6;0.75;0.08
18OL16015_1530;961;46.83317;-63.751;418735;24.49;16-jun-16;06:22:00;30.09;1.8;326.15198;324.85684;NaN;0.31;NaN;9;0.07;1;0.565;1;0.46;1;4.57;1;6;1.23;0.12
18OL16015_1530;961;46.83317;-63.751;418734;30.74;16-jun-16;06:22:00;30.27;1.44;339.1927;343.79268;NaN;0.249;NaN;9;0.07;1;0.605;1;0.44;1;3.06;1;6;1.38;0.20
18OL16015_1531;971;46.49917;-63.25033;418738;2.28;16-jun-16;09:20:00;28.78;9.47;297.56958;300.18219;NaN;0.98;1.535;9;0.035;1;0.085;1;0.115;1;2.04;1;6;0.74;0.04
18OL16015_1531;971;46.49917;-63.25033;418737;19.93;16-jun-16;09:20:00;28.87;9.32;296.7657;299.73559;NaN;0.861;1.285;9;0.05;1;0.14333;1;0.13333;1;1.9;1;6;1.08;0.08
18OL16015_1532;991;46.83183;-62.74883;418741;2.48;16-jun-16;14:01:00;30.64;6.97;330.57332;332.85098;NaN;0.281;0.94;9;0.02;1;0.03667;1;0.16667;1;0.305;1;6;0.22;0.12
18OL16015_1532;991;46.83183;-62.74883;418740;25.19;16-jun-16;14:01:00;30.9;0.72;413.68558;409.84482;NaN;0.205;0.34;9;0.02333;1;0.17;1;0.32667;1;0.08;1;6;0.52;2.13
18OL16015_1532;991;46.83183;-62.74883;418739;50.47;16-jun-16;14:01:00;30.98;-0.5;362.77318;359.13339;NaN;0.289;NaN;9;0.065;1;2.3;1;0.785;1;2.29;1;6;2.93;1.00
18OL16015_1533;1021;46.5675;-62.24783;418744;2.48;16-jun-16;21:19:00;29.55;9.11;310.65496;313.55786;NaN;0.868;1.505;9;0.03;1;0.045;1;0.075;1;0.925;1;6;0.60;0.05
18OL16015_1533;1021;46.5675;-62.24783;418743;25.39;16-jun-16;21:19:00;30.15;4.44;341.24706;336.24514;NaN;0.459;2;9;0.04;1;0.11;1;0.305;1;1.955;1;6;0.36;0.06
18OL16015_1533;1021;46.5675;-62.24783;418742;36.79;16-jun-16;21:19:00;30.48;2.34;346.7849;346.53927;NaN;0.155;NaN;9;0.045;1;0.335;1;0.4;1;3.38;1;6;0.84;0.10
18OL16015_1534;1051;46.1665;-61.75417;418747;1.98;17-jun-16;03:43:00;28.89;9.85;297.74822;301.85694;NaN;0.544;0.55;9;0.015;1;0.035;1;0.205;1;0.42;1;6;0.17;0.08
18OL16015_1534;1051;46.1665;-61.75417;418746;24.59;17-jun-16;03:43:00;30.28;2.41;350.04508;348.70528;NaN;0.234;0.26;9;0.04;1;0.055;1;0.36;1;0.5;1;6;0.15;0.11
18OL16015_1534;1051;46.1665;-61.75417;418745;47.4;17-jun-16;03:43:00;30.54;0.85;332.9403;331.06458;NaN;0.534;NaN;9;0.07;1;0.545;1;0.565;1;2.925;1;6;0.96;0.19
18OL16015_1535;1071;45.8335;-62.25017;418750;1.98;17-jun-16;08:23:00;28.57;8.77;303.86664;305.27343;NaN;0.357;0.44;9;0.025;1;0.04;1;0.26;1;0.595;1;6;0.15;0.07
18OL16015_1535;1071;45.8335;-62.25017;418749;24.79;17-jun-16;08:23:00;29.54;7.43;307.4841;309.33749;NaN;0.602;0.55;9;0.02;1;0.08;1;0.33;1;1.145;1;6;0.24;0.07
18OL16015_1535;1071;45.8335;-62.25017;418748;29.55;17-jun-16;08:23:00;29.89;5.81;319.14036;318.96172;NaN;0.378;NaN;9;0.03;1;0.05;1;0.33;1;0.745;1;6;0.15;0.07
18OL16015_1536;1091;46.5005;-61.24883;418753;2.38;17-jun-16;16:35:00;29.69;8.86;310.6103;313.49087;NaN;0.362;1.29;9;0.03;1;0.055;1;0.15;1;1.22;1;6;0.37;0.05
18OL16015_1536;1091;46.5005;-61.24883;418752;25.09;17-jun-16;16:35:00;30.37;3.73;350.98294;348.72761;NaN;0.319;0.465;9;0.04;1;0.16;1;0.345;1;2.065;1;6;0.46;0.08
18OL16015_1536;1091;46.5005;-61.24883;418751;50.37;17-jun-16;16:35:00;30.62;1.87;347.72276;345.4451;NaN;0.203;NaN;9;0.055;1;0.59;1;0.505;1;2.97;1;6;1.17;0.20
18OL16015_1537;1111;47.1655;-61.75183;418755;1.88;17-jun-16;22:53:00;30.98;9.09;293.01426;296.00648;NaN;0.656;0.9;9;0.03;1;0.07;1;0.405;1;1.1;1;6;0.17;0.06
18OL16015_1537;1111;47.1655;-61.75183;418754;25.29;17-jun-16;22:53:00;31.07;2.51;333.96748;329.52381;NaN;0.677;0.755;9;0.065;1;1.43;1;0.66;1;1.455;1;6;2.17;0.98
18OL16015_1538;1141;47.16683;-61.24967;418758;1.59;18-jun-16;07:09:00;27.49;7.51;326.95586;323.13743;NaN;0.228;0.34;9;0.025;1;0.03;1;0.295;1;0.135;1;6;0.10;0.22
18OL16015_1538;1141;47.16683;-61.24967;418757;24;18-jun-16;07:09:00;31.06;1.59;370.36538;374.38478;NaN;0.191;0.235;9;0.03333;1;0.04667;1;0.39;1;0.085;1;6;0.12;0.55
18OL16015_1538;1141;47.16683;-61.24967;418756;43.03;18-jun-16;07:09:00;32.21;1.11;251.56978;250.87755;NaN;0.935;NaN;9;0.215;1;8.95;1;1.205;1;12.835;1;6;7.43;0.70
18OL16015_1539;1161;47.50017;-60.75033;418761;2.48;18-jun-16;11:53:00;30.15;8.04;314.94232;317.33163;NaN;0.144;0.36;9;0.035;1;0.045;1;0.225;1;0.535;1;6;0.20;0.08
18OL16015_1539;1161;47.50017;-60.75033;418760;24.99;18-jun-16;11:53:00;31.47;1.52;350.89362;345.40044;NaN;0.469;0.74;9;0.065;1;0.745;1;0.57;1;0.885;1;6;1.31;0.84
18OL16015_1539;1161;47.50017;-60.75033;418759;49.87;18-jun-16;11:53:00;32.59;1.85;274.83764;272.8726;NaN;0.118;NaN;9;0.2;1;8.945;1;1.075;1;10.7;1;6;8.32;0.84
18OL16015_1540;1191;47.82867;-61.24617;418763;2.58;18-jun-16;21:43:00;31.04;7.61;329.63546;331.62283;NaN;0.213;0.455;9;0.04;1;0.06;1;0.355;1;0.45;1;6;0.17;0.13
18OL16015_1540;1191;47.82867;-61.24617;418762;13.29;18-jun-16;21:43:00;31.16;4.11;342.27424;341.649;NaN;0.637;0.775;9;0.055;1;0.84;1;0.545;1;1.66;1;6;1.54;0.51
18OL16015_1541;1271;47.58317;-61.83117;418768;2.48;19-jun-16;17:45:00;30.93;7.03;332.35972;333.23059;NaN;0.098;0.455;9;0.03;1;0.05;1;0.33667;1;0.245;1;6;0.15;0.20
18OL16015_1541;1271;47.58317;-61.83117;418767;26.97;19-jun-16;17:45:00;31.08;2.32;337.49562;335.97718;NaN;1.345;2.34;9;0.05;1;0.435;1;0.685;1;2.07;1;6;0.64;0.21
18OL16015_1542;1301;47.16667;-63.24817;418771;1.79;20-jun-16;01:32:00;30.33;8.32;321.23938;326.37528;NaN;0.462;0.585;9;0.02333;1;0.05;1;0.15667;1;0.39;1;6;0.32;0.13
18OL16015_1542;1301;47.16667;-63.24817;418770;25.09;20-jun-16;01:32:00;30.75;0.61;385.01386;387.06822;NaN;0.388;0.765;9;0.06;1;1.735;1;0.55;1;1.42;1;6;3.15;1.22
18OL16015_1542;1301;47.16667;-63.24817;418769;59.59;20-jun-16;01:32:00;31.18;-0.89;322.57918;319.58696;NaN;0.161;NaN;9;0.135;1;5.845;1;1.225;1;6.94;1;6;4.77;0.84
18OL16015_1543;1331;47.833;-62.24833;418774;2.68;20-jun-16;09:13:00;30.49;7.47;333.34224;337.02669;NaN;0.933;1.295;9;0.02667;1;0.04;1;0.18667;1;0.755;1;6;0.21;0.05
18OL16015_1543;1331;47.833;-62.24833;418773;23.9;20-jun-16;09:13:00;31.35;1.77;366.97122;358.46349;NaN;0.508;0.935;9;0.065;1;1.33;1;0.59;1;1.15;1;6;2.25;1.16
18OL16015_1543;1331;47.833;-62.24833;418772;53.44;20-jun-16;09:13:00;32.56;1.17;255.0086;261.57362;NaN;0.116;NaN;9;0.165;1;10.48;1;1.27;1;15.715;1;6;8.25;0.67
18OL16015_1544;1401;47.83333;-63.24967;418789;2.58;21-jun-16;20:49:00;29.77;8.48;320.25686;324.49956;NaN;1.073;1.19;9;0.02;1;0.04333;1;0.17;1;1.065;1;6;0.25;0.04
18OL16015_1544;1401;47.83333;-63.24967;418788;25.48;21-jun-16;20:49:00;31.04;-0.05;352.99264;345.08782;NaN;0.381;0.46;9;0.1;1;5.37;1;0.965;1;5.99;1;6;5.56;0.90
18OL16015_1544;1401;47.83333;-63.24967;418787;75.35;21-jun-16;20:49:00;32.5;1.03;255.58918;254.02608;NaN;0.112;NaN;9;0.225;1;12.02;1;1.345;1;18.145;1;6;8.94;0.66
18OL16015_1545;1771;47.91517;-69.77767;418949;1.98;25-jun-16;23:53:00;24.4;6.77;298.41812;NaN;0.26;0.391;NaN;1;0.145;1;12.5;1;0.885;1;16.67;1;0;14.12;0.75
18OL16015_1545;1771;47.91517;-69.77767;418948;4.66;25-jun-16;23:53:00;24.42;6.78;298.28414;296.14046;0.285;0.404;NaN;1;0.145;1;12.435;1;0.895;1;16.815;1;6;13.89;0.74
18OL16015_1545;1771;47.91517;-69.77767;418947;14.08;25-jun-16;23:53:00;25.1;6.42;297.4356;NaN;0.32;0.436;NaN;1;0.15;1;12.195;1;0.91;1;16.65;1;0;13.40;0.73
18OL16015_1545;1771;47.91517;-69.77767;418946;24.89;25-jun-16;23:53:00;26.38;5.43;298.37346;NaN;0.27;0.365;NaN;1;0.15;1;11.34;1;0.94;1;16.065;1;0;12.06;0.71
18OL16015_1545;1771;47.91517;-69.77767;418945;49.67;25-jun-16;23:53:00;29.77;2.89;296.22978;292.14339;0.2;0.169;NaN;1;0.145;1;10.72;1;1.065;1;13.535;1;6;10.07;0.79
18OL16015_1545;1771;47.91517;-69.77767;418944;98.25;25-jun-16;23:53:00;30.34;2.44;296.58706;NaN;0.185;0.167;NaN;1;0.145;1;10.665;1;1.075;1;13.095;1;0;9.92;0.81
18OL16015_1545;1771;47.91517;-69.77767;418943;106.27;25-jun-16;23:53:00;30.43;2.37;296.5424;293.37154;NaN;0.172;NaN;9;0.15;1;10.625;1;1.075;1;12.89;1;6;9.88;0.82
18OL16015_1546;1781;47.70567;-69.91717;418956;0.79;26-jun-16;01:18:00;18.47;9.44;301.9016;NaN;0.23;0.368;NaN;1;0.15;1;14.245;1;0.78;1;18.595;1;0;18.26;0.77
18OL16015_1546;1781;47.70567;-69.91717;418955;4.56;26-jun-16;01:18:00;21.37;8.33;294.756;293.4162;0.235;0.433;NaN;1;0.14;1;13.98;1;0.795;1;17.895;1;6;17.58;0.78
18OL16015_1546;1781;47.70567;-69.91717;418954;14.68;26-jun-16;01:18:00;25.82;5.36;297.61424;NaN;0.205;0.322;NaN;1;0.15;1;11.815;1;0.92;1;15.6;1;0;12.84;0.76
18OL16015_1546;1781;47.70567;-69.91717;418953;24.29;26-jun-16;01:18:00;27.32;4.45;297.48026;NaN;0.285;0.278;NaN;1;0.15;1;11.415;1;0.96;1;14.815;1;0;11.89;0.77
18OL16015_1546;1781;47.70567;-69.91717;418952;49.48;26-jun-16;01:18:00;29.18;3.21;297.12298;293.77348;0.3;0.197;NaN;1;0.16;1;10.915;1;1.02;1;13.65;1;6;10.70;0.80
18OL16015_1546;1781;47.70567;-69.91717;418951;50.67;26-jun-16;01:18:00;29.26;3.15;297.25696;NaN;NaN;0.194;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18OL16015_1546;1781;47.70567;-69.91717;418950;90.62;26-jun-16;01:18:00;29.63;2.93;296.00648;291.92009;NaN;0.23;NaN;9;0.155;1;10.875;1;1.05;1;13.66;1;6;10.36;0.80
18OL16015_1547;1791;47.53367;-70.17233;418963;0.79;26-jun-16;02:49:00;19.54;9.4;293.68416;NaN;0.33;0.43;NaN;1;0.135;1;14.785;1;0.75;1;18.85;1;0;19.71;0.78
18OL16015_1547;1791;47.53367;-70.17233;418962;3.47;26-jun-16;02:49:00;19.74;9.27;293.37154;292.7463;0.325;0.472;NaN;1;0.135;1;14.56;1;0.765;1;17.925;1;6;19.03;0.81
18OL16015_1547;1791;47.53367;-70.17233;418961;13.59;26-jun-16;02:49:00;21.66;8.05;294.44338;NaN;0.35;0.407;NaN;1;0.14;1;13.66;1;0.815;1;17.48;1;0;16.76;0.78
18OL16015_1547;1791;47.53367;-70.17233;418960;24.99;26-jun-16;02:49:00;25.99;5.24;297.4356;NaN;0.455;0.323;NaN;1;0.145;1;11.82;1;0.915;1;15.76;1;0;12.92;0.75
18OL16015_1547;1791;47.53367;-70.17233;418959;48.68;26-jun-16;02:49:00;27.2;4.46;297.74822;294.62202;0.65;0.284;NaN;1;0.145;1;11.38;1;0.955;1;14.49;1;6;11.92;0.79
18OL16015_1547;1791;47.53367;-70.17233;418958;49.68;26-jun-16;02:49:00;27.3;4.39;297.8822;NaN;NaN;0.287;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18OL16015_1547;1791;47.53367;-70.17233;418957;76.84;26-jun-16;02:49:00;27.9;4;297.07832;294.48804;NaN;0.414;NaN;9;0.15;1;11.24;1;0.97;1;14.275;1;6;11.59;0.79
18OL16015_1548;1801;47.446;-70.1495;418967;2.18;26-jun-16;04:03:00;17.39;11.65;291.45116;NaN;0.76;0.621;NaN;1;0.12667;1;16.78333;1;0.72;1;19.645;1;0;23.31;0.85
18OL16015_1548;1801;47.446;-70.1495;418966;4.86;26-jun-16;04:03:00;17.59;11.63;290.02204;291.67446;0.955;0.665;NaN;1;0.135;1;16.125;1;0.76;1;19.63;1;6;21.22;0.82
18OL16015_1548;1801;47.446;-70.1495;418965;14.78;26-jun-16;04:03:00;25.12;5.85;295.91716;NaN;1.145;0.598;NaN;1;0.15;1;12.26;1;0.91;1;15.615;1;0;13.47;0.79
18OL16015_1548;1801;47.446;-70.1495;418964;19.83;26-jun-16;04:03:00;25.92;5.27;296.989;NaN;NaN;0.708;NaN;9;0.15;1;12.47;1;0.9;1;15.995;1;0;13.86;0.78
18OL16015_1549;1811;47.605;-69.95667;418971;2.08;26-jun-16;05:13:00;20.51;8.85;294.17542;NaN;0.295;0.406;NaN;1;0.135;1;14.405;1;0.775;1;18.495;1;0;18.59;0.78
18OL16015_1549;1811;47.605;-69.95667;418970;4.96;26-jun-16;05:13:00;20.6;8.79;293.95212;NaN;0.29;0.421;NaN;1;0.135;1;14.37;1;0.78;1;17.605;1;0;18.42;0.82
18OL16015_1549;1811;47.605;-69.95667;418969;15.17;26-jun-16;05:13:00;22.18;7.83;294.48804;NaN;0.295;0.396;NaN;1;0.14;1;13.535;1;0.84;1;17.105;1;0;16.11;0.79
18OL16015_1549;1811;47.605;-69.95667;418968;24.99;26-jun-16;05:13:00;26.78;4.75;296.7657;294.13076;0.41;0.338;NaN;1;0.155;1;11.765;1;0.94;1;14.99;1;6;12.52;0.78
18OL16015_1550;1821;47.95333;-69.5925;418976;1.19;26-jun-16;07:32:00;23.47;7.9;298.9987;NaN;0.435;0.414;NaN;1;0.14;1;13.105;1;0.85;1;17.655;1;0;15.42;0.74
18OL16015_1550;1821;47.95333;-69.5925;418975;5.06;26-jun-16;07:32:00;23.94;7.7;297.39094;361.25474;0.53;0.443;NaN;1;0.14;1;12.9;1;0.89;1;16.865;1;6;14.49;0.76
18OL16015_1550;1821;47.95333;-69.5925;418973;15.07;26-jun-16;07:32:00;26.49;5.67;290.29;NaN;NaN;0.427;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18OL16015_1550;1821;47.95333;-69.5925;418974;15.07;26-jun-16;07:32:00;26.48;5.68;290.33466;NaN;0.495;0.42;NaN;1;0.145;1;12.435;1;0.98;1;16.185;1;0;12.69;0.77
18OL16015_1550;1821;47.95333;-69.5925;418972;25.09;26-jun-16;07:32:00;28.11;4.32;288.63758;284.9308;NaN;0.324;NaN;9;0.135;1;12.165;1;1.02;1;16.34;1;6;11.93;0.74
