CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
181079022_263;39;41.78333;-66.03667;4443;74;09-aug-79;16:30:00;75;NaN;9;275.9988;4;9.69;1;1.14;1;6.735;1;6;8.50;1.44
181079022_263;39;41.78333;-66.03667;4441;89;09-aug-79;16:30:00;90;33.158;7;274.659;4;9.25;7;1.085;7;6.475;1;518;8.53;1.43
181079022_263;39;41.78333;-66.03667;4442;89;09-aug-79;16:30:00;90;33.1595;7;275.9988;4;9.825;7;1.16;7;6.765;1;518;8.47;1.45
181079022_265;40;41.91667;-65.90833;4458;10;09-aug-79;17:45:00;10;NaN;9;307.7074;4;0.975;1;0.675;1;1.97;1;6;1.44;0.49
181079022_265;40;41.91667;-65.90833;4457;20;09-aug-79;17:45:00;20;NaN;9;295.6492;4;2.905;1;0.8;1;3.08;1;6;3.63;0.94
181079022_265;40;41.91667;-65.90833;4456;30;09-aug-79;17:45:00;30;NaN;9;299.6686;4;3.795;1;0.83;1;3.19;1;6;4.57;1.19
181079022_265;40;41.91667;-65.90833;4454;50;09-aug-79;17:45:00;50;NaN;9;287.1638;4;4.555;7;0.88;7;3.75;1;518;5.18;1.21
181079022_265;40;41.91667;-65.90833;4455;50;09-aug-79;17:45:00;50;NaN;9;286.2706;4;4.125;7;0.905;7;3.44;1;518;4.56;1.20
181079022_265;40;41.91667;-65.90833;4453;74;09-aug-79;17:45:00;75;NaN;9;256.795;4;5.365;1;1.03;1;4.245;1;6;5.21;1.26
181079022_265;40;41.91667;-65.90833;4452;99;09-aug-79;17:45:00;100;NaN;9;244.2902;4;5.47;1;1.005;1;4.35;1;6;5.44;1.26
181079022_265;40;41.91667;-65.90833;4450;112;09-aug-79;17:45:00;113;33.7355;7;251.4358;4;3.05;7;0.84;7;3.005;1;518;3.63;1.01
181079022_265;40;41.91667;-65.90833;4451;112;09-aug-79;17:45:00;113;33.7365;7;250.5426;4;2.86;7;0.72;7;2.695;1;518;3.97;1.06
181079022_275;41;42.00333;-65.825;4467;10;09-aug-79;18:55:00;10;NaN;9;161.2226;4;1.575;1;0.765;1;1.93;1;6;2.06;0.82
181079022_275;41;42.00333;-65.825;4466;30;09-aug-79;18:55:00;30;NaN;9;208.1156;4;4.97;1;0.945;1;3.88;1;6;5.26;1.28
181079022_275;41;42.00333;-65.825;4465;50;09-aug-79;18:55:00;50;NaN;9;158.9896;4;7.34;1;1.01;1;5.235;1;6;7.27;1.40
181079022_275;41;42.00333;-65.825;4464;74;09-aug-79;18:55:00;75;NaN;9;138.8926;4;9.995;1;1.235;1;6.67;1;6;8.09;1.50
181079022_275;41;42.00333;-65.825;4463;99;09-aug-79;18:55:00;100;NaN;9;224.6398;4;11.585;1;1.375;1;7.565;1;6;8.43;1.53
181079022_275;41;42.00333;-65.825;4462;149;09-aug-79;18:55:00;150;NaN;9;161.6692;4;19.025;1;1.555;1;11.705;1;6;12.23;1.63
181079022_275;41;42.00333;-65.825;4461;198;09-aug-79;18:55:00;200;NaN;9;150.9508;4;22.21;1;1.72;1;13.405;1;6;12.91;1.66
181079022_275;41;42.00333;-65.825;4459;243;09-aug-79;18:55:00;245;34.998;7;151.3974;4;21.905;7;1.62;7;13.64;1;518;13.52;1.61
181079022_275;41;42.00333;-65.825;4460;243;09-aug-79;18:55:00;245;34.9975;7;60.7376;4;22.165;7;1.76;7;13.59;1;518;12.59;1.63
181079022_276;42;42.09167;-65.74;4475;30;09-aug-79;19:55:00;30;NaN;9;259.028;4;2.695;1;0.93;1;2.755;1;6;2.90;0.98
181079022_276;42;42.09167;-65.74;4474;50;09-aug-79;19:55:00;50;NaN;9;284.9308;4;7.715;1;1.06;1;5.31;1;6;7.28;1.45
181079022_276;42;42.09167;-65.74;4473;74;09-aug-79;19:55:00;75;NaN;9;278.6784;4;9.98;1;1.255;1;6.615;1;6;7.95;1.51
181079022_276;42;42.09167;-65.74;4472;99;09-aug-79;19:55:00;100;NaN;9;267.96;4;11.49;1;1.265;1;7.47;1;6;9.08;1.54
181079022_276;42;42.09167;-65.74;4471;149;09-aug-79;19:55:00;150;NaN;9;225.533;4;11.64;1;1.47;1;7.655;1;6;7.92;1.52
181079022_276;42;42.09167;-65.74;4470;198;09-aug-79;19:55:00;200;NaN;9;208.5622;4;21.105;1;1.64;1;12.815;1;6;12.87;1.65
181079022_276;42;42.09167;-65.74;4468;254;09-aug-79;19:55:00;256;34.999;7;176.8536;4;19.865;7;1.55;7;12.15;1;518;12.82;1.63
181079022_276;42;42.09167;-65.74;4469;254;09-aug-79;19:55:00;256;34.9985;7;213.9214;4;21.17;7;1.62;7;13.005;1;518;13.07;1.63
181079022_277;43;42.18333;-65.64667;4476;10;09-aug-79;21:07:00;10;NaN;9;258.5814;4;0.63;7;0.64;7;0.965;1;518;0.98;0.65
181079022_277;43;42.18333;-65.64667;4485;10;09-aug-79;21:07:00;10;NaN;9;199.1836;4;0.85;7;0.93;7;1.515;1;518;0.91;0.56
181079022_277;43;42.18333;-65.64667;4484;30;09-aug-79;21:07:00;30;NaN;9;179.9798;4;1.1;1;1.075;2;1.695;1;2054;1.02;0.65
181079022_277;43;42.18333;-65.64667;4483;50;09-aug-79;21:07:00;50;NaN;9;197.3972;4;2.11;1;0.925;1;2.49;1;6;2.28;0.85
181079022_277;43;42.18333;-65.64667;4482;74;09-aug-79;21:07:00;75;NaN;9;221.9602;4;8.285;1;1.325;1;5.725;1;6;6.25;1.45
181079022_277;43;42.18333;-65.64667;4481;99;09-aug-79;21:07:00;100;NaN;9;210.7952;4;10.74;1;1.365;1;6.7;1;6;7.87;1.60
181079022_277;43;42.18333;-65.64667;4480;149;09-aug-79;21:07:00;150;NaN;9;149.1644;4;14.695;1;1.48;1;8.61;1;6;9.93;1.71
181079022_277;43;42.18333;-65.64667;4479;198;09-aug-79;21:07:00;200;NaN;9;97.3588;4;13.405;1;1.44;1;7.83;1;6;9.31;1.71
181079022_277;43;42.18333;-65.64667;4477;248;09-aug-79;21:07:00;250;35.02;7;206.7758;4;20.71;7;1.785;7;12.88;1;518;11.60;1.61
181079022_277;43;42.18333;-65.64667;4478;248;09-aug-79;21:07:00;250;35.024;7;193.8244;4;21.025;7;1.765;7;12.825;1;518;11.91;1.64
181079022_278;44;42.33333;-65.5;4494;10;09-aug-79;22:46:00;10;NaN;9;306.8142;4;1.095;1;0.905;1;1.465;1;6;1.21;0.75
181079022_278;44;42.33333;-65.5;4493;20;09-aug-79;22:46:00;20;NaN;9;275.1056;4;5.955;1;1.14;1;4.105;1;6;5.22;1.45
181079022_278;44;42.33333;-65.5;4492;30;09-aug-79;22:46:00;30;NaN;9;241.164;4;6.22;1;1.07;1;3.93;1;6;5.81;1.58
181079022_278;44;42.33333;-65.5;4490;50;09-aug-79;22:46:00;50;NaN;9;349.2412;4;10.845;7;1.4;7;6.39;1;518;7.75;1.70
181079022_278;44;42.33333;-65.5;4491;50;09-aug-79;22:46:00;50;NaN;9;237.5912;4;8.3;7;1.17;7;4.99;1;518;7.09;1.66
181079022_278;44;42.33333;-65.5;4488;74;09-aug-79;22:46:00;75;NaN;9;177.3002;4;10.54;7;1.285;7;6.1;1;518;8.20;1.73
181079022_278;44;42.33333;-65.5;4489;74;09-aug-79;22:46:00;75;NaN;9;229.1058;4;11.51;7;1.4;7;6.555;1;518;8.22;1.76
181079022_278;44;42.33333;-65.5;4486;99;09-aug-79;22:46:00;100;34.348;7;250.5426;4;12.075;7;1.405;7;6.895;1;518;8.59;1.75
181079022_278;44;42.33333;-65.5;4487;99;09-aug-79;22:46:00;100;34.3485;7;224.1932;4;12.235;7;1.44;7;7.01;1;518;8.50;1.75
181079022_279;45;42.38333;-65.71667;4503;10;09-aug-79;23:54:00;10;NaN;9;284.0376;4;0.68;1;1.07;1;1.095;1;6;0.64;0.62
181079022_279;45;42.38333;-65.71667;4502;20;09-aug-79;23:54:00;20;NaN;9;310.8336;4;0.74;1;0.965;1;1.445;1;6;0.77;0.51
181079022_279;45;42.38333;-65.71667;4501;30;09-aug-79;23:54:00;30;NaN;9;291.1832;4;4.055;1;1.195;1;3.14;1;6;3.39;1.29
181079022_279;45;42.38333;-65.71667;4499;50;09-aug-79;23:54:00;50;NaN;9;289.8434;4;3.91;7;1.675;2;3.135;1;2566;2.33;1.25
181079022_279;45;42.38333;-65.71667;4500;50;09-aug-79;23:54:00;50;NaN;9;288.5036;4;4.025;7;1.405;7;3.165;1;518;2.86;1.27
181079022_279;45;42.38333;-65.71667;4498;74;09-aug-79;23:54:00;75;NaN;9;264.3872;4;7.215;1;1.345;1;4.865;1;6;5.36;1.48
181079022_279;45;42.38333;-65.71667;4497;99;09-aug-79;23:54:00;100;NaN;9;237.5912;4;10.255;1;1.545;1;6.065;1;6;6.64;1.69
181079022_279;45;42.38333;-65.71667;4495;135;09-aug-79;23:54:00;136;35.115;7;235.8048;4;17.995;7;2.185;2;9.81;1;2566;8.24;1.83
181079022_279;45;42.38333;-65.71667;4496;135;09-aug-79;23:54:00;136;35.1125;7;198.2904;4;18.095;7;2.31;2;9.83;1;2566;7.83;1.84
181079022_280;46;42.46667;-65.81667;4512;10;10-aug-79;01:02:00;10;NaN;9;305.4744;4;0.755;1;0.885;1;1.175;1;6;0.85;0.64
181079022_280;46;42.46667;-65.81667;4510;20;10-aug-79;01:02:00;20;NaN;9;NaN;9;0.485;7;0.815;7;1.16;1;512;0.60;0.42
181079022_280;46;42.46667;-65.81667;4511;20;10-aug-79;01:02:00;20;NaN;9;254.1154;4;0.705;7;0.9;7;1.195;1;518;0.78;0.59
181079022_280;46;42.46667;-65.81667;4509;30;10-aug-79;01:02:00;30;NaN;9;285.824;4;3.48;1;1.01;1;2.77;1;6;3.45;1.26
181079022_280;46;42.46667;-65.81667;4507;50;10-aug-79;01:02:00;50;NaN;9;183.9992;4;8.65;7;1.295;7;6.255;1;518;6.68;1.38
181079022_280;46;42.46667;-65.81667;4508;50;10-aug-79;01:02:00;50;NaN;9;302.7948;4;1.86;7;1.015;7;2.04;1;518;1.83;0.91
181079022_280;46;42.46667;-65.81667;4506;74;10-aug-79;01:02:00;75;NaN;9;129.514;4;12.81;1;1.38;1;7.135;1;6;9.28;1.80
181079022_280;46;42.46667;-65.81667;4504;104;10-aug-79;01:02:00;105;34.6985;7;237.5912;4;12.84;7;1.36;7;7.135;1;518;9.44;1.80
181079022_280;46;42.46667;-65.81667;4505;104;10-aug-79;01:02:00;105;34.6605;7;220.1738;4;13.29;7;1.445;7;7.43;1;518;9.20;1.79
181079022_285;50;42.66667;-66.5;4548;10;10-aug-79;05:29:00;10;NaN;9;NaN;9;0.44;1;0.6;1;1.175;1;0;0.73;0.37
181079022_285;50;42.66667;-66.5;4547;20;10-aug-79;05:29:00;20;NaN;9;NaN;9;0.575;1;0.59;1;1.25;1;0;0.97;0.46
181079022_285;50;42.66667;-66.5;4546;30;10-aug-79;05:29:00;30;NaN;9;NaN;9;3.76;1;0.865;1;2.845;1;0;4.35;1.32
181079022_285;50;42.66667;-66.5;4545;50;10-aug-79;05:29:00;50;NaN;9;NaN;9;8.07;1;1;1;5.245;1;0;8.07;1.54
181079022_285;50;42.66667;-66.5;4544;74;10-aug-79;05:29:00;75;NaN;9;NaN;9;14.235;1;1.285;1;8.145;1;0;11.08;1.75
181079022_285;50;42.66667;-66.5;4543;99;10-aug-79;05:29:00;100;NaN;9;NaN;9;15.685;1;1.275;1;8.725;1;0;12.30;1.80
181079022_285;50;42.66667;-66.5;4542;149;10-aug-79;05:29:00;150;NaN;9;NaN;9;16.435;1;1.355;1;9.17;1;0;12.13;1.79
181079022_285;50;42.66667;-66.5;4540;158;10-aug-79;05:29:00;159;34.9975;7;NaN;9;16.635;7;1.365;7;9.215;1;544;12.19;1.81
181079022_285;50;42.66667;-66.5;4541;158;10-aug-79;05:29:00;159;34.9975;7;NaN;9;13.88;7;1.19;7;7.71;1;544;11.66;1.80
181079022_295;51;42.83333;-66.5;4557;10;10-aug-79;06:53:00;10;NaN;9;NaN;9;3.145;1;0.855;1;3.395;1;0;3.68;0.93
181079022_295;51;42.83333;-66.5;4556;20;10-aug-79;06:53:00;20;NaN;9;NaN;9;7.67;1;1.015;1;5.475;1;0;7.56;1.40
181079022_295;51;42.83333;-66.5;4555;30;10-aug-79;06:53:00;30;NaN;9;NaN;9;9.92;1;1.12;1;6.48;1;0;8.86;1.53
181079022_295;51;42.83333;-66.5;4553;50;10-aug-79;06:53:00;50;NaN;9;NaN;9;12.035;7;1.22;7;7.455;1;512;9.86;1.61
181079022_295;51;42.83333;-66.5;4554;50;10-aug-79;06:53:00;50;NaN;9;NaN;9;12.105;7;1.205;7;7.565;1;512;10.05;1.60
181079022_295;51;42.83333;-66.5;4552;74;10-aug-79;06:53:00;75;NaN;9;NaN;9;12.285;1;1.235;1;7.795;1;0;9.95;1.58
181079022_295;51;42.83333;-66.5;4551;99;10-aug-79;06:53:00;100;NaN;9;NaN;9;13.62;1;1.27;1;8.165;1;0;10.72;1.67
181079022_295;51;42.83333;-66.5;4549;107;10-aug-79;06:53:00;108;34.3565;7;NaN;9;11.905;7;1.22;7;7.13;1;544;9.76;1.67
181079022_295;51;42.83333;-66.5;4550;107;10-aug-79;06:53:00;108;34.3565;7;NaN;9;13.1;7;1.225;7;7.995;1;544;10.69;1.64
181079022_296;52;42.95833;-66.5;4566;10;10-aug-79;08:09:00;10;NaN;9;NaN;9;1.95;1;0.975;1;1.79;1;0;2.00;1.09
181079022_296;52;42.95833;-66.5;4565;20;10-aug-79;08:09:00;20;NaN;9;NaN;9;6.135;1;0.955;1;3.9;1;0;6.42;1.57
181079022_296;52;42.95833;-66.5;4564;30;10-aug-79;08:09:00;30;NaN;9;NaN;9;7.8;1;0.975;1;5.32;1;0;8.00;1.47
181079022_296;52;42.95833;-66.5;4562;50;10-aug-79;08:09:00;50;NaN;9;NaN;9;10.79;7;1.115;7;6.43;1;512;9.68;1.68
181079022_296;52;42.95833;-66.5;4563;50;10-aug-79;08:09:00;50;NaN;9;NaN;9;11.245;7;1.14;7;6.71;1;512;9.86;1.68
181079022_296;52;42.95833;-66.5;4561;74;10-aug-79;08:09:00;75;NaN;9;NaN;9;12.955;1;1.21;1;7.82;1;0;10.71;1.66
181079022_296;52;42.95833;-66.5;4560;99;10-aug-79;08:09:00;100;NaN;9;NaN;9;13.315;1;1.265;1;8.055;1;0;10.53;1.65
181079022_296;52;42.95833;-66.5;4558;147;10-aug-79;08:09:00;148;34.5075;7;NaN;9;15.23;7;1.34;7;9.16;1;512;11.37;1.66
181079022_296;52;42.95833;-66.5;4559;147;10-aug-79;08:09:00;148;34.513;7;NaN;9;14.76;7;1.345;7;8.74;1;512;10.97;1.69
181079022_297;53;43.05833;-66.5;4575;10;10-aug-79;09:27:00;10;NaN;9;NaN;9;10.65;2;0.96;1;7.06;2;2048;11.09;1.51
181079022_297;53;43.05833;-66.5;4574;20;10-aug-79;09:27:00;20;NaN;9;NaN;9;10.685;1;1.11;1;7.335;1;0;9.63;1.46
181079022_297;53;43.05833;-66.5;4573;30;10-aug-79;09:27:00;30;NaN;9;NaN;9;10.29;1;1.14;1;7.4;1;0;9.03;1.39
181079022_297;53;43.05833;-66.5;4571;50;10-aug-79;09:27:00;50;NaN;9;NaN;9;8.375;7;1.045;7;6.28;1;512;8.01;1.33
181079022_297;53;43.05833;-66.5;4572;50;10-aug-79;09:27:00;50;NaN;9;NaN;9;9.775;7;1.185;7;7.145;1;512;8.25;1.37
181079022_297;53;43.05833;-66.5;4570;74;10-aug-79;09:27:00;75;NaN;9;NaN;9;8.735;1;1.06;1;6.47;1;0;8.24;1.35
181079022_297;53;43.05833;-66.5;4567;92;10-aug-79;09:27:00;93;33.804;7;NaN;9;2.38;7;0.825;7;4.17;1;512;2.88;0.57
181079022_297;53;43.05833;-66.5;4568;92;10-aug-79;09:27:00;93;33.812;7;NaN;9;3;7;0.875;7;4.48;1;512;3.43;0.67
181079022_297;53;43.05833;-66.5;4569;92;10-aug-79;09:27:00;93;NaN;9;NaN;9;5.73;7;0.955;7;5.21;1;512;6.00;1.10
181079022_298;54;43.26667;-66.5;4585;10;10-aug-79;10:46:00;10;NaN;9;NaN;9;6.27;1;1.185;1;5.685;1;0;5.29;1.10
181079022_298;54;43.26667;-66.5;4584;20;10-aug-79;10:46:00;20;NaN;9;NaN;9;6.58;1;1.365;1;5.595;1;0;4.82;1.18
181079022_298;54;43.26667;-66.5;4583;30;10-aug-79;10:46:00;30;NaN;9;NaN;9;6.965;1;1.5;2;6.05;1;2048;4.64;1.15
181079022_298;54;43.26667;-66.5;4581;50;10-aug-79;10:46:00;50;NaN;9;NaN;9;7.26;7;1.04;7;6.115;1;512;6.98;1.19
181079022_298;54;43.26667;-66.5;4582;50;10-aug-79;10:46:00;50;NaN;9;NaN;9;6.77;7;1.045;7;5.75;1;512;6.48;1.18
181079022_298;54;43.26667;-66.5;4579;74;10-aug-79;10:46:00;75;NaN;9;NaN;9;7.37;7;1.01;7;6.13;1;512;7.30;1.20
181079022_298;54;43.26667;-66.5;4580;74;10-aug-79;10:46:00;75;NaN;9;NaN;9;7.375;7;1.185;7;5.995;1;512;6.22;1.23
181079022_298;54;43.26667;-66.5;4576;89;10-aug-79;10:46:00;90;33.463;7;NaN;9;7.86;7;1.25;7;6.37;1;512;6.29;1.23
181079022_298;54;43.26667;-66.5;4577;89;10-aug-79;10:46:00;90;NaN;9;NaN;9;7.76;7;1.14;7;6.31;1;512;6.81;1.23
181079022_298;54;43.26667;-66.5;4578;89;10-aug-79;10:46:00;90;33.4645;7;NaN;9;6.42;7;0.965;7;5.195;1;512;6.65;1.24
181079022_299;55;43.5;-66.5;4594;10;10-aug-79;12:30:00;10;NaN;9;NaN;9;0.475;1;0.84;1;2.605;1;0;0.57;0.18
181079022_299;55;43.5;-66.5;4593;12;10-aug-79;12:30:00;12;NaN;9;NaN;9;0.465;1;0.72;1;2.595;1;0;0.65;0.18
181079022_299;55;43.5;-66.5;4592;30;10-aug-79;12:30:00;30;NaN;9;NaN;9;0.785;1;0.72;1;2.785;1;0;1.09;0.28
181079022_299;55;43.5;-66.5;4591;40;10-aug-79;12:30:00;40;NaN;9;NaN;9;3.065;1;0.865;1;3.655;1;0;3.54;0.84
181079022_299;55;43.5;-66.5;4589;50;10-aug-79;12:30:00;50;NaN;9;NaN;9;7.835;7;1.125;7;6.075;1;512;6.96;1.29
181079022_299;55;43.5;-66.5;4590;50;10-aug-79;12:30:00;50;NaN;9;NaN;9;6.12;7;1.01;7;5.125;1;512;6.06;1.19
181079022_299;55;43.5;-66.5;4588;74;10-aug-79;12:30:00;75;NaN;9;NaN;9;10.39;1;1.19;1;7.82;1;0;8.73;1.33
181079022_299;55;43.5;-66.5;4586;99;10-aug-79;12:30:00;100;33.666;7;NaN;9;10.56;7;1.465;7;7.825;1;512;7.21;1.35
181079022_299;55;43.5;-66.5;4587;99;10-aug-79;12:30:00;100;33.68;7;NaN;9;10.535;7;1.53;7;7.91;1;512;6.89;1.33
181079022_281;47;47.55;-65.93333;4521;10;10-aug-80;01:56:00;10;NaN;9;NaN;9;0.71;1;0.985;1;1.84;1;0;0.72;0.39
181079022_281;47;47.55;-65.93333;4520;20;10-aug-80;01:56:00;20;NaN;9;NaN;9;0.565;1;1.04;1;2;1;0;0.54;0.28
181079022_281;47;47.55;-65.93333;4519;30;10-aug-80;01:56:00;30;NaN;9;NaN;9;2.52;1;1.32;1;3.34;1;0;1.91;0.75
181079022_281;47;47.55;-65.93333;4518;40;10-aug-80;01:56:00;40;NaN;9;NaN;9;6.44;1;1.625;1;4.94;1;0;3.96;1.30
181079022_281;47;47.55;-65.93333;4516;50;10-aug-80;01:56:00;50;NaN;9;NaN;9;8.695;7;1.645;7;6.11;1;512;5.29;1.42
181079022_281;47;47.55;-65.93333;4517;50;10-aug-80;01:56:00;50;NaN;9;NaN;9;5.52;7;1.205;7;4.395;1;512;4.58;1.26
181079022_281;47;47.55;-65.93333;4515;74;10-aug-80;01:56:00;75;NaN;9;NaN;9;13.12;1;1.53;1;7.745;1;0;8.58;1.69
181079022_281;47;47.55;-65.93333;4513;102;10-aug-80;01:56:00;103;34.262;7;NaN;9;13.82;7;1.82;7;7.875;1;512;7.59;1.75
181079022_281;47;47.55;-65.93333;4514;102;10-aug-80;01:56:00;103;34.2555;7;NaN;9;13.505;7;1.68;7;8.035;1;512;8.04;1.68
181079022_282;48;42.57167;-66.12667;4530;10;10-aug-81;02:54:00;10;NaN;9;NaN;9;0.88;1;0.995;1;1.93;1;0;0.88;0.46
181079022_282;48;42.57167;-66.12667;4529;20;10-aug-81;02:54:00;20;NaN;9;NaN;9;3.52;1;1.11;1;3.64;1;0;3.17;0.97
181079022_282;48;42.57167;-66.12667;4528;30;10-aug-81;02:54:00;30;NaN;9;NaN;9;8.89;1;1.32;1;6.595;1;0;6.73;1.35
181079022_282;48;42.57167;-66.12667;4527;40;10-aug-81;02:54:00;40;NaN;9;NaN;9;10.77;1;1.38;1;6.855;1;0;7.80;1.57
181079022_282;48;42.57167;-66.12667;4525;50;10-aug-81;02:54:00;50;NaN;9;NaN;9;11.845;7;1.45;7;7.435;1;512;8.17;1.59
181079022_282;48;42.57167;-66.12667;4526;50;10-aug-81;02:54:00;50;NaN;9;NaN;9;11.765;7;1.52;7;7.495;1;512;7.74;1.57
181079022_282;48;42.57167;-66.12667;4524;60;10-aug-81;02:54:00;60;NaN;9;NaN;9;10.48;1;1.35;1;6.605;1;0;7.76;1.59
181079022_282;48;42.57167;-66.12667;4522;71;10-aug-81;02:54:00;72;33.902;7;NaN;9;12.195;7;1.43;7;7.575;1;512;8.53;1.61
181079022_282;48;42.57167;-66.12667;4523;71;10-aug-81;02:54:00;72;33.8995;7;NaN;9;12.16;7;1.535;7;7.58;1;512;7.92;1.60
181079022_283;49;42.60167;-66.32333;4539;10;10-aug-82;04:10:00;10;NaN;9;NaN;9;15.615;2;1.275;2;8.595;1;2048;12.25;1.82
181079022_283;49;42.60167;-66.32333;4538;20;10-aug-82;04:10:00;20;NaN;9;NaN;9;16.21;2;1.305;2;8.565;1;2048;12.42;1.89
181079022_283;49;42.60167;-66.32333;4537;30;10-aug-82;04:10:00;30;NaN;9;NaN;9;15.295;2;1.26;2;8.05;1;2048;12.14;1.90
181079022_283;49;42.60167;-66.32333;4535;50;10-aug-82;04:10:00;50;NaN;9;NaN;9;4.77;7;0.905;7;4.075;1;512;5.27;1.17
181079022_283;49;42.60167;-66.32333;4536;50;10-aug-82;04:10:00;50;NaN;9;NaN;9;14.025;7;1.295;7;7.965;1;512;10.83;1.76
181079022_283;49;42.60167;-66.32333;4534;74;10-aug-82;04:10:00;75;NaN;9;NaN;9;4.73;1;0.905;1;3.9;1;0;5.23;1.21
181079022_283;49;42.60167;-66.32333;4533;99;10-aug-82;04:10:00;100;NaN;9;NaN;9;0.625;1;0.62;1;1.22;1;0;1.01;0.51
181079022_283;49;42.60167;-66.32333;4531;139;10-aug-82;04:10:00;140;35.0605;7;NaN;9;0.35;2;0.6;7;0.91;2;2560;0.58;0.38
181079022_283;49;42.60167;-66.32333;4532;139;10-aug-82;04:10:00;140;35.0595;7;NaN;9;0.335;2;0.56;7;1.075;1;2560;0.60;0.31
