CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;OXYM_01;Q_OXYM;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU95003_113;CAST#1;43.32917;-52.698;152943;532.87;21-apr-95;12:13:00;537.846;34.9996;6.2063;200.97;4;22.43155;7;1.47155;1;14.68803;1;518;15.24;1.53
18HU95003_113;CAST#1;43.32917;-52.698;152928;533.13;21-apr-95;12:13:00;538.105;34.9974;6.1928;199.45156;4;21.56601;7;1.49905;1;13.77304;1;518;14.39;1.57
18HU95003_113;CAST#1;43.32917;-52.698;152942;533.22;21-apr-95;12:13:00;538.196;35.001;6.2113;200.70204;4;22.35053;7;1.45001;1;14.54502;1;518;15.41;1.54
18HU95003_113;CAST#1;43.32917;-52.698;152931;533.34;21-apr-95;12:13:00;538.324;34.9993;6.2166;201.72922;4;21.7305;7;1.48499;1;14.08947;1;518;14.63;1.54
18HU95003_113;CAST#1;43.32917;-52.698;152930;533.53;21-apr-95;12:13:00;538.512;34.9972;6.1719;201.55058;4;21.96849;7;1.47699;1;13.86148;1;518;14.87;1.58
18HU95003_113;CAST#1;43.32917;-52.698;152946;533.61;21-apr-95;12:13:00;538.599;34.9992;6.2036;200.16612;4;22.78705;7;1.47945;1;14.56255;1;518;15.40;1.56
18HU95003_113;CAST#1;43.32917;-52.698;152947;533.75;21-apr-95;12:13:00;538.733;34.9956;6.1743;201.01466;4;22.35597;7;1.48253;1;14.6885;1;518;15.08;1.52
18HU95003_113;CAST#1;43.32917;-52.698;152948;533.83;21-apr-95;12:13:00;538.814;34.995;6.1745;200.92534;4;22.65206;7;1.46396;1;14.63247;1;518;15.47;1.55
18HU95003_113;CAST#1;43.32917;-52.698;152929;534.13;21-apr-95;12:13:00;539.122;34.9973;6.1639;200.34476;4;21.88601;7;1.47996;1;13.86753;1;518;14.79;1.58
18HU95003_225;CAST#1;42.997;-50.28917;152952;13.75;21-apr-95;21:56:00;13.862;32.8939;0.3443;391.6682;4;3.02296;1;0.65548;1;4.41945;1;6;4.61;0.68
18HU95003_225;CAST#1;42.997;-50.28917;152951;42.81;21-apr-95;21:56:00;43.154;32.9454;-0.9316;369.7848;4;6.63753;1;0.88354;1;7.09605;1;6;7.51;0.94
18HU95003_225;CAST#1;42.997;-50.28917;152949;67.85;21-apr-95;21:56:00;68.409;33.0323;-0.8108;362.68386;4;7.07397;7;0.95551;7;8.02497;1;518;7.40;0.88
18HU95003_225;CAST#1;42.997;-50.28917;152950;67.85;21-apr-95;21:56:00;68.409;33.0323;-0.8108;364.02366;4;7.24198;7;0.9215;7;8.78051;1;518;7.86;0.82
18HU95003_264;CAST#1;42.74967;-50.291;152958;40.26;21-apr-95;23:42:00;40.587;32.9186;-0.7603;386.309;4;4.28801;1;0.70251;1;5.69201;1;6;6.10;0.75
